기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2018-08-08 ~ 2018-08-14 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2018-08-08,,,,,,2018-08-09,,,,,,2018-08-10,,,,,,2018-08-11,,,,,,2018-08-12,,,,,,2018-08-13,,,,,,2018-08-14,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,신과함께-인과 연,2018-08-01,한국,한국,"리얼라이즈픽쳐스(주),(주)덱스터스튜디오",롯데컬처웍스(주)롯데엔터테인먼트,12세이상관람가,"판타지,드라마",김용화,"하정우,주지훈,김향기,마동석,김동욱,이정재","3,125,862,000","64,033,594,237","395,481","7,735,065","1,457","6,814","2,577,465,500","66,611,059,737","325,133","8,060,198","1,418","6,526","3,132,412,948","69,743,472,685","356,220","8,416,418","1,380","6,378","5,708,755,964","75,452,228,649","644,528","9,060,946","1,373","6,396","5,025,650,600","80,477,879,249","570,154","9,631,100","1,341","6,144","1,822,178,700","82,300,057,949","228,966","9,860,066","1,252","5,786","2,088,216,400","84,388,274,349","261,510","10,121,576","1,266","5,794","23,480,542,112","2,781,992"
2,공작,2018-08-08,한국,한국,"(주)영화사 월광,(주)사나이픽처스",씨제이이앤엠(주),12세이상관람가,드라마,윤종빈,"황정민,이성민,조진웅,주지훈,김대현","2,638,809,200","2,786,210,100","333,318","348,419",934,"3,835","2,352,016,800","5,138,226,900","293,165","641,584","1,103","4,329","2,838,631,145","7,976,858,045","318,983","960,567","1,204","4,864","5,051,033,741","13,027,891,786","566,429","1,526,996","1,304","5,397","4,822,482,400","17,850,374,186","539,376","2,066,372","1,317","5,376","2,080,096,600","19,930,470,786","256,836","2,323,208","1,218","5,342","2,429,291,900","22,359,762,686","299,840","2,623,048","1,265","5,465","22,212,361,786","2,607,947"
3,맘마미아!2,2018-08-08,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,뮤지컬,올 파커,"아만다 사이프리드,릴리 제임스,메릴 스트립,피어스 브로스넌,제레미 어바인,콜린 퍼스,휴 스키너,스텔란 스카스가드,조쉬 딜란,줄리 월터스,알렉사 데이비스,크리스틴 바란스키,제시카 키나 윈,도미닉 쿠퍼,셰어,앤디 가르시아","1,162,055,100","1,848,036,700","145,931","222,584",750,"3,067","962,442,400","2,810,479,100","120,241","342,825",732,"2,994","1,133,224,852","3,943,703,952","127,112","469,937",703,"2,924","1,843,876,136","5,787,580,088","206,422","676,359",724,"2,709","1,647,241,900","7,434,821,988","185,327","861,686",711,"2,622","812,696,800","8,247,518,788","101,553","963,239",668,"2,653","998,103,400","9,245,622,188","124,879","1,088,118",704,"2,663","8,559,640,588","1,011,465"
4,몬스터 호텔 3,2018-08-08,미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,전체관람가,"애니메이션,코미디,가족,판타지",젠디 타타코브스키,"아담 샌들러,셀레나 고메즈,앤디 샘버그,스티브 부세미,케빈 제임스,캐서린 한","591,579,000","598,149,000","86,565","87,295",632,"1,341","532,206,600","1,130,355,600","77,966","165,261",650,"1,396","520,729,100","1,651,084,700","69,838","235,099",687,"1,468","1,059,033,000","2,710,117,700","138,145","373,244",715,"1,610","1,076,171,100","3,786,288,800","137,996","511,240",710,"1,607","350,878,900","4,137,167,700","51,538","562,778",640,"1,380","359,640,300","4,496,808,000","53,713","616,491",665,"1,400","4,490,238,000","615,761"
5,미션 임파서블: 폴아웃,2018-07-25,미국,미국,파라마운트 픽쳐스,롯데컬처웍스(주)롯데엔터테인먼트,15세이상관람가,"액션,스릴러",크리스토퍼 맥쿼리,"톰 크루즈,레베카 퍼거슨,바네사 커비,미셸 모나한,헨리 카빌,안젤라 바셋,사이먼 페그,알렉 볼드윈","507,407,900","49,436,890,357","62,786","5,852,293",532,"1,376","459,951,600","49,896,841,957","56,630","5,908,923",531,"1,351","554,874,907","50,451,716,864","61,392","5,970,315",521,"1,255","849,744,895","51,301,461,759","94,209","6,064,524",494,"1,199","794,583,900","52,096,045,659","87,987","6,152,511",517,"1,226","389,207,800","52,485,253,459","47,635","6,200,146",510,"1,301","482,812,700","52,968,066,159","59,022","6,259,168",544,"1,333","4,038,583,702","469,661"
6,명탐정 코난 : 제로의 집행인,2018-08-08,일본,일본,,씨제이이앤엠(주),12세이상관람가,애니메이션,타치카와 유즈루,"타카야마 미나미,야마자키 와카나,코야마 리키야,푸루야 토루","620,226,200","647,624,200","87,322","90,144",542,"1,109","328,894,400","976,518,600","45,711","135,855",538,"1,087","264,332,700","1,240,851,300","33,278","169,133",510,"1,021","459,671,000","1,700,522,300","57,645","226,778",494,929,"441,790,200","2,142,312,500","55,382","282,160",497,912,"153,405,100","2,295,717,600","20,978","303,138",451,798,"156,285,600","2,452,003,200","21,528","324,666",431,769,"2,424,605,200","321,844"
7,극장판 헬로카봇 : 백악기 시대,2018-08-01,한국,한국,(주)초이락컨텐츠팩토리,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,"최신규,김진철","이지현,김용준,양정화,홍범기,엄상현,사문영,위훈,민응식,신용우,안소이,한신,이현,김상백,임정길,김두용","88,918,600","5,318,381,200","12,872","711,430",228,288,"80,778,000","5,399,159,200","11,744","723,174",238,298,"87,879,300","5,487,038,500","11,620","734,794",264,315,"186,717,000","5,673,755,500","24,075","758,869",254,318,"208,611,400","5,882,366,900","26,484","785,353",277,355,"48,781,100","5,931,148,000","7,167","792,520",250,310,"52,807,000","5,983,955,000","7,900","800,420",257,319,"754,492,400","101,862"
8,인크레더블 2,2018-07-18,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,"애니메이션,액션,어드벤처,코미디,가족",브래드 버드,"크레이그 T. 넬슨,사무엘 L. 잭슨,홀리 헌터","42,028,900","24,053,772,188","6,124","2,969,285",97,122,"40,122,200","24,093,894,388","5,634","2,974,919",103,126,"41,997,000","24,135,891,388","5,287","2,980,206",101,128,"70,196,900","24,206,088,288","8,809","2,989,015",105,134,"72,712,600","24,278,800,888","9,019","2,998,034",105,139,"29,730,600","24,308,531,488","4,027","3,002,061",94,119,"29,789,300","24,338,320,788","4,045","3,006,106",91,118,"326,577,500","42,945"
9,어느 가족,2018-07-26,일본,일본,,(주)티캐스트,15세이상관람가,드라마,고레에다 히로카즈,"릴리 프랭키,안도 사쿠라,마츠오카 마유,키키 키린,죠 카이리,사사키 미유,이케마츠 소스케","29,022,200","898,045,600","3,627","107,601",56,160,"24,206,800","922,252,400","3,103","110,704",62,137,"29,614,500","951,866,900","3,361","114,065",61,151,"47,798,400","999,665,300","5,248","119,313",56,159,"41,020,300","1,040,685,600","4,576","123,889",60,155,"19,417,100","1,060,102,700","2,388","126,277",53,118,"24,892,900","1,084,995,600","2,947","129,224",51,114,"215,972,200","25,250"
