기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2018-03-07 ~ 2018-03-13 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2018-03-07,,,,,,2018-03-08,,,,,,2018-03-09,,,,,,2018-03-10,,,,,,2018-03-11,,,,,,2018-03-12,,,,,,2018-03-13,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,사라진 밤,2018-03-07,한국,한국,"(주)싸이더스,(주)엠씨엠씨,(주)더블앤조이픽쳐스",씨네그루(주)키다리이엔티,15세이상관람가,스릴러,이창희,"김상경,김강우,김희애","438,121,700","500,164,600","57,161","65,384",697,"3,388","497,039,400","997,204,000","65,087","130,471",608,"2,997","769,400,659","1,766,604,659","91,236","221,707",683,"3,208","1,878,100,468","3,644,705,127","222,771","444,478",857,"3,910","1,767,419,500","5,412,124,627","209,500","653,978",925,"3,991","458,747,000","5,870,871,627","59,935","713,913",790,"3,747","416,611,400","6,287,483,027","54,522","768,435",800,"3,756","6,225,440,127","760,212"
2,툼레이더,2018-03-08,미국,미국,,워너브러더스 코리아(주),12세이상관람가,"액션,어드벤처",로아 우타우,"알리시아 비칸데르,크리스틴 스콧 토마스,월튼 고긴스,도미닉 웨스트,오언조","3,416,000","10,402,000",452,951,5,5,"460,361,800","470,763,800","59,418","60,369",758,"3,734","517,025,048","987,788,848","60,062","120,431",782,"3,776","1,197,739,856","2,185,528,704","138,253","258,684",806,"3,849","996,885,000","3,182,413,704","116,283","374,967",795,"3,655","215,581,900","3,397,995,604","27,976","402,943",710,"3,256","183,640,100","3,581,635,704","23,955","426,898",715,"3,156","3,574,649,704","426,399"
3,리틀 포레스트,2018-02-28,한국,한국,(주)영화사수박,메가박스중앙(주)플러스엠,전체관람가,드라마,임순례,"김태리,류준열,문소리,진기주","303,065,600","6,440,466,130","40,047","825,331",667,"3,101","265,183,900","6,705,650,030","35,210","860,541",580,"2,393","407,934,330","7,113,584,360","48,732","909,273",622,"2,552","966,023,320","8,079,607,680","114,883","1,024,156",699,"2,874","830,372,600","8,909,980,280","99,324","1,123,480",694,"2,800","226,544,100","9,136,524,380","30,094","1,153,574",640,"2,626","225,956,300","9,362,480,680","30,183","1,183,757",656,"2,635","3,225,080,150","398,473"
4,궁합,2018-02-28,한국,한국,(주)주피터필름,씨제이이앤엠(주),12세이상관람가,"코미디,드라마",홍창표,"심은경,이승기,김상경,연우진,강민혁,최우식,조복래,최민호,박선영,이한서","299,106,100","8,409,625,015","40,867","1,078,050",748,"3,423","247,526,700","8,657,151,715","33,911","1,111,961",618,"2,597","277,932,011","8,935,083,726","33,716","1,145,677",630,"2,625","564,940,812","9,500,024,538","67,922","1,213,599",647,"2,681","461,548,800","9,961,573,338","55,441","1,269,040",618,"2,471","109,934,700","10,071,508,038","15,151","1,284,191",573,"2,134","106,295,300","10,177,803,338","14,852","1,299,043",567,"2,095","2,067,284,423","261,860"
5,블랙 팬서,2018-02-14,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,"액션,드라마,SF",라이언 쿠글러,"채드윅 보스만,마이클 B. 조던,루피타 뇽오,다네이 거라이라,마틴 프리먼,안젤라 바셋,포레스트 휘테커,앤디 서키스,레티티아 라이트,다니엘 칼루야,윈스턴 듀크","124,969,000","44,745,465,357","16,010","5,258,930",508,"1,773","79,358,900","44,824,824,257","10,437","5,269,367",402,"1,060","114,430,900","44,939,255,157","13,524","5,282,891",428,"1,077","258,540,300","45,197,795,457","30,631","5,313,522",448,"1,036","224,651,600","45,422,447,057","26,725","5,340,247",447,"1,007","57,081,400","45,479,528,457","7,536","5,347,783",412,939,"54,628,200","45,534,156,657","7,218","5,355,001",417,938,"913,660,300","112,081"
6,셰이프 오브 워터: 사랑의 모양,2018-02-22,미국,미국,,이십세기폭스코리아(주),청소년관람불가,"어드벤처,판타지",기예르모 델 토로,"샐리 호킨스,마이클 섀넌,리차드 젠킨스,더그 존스,마이클 스털버그,옥타비아 스펜서","85,902,300","3,020,177,100","11,064","364,695",258,693,"68,890,900","3,089,068,000","8,891","373,586",268,530,"106,474,900","3,195,542,900","12,226","385,812",294,613,"208,620,000","3,404,162,900","23,746","409,558",301,650,"171,797,400","3,575,960,300","19,583","429,141",294,628,"56,010,100","3,631,970,400","7,172","436,313",275,619,"55,348,200","3,687,318,600","7,181","443,494",279,620,"753,043,800","89,863"
7,월요일이 사라졌다,2018-02-22,영국,"영국,미국,프랑스,벨기에",,(주)스마일이엔티,15세이상관람가,"액션,어드벤처,범죄",토미 위르콜라,"누미 라파스,글렌 클로즈,윌렘 데포","93,448,800","6,708,340,500","11,643","810,416",220,947,"69,498,700","6,777,839,200","8,725","819,141",182,715,"92,517,200","6,870,356,400","10,652","829,793",183,720,"200,460,400","7,070,816,800","23,249","853,042",195,709,"165,135,200","7,235,952,000","19,139","872,181",186,672,"41,504,900","7,277,456,900","5,164","877,345",175,609,"36,781,100","7,314,238,000","4,656","882,001",181,606,"699,346,300","83,228"
8,온리 더 브레이브,2018-03-07,미국,미국,,㈜코리아스크린,12세이상관람가,드라마,조셉 코신스키,"조슈 브롤린,마일즈 텔러,제프 브리지스,제임스 뱃지 데일,테일러 키취,제니퍼 코넬리","70,006,000","89,692,500","9,193","11,674",283,746,"54,824,200","144,516,700","7,232","18,906",289,618,"38,070,300","182,587,000","4,532","23,438",291,595,"69,100,500","251,687,500","8,373","31,811",301,582,"67,293,900","318,981,400","8,192","40,003",287,552,"20,506,900","339,488,300","2,777","42,780",266,500,"19,408,800","358,897,100","2,688","45,468",271,492,"339,210,600","42,987"
9,플로리다 프로젝트,2018-03-07,미국,미국,,오드,15세이상관람가,드라마,션 베이커,윌렘 데포,"40,965,600","110,505,300","5,187","13,520",116,466,"35,521,900","146,027,200","4,491","18,011",109,431,"56,590,500","202,617,700","6,267","24,278",123,449,"78,660,900","281,278,600","9,050","33,328",126,406,"67,224,900","348,503,500","7,771","41,099",125,374,"28,011,500","376,515,000","3,529","44,628",117,363,"28,011,600","404,526,600","3,560","48,188",119,345,"334,986,900","39,855"
