기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2018-07-04 ~ 2018-07-10 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2018-07-04,,,,,,2018-07-05,,,,,,2018-07-06,,,,,,2018-07-07,,,,,,2018-07-08,,,,,,2018-07-09,,,,,,2018-07-10,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,앤트맨과 와스프,2018-07-04,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,"액션,어드벤처,SF",페이튼 리드,"폴 러드,에반젤린 릴리,마이클 더글라스,미쉘 파이퍼,로렌스 피쉬번,해나 존-케이먼,마이클 페나,월튼 고긴스","3,423,533,400","3,455,126,400","404,151","406,945","1,616","8,957","2,517,325,800","5,972,452,200","299,650","706,595","1,627","9,014","3,665,457,797","9,637,909,997","403,553","1,110,148","1,678","9,449","7,419,779,984","17,057,689,981","821,769","1,931,917","1,775","10,438","6,242,865,900","23,300,555,881","694,125","2,626,042","1,764","10,201","1,620,757,100","24,921,312,981","192,617","2,818,659","1,579","8,986","1,674,866,500","26,596,179,481","204,068","3,022,727","1,596","8,908","26,564,586,481","3,019,933"
2,마녀,2018-06-27,한국,한국,"(주)영화사 금월,(주)페퍼민트앤컴퍼니",워너브러더스 코리아(주),15세이상관람가,"미스터리,액션",박훈정,"김다미,조민수,박희순,최우식,백승철,김하나","598,075,800","10,811,189,452","73,312","1,272,257",667,"2,374","597,387,200","11,408,576,652","73,342","1,345,599",694,"2,530","872,389,203","12,280,965,855","98,836","1,444,435",729,"2,762","1,617,914,916","13,898,880,771","181,475","1,625,910",801,"3,079","1,530,371,500","15,429,252,271","170,792","1,796,702",808,"3,059","637,982,800","16,067,235,071","77,886","1,874,588",750,"3,113","676,843,700","16,744,078,771","83,912","1,958,500",772,"3,155","6,530,965,119","759,555"
3,변산,2018-07-04,한국,한국,변산문화산업전문(유),메가박스중앙(주)플러스엠,15세이상관람가,드라마,이준익,"박정민,김고은,장항선,고준,신현빈,정규수,김준한,배제기,최정헌,한별,김형주,차순배","336,347,900","491,210,100","43,149","61,963",763,"3,299","309,506,700","800,716,800","40,456","102,419",741,"3,101","384,841,700","1,185,558,500","45,057","147,476",695,"2,885","626,703,323","1,812,261,823","71,371","218,847",607,"2,434","559,924,100","2,372,185,923","63,352","282,199",603,"2,292","232,548,100","2,604,734,023","29,258","311,457",585,"2,334","232,672,900","2,837,406,923","29,622","341,079",610,"2,288","2,682,544,723","322,265"
4,탐정: 리턴즈,2018-06-13,한국,한국,(주)크리픽쳐스,씨제이이앤엠(주),15세이상관람가,"코미디,범죄",이언희,"권상우,성동일,이광수,서영희,이일화,남명렬,손담비,최성원,김동욱,박성일","155,163,400","25,223,827,320","19,456","2,948,109",459,"1,124","150,659,900","25,374,487,220","19,332","2,967,441",455,"1,093","199,572,497","25,574,059,717","23,447","2,990,888",468,"1,083","311,395,961","25,885,455,678","35,849","3,026,737",440,904,"299,522,100","26,184,977,778","34,251","3,060,988",448,921,"114,299,500","26,299,277,278","14,402","3,075,390",461,"1,075","120,873,900","26,420,151,178","15,380","3,090,770",464,"1,061","1,351,487,258","162,117"
5,허스토리,2018-06-27,한국,한국,(주)수필름,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,드라마,민규동,"김희애,김해숙,예수정,문숙,이용녀,김선영,김준한,이유영,안세하","49,718,700","1,848,416,749","6,715","246,998",282,440,"48,582,400","1,896,999,149","6,517","253,515",282,429,"64,174,500","1,961,173,649","8,111","261,626",276,409,"73,371,800","2,034,545,449","8,707","270,333",248,335,"67,959,100","2,102,504,549","8,090","278,423",247,329,"44,205,900","2,146,710,449","6,061","284,484",279,425,"58,390,200","2,205,100,649","7,933","292,417",294,455,"406,402,600","52,134"
6,미드나잇 선,2018-06-21,미국,미국,,씨네그루(주)키다리이엔티,12세이상관람가,멜로/로맨스,스콧 스피어,"벨라 손,패트릭 슈왈제네거,롭 리글,퀸 쉐퍼드,니콜라스 쿰베","37,170,500","1,615,981,900","4,525","191,140",122,192,"40,781,400","1,656,763,300","4,958","196,098",128,206,"59,297,100","1,716,060,400","6,656","202,754",135,214,"75,920,400","1,791,980,800","8,466","211,220",137,229,"74,273,300","1,866,254,100","8,302","219,522",138,245,"41,099,100","1,907,353,200","5,012","224,534",153,284,"56,466,600","1,963,819,800","7,042","231,576",153,280,"385,008,400","44,961"
7,시카리오: 데이 오브 솔다도,2018-06-27,미국,미국,,㈜코리아스크린,15세이상관람가,"액션,범죄,드라마",스테파노 솔리마,"조슈 브롤린,베니치오 델 토로,이사벨라 모너,캐서린 키너","44,173,000","1,534,875,000","5,467","183,750",162,381,"38,915,300","1,573,790,300","4,676","188,426",171,379,"43,235,500","1,617,025,800","4,620","193,046",162,345,"72,906,200","1,689,932,000","7,764","200,810",161,292,"67,892,300","1,757,824,300","7,321","208,131",156,282,"32,416,700","1,790,241,000","4,182","212,313",167,326,"26,017,900","1,816,258,900","3,134","215,447",159,316,"325,556,900","37,164"
8,빅샤크: 매직체인지,2018-06-27,중국,중국,,와이드 릴리즈(주),전체관람가,애니메이션,헤 질리,"이제인,장병관,김사라,김한나,윤세웅,홍후백","15,230,200","507,511,900","2,549","67,024",112,126,"11,313,000","518,824,900","1,979","69,003",86,95,"20,335,700","539,160,600","3,465","72,468",103,112,"89,142,800","628,303,400","11,469","83,937",223,324,"100,614,500","728,917,900","12,632","96,569",231,346,"7,055,200","735,973,100","1,111","97,680",83,94,"12,688,300","748,661,400","2,151","99,831",101,113,"256,379,700","35,356"
9,쥬라기 월드: 폴른 킹덤,2018-06-06,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"액션,어드벤처,SF",후안 안토니오 바요나,"크리스 프랫,브라이스 달라스 하워드,제프 골드블럼,저스티스 스미스,토비 존스,B.D. 웡,테드 레빈,제임스 크롬웰,라프 스팰,제랄딘 채플린,마이클 파파존,카밀 레미에쉐브스키,다니엘라 피네다,로버트 엠스","18,986,600","49,442,033,237","2,478","5,621,555",119,166,"20,684,200","49,462,717,437","2,732","5,624,287",117,174,"29,377,200","49,492,094,637","3,470","5,627,757",120,175,"70,199,300","49,562,293,937","8,238","5,635,995",135,197,"76,736,500","49,639,030,437","8,957","5,644,952",141,204,"15,825,700","49,654,856,137","1,977","5,646,929",116,176,"15,720,500","49,670,576,637","2,041","5,648,970",123,183,"247,530,000","29,893"
10,오션스8,2018-06-13,미국,미국,,워너브러더스 코리아(주),12세이상관람가,"액션,범죄",게리 로스,"산드라 블록,케이트 블란쳇,앤 해서웨이,민디 캘링,사라 폴슨,아콰피나,리한나,헬레나 본햄 카터","19,467,600","11,531,254,766","2,416","1,316,137",83,133,"18,610,300","11,549,865,066","2,295","1,318,432",81,136,"28,705,500","11,578,570,566","3,188","1,321,620",89,144,"26,561,300","11,605,131,866","2,959","1,324,579",70,103,"19,642,200","11,624,774,066","2,213","1,326,792",70,102,"14,151,900","11,638,925,966","1,713","1,328,505",84,134,"19,483,100","11,658,409,066","2,435","1,330,940",81,137,"146,621,900","17,219"
11,드래곤 프린세스,2018-07-05,러시아,러시아,,(주)박수엔터테인먼트,전체관람가,애니메이션,알트욤 루키체프,,"99,000","99,000",14,14,2,3,"2,230,900","2,329,900",325,339,88,93,"4,647,000","6,976,900",680,"1,019",99,109,"22,362,500","29,339,400","2,869","3,888",215,259,"17,925,900","47,265,300","2,261","6,149",194,230,"1,057,600","48,322,900",145,"6,294",54,54,"3,022,200","51,345,100",504,"6,798",67,70,"51,345,100","6,798"
