기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2018-09-05 ~ 2018-09-11 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2018-09-05,,,,,,2018-09-06,,,,,,2018-09-07,,,,,,2018-09-08,,,,,,2018-09-09,,,,,,2018-09-10,,,,,,2018-09-11,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,서치,2018-08-29,미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,12세이상관람가,드라마,아니쉬 차간티,"존 조,데브라 메싱","905,722,900","7,328,310,595","111,110","865,777",843,"3,851","837,673,750","8,165,984,345","102,100","967,877",836,"3,962","1,343,627,923","9,509,612,268","149,889","1,117,766",898,"4,353","2,804,325,445","12,313,937,713","310,389","1,428,155","1,087","5,430","2,384,903,350","14,698,841,063","307,392","1,735,547","1,096","5,427","659,980,050","15,358,821,113","80,412","1,815,959",938,"4,835","570,814,100","15,929,635,213","69,863","1,885,822",950,"4,854","9,507,047,518","1,131,155"
2,너의 결혼식,2018-08-22,한국,한국,"(주)필름케이,(주)외유내강",메가박스중앙(주)플러스엠,12세이상관람가,멜로/로맨스,이석근,"박보영,김영광,강기영,장성범,고규필,서은수,차엽,안길강","540,369,250","18,044,048,132","67,862","2,149,091",866,"4,024","415,041,900","18,459,090,032","51,389","2,200,480",791,"3,550","582,848,922","19,041,938,954","66,388","2,266,868",814,"3,686","1,160,550,183","20,202,489,137","132,226","2,399,094",905,"4,050","941,848,050","21,144,337,187","122,728","2,521,822",897,"3,964","264,055,450","21,408,392,637","32,715","2,554,537",803,"3,475","237,296,300","21,645,688,937","29,676","2,584,213",819,"3,482","4,142,010,055","502,984"
3,상류사회,2018-08-29,한국,한국,(주)하이브미디어코프,롯데컬처웍스(주)롯데엔터테인먼트,청소년관람불가,드라마,변혁,"박해일,수애,윤제문,라미란,이진욱,김규선,한주영,김강우","212,924,600","5,012,855,263","26,699","612,189",687,"2,775","160,368,700","5,173,223,963","20,037","632,226",561,"2,075","196,985,800","5,370,209,763","22,148","654,374",564,"2,069","296,283,950","5,666,493,713","32,690","687,064",572,"1,932","232,400,000","5,898,893,713","30,684","717,748",560,"1,862","92,474,550","5,991,368,263","11,677","729,425",521,"1,720","83,404,950","6,074,773,213","10,578","740,003",520,"1,718","1,274,842,550","154,513"
4,업그레이드,2018-09-06,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,액션,리 워넬,"로건 마샬-그린,해리슨 길벗슨",0,"16,456,500",0,"2,220",0,0,"154,818,700","171,275,200","18,202","20,422",211,"1,213","193,992,500","365,267,700","20,769","41,191",214,"1,225","340,169,500","705,437,200","35,782","76,973",219,"1,235","312,097,000","1,017,534,200","32,607","109,580",220,"1,193","95,113,700","1,112,647,900","11,056","120,636",203,"1,088","78,708,800","1,191,356,700","9,144","129,780",198,"1,060","1,174,900,200","127,560"
5,신과함께-인과 연,2018-08-01,한국,한국,"리얼라이즈픽쳐스(주),(주)덱스터스튜디오",롯데컬처웍스(주)롯데엔터테인먼트,12세이상관람가,"판타지,드라마",김용화,"하정우,주지훈,김향기,마동석,김동욱,이정재,김기태,오희준","94,913,350","101,795,649,609","12,175","12,167,145",521,"1,272","68,356,950","101,864,006,559","8,754","12,175,899",422,932,"93,380,550","101,957,387,109","10,657","12,186,556",419,944,"176,715,500","102,134,102,609","19,700","12,206,256",449,977,"169,302,000","102,303,404,609","22,919","12,229,175",446,972,"51,306,250","102,354,710,859","6,709","12,235,884",432,921,"49,416,250","102,404,127,109","6,574","12,242,458",414,881,"703,390,850","87,488"
6,맘마미아!2,2018-08-08,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,뮤지컬,올 파커,"아만다 사이프리드,릴리 제임스,메릴 스트립,피어스 브로스넌,제레미 어바인,콜린 퍼스,휴 스키너,스텔란 스카스가드,조쉬 딜란,줄리 월터스,알렉사 데이비스,크리스틴 바란스키,제시카 키나 윈,도미닉 쿠퍼,셰어,앤디 가르시아","94,560,250","18,790,234,553","12,031","2,195,894",411,"1,042","65,846,750","18,856,081,303","8,283","2,204,177",325,718,"81,428,950","18,937,510,253","9,208","2,213,385",348,751,"145,654,950","19,083,165,203","16,087","2,229,472",363,779,"130,278,050","19,213,443,253","17,024","2,246,496",360,776,"40,283,600","19,253,726,853","5,049","2,251,545",333,707,"45,928,200","19,299,655,053","6,002","2,257,547",352,741,"603,980,750","73,684"
7,공작,2018-08-08,한국,한국,"(주)영화사 월광,(주)사나이픽처스",씨제이이앤엠(주),12세이상관람가,드라마,윤종빈,"황정민,이성민,조진웅,주지훈,김대현","68,349,700","42,267,861,976","8,766","4,908,142",479,"1,102","48,562,100","42,316,424,076","6,365","4,914,507",361,689,"62,120,200","42,378,544,276","7,298","4,921,805",366,707,"110,922,600","42,489,466,876","12,573","4,934,378",374,691,"102,985,450","42,592,452,326","12,983","4,947,361",362,667,"33,450,900","42,625,903,226","4,329","4,951,690",364,651,"37,874,050","42,663,777,276","5,328","4,957,018",387,686,"464,265,000","57,642"
8,어드리프트:우리가 함께한 바다,2018-09-06,미국,미국,,(주)이수C&E,12세이상관람가,"멜로/로맨스,드라마",발타자르 코루마쿠르,"쉐일린 우들리,샘 클라플린","2,463,300","23,410,800",307,"2,583",3,7,"64,196,150","87,606,950","8,250","10,833",436,"1,527","74,568,723","162,175,673","8,585","19,418",452,"1,493","96,060,595","258,236,268","10,964","30,382",490,"1,183","88,284,150","346,520,418","11,595","41,977",482,"1,105","37,494,350","384,014,768","4,794","46,771",426,"1,039","37,486,000","421,500,768","4,872","51,643",413,"1,050","400,553,268","49,367"
9,목격자,2018-08-15,한국,한국,(주)에이디사공육,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,스릴러,조규장,"이성민,김상호,진경,곽시양","68,911,050","21,393,300,847","8,708","2,483,475",495,"1,364","42,370,900","21,435,671,747","5,286","2,488,761",370,761,"51,367,450","21,487,039,197","5,865","2,494,626",383,787,"81,399,700","21,568,438,897","9,222","2,503,848",374,721,"66,947,500","21,635,386,397","8,262","2,512,110",360,676,"30,356,700","21,665,743,097","3,648","2,515,758",311,564,"30,444,350","21,696,187,447","3,709","2,519,467",334,575,"371,797,650","44,700"
