기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2018-07-11 ~ 2018-07-17 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2018-07-11,,,,,,2018-07-12,,,,,,2018-07-13,,,,,,2018-07-14,,,,,,2018-07-15,,,,,,2018-07-16,,,,,,2018-07-17,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,앤트맨과 와스프,2018-07-04,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,"액션,어드벤처,SF",페이튼 리드,"폴 러드,에반젤린 릴리,마이클 더글라스,미쉘 파이퍼,로렌스 피쉬번,해나 존-케이먼,마이클 페나,월튼 고긴스","1,339,303,000","27,935,482,481","163,809","3,186,536","1,391","7,545","1,111,457,800","29,046,940,281","135,312","3,321,848","1,384","7,309","1,741,328,592","30,788,268,873","194,998","3,516,846","1,341","7,232","4,177,995,884","34,966,264,757","468,418","3,985,264","1,370","7,813","3,539,390,600","38,505,655,357","399,123","4,384,387","1,355","7,527","813,894,600","39,319,549,957","99,047","4,483,434","1,250","6,769","687,582,200","40,007,132,157","84,455","4,567,889","1,260","6,638","13,410,952,676","1,545,162"
2,스카이스크래퍼,2018-07-11,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"액션,스릴러",로슨 마샬 터버,"드웨인 존슨,파블로 쉬레이버,니브 캠벨,바이런 만,친 한","632,336,000","642,308,000","78,615","79,723",808,"4,167","582,087,500","1,224,395,500","71,383","151,106",831,"4,129","802,736,208","2,027,131,708","90,555","241,661",812,"3,980","1,730,198,816","3,757,330,524","193,028","434,689",793,"3,959","1,623,920,600","5,381,251,124","181,248","615,937",791,"3,872","455,476,100","5,836,727,224","56,277","672,214",771,"3,826","405,054,100","6,241,781,324","50,327","722,541",777,"3,798","6,231,809,324","721,433"
3,마녀,2018-06-27,한국,한국,"(주)영화사 금월,(주)페퍼민트앤컴퍼니",워너브러더스 코리아(주),15세이상관람가,"미스터리,액션",박훈정,"김다미,조민수,박희순,최우식,백승철,김하나","566,881,700","17,310,960,471","70,060","2,028,560",662,"2,714","497,275,700","17,808,236,171","61,009","2,089,569",683,"2,679","700,859,639","18,509,095,810","79,407","2,168,976",677,"2,648","1,424,735,635","19,933,831,445","160,607","2,329,583",751,"2,964","1,314,404,000","21,248,235,445","147,295","2,476,878",756,"2,945","442,050,200","21,690,285,645","54,579","2,531,457",724,"2,918","412,827,700","22,103,113,345","51,203","2,582,660",728,"2,940","5,359,034,574","624,160"
4,속닥속닥,2018-07-13,한국,한국,(주)파이브데이,(주)그노스,15세이상관람가,"공포(호러),미스터리",최상훈,"소주연,김민규,김영,김태민,최희진,박진,고나은,진용욱,이한서,이유미",0,"6,912,000",0,861,0,0,"13,464,000","20,376,000","1,681","2,542",7,7,"505,635,600","526,011,600","56,855","59,397",266,"1,216","540,083,000","1,066,094,600","61,369","120,766",314,"1,330","388,308,900","1,454,403,500","43,373","164,139",298,"1,284","103,855,200","1,558,258,700","12,123","176,262",251,"1,060","80,918,400","1,639,177,100","9,619","185,881",243,979,"1,632,265,100","185,020"
5,변산,2018-07-04,한국,한국,변산문화산업전문(유),메가박스중앙(주)플러스엠,15세이상관람가,드라마,이준익,"박정민,김고은,장항선,고준,신현빈,정규수,김준한,배제기,최정헌,한별,김형주,차순배","134,361,200","2,971,768,123","17,607","358,686",494,"1,279","118,842,900","3,090,611,023","16,013","374,699",486,"1,151","122,624,469","3,213,235,492","14,741","389,440",484,"1,015","219,498,881","3,432,734,373","25,708","415,148",475,919,"200,669,400","3,633,403,773","23,343","438,491",446,844,"82,595,400","3,715,999,173","11,089","449,580",460,957,"79,567,900","3,795,567,073","10,658","460,238",467,965,"958,160,150","119,159"
6,탐정: 리턴즈,2018-06-13,한국,한국,(주)크리픽쳐스,씨제이이앤엠(주),15세이상관람가,"코미디,범죄",이언희,"권상우,성동일,이광수,서영희,이일화,남명렬,손담비,최성원,김동욱,박성일","59,017,100","26,479,168,278","7,697","3,098,467",276,541,"42,515,100","26,521,683,378","5,547","3,104,014",229,432,"50,674,500","26,572,357,878","6,187","3,110,201",214,393,"95,919,700","26,668,277,578","11,365","3,121,566",198,337,"97,229,700","26,765,507,278","11,424","3,132,990",192,337,"33,033,500","26,798,540,778","4,349","3,137,339",200,362,"34,272,900","26,832,813,678","4,750","3,142,089",212,375,"412,662,500","51,319"
7,미드나잇 선,2018-06-21,미국,미국,,씨네그루(주)키다리이엔티,12세이상관람가,멜로/로맨스,스콧 스피어,"벨라 손,패트릭 슈왈제네거,롭 리글,퀸 쉐퍼드,니콜라스 쿰베","36,395,500","2,000,215,300","4,425","236,001",99,202,"25,649,700","2,025,865,000","3,141","239,142",96,168,"33,233,900","2,059,098,900","3,691","242,833",99,171,"68,386,500","2,127,485,400","8,762","251,595",136,226,"72,192,200","2,199,677,600","9,246","260,841",143,236,"33,687,800","2,233,365,400","4,474","265,315",145,237,"40,436,900","2,273,802,300","5,455","270,770",151,256,"309,982,500","39,194"
8,빅샤크: 매직체인지,2018-06-27,중국,중국,,와이드 릴리즈(주),전체관람가,애니메이션,헤 질리,"이제인,장병관,김사라,김한나,윤세웅,홍후백","16,129,300","764,790,700","2,861","102,692",91,103,"17,546,300","782,337,000","3,131","105,823",72,78,"14,766,900","797,103,900","2,627","108,450",67,78,"61,851,800","858,955,700","7,741","116,191",139,197,"70,977,300","929,933,000","8,717","124,908",148,217,"4,175,500","934,108,500",680,"125,588",45,57,"5,605,500","939,714,000",944,"126,532",52,64,"191,052,600","26,701"
9,"오늘 밤, 로맨스 극장에서",2018-07-11,일본,일본,,(주)디스테이션,전체관람가,"판타지,멜로/로맨스",타케우치 히데키,"아야세 하루카,사카구치 켄타로","36,438,800","77,378,700","4,552","9,002",155,573,"23,819,200","101,197,900","3,019","12,021",152,546,"28,670,000","129,867,900","3,235","15,256",142,514,"43,066,700","172,934,600","4,857","20,113",144,422,"37,883,700","210,818,300","4,306","24,419",141,373,"15,692,300","226,510,600","1,981","26,400",134,353,"15,671,800","242,182,400","2,010","28,410",139,356,"201,242,500","23,960"
