기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2018-05-30 ~ 2018-06-05 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2018-05-30,,,,,,2018-05-31,,,,,,2018-06-01,,,,,,2018-06-02,,,,,,2018-06-03,,,,,,2018-06-04,,,,,,2018-06-05,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,독전,2018-05-22,한국,한국,(주)용필름,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"범죄,액션",이해영,"조진웅,류준열,김주혁,김성령,박해준,차승원,이주영","1,777,483,300","20,307,114,461","299,941","2,407,329","1,390","6,468","1,153,477,700","21,460,592,161","142,362","2,549,691","1,292","6,337","1,717,512,440","23,178,104,601","193,592","2,743,283","1,382","6,927","3,800,650,921","26,978,755,522","421,760","3,165,043","1,532","7,790","3,301,181,500","30,279,937,022","366,225","3,531,268","1,503","7,642","955,297,700","31,235,234,722","117,688","3,648,956","1,373","6,999","1,265,869,800","32,501,104,522","155,578","3,804,534","1,413","7,247","13,971,473,361","1,697,146"
2,데드풀 2,2018-05-16,미국,미국,,이십세기폭스코리아(주),청소년관람불가,"액션,어드벤처,코미디,SF",데이빗 레이치,"라이언 레놀즈,조슈 브롤린,재지 비츠,모레나 바카린,브리아나 힐데브란드","496,729,500","30,252,997,225","81,819","3,344,388",849,"3,575","344,713,950","30,597,711,175","41,960","3,386,348",758,"3,182","471,046,160","31,068,757,335","51,377","3,437,725",758,"3,338","940,648,979","32,009,406,314","101,866","3,539,591",770,"3,384","717,384,800","32,726,791,114","77,415","3,617,006",743,"3,249","228,440,700","32,955,231,814","27,515","3,644,521",726,"3,075","293,064,700","33,248,296,514","35,156","3,679,677",742,"3,162","3,492,028,789","417,108"
3,어벤져스: 인피니티 워,2018-04-25,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,"액션,어드벤처,판타지,SF","안소니 루소,조 루소","로버트 다우니 주니어,조슈 브롤린,마크 러팔로,톰 히들스턴,크리스 에반스,크리스 헴스워스,제레미 레너,스칼렛 요한슨,엘리자베스 올슨,안소니 마키,폴 러드,기네스 팰트로우,폴 베타니,돈 치들,베네딕트 컴버배치,톰 홀랜드,크리스 프랫,조 샐다나,카렌 길런,브래들리 쿠퍼,빈 디젤,데이브 바티스타,세바스찬 스탠,채드윅 보스만,코비 스멀더스,베니치오 델 토로,피터 딘클리지,사무엘 L. 잭슨,다네이 거라이라,베네딕트 왕","100,945,600","98,445,306,069","16,391","11,054,620",422,849,"81,158,600","98,526,464,669","10,136","11,064,756",399,837,"129,378,100","98,655,842,769","13,433","11,078,189",419,911,"292,740,600","98,948,583,369","31,033","11,109,222",445,"1,001","254,241,800","99,202,825,169","27,224","11,136,446",451,992,"77,870,800","99,280,695,969","8,637","11,145,083",407,940,"110,038,300","99,390,734,269","12,503","11,157,586",421,969,"1,046,373,800","119,357"
4,트루스 오어 데어,2018-05-22,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"공포(호러),스릴러",제프 와드로,"루시 헤일,타일러 포시,바이올렛 빈,놀런 제라드 펑크,헤이든 제토,브래디 스미스,샘 러너","90,089,600","1,888,381,000","15,342","223,182",329,625,"57,309,500","1,945,690,500","6,991","230,173",292,592,"104,075,700","2,049,766,200","11,660","241,833",320,708,"220,238,800","2,270,005,000","25,023","266,856",341,752,"193,242,600","2,463,247,600","21,812","288,668",336,746,"46,758,800","2,510,006,400","5,673","294,341",311,657,"64,701,900","2,574,708,300","7,904","302,245",333,716,"776,416,900","94,405"
5,한 솔로: 스타워즈 스토리,2018-05-24,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,"액션,SF",론 하워드,"엘든 이렌리치,에밀리아 클라크,폴 베타니,워윅 데이비스,우디 해럴슨,탠디 뉴튼,클린트 하워드","97,589,700","1,474,966,539","14,721","159,647",430,858,"52,482,000","1,527,448,539","6,288","165,935",362,721,"69,958,260","1,597,406,799","7,859","173,794",384,705,"148,614,479","1,746,021,278","15,880","189,674",350,642,"123,496,500","1,869,517,778","13,276","202,950",350,624,"30,121,300","1,899,639,078","3,553","206,503",324,623,"41,558,900","1,941,197,978","4,871","211,374",342,656,"563,821,139","66,448"
6,피터 래빗,2018-05-16,미국,"미국,영국,호주",,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,전체관람가,"애니메이션,가족",윌 글럭,"도널 글리슨,로즈 번,샘 닐","19,605,100","2,443,599,700","3,208","316,658",187,228,"12,037,700","2,455,637,400","1,814","318,472",164,198,"14,904,500","2,470,541,900","1,970","320,442",191,235,"168,568,400","2,639,110,300","21,367","341,809",426,770,"183,730,500","2,822,840,800","22,828","364,637",429,783,"9,911,300","2,832,752,100","1,410","366,047",186,226,"13,063,900","2,845,816,000","1,900","367,947",204,255,"421,821,400","54,497"
7,데자뷰,2018-05-30,한국,한국,"(주)스톰픽쳐스코리아,(주)원픽쳐스",씨네그루(주)키다리이엔티,15세이상관람가,"미스터리,스릴러",고경민,"남규리,이천희,이규한,정경호,동현배,김재범,조한선","90,004,900","105,417,900","15,214","16,879",536,"1,765","48,323,200","153,741,100","6,138","23,017",475,"1,515","48,658,200","202,399,300","5,872","28,889",467,"1,243","60,376,400","262,775,700","7,150","36,039",477,"1,003","50,392,700","313,168,400","5,867","41,906",461,903,"18,535,300","331,703,700","2,453","44,359",389,747,"22,175,900","353,879,600","2,966","47,325",380,754,"338,466,600","45,660"
8,버닝,2018-05-17,한국,한국,"파인하우스필름(주),나우필름(주)",CGV아트하우스,청소년관람불가,미스터리,이창동,"유아인,스티븐 연,전종서","58,286,300","4,241,999,298","9,001","475,530",282,490,"76,524,600","4,318,523,898","8,589","484,119",269,474,"47,067,300","4,365,591,198","5,130","489,249",280,491,"75,084,300","4,440,675,498","8,056","497,305",259,444,"60,827,000","4,501,502,498","6,488","503,793",245,427,"27,874,900","4,529,377,398","3,363","507,156",260,488,"37,998,000","4,567,375,398","4,531","511,687",270,501,"383,662,400","45,158"
9,"스탠바이, 웬디",2018-05-30,미국,미국,,판씨네마(주),전체관람가,드라마,벤 루윈,"다코타 패닝,토니 콜렛,앨리스 이브,토니 레볼로리","37,856,300","47,311,300","6,527","7,594",331,631,"31,437,200","78,748,500","4,212","11,806",337,672,"39,461,487","118,209,987","4,632","16,438",324,664,"63,694,993","181,904,980","7,348","23,786",346,581,"56,286,900","238,191,880","6,482","30,268",330,546,"25,929,100","264,120,980","3,349","33,617",320,591,"34,751,700","298,872,680","4,498","38,115",324,611,"289,417,680","37,048"
10,디트로이트,2018-05-31,미국,미국,,그린나래미디어(주),15세이상관람가,스릴러,캐서린 비글로우,"존 보예가,안소니 마키","2,727,500","8,333,000",514,"1,144",7,7,"20,034,200","28,367,200","2,486","3,630",104,248,"19,179,100","47,546,300","2,140","5,770",108,229,"37,104,300","84,650,600","4,118","9,888",104,216,"32,506,000","117,156,600","3,583","13,471",100,206,"13,246,000","130,402,600","1,644","15,115",100,213,"14,715,100","145,117,700","1,877","16,992",99,204,"139,512,200","16,362"
11,꼬마영웅 바비,2018-05-30,중국,중국,,와이드 릴리즈(주),전체관람가,"애니메이션,어드벤처,코미디",지안밍 후앙,"김주호,김명준,김민성,최낙윤,안현서,이인석","3,661,100","21,694,100",533,"2,573",123,131,"5,400,000","27,094,100",751,"3,324",153,159,"5,590,100","32,684,200",733,"4,057",153,165,"43,182,300","75,866,500","5,575","9,632",317,442,"42,549,300","118,415,800","5,462","15,094",313,437,"4,128,800","122,544,600",636,"15,730",123,126,"5,513,700","128,058,300",909,"16,639",140,149,"110,025,300","14,599"
12,"안녕, 나의 소녀",2018-05-16,대만,대만,,오드,12세이상관람가,멜로/로맨스,사준의,"류이호,송운화","15,208,000","760,562,434","2,734","97,867",98,185,"11,459,000","772,021,434","1,522","99,389",92,161,"14,380,513","786,401,947","1,751","101,140",87,172,"23,647,007","810,048,954","2,857","103,997",94,185,"20,425,500","830,474,454","2,532","106,529",94,176,"5,732,500","836,206,954",756,"107,285",80,144,"5,620,500","841,827,454",764,"108,049",83,159,"96,473,020","12,916"
13,"세라비, 이것이 인생!",2018-05-30,프랑스,프랑스,,(주)디스테이션,전체관람가,코미디,"올리비에르 나카체,에릭 토레다노","질 를르슈,수잔 클레망","12,590,700","41,021,700","1,987","5,575",137,233,"13,731,800","54,753,500","1,751","7,326",146,250,"13,571,600","68,325,100","1,639","8,965",139,236,"23,368,000","91,693,100","2,769","11,734",144,223,"17,904,800","109,597,900","2,104","13,838",136,212,"8,277,600","117,875,500","1,096","14,934",117,190,"10,958,000","128,833,500","1,451","16,385",125,210,"100,402,500","12,797"
14,라이크 크레이지,2018-05-30,미국,미국,,(주)팝엔터테인먼트,"12세이상관람가,15세이상관람가","드라마,멜로/로맨스",드레이크 도레무스,"안톤 옐친,펠리시티 존스,제니퍼 로렌스","12,053,500","19,718,500","2,030","2,889",116,261,"7,492,500","27,211,000","1,016","3,905",107,237,"7,491,487","34,702,487",914,"4,819",115,212,"12,999,493","47,701,980","1,620","6,439",116,204,"10,897,000","58,598,980","1,308","7,747",115,195,"5,201,500","63,800,480",693,"8,440",102,190,"6,375,500","70,175,980",891,"9,331",107,195,"62,510,980","8,472"
15,탐정: 리턴즈,2018-06-13,한국,한국,(주)크리픽쳐스,씨제이이앤엠(주),15세이상관람가,"코미디,범죄",이언희,"권상우,성동일,이광수,서영희,이일화,남명렬,손담비,최성원,김동욱,박성일","11,304,000","13,840,000","1,256","1,512",4,5,"29,898,000","43,738,000","3,322","4,834",17,17,0,"43,738,000",0,"4,834",0,0,0,"43,738,000",0,"4,834",0,0,0,"43,738,000",0,"4,834",0,0,0,"43,738,000",0,"4,834",0,0,"13,059,000","56,797,000","1,451","6,285",9,9,"54,261,000","6,029"
16,홈,2018-05-30,한국,한국,"(주)아토,큐브이미지웍스",(주)리틀빅픽쳐스,전체관람가,"가족,드라마",김종우,"이효제,허준석,임태풍,김하나","6,597,200","11,820,200","1,087","1,670",112,187,"4,816,800","16,637,000",685,"2,355",120,188,"6,185,700","22,822,700",828,"3,183",112,173,"8,542,600","31,365,300","1,134","4,317",124,180,"7,734,700","39,100,000",999,"5,316",122,164,"2,820,500","41,920,500",417,"5,733",97,130,"4,157,000","46,077,500",557,"6,290",109,146,"40,854,500","5,707"
17,극장판 페어리 테일: 드래곤 크라이,2018-05-31,일본,일본,,씨제이이앤엠(주),12세이상관람가,애니메이션,미나미카와 타츠마,,0,"4,645,000",0,403,0,0,"5,277,200","9,922,200",678,"1,081",97,169,"3,405,000","13,327,200",394,"1,475",74,119,"12,149,700","25,476,900","1,493","2,968",92,166,"11,764,500","37,241,400","1,440","4,408",93,155,"1,277,000","38,518,400",167,"4,575",54,77,"1,656,500","40,174,900",216,"4,791",65,85,"35,529,900","4,388"
18,케이크메이커,2018-05-24,독일,독일,,알토미디어(주),15세이상관람가,"드라마,멜로/로맨스",오피르 라울 그라이저,"사라 애들러,팀 칼코프,로이 밀러","5,598,900","59,790,500",922,"7,126",43,65,"2,911,900","62,702,400",364,"7,490",30,35,"2,029,400","64,731,800",235,"7,725",28,34,"4,416,400","69,148,200",511,"8,236",28,34,"3,679,900","72,828,100",446,"8,682",30,37,"2,020,300","74,848,400",275,"8,957",26,32,"2,447,800","77,296,200",365,"9,322",28,34,"23,104,600","3,118"
19,겨울왕국의 무민,2018-02-08,핀란드,"핀란드,폴란드",,(주)팝엔터테인먼트,전체관람가,"애니메이션,가족","야쿱 론스키,이라 카르페란","빌 스카스가드,알리시아 비칸데르,스텔란 스카스가드","11,141,000","131,698,500","2,785","24,559",2,8,0,"131,698,500",0,"24,559",0,0,"495,000","132,193,500",99,"24,658",1,1,0,"132,193,500",0,"24,658",0,0,0,"132,193,500",0,"24,658",0,0,0,"132,193,500",0,"24,658",0,0,0,"132,193,500",0,"24,658",0,0,"11,636,000","2,884"
