기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2017-08-02 ~ 2017-08-08 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2017-08-02,,,,,,2017-08-03,,,,,,2017-08-04,,,,,,2017-08-05,,,,,,2017-08-06,,,,,,2017-08-07,,,,,,2017-08-08,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,택시운전사,2017-08-02,한국,한국,더램프(주),(주)쇼박스,15세이상관람가,드라마,장훈,"이수민,송강호,토마스 크레취만,유해진,류준열,박혁권,최귀화,이창섭,이호균,서정우,송병철,안용우,오석규,윤석진,이새별,이성호,이정은,이주영,황민형,김신웅,김진상,김화목,문광식,차순배,김대현","5,116,354,700","5,687,344,800","698,088","784,801","1,446","7,068","4,825,521,000","10,512,865,800","651,779","1,436,580","1,553","7,293","5,809,978,335","16,322,844,135","707,113","2,143,693","1,677","7,850","9,280,365,401","25,603,209,536","1,123,443","3,267,136","1,827","8,699","9,039,743,900","34,642,953,436","1,093,911","4,361,047","1,906","8,929","4,175,562,100","38,818,515,536","562,755","4,923,802","1,745","8,569","3,571,801,800","42,390,317,336","484,078","5,407,880","1,753","8,632","41,819,327,236","5,321,167"
2,군함도,2017-07-26,한국,한국,"(주)외유내강,(주)필름케이",씨제이이앤엠(주),15세이상관람가,"액션,드라마",류승완,"황정민,김규백,명인호,소지섭,송중기,이정현,김수안,지웅배,손용범,박상호,박선,박선주,박영준,박정민,박준서,박준서,박혜민,성정훈,오정현,오형근,전창현,정규호,정부용,지재우,이다영,이동준,이상협,이선민,이세형,이윤2,최호영,이재민,이정민,이정은,이정현,이제훈,이준혁,허승준,이준희,이지은,이지환,이태영,이하은,이하준,이경영,장성범,백승철,김준한,김고은,박성일,설준수","1,826,982,300","39,550,790,140","248,200","5,188,514","1,109","4,924","1,462,878,500","41,013,668,640","199,203","5,387,717","1,075","4,628","1,539,234,185","42,552,902,825","187,684","5,575,401","1,018","4,273","2,245,544,801","44,798,447,626","270,522","5,845,923",957,"3,704","1,945,448,300","46,743,895,926","234,726","6,080,649",922,"3,432","721,420,900","47,465,316,826","98,728","6,179,377",876,"3,405","609,107,300","48,074,424,126","84,579","6,263,956",857,"3,355","10,350,616,286","1,323,642"
3,슈퍼배드 3,2017-07-26,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,애니메이션,"피에르 꼬팽,카일 발다","스티브 카렐,크리스틴 위그,트레이 파커","1,307,515,600","13,903,346,720","189,977","1,922,726",844,"2,986","1,087,898,100","14,991,244,820","158,155","2,080,881",859,"2,955","1,094,030,795","16,085,275,615","143,904","2,224,785",884,"3,012","1,590,623,404","17,675,899,019","203,999","2,428,784",914,"3,101","1,468,188,900","19,144,087,919","187,543","2,616,327",880,"2,928","522,214,300","19,666,302,219","75,133","2,691,460",785,"2,667","518,162,600","20,184,464,819","75,391","2,766,851",783,"2,621","7,588,633,699","1,034,102"
4,명탐정 코난:진홍의 연가,2017-08-02,일본,일본,,씨제이이앤엠(주),12세이상관람가,애니메이션,시즈노 코분,,"645,190,000","664,845,000","94,241","96,959",546,"1,129","374,427,600","1,039,272,600","54,243","151,202",582,"1,198","326,395,300","1,365,667,900","42,806","194,008",557,"1,162","477,159,000","1,842,826,900","62,418","256,426",521,"1,096","424,340,500","2,267,167,400","55,506","311,932",510,"1,027","173,505,800","2,440,673,200","24,919","336,851",445,937,"171,625,000","2,612,298,200","24,796","361,647",456,933,"2,592,643,200","358,929"
5,덩케르크,2017-07-20,미국,"미국,영국",,워너브러더스 코리아(주),12세이상관람가,"액션,드라마,스릴러,전쟁",크리스토퍼 놀란,"톰 하디,마크 라이런스,케네스 브래너,킬리언 머피,제임스 다시,케빈 구스리","371,246,800","20,651,762,933","40,643","2,406,128",438,951,"344,822,200","20,996,585,133","37,230","2,443,358",432,909,"421,078,720","21,417,663,853","41,859","2,485,217",430,916,"580,765,395","21,998,429,248","58,495","2,543,712",416,865,"502,487,800","22,500,917,048","50,096","2,593,808",412,834,"254,057,200","22,754,974,248","27,298","2,621,106",413,891,"260,676,100","23,015,650,348","28,156","2,649,262",433,934,"2,735,134,215","283,777"
6,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,2017-07-20,일본,일본,,씨제이이앤엠(주),전체관람가,애니메이션,하시모토 마사카즈,"박영남,양정화,김환진,강희선,여민정,정유미,정혜옥,이장원","55,231,300","2,050,966,900","8,308","282,689",123,145,"48,053,000","2,099,019,900","7,209","289,898",120,141,"54,087,300","2,153,107,200","7,177","297,075",132,158,"74,059,100","2,227,166,300","9,920","306,995",142,186,"73,380,400","2,300,546,700","9,659","316,654",139,184,"29,757,500","2,330,304,200","4,361","321,015",133,181,"30,909,800","2,361,214,000","4,528","325,543",132,170,"365,478,400","51,162"
7,스파이더맨: 홈 커밍,2017-07-05,미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,12세이상관람가,"액션,어드벤처,SF",존 와츠,"제이콥 배덜런,톰 홀랜드,로버트 다우니 주니어,마이클 키튼,마리사 토메이,젠다야 콜맨,존 파브로,마틴 스타,로건 마샬-그린,가르셀라 보베,스탠 리,보킴 우드바인,케네스 최,토니 레볼로리,타인 달리","60,191,300","58,735,174,620","8,123","7,209,548",117,187,"52,714,100","58,787,888,720","7,051","7,216,599",116,189,"59,579,600","58,847,468,320","7,144","7,223,743",116,192,"80,729,400","58,928,197,720","9,586","7,233,329",120,189,"62,509,700","58,990,707,420","7,437","7,240,766",116,187,"33,353,000","59,024,060,420","4,430","7,245,196",126,209,"33,650,500","59,057,710,920","4,702","7,249,898",121,208,"382,727,600","48,473"
8,이모티: 더 무비,2017-08-02,미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,전체관람가,"애니메이션,어드벤처",토니 레온디스,"T.J. 밀러,제임스 코든,안나 패리스,패트릭 스튜어트","46,349,500","47,557,500","6,710","6,861",126,264,"40,854,800","88,412,300","5,963","12,824",134,258,"38,676,000","127,088,300","5,070","17,894",127,240,"38,098,100","165,186,400","4,941","22,835",133,202,"42,174,000","207,360,400","5,415","28,250",120,189,"19,018,500","226,378,900","2,744","30,994",118,189,"21,523,500","247,902,400","3,182","34,176",121,190,"246,694,400","34,025"
9,내 사랑,2017-07-12,아일랜드,"아일랜드,캐나다",,오드,12세이상관람가,"드라마,멜로/로맨스",에이슬링 월쉬,"샐리 호킨스,에단 호크","30,126,500","1,765,452,825","4,733","233,115",59,136,"26,070,800","1,791,523,625","4,172","237,287",62,120,"27,154,800","1,818,678,425","4,167","241,454",60,118,"41,892,100","1,860,570,525","6,364","247,818",59,124,"37,645,900","1,898,216,425","5,739","253,557",61,120,"24,166,500","1,922,382,925","3,827","257,384",56,121,"23,638,700","1,946,021,625","3,793","261,177",58,117,"210,695,300","32,795"
