기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2017-03-22 ~ 2017-03-28 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2017-03-22,,,,,,2017-03-23,,,,,,2017-03-24,,,,,,2017-03-25,,,,,,2017-03-26,,,,,,2017-03-27,,,,,,2017-03-28,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,프리즌,2017-03-23,한국,한국,(주)큐로홀딩스,(주)쇼박스,청소년관람불가,"범죄,액션",나현,"한석규,김래원,정웅인,조재윤,신성록,곽민호,박영준,임경욱,장한승,신영진,지동주,유정호,윤세현,천재성,이상민,이수민,이용직,이재수,이정수,이정훈,홍도성,김성종,연송하,이재균,차엽","661,246,800","861,587,800","85,056","108,154",871,"2,417","1,257,773,300","2,119,361,100","168,336","276,490",909,"4,234","1,641,165,534","3,760,526,634","194,224","470,714",942,"4,453","3,439,513,889","7,200,040,523","403,084","873,798","1,047","4,889","3,170,344,300","10,370,384,823","369,870","1,243,668","1,036","4,772","987,093,300","11,357,478,123","131,499","1,375,167",962,"4,551","809,719,450","12,167,197,573","108,066","1,483,233",977,"4,555","11,966,856,573","1,460,135"
2,미녀와 야수,2017-03-16,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,"멜로/로맨스,판타지,뮤지컬",빌 콘돈,"엠마 왓슨,댄 스티븐스,루크 에반스,이완 맥그리거,이안 맥켈런,엠마 톰슨,구구 바샤-로,케빈 클라인,스탠리 투치","959,937,600","16,459,728,849","124,015","1,976,032","1,318","5,424","779,664,700","17,239,393,549","99,762","2,075,794",896,"4,063","1,371,221,755","18,610,615,304","158,998","2,234,792",939,"4,338","3,859,719,239","22,470,334,543","456,409","2,691,201","1,221","5,451","3,471,299,150","25,941,633,693","413,463","3,104,664","1,256","5,410","628,933,400","26,570,567,093","81,433","3,186,097",961,"4,373","570,227,800","27,140,794,893","73,783","3,259,880",974,"4,327","11,641,003,644","1,407,863"
3,보통사람,2017-03-23,한국,한국,"(주)트리니티엔터테인먼트,(주)영화사장춘",오퍼스픽쳐스,15세이상관람가,드라마,김봉한,"손현주,장혁,김상호,라미란,정만식,조달환,지승현,오연아,강현구,이학렬,이형기,박형수,서주연,정원태,양재영,윤준호,이영호,이유진,이승용,김영","8,790,000","48,136,000","1,089","6,396",16,16,"248,145,500","296,281,500","35,583","41,979",621,"2,604","343,195,434","639,476,934","43,460","85,439",620,"2,617","708,074,189","1,347,551,123","86,992","172,431",619,"2,402","679,910,200","2,027,461,323","82,796","255,227",598,"2,236","189,136,800","2,216,598,123","26,302","281,529",557,"2,252","173,810,700","2,390,408,823","24,083","305,612",567,"2,225","2,351,062,823","300,305"
4,히든 피겨스,2017-03-23,미국,미국,,이십세기폭스코리아(주),12세이상관람가,드라마,데오도르 멜피,"타라지 P. 헨슨,옥타비아 스펜서,케빈 코스트너,커스틴 던스트,짐 파슨스","3,547,000","126,584,800",377,"15,242",2,2,"117,138,800","243,723,600","15,834","31,076",419,"1,241","177,781,061","421,504,661","21,300","52,376",413,"1,256","373,358,372","794,863,033","44,551","96,927",436,"1,122","354,333,200","1,149,196,233","42,356","139,283",448,"1,099","135,567,800","1,284,764,033","18,345","157,628",424,"1,289","135,417,700","1,420,181,733","18,363","175,991",447,"1,297","1,297,143,933","161,126"
5,콩: 스컬 아일랜드,2017-03-08,미국,미국,,워너브러더스 코리아(주),12세이상관람가,"액션,어드벤처,판타지",조던 복트-로버츠,"톰 히들스턴,브리 라슨,사무엘 L. 잭슨,존 굿맨","106,774,000","13,363,712,683","14,507","1,609,890",609,"1,816","41,786,200","13,405,498,883","5,696","1,615,586",386,783,"69,832,300","13,475,331,183","8,564","1,624,150",387,770,"206,573,300","13,681,904,483","25,654","1,649,804",399,696,"195,247,600","13,877,152,083","24,466","1,674,270",391,670,"29,674,400","13,906,826,483","4,034","1,678,304",337,632,"26,634,300","13,933,460,783","3,668","1,681,972",346,627,"676,522,100","86,589"
6,로건,2017-03-01,미국,미국,,이십세기폭스코리아(주),청소년관람불가,"액션,SF",제임스 맨골드,"휴 잭맨,패트릭 스튜어트,보이드 홀브룩,스테판 머천트,리차드 E. 그랜트,에릭 라 살,엘리스 닐","91,521,200","18,086,984,023","12,272","2,131,969",515,"1,211","28,473,600","18,115,457,623","3,778","2,135,747",212,324,"49,573,200","18,165,030,823","5,647","2,141,394",213,325,"69,019,800","18,234,050,623","8,114","2,149,508",186,257,"53,609,200","18,287,659,823","6,243","2,155,751",174,247,"25,127,100","18,312,786,923","3,334","2,159,085",222,332,"23,002,800","18,335,789,723","3,095","2,162,180",217,321,"340,326,900","42,483"
7,밤의 해변에서 혼자,2017-03-23,한국,한국,(주)영화제작전원사,"(주)영화제작전원사 ,(주)콘텐츠판다",청소년관람불가,드라마,홍상수,"김민희,정재영,서영화,권해효,송선미,문성근,안재홍,박예주,박홍열,신선,공민정,안선영",0,"3,208,000",0,401,0,0,"35,911,400","39,119,400","5,022","5,423",129,327,"35,825,700","74,945,100","4,372","9,795",128,313,"45,793,400","120,738,500","5,450","15,245",116,268,"41,811,700","162,550,200","4,964","20,209",113,252,"25,026,300","187,576,500","3,466","23,675",133,314,"25,777,200","213,353,700","3,641","27,316",128,305,"210,145,700","26,915"
8,골드,2017-03-22,미국,미국,,CGV아트하우스,15세이상관람가,"드라마,어드벤처",스티븐 개건,"매튜 매커너히,브라이스 달라스 하워드,에드가 라미레즈","31,233,800","54,296,800","4,355","7,315",200,485,"16,349,500","70,646,300","2,252","9,567",197,435,"21,923,100","92,569,400","2,659","12,226",190,411,"32,417,300","124,986,700","3,859","16,085",166,312,"28,355,000","153,341,700","3,387","19,472",171,297,"13,034,800","166,376,500","2,005","21,477",163,317,"11,211,000","177,587,500","1,588","23,065",163,302,"154,524,500","20,105"
9,아우토반,2017-03-22,영국,"영국,독일",,와이드 릴리즈(주),15세이상관람가,"액션,스릴러",에란 크리비,"니콜라스 홀트,펠리시티 존스,안소니 홉킨스,벤 킹슬리","26,823,000","39,736,000","3,707","5,336",149,601,"14,873,500","54,609,500","2,049","7,385",137,487,"24,466,500","79,076,000","2,927","10,312",140,500,"33,075,500","112,151,500","3,950","14,262",153,370,"32,026,000","144,177,500","3,790","18,052",146,345,"11,449,500","155,627,000","1,564","19,616",135,338,"14,320,000","169,947,000","1,894","21,510",141,338,"157,034,000","19,881"
10,극장판 암살교실 : 365일의 시간,2017-03-23,일본,일본,,(주)박수엔터테인먼트,12세이상관람가,애니메이션,키시 세이지,,0,"2,456,000",0,284,0,0,"16,298,000","18,754,000","2,240","2,524",86,151,"12,930,000","31,684,000","1,624","4,148",85,149,"54,871,000","86,555,000","7,413","11,561",90,153,"51,825,500","138,380,500","6,999","18,560",98,167,"3,003,000","141,383,500",417,"18,977",73,110,"2,531,500","143,915,000",345,"19,322",67,100,"141,459,000","19,038"
11,라라랜드,2016-12-07,미국,미국,,판씨네마(주),12세이상관람가,"드라마,뮤지컬,멜로/로맨스",다미엔 차젤레,"엠마 스톤,라이언 고슬링,핀 위트록,J.K. 시몬스,로즈마리 드윗","25,396,700","28,943,255,633","3,464","3,464,149",148,223,"8,921,800","28,952,177,433","1,225","3,465,374",64,75,"14,091,800","28,966,269,233","1,659","3,467,033",66,82,"29,162,400","28,995,431,633","3,419","3,470,452",72,86,"28,178,800","29,023,610,433","3,352","3,473,804",74,96,"10,856,200","29,034,466,633","1,482","3,475,286",86,113,"12,669,500","29,047,136,133","1,740","3,477,026",86,114,"129,277,200","16,341"
12,아기돼지 3형제와 매직램프,2017-03-23,중국,중국,,(주)팝엔터테인먼트,전체관람가,애니메이션,유위,,0,"2,952,000",0,369,0,0,"2,367,500","5,319,500",330,699,66,67,"2,751,500","8,071,000",346,"1,045",73,75,"45,994,500","54,065,500","5,772","6,817",129,184,"53,321,000","107,386,500","6,671","13,488",135,196,"2,801,500","110,188,000",390,"13,878",77,83,"2,712,500","112,900,500",365,"14,243",76,79,"109,948,500","13,874"
13,행복 목욕탕,2017-03-23,일본,일본,,(주)디스테이션,12세이상관람가,"가족,드라마",나카노 료타,"미야자와 리에,스기사키 하나,오다기리 조,이토 아오이",0,"10,649,000",0,"1,359",0,0,"11,983,800","22,632,800","1,614","2,973",98,187,"11,402,500","34,035,300","1,432","4,405",103,178,"21,359,200","55,394,500","2,562","6,967",84,129,"20,396,700","75,791,200","2,475","9,442",82,124,"8,690,500","84,481,700","1,182","10,624",70,133,"9,423,500","93,905,200","1,303","11,927",63,122,"83,256,200","10,568"
14,개구리왕국 2,2017-03-23,중국,중국,,예지림엔터테인먼트,전체관람가,애니메이션,펭 페이,"사문영,이경태,임주현,홍진욱,윤세웅,이현",0,"5,871,000",0,771,0,0,"4,306,500","10,177,500",779,"1,550",62,64,"3,950,500","14,128,000",704,"2,254",48,52,"28,621,600","42,749,600","3,899","6,153",170,202,"30,011,900","72,761,500","4,023","10,176",171,197,"886,000","73,647,500",131,"10,307",43,44,"2,404,500","76,052,000",412,"10,719",37,39,"70,181,000","9,948"
15,비정규직 특수요원,2017-03-16,한국,한국,"(주)스톰픽쳐스코리아,컴퍼니에이이엔티(주)","(주)이수C&E,(주)스톰픽쳐스코리아",15세이상관람가,"코미디,액션",김덕수,"강예원,한채아,조재윤,김민교,김성은,남성진,동현배,남궁민,신영훈,심은주,유연수,윤석진,채환,최효정,한승환,한용환,이예림,이정민,이정민,김동철,김용진,김용훈,박성훈","37,781,100","1,105,069,200","5,583","143,682",408,907,"3,593,000","1,108,662,200",546,"144,228",102,120,"4,475,000","1,113,137,200",626,"144,854",102,119,"7,862,500","1,120,999,700","1,061","145,915",92,111,"6,444,500","1,127,444,200",887,"146,802",84,104,"2,073,000","1,129,517,200",312,"147,114",83,93,"6,773,500","1,136,290,700",839,"147,953",86,97,"69,002,600","9,854"
16,원라인,2017-03-29,한국,한국,"(주)미인픽쳐스,(주)곽픽쳐스",(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,범죄,양경모,"임시완,진구,박병은,이동휘,김선영,박종환,왕지원,박유환,안세하,조우진,박형수,박건도,박지홍,안지현,유요한,이도현,최창국,이석호,한민철,이영호,홍성호,김말구,김태준,김근영,임지환,김대현",0,"14,070,000",0,"1,925",0,0,"23,384,000","37,454,000","2,923","4,848",9,9,"40,297,000","77,751,000","4,477","9,325",23,23,0,"77,751,000",0,"9,325",0,0,0,"77,751,000",0,"9,325",0,0,"4,593,000","82,344,000",563,"9,888",2,2,0,"82,344,000",0,"9,888",0,0,"68,274,000","7,963"
17,문라이트,2017-02-22,미국,미국,,CGV아트하우스,15세이상관람가,드라마,배리 젠킨스,"트레반트 로즈,앙드레 홀랜드,나오미 해리스","8,963,400","1,314,584,395","1,454","164,343",78,110,"3,386,900","1,317,971,295",554,"164,897",33,35,"5,853,000","1,323,824,295",924,"165,821",38,41,"11,433,600","1,335,257,895","1,485","167,306",37,41,"7,926,600","1,343,184,495","1,159","168,465",36,41,"4,178,900","1,347,363,395",692,"169,157",32,35,"5,235,500","1,352,598,895",787,"169,944",34,39,"46,977,900","7,055"
18,파도가 지나간 자리,2017-03-08,미국,"미국,뉴질랜드,영국",,CGV아트하우스,15세이상관람가,"드라마,멜로/로맨스",데릭 시엔프랜스,"마이클 패스벤더,알리시아 비칸데르,레이첼 와이즈,에밀리 바클레이,리온 포드","12,231,500","576,219,600","1,803","74,284",107,154,"4,893,000","581,112,600",692,"74,976",55,65,"5,765,500","586,878,100",754,"75,730",58,67,"9,014,100","595,892,200","1,139","76,869",42,48,"8,467,100","604,359,300","1,026","77,895",38,45,"4,630,500","608,989,800",662,"78,557",60,65,"4,675,000","613,664,800",666,"79,223",60,67,"49,676,700","6,742"
19,패트리어트 데이,2017-04-06,미국,미국,,(주)이수C&E,15세이상관람가,"드라마,스릴러",피터 버그,"마크 월버그,존 굿맨,케빈 베이컨,J.K. 시몬스,미셸 모나한",0,"26,120,000",0,"3,116",0,0,"10,168,000","36,288,000","1,213","4,329",5,5,0,"36,288,000",0,"4,329",0,0,0,"36,288,000",0,"4,329",0,0,0,"36,288,000",0,"4,329",0,0,"6,648,000","42,936,000",831,"5,160",6,6,"16,736,000","59,672,000","2,092","7,252",31,31,"33,552,000","4,136"
20,위대한 임무,2017-03-23,미국,미국,,(재)CBS,12세이상관람가,"드라마,전쟁",피터 스펜서,존 라이스 데이비스,"686,000","14,638,000",98,"1,957",1,1,"4,945,900","19,583,900",696,"2,653",52,63,"3,846,100","23,430,000",530,"3,183",59,66,"5,508,400","28,938,400",703,"3,886",54,65,"4,403,400","33,341,800",542,"4,428",49,58,"2,788,000","36,129,800",398,"4,826",52,62,"2,707,000","38,836,800",376,"5,202",55,65,"24,884,800","3,343"
21,극장판 소드 아트 온라인 -오디널 스케일-,2017-02-23,일본,일본,,(주)박수엔터테인먼트,12세이상관람가,"애니메이션,SF,액션",이토 토모히코,"마츠오카 요시츠구,토마츠 하루카,이토 카나에","1,978,500","848,409,000",265,"110,679",37,47,"3,713,500","852,122,500",519,"111,198",21,25,"2,232,500","854,355,000",278,"111,476",22,24,"6,759,000","861,114,000",887,"112,363",27,33,"7,056,500","868,170,500",950,"113,313",27,32,"909,000","869,079,500",122,"113,435",19,22,"918,000","869,997,500",127,"113,562",21,23,"23,567,000","3,148"
22,일 포스티노,1996-03-09,이탈리아,"이탈리아,프랑스",체키고리그룹 타이거키네마토그라피카,(주)영화사 진진,"고등학생이상관람가,15세이상관람가","드라마,코미디,멜로/로맨스",마이클 래드포드,"필립 느와레,마시모 트로이시","736,000","8,194,600",92,"1,080",1,1,"3,316,000","11,510,600",414,"1,494",17,24,"3,246,000","14,756,600",386,"1,880",17,22,"4,697,500","19,454,100",557,"2,437",17,21,"5,842,900","25,297,000",695,"3,132",17,22,"3,021,000","28,318,000",422,"3,554",14,21,"2,879,400","31,197,400",407,"3,961",15,23,"23,738,800","2,973"
23,사일런스,2017-02-28,미국,"미국,대만,멕시코",,씨네그루(주)키다리이엔티,15세이상관람가,드라마,마틴 스콜세지,"앤드류 가필드,리암 니슨,아담 드라이버,시아란 힌즈,아사노 타다노부,코마츠 나나,츠카모토 신야,카세 료,사부,이세이 오가타","3,699,000","659,036,800",605,"88,229",18,24,"2,213,500","661,250,300",351,"88,580",10,11,"1,924,500","663,174,800",243,"88,823",9,11,"4,669,000","667,843,800",649,"89,472",13,16,"4,121,000","671,964,800",701,"90,173",9,10,"1,085,000","673,049,800",145,"90,318",6,7,"1,754,500","674,804,300",241,"90,559",8,9,"19,466,500","2,935"
24,토니 에드만,2017-03-16,독일,독일,,그린나래미디어(주),청소년관람불가,드라마,마렌 아데,"산드라 휠러,루시 러셀,블라드 이바노브,존 케오","4,249,200","78,940,900",580,"9,753",45,57,"1,501,200","80,442,100",199,"9,952",22,24,"3,126,000","83,568,100",382,"10,334",26,31,"6,581,000","90,149,100",726,"11,060",24,27,"4,456,600","94,605,700",528,"11,588",24,25,"1,428,000","96,033,700",193,"11,781",20,23,"1,595,000","97,628,700",217,"11,998",21,23,"22,937,000","2,825"
25,미스 슬로운,2017-03-29,미국,"미국,프랑스",,(주)메인타이틀픽쳐스,15세이상관람가,"드라마,스릴러",존 매든,"제시카 차스테인,구구 바샤-로,알리슨 필,마크 스트롱,제이크 레이시,마이클 스털버그,더글라스 스미스,존 리스고우,샘 워터스톤","2,256,000","7,606,000",282,995,1,1,"3,384,000","10,990,000",423,"1,418",2,2,0,"10,990,000",0,"1,418",0,0,0,"10,990,000",0,"1,418",0,0,0,"10,990,000",0,"1,418",0,0,"15,556,000","26,546,000","1,848","3,266",9,9,"990,000","27,536,000",165,"3,431",3,3,"22,186,000","2,718"
