기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2017-08-23 ~ 2017-08-29 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2017-08-23,,,,,,2017-08-24,,,,,,2017-08-25,,,,,,2017-08-26,,,,,,2017-08-27,,,,,,2017-08-28,,,,,,2017-08-29,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,브이아이피,2017-08-23,한국,한국,"(주)영화사 금월,(주)페퍼민트앤컴퍼니",워너브러더스 코리아(주),청소년관람불가,"범죄,드라마",박훈정,"강소백,장동건,김명민,박희순,이종석,임보라,박재웅,박준서,박준호,신수정,안세진,조청원,지성훈,최상재,최우진,이상민,이윤하,이주원,김대현","1,323,933,200","1,394,566,700","174,011","181,491",851,"3,587","1,208,458,900","2,603,025,600","160,139","341,630",897,"3,857","1,234,317,352","3,837,342,952","146,348","487,978",958,"4,095","2,087,752,273","5,925,095,225","244,541","732,519",996,"4,451","1,781,808,200","7,706,903,425","207,804","940,323",951,"4,217","585,721,500","8,292,624,925","77,647","1,017,970",890,"3,966","506,939,700","8,799,564,625","68,261","1,086,231",896,"3,942","8,728,931,125","1,078,751"
2,택시운전사,2017-08-02,한국,한국,더램프(주),(주)쇼박스,15세이상관람가,드라마,장훈,"이수민,송강호,토마스 크레취만,유해진,류준열,박혁권,최귀화,이창섭,이호균,서정우,송병철,안용우,오석규,윤석진,이새별,이성호,이정은,이주영,황민형,김신웅,김진상,김화목,문광식,차순배,김대현","765,510,500","84,641,987,549","105,168","10,740,398",833,"2,975","733,076,500","85,375,064,049","100,785","10,841,183",802,"3,039","892,566,300","86,267,630,349","110,401","10,951,584",831,"3,141","1,809,785,500","88,077,415,849","218,682","11,170,266",861,"3,375","1,639,910,700","89,717,326,549","198,166","11,368,432",861,"3,326","474,055,200","90,191,381,749","65,223","11,433,655",827,"3,150","459,346,200","90,650,727,949","64,626","11,498,281",863,"3,171","6,774,250,900","863,051"
3,청년경찰,2017-08-09,한국,한국,"(주)무비락,(주)도서관옆스튜디오,베리굿스튜디오(주)",롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,액션,김주환,"김규백,박서준,정다은,강하늘,성동일,박하선,이하준,이현일,임대현,박재홍,박정훈,장석진,서은지,서정우,서지원,신정화,조윤주,우상기,이강재,이다영,최광원,최지민,이도현,이상민,이세희,이수진,한재욱,이승희,이은비,이재웅,이정수,이주원,서정연,고준","654,954,900","33,294,524,941","88,872","4,229,505",747,"2,939","655,790,200","33,950,315,141","89,912","4,319,417",717,"3,044","871,059,574","34,821,374,715","107,490","4,426,907",742,"3,178","1,794,548,601","36,615,923,316","218,153","4,645,060",779,"3,361","1,555,737,400","38,171,660,716","189,064","4,834,124",771,"3,350","460,324,200","38,631,984,916","61,716","4,895,840",716,"3,133","454,162,300","39,086,147,216","61,798","4,957,638",733,"3,131","6,446,577,175","817,005"
4,장산범,2017-08-17,한국,한국,(주)드림캡쳐,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"미스터리,스릴러",허정,"염정아,박혁권,허진,신린아,방유설,이준혁,이달,이주원,장리우,정지훈","365,480,900","6,686,504,634","48,838","841,948",607,"1,733","295,593,200","6,982,097,834","38,798","880,746",534,"1,579","436,418,174","7,418,516,008","53,457","934,203",555,"1,647","821,453,551","8,239,969,559","102,702","1,036,905",592,"1,723","690,619,900","8,930,589,459","84,980","1,121,885",617,"1,730","212,722,200","9,143,311,659","27,765","1,149,650",548,"1,686","189,733,000","9,333,044,659","24,918","1,174,568",559,"1,664","3,012,020,925","381,458"
5,혹성탈출: 종의 전쟁,2017-08-15,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"액션,어드벤처,드라마,SF",맷 리브스,"앤디 서키스,우디 해럴슨,스티브 잔,주디 그리어,타이 올슨,채드 룩,티모시 웨버,마이클 아담스웨이트,라우로 차트랜드,스티브 바란칙","280,362,800","14,092,225,003","36,577","1,709,679",553,"1,707","264,016,900","14,356,241,903","34,575","1,744,254",526,"1,609","338,149,326","14,694,391,229","40,216","1,784,470",518,"1,576","718,172,949","15,412,564,178","85,862","1,870,332",525,"1,480","640,826,200","16,053,390,378","76,457","1,946,789",507,"1,436","163,737,200","16,217,127,578","21,369","1,968,158",487,"1,430","153,309,500","16,370,437,078","20,027","1,988,185",489,"1,423","2,558,574,875","315,083"
6,애나벨 : 인형의 주인,2017-08-10,미국,미국,,워너브러더스 코리아(주),15세이상관람가,공포(호러),데이비드 F. 샌드버그,"스테파니 시그만,알리시아 벨라 베일리,미란다 오토,탈리타 베이트먼","113,570,100","14,620,250,664","14,462","1,824,175",316,670,"85,459,000","14,705,709,664","10,793","1,834,968",246,523,"127,531,600","14,833,241,264","14,838","1,849,806",253,517,"225,601,800","15,058,843,064","27,008","1,876,814",265,546,"179,171,400","15,238,014,464","21,123","1,897,937",260,545,"59,212,300","15,297,226,764","7,541","1,905,478",248,507,"52,908,200","15,350,134,964","6,727","1,912,205",253,507,"843,454,400","102,492"
7,다크타워: 희망의 탑,2017-08-23,미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,15세이상관람가,"액션,어드벤처,판타지",니콜라이 아르셀,"이드리스 엘바,매튜 매커너히","107,372,200","110,760,200","14,517","14,927",497,"1,549","95,385,500","206,145,700","12,939","27,866",448,"1,403","139,298,548","345,444,248","16,963","44,829",462,"1,325","154,917,327","500,361,575","18,812","63,641",448,947,"136,942,300","637,303,875","16,657","80,298",446,905,"52,026,500","689,330,375","7,085","87,383",411,974,"47,108,900","736,439,275","6,370","93,753",384,905,"733,051,275","93,343"
8,공범자들,2017-08-17,한국,한국,한국탐사저널리즘센터,(주)엣나인필름,15세이상관람가,다큐멘터리,최승호,"이명박,김재철,김장겸,고대영","81,430,400","762,622,800","10,973","96,148",228,437,"67,987,200","830,610,000","9,222","105,370",219,424,"83,182,200","913,792,200","9,955","115,325",236,449,"148,409,500","1,062,201,700","17,546","132,871",243,444,"136,129,400","1,198,331,100","16,477","149,348",246,444,"53,058,600","1,251,389,700","7,218","156,566",237,468,"58,810,700","1,310,200,400","8,090","164,656",245,472,"629,008,000","79,481"
9,더 테이블,2017-08-24,한국,한국,볼미디어(주),(주)엣나인필름,12세이상관람가,"드라마,멜로/로맨스",김종관,"정유미,한예리,정은채,임수정,박윤주,전성우,정규환,안성문,이재훈,황유진","1,200,000","26,057,500",80,"3,434",1,1,"49,741,400","75,798,900","6,504","9,938",266,555,"57,811,200","133,610,100","6,831","16,769",259,514,"77,818,100","211,428,200","9,109","25,878",251,431,"75,235,100","286,663,300","8,682","34,560",247,423,"47,862,500","334,525,800","6,248","40,808",259,483,"59,456,100","393,981,900","7,921","48,729",272,501,"369,124,400","45,375"
