기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2017-03-15 ~ 2017-03-21 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2017-03-15,,,,,,2017-03-16,,,,,,2017-03-17,,,,,,2017-03-18,,,,,,2017-03-19,,,,,,2017-03-20,,,,,,2017-03-21,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,미녀와 야수,2017-03-16,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,"멜로/로맨스,판타지,뮤지컬",빌 콘돈,"엠마 왓슨,댄 스티븐스,루크 에반스,이완 맥그리거,이안 맥켈런,엠마 톰슨,구구 바샤-로,케빈 클라인,스탠리 투치",0,"26,903,000",0,"2,493",0,0,"1,322,211,700","1,349,114,700","166,930","169,423","1,244","5,726","2,040,619,869","3,389,734,569","234,961","404,384","1,260","6,028","5,146,353,230","8,536,087,799","602,569","1,006,953","1,611","7,886","4,781,249,450","13,317,337,249","564,477","1,571,430","1,627","7,757","1,124,594,800","14,441,932,049","144,248","1,715,678","1,336","6,305","1,057,859,200","15,499,791,249","136,339","1,852,017","1,352","6,325","15,472,888,249","1,849,524"
2,콩: 스컬 아일랜드,2017-03-08,미국,미국,,워너브러더스 코리아(주),12세이상관람가,"액션,어드벤처,판타지",조던 복트-로버츠,"톰 히들스턴,브리 라슨,사무엘 L. 잭슨,존 굿맨","429,128,900","9,997,632,343","55,370","1,195,510",899,"4,255","272,140,800","10,269,773,143","36,007","1,231,517",619,"2,546","432,709,409","10,702,482,552","51,534","1,283,051",641,"2,646","1,173,127,731","11,875,610,283","141,266","1,424,317",644,"2,630","1,033,908,800","12,909,519,083","124,872","1,549,189",630,"2,554","184,077,300","13,093,596,383","24,550","1,573,739",589,"2,352","163,342,300","13,256,938,683","21,644","1,595,383",594,"2,347","3,688,435,240","455,243"
3,로건,2017-03-01,미국,미국,,이십세기폭스코리아(주),청소년관람불가,"액션,SF",제임스 맨골드,"휴 잭맨,패트릭 스튜어트,보이드 홀브룩,스테판 머천트,리차드 E. 그랜트,에릭 라 살,엘리스 닐","305,984,100","16,157,429,322","39,860","1,899,313",819,"3,207","189,382,300","16,346,811,622","24,933","1,924,246",491,"1,572","301,108,131","16,647,919,753","35,023","1,959,269",492,"1,642","599,544,870","17,247,464,623","69,438","2,028,707",521,"1,589","470,969,700","17,718,434,323","54,260","2,082,967",517,"1,534","145,551,600","17,863,985,923","19,285","2,102,252",508,"1,596","131,476,900","17,995,462,823","17,445","2,119,697",500,"1,577","2,144,017,601","260,244"
4,비정규직 특수요원,2017-03-16,한국,한국,"(주)스톰픽쳐스코리아,컴퍼니에이이엔티(주)","(주)이수C&E,(주)스톰픽쳐스코리아",15세이상관람가,"코미디,액션",김덕수,"강예원,한채아,조재윤,김민교,김성은,남성진,동현배,남궁민,신영훈,심은주,유연수,윤석진,채환,최효정,한승환,한용환,이예림,이정민,이정민,김동철,김용진,김용훈,박성훈","1,008,000","26,840,000",126,"3,559",1,1,"156,722,400","183,562,400","21,892","25,451",448,"1,763","159,589,500","343,151,900","20,211","45,662",467,"1,747","287,146,100","630,298,000","35,653","81,315",493,"1,550","271,455,700","901,753,700","33,426","114,741",497,"1,460","87,410,500","989,164,200","12,282","127,023",453,"1,518","78,123,900","1,067,288,100","11,076","138,099",442,"1,476","1,041,456,100","134,666"
5,해빙,2017-03-01,한국,한국,"위더스필름(주),(주)영화사불",롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,스릴러,이수연,"조진웅,신구,김대명,송영창,이청아,윤세아,박희정,서수민,이강재,이재은","75,278,100","9,667,750,722","10,218","1,175,424",498,"1,657","26,521,000","9,694,271,722","3,571","1,178,995",243,585,"36,183,600","9,730,455,322","4,267","1,183,262",251,613,"69,499,100","9,799,954,422","8,190","1,191,452",253,513,"54,972,900","9,854,927,322","6,417","1,197,869",250,487,"15,804,000","9,870,731,322","2,104","1,199,973",226,469,"16,639,000","9,887,370,322","2,223","1,202,196",232,463,"294,897,700","36,990"
6,라라랜드,2016-12-07,미국,미국,,판씨네마(주),12세이상관람가,"드라마,뮤지컬,멜로/로맨스",다미엔 차젤레,"엠마 스톤,라이언 고슬링,핀 위트록,J.K. 시몬스,로즈마리 드윗","39,728,900","28,666,978,333","5,353","3,429,754",180,363,"24,842,000","28,691,820,333","3,355","3,433,109",140,215,"34,555,700","28,726,376,033","4,086","3,437,195",144,222,"71,696,500","28,798,072,533","8,356","3,445,551",149,231,"66,277,800","28,864,350,333","7,953","3,453,504",156,247,"24,374,000","28,888,724,333","3,252","3,456,756",161,264,"29,134,600","28,917,858,933","3,929","3,460,685",158,272,"290,609,500","36,284"
7,스페이스 비트윈 어스,2017-03-16,미국,미국,,씨네그루(주)키다리이엔티,12세이상관람가,"어드벤처,드라마,멜로/로맨스,SF",피터 첼섬,"게리 올드만,아사 버터필드,칼라 구기노,브릿 로버트슨,B.D. 웡,자넷 몽고메리","4,750,000","10,564,000",679,"1,399",5,5,"31,717,200","42,281,200","4,401","5,800",347,996,"42,527,622","84,808,822","5,267","11,067",361,"1,009","51,184,539","135,993,361","6,407","17,474",370,701,"37,604,000","173,597,361","4,726","22,200",360,598,"15,571,500","189,168,861","2,191","24,391",327,626,"16,336,000","205,504,861","2,287","26,678",317,627,"199,690,861","25,958"
8,파도가 지나간 자리,2017-03-08,미국,"미국,뉴질랜드,영국",,CGV아트하우스,15세이상관람가,"드라마,멜로/로맨스",데릭 시엔프랜스,"마이클 패스벤더,알리시아 비칸데르,레이첼 와이즈,에밀리 바클레이,리온 포드","41,239,300","431,708,000","5,774","55,475",271,513,"14,890,400","446,598,400","2,074","57,549",101,169,"21,557,000","468,155,400","2,664","60,213",105,177,"35,658,300","503,813,700","4,230","64,443",101,153,"29,447,400","533,261,100","3,583","68,026",102,146,"14,218,000","547,479,100","2,072","70,098",105,185,"16,509,000","563,988,100","2,383","72,481",114,195,"173,519,400","22,780"
9,재심,2017-02-15,한국,한국,(주)이디오플랜,"오퍼스픽쳐스,CGV아트하우스",15세이상관람가,드라마,김태윤,"정우,강하늘,김해숙,이동휘,한재영,이경영,박희정,우상기,조해진,유지현,이다은,이동희,이동준,이승훈,한하늘,이정수,이정은,이종재,김진욱,김소진,김하나,최정헌","50,404,400","19,136,095,537","6,939","2,403,818",383,868,"17,645,500","19,153,741,037","2,575","2,406,393",152,226,"19,252,300","19,172,993,337","2,316","2,408,709",142,221,"30,095,000","19,203,088,337","3,601","2,412,310",124,189,"24,776,300","19,227,864,637","2,943","2,415,253",120,172,"10,049,000","19,237,913,637","1,422","2,416,675",138,214,"12,502,000","19,250,415,637","1,952","2,418,627",147,222,"164,724,500","21,748"
