기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2017-11-01 ~ 2017-11-07 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2017-11-01,,,,,,2017-11-02,,,,,,2017-11-03,,,,,,2017-11-04,,,,,,2017-11-05,,,,,,2017-11-06,,,,,,2017-11-07,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,토르: 라그나로크,2017-10-25,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,"액션,어드벤처,판타지,SF",타이카 와이티티,"크리스 헴스워스,톰 히들스턴,케이트 블란쳇,이드리스 엘바,제프 골드블럼,테사 톰슨,칼 어번,마크 러팔로,안소니 홉킨스","997,923,900","20,960,702,124","129,636","2,637,562","1,431","7,315","783,942,000","21,744,644,124","99,572","2,737,134","1,000","4,818","1,395,246,040","23,139,890,164","162,641","2,899,775","1,017","4,965","3,127,486,767","26,267,376,931","365,000","3,264,775","1,047","5,189","2,601,163,600","28,868,540,531","306,265","3,571,040","1,039","5,078","563,989,300","29,432,529,831","71,307","3,642,347",943,"4,573","482,385,000","29,914,914,831","62,157","3,704,504",962,"4,511","9,952,136,607","1,196,578"
2,부라더,2017-11-02,한국,한국,"(주)홍필름,(주)수필름",메가박스중앙(주)플러스엠,12세이상관람가,코미디,장유정,"마동석,이동휘,이하늬,류정수,배준수,석정호,신은영,안백승,안승주,채지혜,이성은,이수민,이은정,한명순,이재민,이하은,황인주,황종환,김근영","2,040,000","194,241,700",340,"24,942",2,2,"746,500,200","940,741,900","100,941","125,883",712,"3,426","1,053,391,476","1,994,133,376","130,102","255,985",759,"3,632","2,051,485,060","4,045,618,436","249,687","505,672",884,"4,183","1,868,293,700","5,913,912,136","225,890","731,562",889,"4,211","517,585,400","6,431,497,536","69,429","800,991",824,"3,917","460,408,200","6,891,905,736","62,262","863,253",831,"3,919","6,699,704,036","838,651"
3,범죄도시,2017-10-03,한국,한국,"(주)홍필름,(주)비에이엔터테인먼트","메가박스중앙(주)플러스엠,(주)키위미디어그룹",청소년관람불가,"범죄,액션",강윤성,"마동석,윤계상,조재윤,최귀화,박상규,유지연,최성재,이경원,이태규,진선규","484,800,300","49,537,155,304","64,455","6,057,149",728,"3,153","343,228,200","49,880,383,504","45,275","6,102,424",550,"1,947","530,506,840","50,410,890,344","62,666","6,165,090",575,"2,036","939,860,367","51,350,750,711","109,027","6,274,117",610,"2,179","820,742,200","52,171,492,911","94,881","6,368,998",605,"2,145","289,152,000","52,460,644,911","37,951","6,406,949",547,"2,079","274,367,600","52,735,012,511","36,032","6,442,981",564,"2,093","3,682,657,507","450,287"
4,침묵,2017-11-02,한국,한국,(주)용필름,씨제이이앤엠(주),15세이상관람가,드라마,정지우,"최민식,박신혜,류준열,이하늬,박해준,조한철,이수경,박성희,박태강,박호산,송준,안성봉,채현우,이상철,이연,이정민,이정민,이태형,임승묵,박규영,남명렬,박형수,김대현","1,054,000","57,730,900",132,"6,332",3,3,"420,845,300","478,576,200","57,510","63,842",612,"2,581","493,607,624","972,183,824","60,910","124,752",630,"2,661","780,123,440","1,752,307,264","93,390","218,142",634,"2,633","703,798,200","2,456,105,464","84,505","302,647",629,"2,535","248,753,800","2,704,859,264","33,631","336,278",589,"2,429","231,533,000","2,936,392,264","31,370","367,648",601,"2,401","2,879,715,364","361,448"
5,너의 췌장을 먹고 싶어,2017-10-25,일본,일본,,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,드라마,츠키카와 쇼,"키타가와 케이코,오구리 슌,하마베 미나미,키타무라 타쿠미","163,485,500","2,018,343,600","21,004","259,484",189,901,"89,061,400","2,107,405,000","11,352","270,836",182,576,"142,242,300","2,249,647,300","16,539","287,375",187,598,"253,803,000","2,503,450,300","30,180","317,555",196,576,"236,049,400","2,739,499,700","27,992","345,547",207,583,"70,666,100","2,810,165,800","8,995","354,542",177,582,"63,539,400","2,873,705,200","8,058","362,600",178,592,"1,018,847,100","124,120"
6,직쏘,2017-11-02,미국,미국,,㈜코리아스크린,청소년관람불가,"공포(호러),스릴러,범죄","피터 스피어이그,마이클 스피어리그","토빈 벨,칼럼 키스 레니,클레 베넷,맷 패스모어,한나 에밀리 앤더슨,로라 밴더부트,폴 브라운스테인,만델라 반 피블스,브리터니 엘렌",0,"5,376,000",0,672,0,0,"142,638,500","148,014,500","17,581","18,253",171,762,"152,756,400","300,770,900","17,034","35,287",166,743,"207,242,500","508,013,400","22,803","58,090",175,682,"170,353,300","678,366,700","18,566","76,656",172,650,"64,945,900","743,312,600","7,961","84,617",157,595,"53,686,400","796,999,000","6,594","91,211",157,584,"791,623,000","90,539"
7,지오스톰,2017-10-19,미국,미국,,워너브러더스 코리아(주),12세이상관람가,"액션,SF,스릴러","딘 데블린,대니 캐넌","캐서린 윈닉,제라드 버틀러,짐 스터게스,애비 코니시,앤디 가르시아","93,288,600","8,366,214,421","12,792","1,011,971",462,"1,239","8,364,500","8,374,578,921","1,229","1,013,200",75,111,"13,364,560","8,387,943,481","1,853","1,015,053",90,126,"36,893,933","8,424,837,414","5,202","1,020,255",85,130,"35,898,200","8,460,735,614","5,067","1,025,322",88,132,"4,923,500","8,465,659,114",745,"1,026,067",72,99,"4,590,100","8,470,249,214",720,"1,026,787",67,93,"197,323,393","27,608"
8,원스,2007-09-20,아일랜드,아일랜드,,"(주)제이앤씨미디어그룹,(주)영화사 진진",전체관람가,드라마,존 카니,"글렌 하사드,마르케타 이글로바","37,443,100","1,631,456,600","4,909","239,296",136,399,"22,474,100","1,653,930,700","2,986","242,282",143,328,"30,964,700","1,684,895,400","3,691","245,973",145,327,"44,097,200","1,728,992,600","5,152","251,125",145,294,"36,651,600","1,765,644,200","4,297","255,422",147,270,"14,534,600","1,780,178,800","1,936","257,358",129,271,"14,913,300","1,795,092,100","2,042","259,400",142,271,"201,078,600","25,013"
9,메소드,2017-11-02,한국,한국,모베터필름 주식회사,(주)엣나인필름,15세이상관람가,드라마,방은진,"박성웅,윤승아,오승훈,사우,박상훈,박정민,박주연,박진성,서지혜,안주영,오수빈,조윤담,조혜림,이경민,이유진,이장호,이혜수","1,554,000","17,474,500",157,"2,235",1,1,"21,924,900","39,399,400","2,857","5,092",238,399,"21,552,600","60,952,000","2,520","7,612",244,392,"28,115,100","89,067,100","3,353","10,965",224,324,"23,790,300","112,857,400","2,896","13,861",228,316,"12,858,400","125,715,800","1,707","15,568",205,315,"12,289,700","138,005,500","1,586","17,154",201,305,"122,085,000","15,076"
10,신서유기 : 몽키킹의 부활,2017-11-02,중국,중국,,예지림엔터테인먼트,전체관람가,"액션,어드벤처,애니메이션",텐 샤오펑,,0,0,0,0,0,0,"5,745,100","5,745,100",774,774,102,105,"7,202,500","12,947,600",947,"1,721",106,111,"42,463,300","55,410,900","5,737","7,458",212,293,"48,954,700","104,365,600","6,525","13,983",211,287,"2,356,800","106,722,400",359,"14,342",78,84,"2,389,500","109,111,900",382,"14,724",74,77,"109,111,900","14,724"
11,뷰티풀 투모로우,2017-10-26,한국,한국,(주)글러브엔터테인먼트,씨제이 씨지브이(CJ CGV)(주),12세이상관람가,드라마,장재혁,"박효신,정재일,에드가 킨테로","17,772,900","298,670,900","2,204","34,357",37,76,"12,189,000","310,859,900","1,516","35,873",33,60,"13,391,600","324,251,500","1,500","37,373",33,65,"37,808,200","362,059,700","4,152","41,525",37,85,"20,714,200","382,773,900","2,190","43,715",33,63,"5,882,300","388,656,200",726,"44,441",30,52,"6,762,500","395,418,700",844,"45,285",31,50,"114,520,700","13,132"
12,노 게임 노 라이프 -제로-,2017-10-19,일본,일본,,(주)박수엔터테인먼트,12세이상관람가,애니메이션,이시즈카 아츠코,"마츠오카 요시츠구,카야노 아이","3,823,000","524,955,600",470,"63,634",52,79,"22,324,400","547,280,000","2,985","66,619",46,64,"14,003,000","561,283,000","1,610","68,229",44,51,"28,897,300","590,180,300","3,412","71,641",59,79,"19,160,700","609,341,000","2,259","73,900",56,78,"1,874,500","611,215,500",243,"74,143",36,42,"1,738,500","612,954,000",218,"74,361",30,36,"91,821,400","11,197"
13,배드 지니어스,2017-11-02,태국,태국,,(주)팝엔터테인먼트,15세이상관람가,스릴러,나타우트 푼프리야,"옥밥,논,옴,제임스",0,"21,194,000",0,"2,622",0,0,"13,897,000","35,091,000","1,857","4,479",190,306,"12,242,476","47,333,476","1,503","5,982",200,292,"17,265,060","64,598,536","2,118","8,100",187,250,"16,933,900","81,532,436","2,086","10,186",186,247,"8,983,500","90,515,936","1,248","11,434",181,244,"11,316,400","101,832,336","1,575","13,009",186,252,"80,638,336","10,387"
14,내게 남은 사랑을,2017-11-02,한국,한국,"(주)와호엔터테인먼트,(재)CBS",(주)비엠컬쳐스,12세이상관람가,드라마,진광교,"성지루,전미선,권소현,양홍석,이예원,박민지,조윤담,이병준,이유진,이지훈,이현","882,000","48,105,000",147,"6,214",1,1,"14,573,500","62,678,500","2,181","8,395",143,209,"8,641,500","71,320,000","1,209","9,604",144,206,"11,785,000","83,105,000","1,484","11,088",156,205,"19,291,100","102,396,100","2,487","13,575",149,198,"5,245,500","107,641,600",806,"14,381",128,175,"6,905,800","114,547,400","1,138","15,519",136,173,"67,324,400","9,452"
15,대장 김창수,2017-10-19,한국,한국,"(주)비에이엔터테인먼트,(주)무비스퀘어","씨네그루(주)키다리이엔티,주식회사 키위컴퍼니",12세이상관람가,드라마,이원태,"조진웅,송승헌,정만식,정진영,신정근,유승목,정규수,이서원,곽동연,박소담,박재영,박정숙,박지훈,서주연,최서윤,이신우,이원태,이정철,이정현,홍재식,황정용","36,897,600","2,833,495,615","5,347","374,290",316,546,"6,489,000","2,839,984,615","1,000","375,290",46,53,"8,253,500","2,848,238,115","1,226","376,516",51,56,"2,133,000","2,850,371,115",336,"376,852",25,28,"1,521,000","2,851,892,115",219,"377,071",21,26,"3,300,500","2,855,192,615",474,"377,545",34,42,"1,632,500","2,856,825,115",254,"377,799",35,41,"60,227,100","8,856"
16,"나는 내일, 어제의 너와 만난다",2017-10-12,일본,일본,,(주)디스테이션,12세이상관람가,"멜로/로맨스,판타지,SF",미키 타카히로,"후쿠시 소우타,코마츠 나나,히가시데 마사히로","17,068,000","1,281,290,100","2,756","165,632",127,293,"3,447,000","1,284,737,100",533,"166,165",45,59,"5,716,000","1,290,453,100",799,"166,964",43,62,"9,011,000","1,299,464,100","1,411","168,375",50,62,"9,413,000","1,308,877,100","1,479","169,854",50,59,"3,591,400","1,312,468,500",581,"170,435",44,56,"5,620,500","1,318,089,000",941,"171,376",47,61,"53,866,900","8,500"
17,넛잡 2,2017-10-03,한국,"한국,캐나다,중국","(주)레드로버,툰박스 엔터테인먼트",롯데쇼핑㈜롯데엔터테인먼트,전체관람가,"애니메이션,어드벤처,코미디,가족",캘런 브런커,"윌 아넷,캐서린 헤이글,성룡,이사벨라 모너","3,698,000","2,976,213,700",610,"398,053",48,58,"1,568,000","2,977,781,700",253,"398,306",22,31,"3,899,500","2,981,681,200",650,"398,956",29,40,"20,462,800","3,002,144,000","2,736","401,692",81,105,"23,624,800","3,025,768,800","3,127","404,819",79,104,"1,771,000","3,027,539,800",305,"405,124",27,31,"1,153,500","3,028,693,300",181,"405,305",23,30,"56,177,600","7,862"
18,남한산성,2017-10-03,한국,한국,(주)싸이런픽쳐스,씨제이이앤엠(주),15세이상관람가,"사극,드라마",황동혁,"이병헌,김윤석,박해일,고수,박희순,조우진,박주운,박지원,백동현,서병철,장정국,이정호,이호중,권효민","23,035,400","31,150,223,892","3,296","3,838,167",215,342,"4,403,500","31,154,627,392",656,"3,838,823",41,51,"6,169,500","31,160,796,892",823,"3,839,646",42,52,"4,661,500","31,165,458,392",571,"3,840,217",25,31,"4,607,300","31,170,065,692",545,"3,840,762",22,27,"2,314,500","31,172,380,192",336,"3,841,098",35,46,"2,417,500","31,174,797,692",344,"3,841,442",38,50,"47,609,200","6,571"
19,아이 캔 스피크,2017-09-21,한국,한국,"주식회사 영화사 시선,(주)명필름","롯데쇼핑㈜롯데엔터테인먼트,(주)리틀빅픽쳐스",12세이상관람가,코미디,김현석,"나문희,이제훈,박철민,염혜란,성유빈,김소진,이상희,정연주,이지훈,손숙,박준서,이승민,이정현,홍상원,황연희,이재인","15,255,900","25,444,455,686","2,365","3,264,836",80,112,"6,831,000","25,451,286,686","1,326","3,266,162",21,21,"3,696,500","25,454,983,186",507,"3,266,669",18,20,"1,635,500","25,456,618,686",206,"3,266,875",12,13,"1,563,000","25,458,181,686",195,"3,267,070",12,13,"5,523,000","25,463,704,686","1,116","3,268,186",19,20,"4,287,000","25,467,991,686",813,"3,268,999",17,17,"38,791,900","6,528"
20,노트르담 드 파리,2017-11-01,한국,한국,(주)패뷸러스,(주)패뷸러스,전체관람가,"뮤지컬,공연",정성복,,"16,065,500","24,435,500","1,402","2,137",36,63,"10,311,000","34,746,500",843,"2,980",31,55,"7,706,500","42,453,000",584,"3,564",31,57,"9,409,500","51,862,500",695,"4,259",33,58,"9,701,000","61,563,500",715,"4,974",33,57,"3,740,500","65,304,000",278,"5,252",30,51,"3,565,000","68,869,000",262,"5,514",30,46,"60,499,000","4,779"
21,배저로와 친구들: 신비한 모험,2017-10-26,노르웨이,노르웨이,,와이드 릴리즈(주),전체관람가,"애니메이션,코미디,가족,어드벤처,뮤지컬,판타지","라스무스 A. 실버르센,룬 스파안스","김기철,최한,안현서,신경선,존 F.브룬고트,헤르만 사바도,마이 브리트 앤더슨","6,336,000","139,706,600","1,051","19,578",118,134,"2,653,500","142,360,100",488,"20,066",16,17,"1,132,000","143,492,100",194,"20,260",17,17,"8,733,000","152,225,100","1,340","21,600",58,69,"7,827,800","160,052,900","1,133","22,733",57,66,"481,000","160,533,900",101,"22,834",9,9,"1,256,500","161,790,400",251,"23,085",15,15,"28,419,800","4,558"
22,루터,2017-10-18,독일,독일,,THE 픽쳐스,12세이상관람가,드라마,에릭 틸,"조셉 파인즈,알프리드 몰리나,브루노 간츠","4,363,600","148,999,800",701,"20,666",22,33,"3,552,000","152,551,800",521,"21,187",15,21,"3,663,000","156,214,800",534,"21,721",16,24,"5,653,000","161,867,800",808,"22,529",19,28,"6,423,500","168,291,300",868,"23,397",21,29,"3,407,000","171,698,300",467,"23,864",14,22,"1,895,500","173,593,800",287,"24,151",15,23,"28,957,600","4,186"
23,채비,2017-11-09,한국,한국,(주)26컴퍼니,오퍼스픽쳐스,12세이상관람가,드라마,조영준,"고두심,김성균,유선,박철민,김희정,신세경,마현,박세준,박소연,박소정,박지윤,박혜영,송국진,양태열,유지연,한지호,이태규,김남언","11,184,000","21,674,000","1,398","2,937",6,6,0,"21,674,000",0,"2,937",0,0,"1,500,000","23,174,000",150,"3,087",1,1,0,"23,174,000",0,"3,087",0,0,0,"23,174,000",0,"3,087",0,0,"6,450,000","29,624,000",898,"3,985",5,5,"9,391,000","39,015,000","1,202","5,187",6,6,"28,525,000","3,648"
24,블레이드 러너 2049,2017-10-12,미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,15세이상관람가,"SF,액션",드니 빌뇌브,"라이언 고슬링,해리슨 포드,아나 디 아르마스,실비아 획스,자레드 레토,데이브 바티스타,로빈 라이트,맥켄지 데이비스,레니 제임스,우드 해리스,데이빗 다스트말치안,카를라 주리,히암 압바스","4,950,500","2,711,268,265",639,"314,805",14,21,"3,624,100","2,714,892,365",459,"315,264",10,12,"4,461,500","2,719,353,865",486,"315,750",8,12,"5,048,500","2,724,402,365",533,"316,283",9,11,"6,356,000","2,730,758,365",681,"316,964",11,13,"2,372,500","2,733,130,865",294,"317,258",10,14,"2,136,000","2,735,266,865",262,"317,520",11,15,"28,949,100","3,354"
25,클래식,2003-01-30,한국,한국,(주)에그필름,(주)시네마서비스,12세관람가,드라마,곽재용,"손예진,조승우,조인성,이기우,서영희,김미진,이성훈,추현경,송윤회,신승수,한규태,김병옥,한정근,김성증,이서,이승철,이주열,안호완",0,"3,687,000",0,524,0,0,"2,097,000","5,784,000",277,801,63,67,"4,311,000","10,095,000",513,"1,314",69,92,"6,375,500","16,470,500",775,"2,089",70,98,"5,780,000","22,250,500",670,"2,759",70,75,"2,717,500","24,968,000",376,"3,135",67,107,"2,421,500","27,389,500",329,"3,464",58,79,"23,702,500","2,940"
