기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2017-01-18 ~ 2017-01-24 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2017-01-18,,,,,,2017-01-19,,,,,,2017-01-20,,,,,,2017-01-21,,,,,,2017-01-22,,,,,,2017-01-23,,,,,,2017-01-24,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,더 킹,2017-01-18,한국,한국,(주)우주필름,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"범죄,드라마",한재림,"조인성,정우성,배성우,김아중,류준열,김의성,김민재,정성모,정은채,김소진,황승언,이주연,정준용,박시영,임승묵,박정민,박지홍,박진영,장승연,손영진,안용우,유현종,이나경,이석호,한미진,이승민,이윤희,김원진,김규선,남명렬,이가경,차지원,차엽","2,197,763,200","2,332,147,200","288,966","302,978","1,125","5,364","1,810,239,800","4,142,387,000","238,039","541,017","1,147","5,395","2,235,092,100","6,377,479,100","261,528","802,545","1,188","5,615","4,490,105,729","10,867,584,829","524,841","1,327,386","1,310","6,092","4,504,282,600","15,371,867,429","525,513","1,852,899","1,289","5,913","1,243,052,400","16,614,919,829","163,491","2,016,390","1,169","5,524","1,189,158,900","17,804,078,729","156,749","2,173,139","1,181","5,500","17,669,694,729","2,159,127"
2,공조,2017-01-18,한국,한국,"(주)제이케이필름,씨제이이앤엠(주),영화사 이창,(주)에이치비엔터테인먼트",씨제이이앤엠(주),15세이상관람가,액션,김성훈,"현빈,유해진,김주혁,장영남,이해영,윤아,이동휘,박형수,서은지,신유철,이재남,공정환,김준한","1,145,130,100","1,271,631,400","151,845","166,451",900,"4,126","1,063,411,600","2,335,043,000","141,569","308,020",918,"4,157","1,350,950,693","3,685,993,693","160,116","468,136",938,"4,217","2,810,573,092","6,496,566,785","333,625","801,761",976,"4,221","2,967,913,800","9,464,480,585","352,228","1,153,989",972,"4,120","1,051,594,800","10,516,075,385","138,338","1,292,327",928,"4,117","1,022,534,750","11,538,610,135","135,694","1,428,021",955,"4,177","11,412,108,835","1,413,415"
3,모아나,2017-01-12,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,애니메이션,"론 클레멘츠,존 머스커","드웨인 존슨,아우이 크라발호,알란 터딕,제메인 클레멘트,테무에라 모리슨","336,296,600","6,767,440,892","48,075","862,566",593,"1,380","366,566,500","7,134,007,392","53,001","915,567",605,"1,401","374,653,707","7,508,661,099","48,522","964,089",618,"1,436","1,124,354,508","8,633,015,607","141,432","1,105,521",715,"1,700","1,177,759,800","9,810,775,407","145,485","1,251,006",746,"1,772","288,374,500","10,099,149,907","40,440","1,291,446",637,"1,573","346,203,000","10,445,352,907","50,077","1,341,523",640,"1,593","4,014,208,615","527,032"
4,너의 이름은.,2017-01-04,일본,일본,,메가박스중앙(주)플러스엠,12세이상관람가,"애니메이션,드라마,멜로/로맨스",신카이 마코토,"카미키 류노스케,카미시라이시 모네,나가사와 마사미,이치하라 에수코,유키 아오이,시마자키 노부나가,이시카와 카이토,타니 카논","435,316,300","22,107,610,650","58,068","2,738,308",573,"2,060","400,685,000","22,508,295,650","53,380","2,791,688",601,"2,067","467,773,193","22,976,068,843","55,958","2,847,646",578,"2,063","888,981,713","23,865,050,556","107,103","2,954,749",605,"1,947","810,785,300","24,675,835,856","97,603","3,052,352",593,"1,866","302,182,700","24,978,018,556","40,227","3,092,579",558,"1,906","308,879,700","25,286,898,256","41,488","3,134,067",553,"1,913","3,614,603,906","453,827"
5,터닝메카드W: 블랙미러의 부활,2017-01-18,한국,한국,㈜희원엔터테인먼트,씨네그루(주)키다리이엔티,전체관람가,애니메이션,"홍헌표,김석원","소연,윤아영,신용우,장광,강호철,안영미,윤미나,이재현","334,154,700","347,570,700","50,159","51,883",500,"1,249","189,852,600","537,423,300","27,622","79,505",483,"1,197","145,186,700","682,610,000","18,988","98,493",490,"1,192","747,597,000","1,430,207,000","97,501","195,994",570,"1,487","626,538,700","2,056,745,700","80,707","276,701",567,"1,471","68,650,500","2,125,396,200","9,910","286,611",428,"1,023","75,048,900","2,200,445,100","10,875","297,486",438,"1,023","2,187,029,100","295,762"
6,라라랜드,2016-12-07,미국,미국,,판씨네마(주),12세이상관람가,"드라마,뮤지컬,멜로/로맨스",다미엔 차젤레,"엠마 스톤,라이언 고슬링,핀 위트록,J.K. 시몬스,로즈마리 드윗","68,492,700","24,865,450,422","8,833","2,968,172",225,392,"72,219,300","24,937,669,722","9,337","2,977,509",226,389,"95,834,593","25,033,504,315","10,966","2,988,475",228,413,"162,176,713","25,195,681,028","18,699","3,007,174",243,425,"142,308,400","25,337,989,428","16,278","3,023,452",234,409,"67,812,700","25,405,802,128","8,829","3,032,281",247,444,"72,091,500","25,477,893,628","9,377","3,041,658",248,453,"680,935,906","82,319"
7,얼라이드,2017-01-11,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"스릴러,드라마,멜로/로맨스",로버트 저메키스,"브래드 피트,마리옹 꼬띠아르,리지 캐플란,매튜 구드,자레드 해리스","67,761,300","3,433,502,079","8,918","418,161",334,657,"61,999,800","3,495,501,879","8,125","426,286",338,644,"78,991,000","3,574,492,879","9,058","435,344",329,645,"125,779,900","3,700,272,779","14,237","449,581",300,537,"106,534,900","3,806,807,679","12,089","461,670",289,488,"45,852,100","3,852,659,779","6,012","467,682",297,556,"47,573,400","3,900,233,179","6,427","474,109",311,567,"534,492,400","64,866"
8,마스터,2016-12-21,한국,한국,영화사 집,씨제이이앤엠(주),15세이상관람가,"액션,범죄",조의석,"이병헌,강동원,김우빈,엄지원,오달수,박해수,진경,김정우,장한별,이승용,김대현","44,795,700","57,750,486,065","5,939","7,110,151",287,503,"35,580,300","57,786,066,365","4,799","7,114,950",289,485,"40,896,500","57,826,962,865","4,783","7,119,733",263,453,"68,094,500","57,895,057,365","7,865","7,127,598",243,378,"51,594,000","57,946,651,365","5,997","7,133,595",229,346,"19,232,200","57,965,883,565","2,564","7,136,159",236,375,"21,024,900","57,986,908,465","2,824","7,138,983",241,377,"281,218,100","34,771"
9,반지의 제왕 : 두개의 탑 (확장판),2017-01-18,뉴질랜드,"뉴질랜드,미국",,(주)디스테이션,12세이상관람가,"판타지,어드벤처,액션",피터 잭슨,"일라이저 우드,이안 맥켈런,리브 타일러,비고 모텐슨,숀 애스틴,케이트 블란쳇,존 라이스 데이비스,빌리 보이드,도미니크 모나한,올랜도 블룸,크리스토퍼 리,휴고 위빙,숀 빈,이안 홈,앤디 서키스","41,878,600","52,038,600","3,237","4,071",53,87,"39,515,700","91,554,300","3,048","7,119",58,89,"43,207,400","134,761,700","3,279","10,398",53,85,"64,286,200","199,047,900","5,044","15,442",54,80,"58,795,600","257,843,500","4,732","20,174",56,79,"28,532,000","286,375,500","2,180","22,354",56,88,"38,506,600","324,882,100","3,037","25,391",57,86,"314,722,100","24,557"
