기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2017-03-29 ~ 2017-04-04 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2017-03-29,,,,,,2017-03-30,,,,,,2017-03-31,,,,,,2017-04-01,,,,,,2017-04-02,,,,,,2017-04-03,,,,,,2017-04-04,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,미녀와 야수,2017-03-16,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,"멜로/로맨스,판타지,뮤지컬",빌 콘돈,"엠마 왓슨,댄 스티븐스,루크 에반스,이완 맥그리거,이안 맥켈런,엠마 톰슨,구구 바샤-로,케빈 클라인,스탠리 투치","699,627,100","27,840,421,993","122,513","3,382,393",758,"2,900","476,170,800","28,316,592,793","62,955","3,445,348",740,"2,953","879,491,663","29,196,084,456","106,055","3,551,403",811,"3,237","2,553,235,820","31,749,320,276","306,314","3,857,717","1,105","4,370","1,989,683,400","33,739,003,676","239,654","4,097,371","1,123","4,362","375,622,700","34,114,626,376","49,485","4,146,856",790,"3,181","332,139,100","34,446,765,476","44,223","4,191,079",791,"3,120","7,305,970,583","931,199"
2,프리즌,2017-03-23,한국,한국,(주)큐로홀딩스,(주)쇼박스,청소년관람불가,"범죄,액션",나현,"한석규,김래원,정웅인,조재윤,신성록,곽민호,박영준,임경욱,장한승,신영진,지동주,유정호,윤세현,천재성,이상민,이수민,이용직,이재수,이정수,이정훈,홍도성,김성종,연송하,이재균,차엽","808,985,100","12,976,182,673","136,337","1,619,570",785,"3,363","609,911,900","13,586,094,573","81,339","1,700,909",771,"3,383","934,868,387","14,520,962,960","111,341","1,812,250",820,"3,611","1,938,640,180","16,459,603,140","224,529","2,036,779",908,"3,854","1,538,943,500","17,998,546,640","178,045","2,214,824",881,"3,766","457,732,200","18,456,278,840","60,719","2,275,543",787,"3,505","387,888,000","18,844,166,840","51,701","2,327,244",791,"3,402","6,676,969,267","844,011"
3,공각기동대 : 고스트 인 더 쉘,2017-03-29,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"SF,범죄,액션",루퍼트 샌더스,"스칼렛 요한슨,마이클 피트,마이클 윈코트,요한 필리프 아스베크,기타노 다케시","749,148,100","761,090,100","114,618","115,801",763,"3,784","491,421,600","1,252,511,700","61,598","177,399",752,"3,755","746,064,666","1,998,576,366","85,348","262,747",761,"3,841","1,568,756,471","3,567,332,837","177,091","439,838",807,"3,742","1,141,560,200","4,708,893,037","129,863","569,701",759,"3,589","262,878,300","4,971,771,337","33,326","603,027",736,"3,252","233,762,300","5,205,533,637","29,398","632,425",732,"3,183","5,193,591,637","631,242"
4,원라인,2017-03-29,한국,한국,"(주)미인픽쳐스,(주)곽픽쳐스",(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,범죄,양경모,"임시완,진구,박병은,이동휘,김선영,박종환,왕지원,박유환,안세하,조우진,박형수,박건도,박지홍,안지현,유요한,이도현,최창국,이석호,한민철,이영호,홍성호,김말구,김태준,김근영,임지환,김대현","305,148,800","387,492,800","53,333","63,221",613,"2,376","222,913,700","610,406,500","30,533","93,754",594,"2,309","336,022,913","946,429,413","41,698","135,452",589,"2,228","707,181,120","1,653,610,533","86,002","221,454",584,"1,908","572,810,800","2,226,421,333","69,577","291,031",558,"1,838","181,142,200","2,407,563,533","24,601","315,632",554,"1,877","159,543,600","2,567,107,133","21,754","337,386",551,"1,863","2,484,763,133","327,498"
5,히든 피겨스,2017-03-23,미국,미국,,이십세기폭스코리아(주),12세이상관람가,드라마,데오도르 멜피,"타라지 P. 헨슨,옥타비아 스펜서,케빈 코스트너,커스틴 던스트,짐 파슨스","121,064,400","1,541,246,133","20,436","196,427",356,713,"91,961,000","1,633,207,133","12,382","208,809",324,679,"152,744,900","1,785,952,033","18,709","227,518",351,739,"281,831,500","2,067,783,533","33,452","260,970",350,706,"223,360,000","2,291,143,533","26,517","287,487",340,700,"73,050,300","2,364,193,833","9,860","297,347",356,794,"70,593,200","2,434,787,033","9,688","307,035",360,779,"1,014,605,300","131,044"
6,보통사람,2017-03-23,한국,한국,"(주)트리니티엔터테인먼트,(주)영화사장춘",오퍼스픽쳐스,15세이상관람가,드라마,김봉한,"손현주,장혁,김상호,라미란,정만식,조달환,지승현,오연아,강현구,이학렬,이형기,박형수,서주연,정원태,양재영,윤준호,이영호,이유진,이승용,김영","95,416,800","2,485,825,623","15,679","321,291",437,893,"58,168,900","2,543,994,523","8,311","329,602",393,780,"77,861,500","2,621,856,023","9,908","339,510",391,755,"117,118,300","2,738,974,323","14,710","354,220",362,604,"100,369,500","2,839,343,823","12,477","366,697",365,592,"36,624,700","2,875,968,523","5,215","371,912",366,667,"37,550,500","2,913,519,023","5,329","377,241",368,661,"523,110,200","71,629"
7,데스노트: 더 뉴 월드,2017-03-29,일본,일본,,(주)디스테이션,15세이상관람가,"범죄,드라마,스릴러",사토 신스케,"히가시데 마사히로,이케마츠 소스케,토다 에리카,스다 마사키,카와에이 리나","30,307,000","34,905,300","4,947","5,513",309,564,"27,082,100","61,987,400","3,559","9,072",297,527,"28,512,434","90,499,834","3,458","12,530",290,496,"48,400,829","138,900,663","5,865","18,395",273,398,"36,510,300","175,410,963","4,427","22,822",267,378,"11,777,000","187,187,963","1,547","24,369",241,345,"11,533,300","198,721,263","1,543","25,912",232,328,"194,122,963","25,346"
8,미스 슬로운,2017-03-29,미국,"미국,프랑스",,(주)메인타이틀픽쳐스,15세이상관람가,"드라마,스릴러",존 매든,"제시카 차스테인,구구 바샤-로,알리슨 필,마크 스트롱,제이크 레이시,마이클 스털버그,더글라스 스미스,존 리스고우,샘 워터스톤","20,345,100","47,881,100","3,474","6,905",102,255,"20,044,800","67,925,900","2,756","9,661",102,273,"28,563,800","96,489,700","3,486","13,147",104,268,"41,437,700","137,927,400","4,865","18,012",101,215,"35,550,100","173,477,500","4,182","22,194",98,217,"17,182,500","190,660,000","2,335","24,529",101,241,"16,126,500","206,786,500","2,182","26,711",102,228,"179,250,500","23,280"
9,밤의 해변에서 혼자,2017-03-23,한국,한국,(주)영화제작전원사,"(주)영화제작전원사 ,(주)콘텐츠판다",청소년관람불가,드라마,홍상수,"김민희,정재영,서영화,권해효,송선미,문성근,안재홍,박예주,박홍열,신선,공민정,안선영","20,564,400","233,918,100","3,294","30,610",82,204,"14,869,100","248,787,200","2,054","32,664",70,160,"19,476,100","268,263,300","2,433","35,097",71,167,"26,397,700","294,661,000","3,173","38,270",71,157,"20,015,800","314,676,800","2,455","40,725",63,156,"10,346,500","325,023,300","1,433","42,158",64,160,"9,892,500","334,915,800","1,398","43,556",65,153,"121,562,100","16,240"
