기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2016-05-11 ~ 2016-05-17 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2016-05-11,,,,,,2016-05-12,,,,,,2016-05-13,,,,,,2016-05-14,,,,,,2016-05-15,,,,,,2016-05-16,,,,,,2016-05-17,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,곡성,2016-05-12,한국,한국,"(주)사이드미러,이십세기폭스 인터내셔널 프로덕션",이십세기폭스코리아(주),15세이상관람가,"미스터리,스릴러,드라마",나홍진,"곽도원,황정민,쿠니무라 준,천우희,김환희,허진,장소연,김도윤,손강국,전배수,황석정,배용근,배용근,이인철,이용녀,선호삼,송민석,신재현,안수연,이선희,이수빈,이수진,권귀덕,이연,이연경,이연경,백승철","1,351,148,500","1,392,943,500","170,789","176,514",895,"2,155","2,356,899,900","3,749,843,400","310,042","486,556","1,125","4,815","3,411,461,909","7,161,305,309","409,661","896,217","1,252","5,169","6,405,830,673","13,567,135,982","761,360","1,657,577","1,471","6,360","5,593,196,400","19,160,332,382","661,819","2,319,396","1,485","6,369","2,131,883,800","21,292,216,182","291,989","2,611,385","1,346","5,887","1,607,111,900","22,899,328,082","209,856","2,821,241","1,362","5,894","22,857,533,082","2,815,516"
2,캡틴 아메리카: 시빌 워,2016-04-27,미국,미국,,월트디즈니컴퍼니코리아(주),12세이상관람가,"액션,SF,스릴러","안소니 루소,조 루소","크리스 에반스,로버트 다우니 주니어,스칼렛 요한슨,세바스찬 스탠,안소니 마키,돈 치들,제레미 레너,톰 홀랜드","643,814,200","64,020,759,725","80,698","7,648,143","1,450","5,435","531,807,300","64,552,567,025","65,539","7,713,682",864,"3,649","948,738,029","65,501,305,054","109,274","7,822,956",889,"3,647","2,079,484,913","67,580,789,967","236,541","8,059,497",794,"3,295","1,593,004,200","69,173,794,167","182,651","8,242,148",777,"3,092","358,307,600","69,532,101,767","46,865","8,289,013",729,"2,909","268,490,400","69,800,592,167","33,698","8,322,711",718,"2,761","6,423,646,642","755,266"
3,탐정 홍길동: 사라진 마을,2016-05-04,한국,한국,(주)영화사비단길,씨제이이앤엠(주),15세이상관람가,"드라마,액션",조성희,"이제훈,김성균,박근형,정성화,고아라,노정의,김하나,유승목,박정원,박지훈,오현암,유정래,윤상훈,이민아,이민지,이상희,정준용,김하나","299,322,300","7,693,424,227","40,969","949,965",721,"2,476","221,546,500","7,914,970,727","29,117","979,082",499,"1,642","387,985,591","8,302,956,318","47,559","1,026,641",520,"1,676","810,263,207","9,113,219,525","97,119","1,123,760",498,"1,607","684,329,720","9,797,549,245","82,044","1,205,804",488,"1,542","238,694,600","10,036,243,845","33,175","1,238,979",484,"1,615","176,245,500","10,212,489,345","23,936","1,262,915",496,"1,589","2,818,387,418","353,919"
4,다이버전트 시리즈: 얼리전트,2016-05-12,미국,미국,,씨네그루(주)키다리이엔티,12세이상관람가,"액션,어드벤처,SF",로베르트 슈벤트케,"쉐일린 우들리,테오 제임스,마일즈 텔러,나오미 왓츠,매기 큐","44,688,300","49,115,000","5,743","6,329",328,787,"74,134,400","123,249,400","10,035","16,364",369,"1,136","121,098,322","244,347,722","14,936","31,300",393,"1,121","205,240,323","449,588,045","24,783","56,083",375,850,"166,223,000","615,811,045","20,039","76,122",372,783,"59,828,800","675,639,845","8,353","84,475",351,902,"48,177,500","723,817,345","6,519","90,994",351,829,"719,390,645","90,408"
5,나의 소녀시대,2016-05-12,대만,대만,,오드,15세이상관람가,"멜로/로맨스,드라마",프랭키 첸,"송운화,왕대륙","17,054,600","34,595,700","2,115","4,659",87,157,"42,033,100","76,628,800","5,330","9,989",134,312,"74,677,400","151,306,200","8,566","18,555",128,315,"113,621,400","264,927,600","13,075","31,630",127,272,"128,605,200","393,532,800","14,914","46,544",125,268,"106,860,900","500,393,700","14,659","61,203",138,348,"90,329,100","590,722,800","11,400","72,603",165,400,"573,181,700","70,059"
6,엽기적인 그녀 2,2016-05-12,한국,한국,(주)신씨네,(주)리틀빅픽쳐스,15세이상관람가,"멜로/로맨스,코미디",조근식,"차태현,빅토리아,후지이 미나,배성우,최진호,송옥숙,박재민,장봉영,정수련,정종준,양원석,조예경,윤서영,이상진,이성국,이은경,황창기,김병용,김우주,김근영,목규리","7,656,000","18,931,000",957,"2,408",4,5,"113,785,400","132,716,400","15,373","17,781",380,"1,082","114,323,300","247,039,700","14,324","32,105",386,"1,049","112,856,500","359,896,200","13,498","45,603",385,808,"92,660,100","452,556,300","11,088","56,691",380,734,"36,187,000","488,743,300","5,207","61,898",387,794,"29,330,500","518,073,800","4,117","66,015",345,710,"506,798,800","64,564"
7,극장판 안녕 자두야,2016-05-04,한국,한국,"아툰즈,씨제이이앤엠(주)",씨제이이앤엠(주),전체관람가,애니메이션,손석우,"여민정,양정화,이수진","9,538,500","1,685,566,200","1,352","219,975",217,270,"4,520,200","1,690,086,400",694,"220,669",115,123,"14,681,600","1,704,768,000","2,042","222,711",148,163,"154,042,000","1,858,810,000","20,429","243,140",318,457,"156,886,000","2,015,696,000","20,729","263,869",320,462,"4,736,300","2,020,432,300",661,"264,530",113,130,"4,218,200","2,024,650,500",618,"265,148",115,131,"348,622,800","46,525"
8,주토피아,2016-02-17,미국,미국,,월트디즈니컴퍼니코리아(주),전체관람가,"애니메이션,액션,어드벤처","바이론 하워드,리치 무어","지니퍼 굿윈,제이슨 베이트먼,샤키라","12,812,700","36,848,875,142","1,818","4,674,093",192,273,"7,011,000","36,855,886,142",996,"4,675,089",87,120,"12,956,600","36,868,842,742","1,647","4,676,736",96,129,"76,301,800","36,945,144,542","9,384","4,686,120",179,235,"72,259,100","37,017,403,642","8,905","4,695,025",178,226,"6,542,600","37,023,946,242",900,"4,695,925",98,122,"4,839,500","37,028,785,742",654,"4,696,579",84,106,"192,723,300","24,304"
9,매직브러시,2016-05-04,중국,중국,,(주)영화사 빅,전체관람가,애니메이션,쯔씽 쫑,"김서영,김경희,박상훈,홍진욱","5,100,500","1,156,746,200",766,"152,842",128,148,"4,002,400","1,160,748,600",730,"153,572",56,60,"5,217,600","1,165,966,200",801,"154,373",62,67,"49,663,900","1,215,630,100","6,522","160,895",173,212,"44,424,100","1,260,054,200","5,783","166,678",167,202,"1,759,600","1,261,813,800",264,"166,942",46,47,"3,389,500","1,265,203,300",646,"167,588",53,54,"113,557,600","15,512"
