기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2016-11-02 ~ 2016-11-08 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2016-11-02,,,,,,2016-11-03,,,,,,2016-11-04,,,,,,2016-11-05,,,,,,2016-11-06,,,,,,2016-11-07,,,,,,2016-11-08,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,닥터 스트레인지,2016-10-26,미국,미국,,월트디즈니컴퍼니코리아(주),12세이상관람가,"액션,어드벤처,판타지",스콧 데릭슨,"베네딕트 컴버배치,레이첼 맥아담스,틸다 스윈튼,매즈 미켈슨,치웨텔 에지오포,스콧 앳킨스,마이클 스털버그,베네딕트 왕","1,119,574,100","24,417,191,389","131,419","2,842,766","1,284","7,167","1,043,547,900","25,460,739,289","121,481","2,964,247","1,126","6,238","1,794,603,406","27,255,342,695","192,189","3,156,436","1,156","6,504","4,112,037,127","31,367,379,822","441,949","3,598,385","1,213","7,172","3,400,823,250","34,768,203,072","368,054","3,966,439","1,191","6,926","752,084,400","35,520,287,472","88,046","4,054,485","1,110","6,071","680,792,700","36,201,080,172","80,183","4,134,668","1,130","5,980","12,903,462,883","1,423,321"
2,럭키,2016-10-13,한국,한국,(주)용필름,(주)쇼박스,15세이상관람가,코미디,이계벽,"유해진,이준,조윤희,임지연,전혜빈,이동휘,박선용,박은미,정소리,이승철,최시형,홍의권,문광식,김기정,고준,차엽","498,770,700","47,450,882,856","66,356","5,868,492",806,"3,980","483,467,300","47,934,350,156","64,587","5,933,079",767,"3,830","723,255,900","48,657,606,056","86,417","6,019,496",785,"3,999","1,652,314,600","50,309,920,656","193,656","6,213,152",848,"4,416","1,454,356,900","51,764,277,556","170,835","6,383,987",825,"4,250","368,301,400","52,132,578,956","49,023","6,433,010",783,"3,898","351,211,100","52,483,790,056","47,524","6,480,534",808,"3,855","5,531,677,900","678,398"
3,혼숨,2016-10-26,한국,한국,(주)무비스퀘어,(주)프레인글로벌,15세이상관람가,공포(호러),이두환,"류덕환,조복래,박형서,조동혁,이규섭,이수빈,조혜원","77,446,800","1,688,867,800","10,038","217,435",412,"1,042","56,454,100","1,745,321,900","7,318","224,753",299,771,"82,877,313","1,828,199,213","9,967","234,720",311,815,"173,672,108","2,001,871,321","21,319","256,039",348,909,"140,362,600","2,142,233,921","16,989","273,028",354,857,"37,979,200","2,180,213,121","4,937","277,965",296,718,"31,328,000","2,211,541,121","4,089","282,054",284,677,"600,120,121","74,657"
4,로스트 인 더스트,2016-11-03,미국,미국,,메가박스중앙(주)플러스엠,15세이상관람가,"범죄,드라마",데이빗 맥킨지,"크리스 파인,벤 포스터,제프 브리지스",0,"12,404,000",0,"1,424",0,0,"62,549,400","74,953,400","8,741","10,165",337,963,"81,413,381","156,366,781","10,239","20,404",354,967,"122,239,365","278,606,146","14,752","35,156",351,834,"110,709,300","389,315,446","13,342","48,498",345,794,"49,962,700","439,278,146","6,907","55,405",317,896,"51,752,100","491,030,246","7,188","62,593",335,888,"478,626,246","61,169"
5,"무현, 두 도시 이야기",2016-10-26,한국,한국,"제작위원회 ,엠앤씨에프",(주)모멘텀엔터테인먼트,15세이상관람가,다큐멘터리,전인환,"김원명,노무현","32,623,600","224,047,700","4,360","29,866",64,170,"35,816,800","259,864,500","4,838","34,704",70,170,"58,093,200","317,957,700","7,015","41,719",74,192,"118,237,900","436,195,600","13,974","55,693",93,260,"121,214,700","557,410,300","14,624","70,317",101,279,"52,245,400","609,655,700","6,885","77,202",85,303,"52,724,900","662,380,600","7,087","84,289",85,310,"470,956,500","58,783"
6,선생님의 일기,2016-11-02,태국,태국,,"(주)드림팩트엔터테인먼트,(주)미로스페이스",12세이상관람가,"멜로/로맨스,드라마",니티왓 다라톤,레일라 분야삭,"44,461,900","97,033,200","6,861","13,801",146,776,"43,024,900","140,058,100","6,589","20,390",145,745,"54,943,600","195,001,700","8,364","28,754",149,756,"75,024,000","270,025,700","11,213","39,967",163,659,"75,169,000","345,194,700","11,250","51,217",157,622,"31,736,500","376,931,200","4,250","55,467",149,632,"32,197,100","409,128,300","4,324","59,791",155,613,"356,557,000","52,851"
7,극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,2016-11-03,일본,일본,,(주)넥스트엔터테인먼트월드(NEW),전체관람가,액션,나카자와 쇼지로,"김혜성,안용욱,이경태,류점희,이새아,김현욱,심규혁,이인석,강시현,홍진욱,김서영,서원석,유강진,박요한,안장혁,이인성,곽규미,한상덕,황창영,김민주,이기성",0,"6,576,000",0,822,0,0,"16,321,200","22,897,200","2,196","3,018",219,245,"12,437,500","35,334,700","1,582","4,600",236,263,"134,923,800","170,258,500","17,222","21,822",406,693,"152,166,300","322,424,800","19,294","41,116",404,713,"8,439,000","330,863,800","1,174","42,290",202,235,"7,847,200","338,711,000","1,100","43,390",207,241,"332,135,000","42,568"
8,노트북,2004-11-26,미국,미국,뉴라인 시네마,"글뫼 주식회사,씨제이엔터테인먼트","15세관람가,15세이상관람가",멜로/로맨스,닉 카사베츠,"레이첼 맥아덤즈,라이언 고슬링","37,523,000","3,624,299,200","4,904","533,455",135,407,"34,562,500","3,658,861,700","4,550","538,005",118,304,"50,520,500","3,709,382,200","5,725","543,730",120,317,"85,104,000","3,794,486,200","9,501","553,231",122,315,"82,174,500","3,876,660,700","9,137","562,368",125,315,"29,202,000","3,905,862,700","3,820","566,188",124,334,"29,665,000","3,935,527,700","3,912","570,100",126,336,"348,751,500","41,549"
9,인페르노,2016-10-19,미국,"미국,일본,터키,헝가리",,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"미스터리,스릴러",론 하워드,"톰 행크스,펠리시티 존스,벤 포스터,이르판 칸,오마 사이,시드 바벳 크누센,안나 울라루","55,789,100","5,351,597,803","7,590","651,924",330,758,"26,373,200","5,377,971,003","3,533","655,457",172,301,"41,632,800","5,419,603,803","4,966","660,423",174,306,"69,388,800","5,488,992,603","8,014","668,437",162,267,"58,611,700","5,547,604,303","6,812","675,249",161,263,"21,485,900","5,569,090,203","2,804","678,053",177,311,"20,895,700","5,589,985,903","2,748","680,801",185,330,"294,177,200","36,467"
