기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2016-07-27 ~ 2016-08-02 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2016-07-27,,,,,,2016-07-28,,,,,,2016-07-29,,,,,,2016-07-30,,,,,,2016-07-31,,,,,,2016-08-01,,,,,,2016-08-02,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,인천상륙작전,2016-07-27,한국,한국,(주)태원엔터테인먼트,씨제이이앤엠(주),12세이상관람가,"전쟁,드라마",이재한,"김정철,이정재,이범수,리암 니슨,진세연,정준호,박철민,김병옥,김선아,김영애,박성웅,추성훈,황석하,이창세,박정원,박현선,션 리차드,이유진,한비,김희진,진용욱","2,922,521,800","3,029,748,900","464,460","477,171",901,"4,702","2,635,577,800","5,665,326,700","354,500","831,671",904,"4,803","3,364,992,124","9,030,318,824","405,477","1,237,148",942,"5,032","5,741,071,923","14,771,390,747","691,478","1,928,626","1,038","5,574","5,844,388,660","20,615,779,407","697,945","2,626,571","1,049","5,666","3,707,436,420","24,323,215,827","495,531","3,122,102",995,"5,609","3,435,641,900","27,758,857,727","462,324","3,584,426","1,013","5,628","27,651,630,627","3,571,715"
2,부산행,2016-07-20,한국,한국,(주)영화사레드피터,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"액션,스릴러",연상호,"공유,김정희,정유미,김율호,마동석,최우식,안소희,김의성,김수안,박민우,박민혁,임종훈,박종관,장문성,박혜진,손지훈,손지훈,연상호,조춘호,지동현,윤미중,이동하,이윤상,최창수,편준의,허성우,황유경,최용훈,김근영,이주실,예수정,김대현","2,677,372,100","53,497,893,076","422,625","6,659,075","1,025","5,542","2,269,970,500","55,767,863,576","299,267","6,958,342","1,018","5,563","2,875,572,996","58,643,436,572","337,649","7,295,991","1,021","5,580","4,934,742,867","63,578,179,439","579,808","7,875,799","1,001","5,401","4,575,932,900","68,154,112,339","537,035","8,412,834",976,"5,263","2,638,300,120","70,792,412,459","347,408","8,760,242",933,"5,063","2,290,624,200","73,083,036,659","303,302","9,063,544",925,"5,035","22,262,515,683","2,827,094"
3,제이슨 본,2016-07-27,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"액션,스릴러",폴 그린그래스,"맷 데이먼,줄리아 스타일즈,토미 리 존스,뱅상 카셀,알리시아 비칸데르","2,048,249,740","2,052,596,740","308,768","309,323",771,"3,726","1,709,575,400","3,762,172,140","216,456","525,779",771,"3,799","2,031,193,276","5,793,365,416","230,070","755,849",782,"3,907","3,609,096,067","9,402,461,483","411,878","1,167,727",827,"3,940","3,297,087,920","12,699,549,403","376,540","1,544,267",788,"3,812","1,617,512,740","14,317,062,143","206,682","1,750,949",743,"3,715","1,377,304,900","15,694,367,043","176,712","1,927,661",745,"3,632","15,690,020,043","1,927,106"
4,도리를 찾아서,2016-07-06,미국,미국,,월트디즈니컴퍼니코리아(주),전체관람가,"애니메이션,어드벤처,코미디",앤드류 스탠튼,"엘렌 드제너스,알버트 브룩스,다이안 키튼","249,649,600","17,274,974,633","36,460","2,147,677",296,466,"307,702,700","17,582,677,333","43,287","2,190,964",314,519,"379,298,600","17,961,975,933","47,263","2,238,227",364,612,"506,316,700","18,468,292,633","63,399","2,301,626",424,775,"506,315,900","18,974,608,533","62,572","2,364,198",419,778,"423,813,000","19,398,421,533","59,264","2,423,462",370,722,"432,898,100","19,831,319,633","61,045","2,484,507",386,742,"2,805,994,600","373,290"
5,나우 유 씨 미 2,2016-07-13,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"범죄,액션",존 추,"제시 아이젠버그,마크 러팔로,우디 해럴슨,데이브 프랑코,다니엘 래드클리프,리지 캐플란,주걸륜,마이클 케인,모건 프리먼","227,521,800","23,531,863,613","38,154","2,903,146",324,761,"188,079,700","23,719,943,313","25,032","2,928,178",300,716,"242,524,500","23,962,467,813","28,855","2,957,033",298,707,"326,596,100","24,289,063,913","38,789","2,995,822",275,627,"309,418,800","24,598,482,713","36,622","3,032,444",273,623,"220,558,300","24,819,041,013","29,156","3,061,600",293,673,"206,139,300","25,025,180,313","27,243","3,088,843",289,666,"1,720,838,500","223,851"
6,아이스 에이지: 지구 대충돌,2016-07-20,미국,미국,,이십세기폭스코리아(주),전체관람가,"애니메이션,어드벤처,코미디",마이크 트메이어,"존 레귀자모,레이 로마노,제니퍼 로페즈,아담 드바인,제시 타일러 퍼거슨,사이먼 페그,멜리사 로치","163,239,900","2,550,344,200","24,950","339,904",279,405,"178,689,800","2,729,034,000","26,758","366,662",299,425,"208,584,000","2,937,618,000","27,928","394,590",323,471,"278,695,800","3,216,313,800","36,170","430,760",354,552,"272,116,700","3,488,430,500","34,902","465,662",338,541,"212,957,100","3,701,387,600","30,901","496,563",301,495,"214,350,300","3,915,737,900","31,332","527,895",314,507,"1,528,633,600","212,941"
7,빅,2016-07-27,미국,"미국,인도",,(주)이수C&E,전체관람가,"애니메이션,어드벤처,코미디,가족",트레버 월,,"143,628,000","153,700,000","21,181","22,404",323,615,"177,347,460","331,047,460","25,414","47,818",332,608,"193,715,600","524,763,060","24,967","72,785",321,566,"170,316,300","695,079,360","21,738","94,523",307,483,"163,536,700","858,616,060","20,560","115,083",308,470,"132,265,660","990,881,720","18,910","133,993",297,437,"135,205,500","1,126,087,220","19,588","153,581",290,452,"1,116,015,220","152,358"
8,극장판 요괴워치: 염라대왕과 5개의 이야기다냥!,2016-07-20,일본,일본,,씨제이이앤엠(주),전체관람가,애니메이션,타카하시 시게하루,"토마츠 하루카,유키 아오이,세키 토모카즈,코자쿠라 에츠코","89,386,900","1,418,293,320","12,819","189,044",177,222,"108,466,060","1,526,759,380","15,356","204,400",178,234,"119,675,100","1,646,434,480","15,161","219,561",195,259,"179,169,500","1,825,603,980","23,121","242,682",228,312,"180,380,400","2,005,984,380","23,046","265,728",235,324,"137,209,800","2,143,194,180","19,503","285,231",214,301,"139,671,400","2,282,865,580","19,886","305,117",226,309,"953,959,160","128,892"
9,태풍이 지나가고,2016-07-27,일본,일본,,(주)티캐스트,12세이상관람가,드라마,고레에다 히로카즈,"아베 히로시,키키 키린,마키 요코,코바야시 사토미","12,815,500","17,775,500","1,906","2,511",41,77,"26,937,200","44,712,700","3,484","5,995",70,133,"36,517,672","81,230,372","4,225","10,220",69,139,"57,105,200","138,335,572","6,580","16,800",72,134,"54,730,300","193,065,872","6,295","23,095",70,130,"34,185,500","227,251,372","4,422","27,517",64,147,"33,945,600","261,196,972","4,494","32,011",69,151,"256,236,972","31,406"
10,나의 산티아고,2016-07-14,독일,독일,,(주)영화사 진진,12세이상관람가,코미디,줄리아 폰 하인츠,"데비드 스트리에소브,마르티나 게덱,카타리나 탈바흐","14,715,900","340,961,200","2,353","44,518",43,77,"14,389,000","355,350,200","2,089","46,607",46,68,"17,153,600","372,503,800","2,169","48,776",41,75,"29,334,500","401,838,300","3,508","52,284",42,76,"29,684,000","431,522,300","3,595","55,879",42,77,"16,782,500","448,304,800","2,213","58,092",40,71,"16,642,500","464,947,300","2,357","60,449",43,71,"138,702,000","18,284"
11,덕혜옹주,2016-08-03,한국,한국,"(주)하이브미디어코프,(주)영화사호필름 ,(주)디씨지플러스",롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"사극,드라마",허진호,"손예진,박해일,윤제문,라미란,정상훈,박수영,김소현,박주미,안내상,김재욱,김인우,백윤식,김대명,김정희,박윤식,박지수,박혜영,송민수,송창현,신동주,오세영,이경훈,이명규,이상진,이승진,최영빈,최일순,최정순,한동훈,함성원,홍은지,김무규,김기정,차지원","10,920,000","11,977,000","1,365","1,516",5,5,"10,643,000","22,620,000","1,349","2,865",24,24,"13,693,000","36,313,000","1,473","4,338",9,9,"13,374,000","49,687,000","1,340","5,678",7,7,0,"49,687,000",0,"5,678",0,0,"28,799,500","78,486,500","3,103","8,781",19,19,"53,088,000","131,574,500","6,162","14,943",24,25,"130,517,500","14,792"
12,언더 워터,2016-07-13,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"공포(호러),스릴러",자움 콜렛 세라,"블레이크 라이블리,오스카 제나다","10,851,000","3,046,156,291","1,752","376,082",53,71,"8,425,000","3,054,581,291","1,139","377,221",54,67,"15,257,100","3,069,838,391","1,958","379,179",59,81,"14,165,700","3,084,004,091","1,922","381,101",46,61,"11,160,500","3,095,164,591","1,377","382,478",39,52,"6,414,700","3,101,579,291",887,"383,365",35,53,"7,725,100","3,109,304,391","1,048","384,413",35,55,"73,999,100","10,083"
13,BIFAN2016 판타스틱 단편 걸작선 1,,기타,기타,,,,기타,"캘빈 리 리더,앤드류 로리치,김기범,데이비드 샌드버그,닉 덴보어,데이비 포스",,"30,000,000","228,000,000","5,000","38,000",4,24,"29,304,000","257,304,000","4,884","42,884",5,24,"1,299,000","258,603,000",119,"43,003",1,1,0,"258,603,000",0,"43,003",0,0,0,"258,603,000",0,"43,003",0,0,0,"258,603,000",0,"43,003",0,0,0,"258,603,000",0,"43,003",0,0,"60,603,000","10,003"
14,데몰리션,2016-07-13,미국,미국,,(주)리틀빅픽쳐스,청소년관람불가,드라마,장 마크 발레,"제이크 질렌할,나오미 왓츠,유다 르위스,크리스 쿠퍼","8,367,000","394,080,721","1,312","48,628",32,68,"6,072,400","400,153,121",784,"49,412",34,52,"10,955,300","411,108,421","1,240","50,652",33,61,"16,716,300","427,824,721","1,881","52,533",29,60,"16,040,700","443,865,421","1,785","54,318",29,58,"7,199,200","451,064,621",917,"55,235",31,48,"14,131,700","465,196,321","2,006","57,241",52,68,"79,482,600","9,925"
15,국가대표 2,2016-08-10,한국,한국,케이엠컬쳐㈜,메가박스중앙(주)플러스엠,12세이상관람가,드라마,김종현,"수애,오달수,오연서,하재숙,김슬기,김예원,진지희,임진영,박진하,전송이,방추성,백상훈,서은정,조규영,안승호,조수지,조희윤,이경선,이민지,이선미,이영화","3,352,000","8,938,000",419,"1,217",3,3,"6,256,000","15,194,000",782,"1,999",3,3,"7,179,500","22,373,500",968,"2,967",13,13,"35,533,600","57,907,100","3,938","6,905",29,29,0,"57,907,100",0,"6,905",0,0,"12,768,000","70,675,100","1,596","8,501",8,8,"12,328,000","83,003,100","1,541","10,042",7,7,"77,417,100","9,244"
16,"사랑해, 매기",2016-07-27,멕시코,멕시코,,와이드 릴리즈(주),15세이상관람가,"코미디,드라마",유지니오 델베즈,유지니오 델베즈,"16,555,000","35,014,000","2,050","4,562",59,95,"4,800,000","39,814,000",676,"5,238",66,98,"5,013,000","44,827,000",661,"5,899",57,92,"6,310,000","51,137,000",825,"6,724",53,67,"6,774,000","57,911,000",911,"7,635",58,76,"6,329,000","64,240,000",885,"8,520",56,86,"5,591,000","69,831,000",817,"9,337",58,83,"51,372,000","6,825"
