기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2016-11-09 ~ 2016-11-15 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2016-11-09,,,,,,2016-11-10,,,,,,2016-11-11,,,,,,2016-11-12,,,,,,2016-11-13,,,,,,2016-11-14,,,,,,2016-11-15,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,닥터 스트레인지,2016-10-26,미국,미국,,월트디즈니컴퍼니코리아(주),12세이상관람가,"액션,어드벤처,판타지",스콧 데릭슨,"베네딕트 컴버배치,레이첼 맥아담스,틸다 스윈튼,매즈 미켈슨,치웨텔 에지오포,스콧 앳킨스,마이클 스털버그,베네딕트 왕","624,810,200","36,825,890,372","74,145","4,208,813",927,"4,842","580,964,700","37,406,855,072","68,121","4,276,934",913,"4,717","1,049,216,100","38,456,071,172","112,914","4,389,848",930,"5,063","2,202,702,300","40,658,773,472","236,064","4,625,912",951,"5,305","1,858,219,300","42,516,992,772","199,522","4,825,434",932,"5,086","437,636,200","42,954,628,972","51,967","4,877,401",876,"4,536","410,191,400","43,364,820,372","48,294","4,925,695",877,"4,366","7,163,740,200","791,027"
2,스플릿,2016-11-09,한국,한국,오퍼스픽쳐스,오퍼스픽쳐스,15세이상관람가,드라마,최국희,"유지태,이정현,이다윗,정성화,김지은,김태훈,신민수,윤수현,이정주,이지수,조선묵,조수정,최승","252,358,900","417,132,900","33,686","54,269",563,"2,551","362,948,800","780,081,700","48,354","102,623",615,"2,639","596,478,669","1,376,560,369","71,942","174,565",615,"2,765","1,117,016,761","2,493,577,130","131,858","306,423",690,"3,048","1,135,695,200","3,629,272,330","132,996","439,419",702,"3,039","356,936,400","3,986,208,730","47,378","486,797",656,"2,920","317,796,000","4,304,004,730","42,629","529,426",675,"2,893","4,139,230,730","508,843"
3,럭키,2016-10-13,한국,한국,(주)용필름,(주)쇼박스,15세이상관람가,코미디,이계벽,"유해진,이준,조윤희,임지연,전혜빈,이동휘,박선용,박은미,정소리,이승철,최시형,홍의권,문광식,김기정,고준,차엽","305,712,700","52,789,502,756","41,140","6,521,674",662,"3,049","279,139,900","53,068,642,656","37,603","6,559,277",645,"2,858","440,200,900","53,508,843,556","52,752","6,612,029",644,"3,016","870,744,500","54,379,588,056","102,053","6,714,082",669,"3,093","773,578,200","55,153,166,256","90,514","6,804,596",658,"2,938","214,175,300","55,367,341,556","29,003","6,833,599",619,"2,741","187,206,800","55,554,548,356","25,430","6,859,029",630,"2,656","3,070,758,300","378,495"
4,위자: 저주의 시작,2016-11-09,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,공포(호러),마이크 플래너건,"엘리자베스 리저,애너리즈 바쏘,헨리 토마스","189,803,500","190,846,500","24,843","24,992",353,"1,389","182,939,700","373,786,200","23,846","48,838",380,"1,429","343,061,057","716,847,257","41,063","89,901",406,"1,567","542,521,149","1,259,368,406","65,603","155,504",467,"1,718","463,101,300","1,722,469,706","55,480","210,984",464,"1,691","131,098,800","1,853,568,506","17,126","228,110",409,"1,475","101,420,800","1,954,989,306","13,170","241,280",388,"1,392","1,953,946,306","241,131"
5,감바의 대모험,2016-11-10,일본,일본,,(주)영화사 빅,전체관람가,"애니메이션,어드벤처","카와무라 토모히로,코모리 요시히로",,"4,198,000","27,133,000",603,"3,633",8,8,"23,011,000","50,144,000","3,503","7,136",203,243,"23,814,600","73,958,600","3,403","10,539",258,296,"172,883,900","246,842,500","22,366","32,905",390,729,"190,387,600","437,230,100","24,044","56,949",400,736,"8,996,900","446,227,000","1,289","58,238",202,239,"19,260,700","465,487,700","2,759","60,997",222,265,"442,552,700","57,967"
6,세상에서 고양이가 사라진다면,2016-11-09,일본,일본,,(주)크리픽쳐스,12세이상관람가,드라마,나가이 아키라,"사토 타케루,미야자키 아오이,오쿠다 에이지,하라다 미에코","42,775,500","68,555,900","6,373","9,445",143,480,"39,064,200","107,620,100","5,799","15,244",152,473,"63,232,900","170,853,000","9,336","24,580",157,505,"78,901,900","249,754,900","11,608","36,188",159,452,"83,091,400","332,846,300","12,250","48,438",175,434,"40,661,500","373,507,800","5,216","53,654",152,441,"38,201,500","411,709,300","4,961","58,615",153,448,"385,928,900","55,543"
7,"무현, 두 도시 이야기",2016-10-26,한국,한국,"제작위원회 ,엠앤씨에프",(주)모멘텀엔터테인먼트,15세이상관람가,다큐멘터리,전인환,"김원명,노무현","44,109,800","706,490,400","6,014","90,303",96,335,"38,738,400","745,228,800","5,224","95,527",106,344,"57,641,000","802,869,800","7,109","102,636",116,374,"81,203,800","884,073,600","9,798","112,434",132,429,"89,206,200","973,279,800","10,848","123,282",136,425,"37,663,900","1,010,943,700","5,055","128,337",128,400,"33,379,400","1,044,323,100","4,605","132,942",126,395,"381,942,500","48,653"
8,노트북,2004-11-26,미국,미국,뉴라인 시네마,"글뫼 주식회사,씨제이엔터테인먼트","15세관람가,15세이상관람가",멜로/로맨스,닉 카사베츠,"레이첼 맥아덤즈,라이언 고슬링","22,784,500","3,958,312,200","2,967","573,067",103,252,"23,553,000","3,981,865,200","3,069","576,136",101,241,"38,260,500","4,020,125,700","4,269","580,405",103,253,"52,190,500","4,072,316,200","5,755","586,160",112,251,"46,957,000","4,119,273,200","5,178","591,338",112,242,"19,397,500","4,138,670,700","2,544","593,882",100,269,"20,537,000","4,159,207,700","2,710","596,592",97,260,"223,680,000","26,492"
9,극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,2016-11-03,일본,일본,,(주)넥스트엔터테인먼트월드(NEW),전체관람가,액션,나카자와 쇼지로,"김혜성,안용욱,이경태,류점희,이새아,김현욱,심규혁,이인석,강시현,홍진욱,김서영,서원석,유강진,박요한,안장혁,이인성,곽규미,한상덕,황창영,김민주,이기성","5,673,000","344,384,000",796,"44,186",148,162,"3,680,500","348,064,500",552,"44,738",89,94,"4,472,500","352,537,000",555,"45,293",93,96,"56,482,000","409,019,000","7,109","52,402",241,332,"67,369,700","476,388,700","8,384","60,786",254,350,"2,669,800","479,058,500",359,"61,145",76,83,"2,260,600","481,319,100",325,"61,470",74,77,"142,608,100","18,080"
