기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2016-01-20 ~ 2016-01-26 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2016-01-20,,,,,,2016-01-21,,,,,,2016-01-22,,,,,,2016-01-23,,,,,,2016-01-24,,,,,,2016-01-25,,,,,,2016-01-26,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,레버넌트: 죽음에서 돌아온 자,2016-01-14,미국,미국,,이십세기폭스코리아(주),15세이상관람가,"어드벤처,드라마",알레한드로 곤잘레스 이냐리투,"레오나르도 디카프리오,톰 하디","570,805,300","8,478,579,688","74,211","1,056,852",912,"3,224","490,551,900","8,969,131,588","63,500","1,120,352",711,"2,592","645,178,232","9,614,309,820","77,237","1,197,589",737,"2,720","1,447,763,930","11,062,073,750","171,339","1,368,928",796,"2,950","1,278,273,600","12,340,347,350","151,866","1,520,794",797,"2,862","359,763,800","12,700,111,150","46,540","1,567,334",749,"2,684","335,826,800","13,035,937,950","43,770","1,611,104",756,"2,692","5,128,163,562","628,463"
2,오빠생각,2016-01-21,한국,한국,(주)조이래빗,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"드라마,전쟁",이한,"김현빈,임시완,고아성,이희준,이준혁,정준원,이레,김영재,임윤경,정대웅,정병두,정세훈,이건하,이성욱,이승빈,이승준,이연화,홍동영,홍솔,강현구,정준용,탕준상,김대현","2,853,000","211,116,000",317,"24,951",2,2,"571,183,100","782,299,100","78,467","103,418",841,"4,150","646,559,917","1,428,859,017","84,019","187,437",851,"4,163","1,328,269,714","2,757,128,731","168,534","355,971",855,"4,121","1,166,565,700","3,923,694,431","146,119","502,090",840,"3,891","423,133,400","4,346,827,831","57,761","559,851",771,"3,637","444,416,000","4,791,243,831","61,529","621,380",788,"3,657","4,582,980,831","596,746"
3,굿 다이노,2016-01-07,미국,미국,,월트디즈니컴퍼니코리아(주),전체관람가,"애니메이션,어드벤처,코미디",피터 손,,"156,147,000","7,975,132,100","23,191","1,081,448",530,"1,357","144,211,300","8,119,343,400","21,715","1,103,163",411,903,"165,766,368","8,285,109,768","23,941","1,127,104",435,931,"507,794,170","8,792,903,938","68,362","1,195,466",505,"1,209","422,508,100","9,215,412,038","55,458","1,250,924",504,"1,191","85,498,900","9,300,910,938","12,315","1,263,239",422,947,"93,915,300","9,394,826,238","13,983","1,277,222",435,975,"1,575,841,138","218,965"
4,빅쇼트,2016-01-21,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,드라마,아담 맥케이,"크리스찬 베일,스티브 카렐,라이언 고슬링,브래드 피트",0,"11,330,000",0,"1,356",0,0,"212,205,500","223,535,500","27,454","28,810",394,"1,236","256,955,051","480,490,551","30,485","59,295",424,"1,333","518,189,356","998,679,907","60,912","120,207",472,"1,407","443,509,400","1,442,189,307","51,688","171,895",489,"1,393","178,262,500","1,620,451,807","22,911","194,806",433,"1,447","172,576,600","1,793,028,407","22,227","217,033",428,"1,444","1,781,698,407","215,677"
5,그날의 분위기,2016-01-14,한국,한국,영화사 문(주),(주)쇼박스,15세이상관람가,멜로/로맨스,조규장,"김정희,문채원,유연석,조재윤,김슬기,이해영,이연두,박민우,이창해,인교진,임영,박태영,정경옥,박호진,정라엘,서정희,오형근,이범희,이은정","298,717,300","3,771,740,112","39,483","475,388",528,"2,361","152,013,800","3,923,753,912","19,951","495,339",355,"1,092","173,997,500","4,097,751,412","21,592","516,931",376,"1,121","283,700,700","4,381,452,112","34,686","551,617",394,"1,106","222,073,100","4,603,525,212","26,903","578,520",389,"1,046","108,290,800","4,711,816,012","14,311","592,831",364,"1,082","108,192,300","4,820,008,312","14,301","607,132",369,"1,086","1,346,985,500","171,227"
6,히말라야,2015-12-16,한국,한국,(주)제이케이필름,씨제이이앤엠(주),12세이상관람가,드라마,이석훈,"황정민,정우,조성하,김인권,라미란,김원해,이해영,전배수,정유미,유선,한명환,김재준,박민우,배상민,이춘우,이혜진,최종률","182,608,700","58,581,303,615","24,867","7,551,256",487,"1,530","115,608,100","58,696,911,715","15,964","7,567,220",395,856,"131,965,400","58,828,877,115","16,905","7,584,125",407,905,"280,371,400","59,109,248,515","35,039","7,619,164",434,953,"263,159,400","59,372,407,915","32,612","7,651,776",431,923,"93,181,500","59,465,589,415","12,647","7,664,423",408,911,"97,210,800","59,562,800,215","13,417","7,677,840",407,922,"1,164,105,300","151,451"
7,내부자들: 디 오리지널,2015-12-31,한국,한국,(유)내부자들 문화전문회사,(주)쇼박스,청소년관람불가,"범죄,드라마",우민호,"신지수,이병헌,조승우,백윤식,이경영,김홍파,배성우,조재윤,김대명,조우진,이엘,정만식,김병옥,박진우,남일우,김의성,손종학,조덕제,유재명","141,506,800","15,582,033,575","18,512","1,909,492",531,"1,301","93,758,700","15,675,792,275","12,218","1,921,710",347,654,"127,451,300","15,803,243,575","15,436","1,937,146",355,679,"237,118,300","16,040,361,875","28,223","1,965,369",378,692,"202,738,900","16,243,100,775","24,128","1,989,497",374,664,"76,793,600","16,319,894,375","10,036","1,999,533",367,699,"77,574,100","16,397,468,475","10,227","2,009,760",361,700,"956,941,700","118,780"
8,구스범스,2016-01-14,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"액션,어드벤처,코미디",롭 레터맨,"잭 블랙,딜런 미네트,오데야 러쉬,할스톤 세이지","132,021,200","1,771,770,312","18,277","237,196",458,"1,367","59,983,000","1,831,753,312","8,435","245,631",231,430,"61,405,600","1,893,158,912","8,122","253,753",232,434,"131,713,600","2,024,872,512","17,348","271,101",244,454,"114,495,900","2,139,368,412","14,802","285,903",233,431,"36,023,400","2,175,391,812","5,003","290,906",228,425,"40,148,900","2,215,540,712","5,636","296,542",230,430,"575,791,600","77,623"
9,극장판 꼬마버스 타요의 에이스 구출작전,2016-01-21,한국,한국,"(주)아이코닉스,(주)스튜디오게일",(주)아이코닉스,전체관람가,애니메이션,류정우,,"1,498,000","14,273,000",214,"2,039",1,1,"43,983,200","58,256,200","6,768","8,807",176,545,"42,693,700","100,949,900","6,418","15,225",171,537,"200,365,200","301,315,100","29,735","44,960",200,644,"159,166,600","460,481,700","23,593","68,553",193,625,"21,734,300","482,216,000","3,220","71,773",146,371,"27,925,300","510,141,300","4,307","76,080",156,399,"497,366,300","74,255"
