기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2016-10-26 ~ 2016-11-01 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2016-10-26,,,,,,2016-10-27,,,,,,2016-10-28,,,,,,2016-10-29,,,,,,2016-10-30,,,,,,2016-10-31,,,,,,2016-11-01,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,닥터 스트레인지,2016-10-26,미국,미국,,월트디즈니컴퍼니코리아(주),12세이상관람가,"액션,어드벤처,판타지",스콧 데릭슨,"베네딕트 컴버배치,레이첼 맥아담스,틸다 스윈튼,매즈 미켈슨,치웨텔 에지오포,스콧 앳킨스,마이클 스털버그,베네딕트 왕","2,859,676,100","3,900,531,300","435,068","553,614","1,503","8,544","1,930,838,100","5,831,369,400","228,451","782,065","1,490","8,495","3,131,169,773","8,962,539,173","340,045","1,122,110","1,500","8,777","6,342,278,916","15,304,818,089","692,976","1,815,086","1,492","9,138","5,338,775,900","20,643,593,989","584,286","2,399,372","1,464","8,746","1,430,316,400","22,073,910,389","168,858","2,568,230","1,363","7,897","1,223,706,900","23,297,617,289","143,117","2,711,347","1,366","7,699","22,256,762,089","2,592,801"
2,럭키,2016-10-13,한국,한국,(주)용필름,(주)쇼박스,15세이상관람가,코미디,이계벽,"유해진,이준,조윤희,임지연,전혜빈,이동휘,박선용,박은미,정소리,이승철,최시형,홍의권,문광식,김기정,고준,차엽","1,065,124,800","38,960,486,273","179,922","4,818,346",799,"3,570","797,946,900","39,758,433,173","106,940","4,925,286",775,"3,560","1,283,365,129","41,041,798,302","155,220","5,080,506",796,"3,791","2,489,526,654","43,531,324,956","295,601","5,376,107",860,"4,312","2,207,544,700","45,738,869,656","262,944","5,639,051",881,"4,273","664,066,200","46,402,935,856","89,153","5,728,204",805,"4,056","549,176,300","46,952,112,156","73,932","5,802,136",813,"3,967","9,056,750,683","1,163,712"
3,혼숨,2016-10-26,한국,한국,(주)무비스퀘어,(주)프레인글로벌,15세이상관람가,공포(호러),이두환,"류덕환,조복래,박형서,조동혁,이규섭,이수빈,조혜원","205,311,000","216,673,000","32,837","34,287",421,943,"176,754,700","393,427,700","23,136","57,423",440,"1,023","246,452,700","639,880,400","29,867","87,290",456,"1,106","428,638,900","1,068,519,300","52,669","139,959",490,"1,259","352,158,200","1,420,677,500","42,689","182,648",498,"1,265","104,435,400","1,525,112,900","13,552","196,200",438,"1,165","86,308,100","1,611,421,000","11,197","207,397",431,"1,131","1,600,059,000","205,947"
4,인페르노,2016-10-19,미국,"미국,일본,터키,헝가리",,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"미스터리,스릴러",론 하워드,"톰 행크스,펠리시티 존스,벤 포스터,이르판 칸,오마 사이,시드 바벳 크누센,안나 울라루","118,436,100","4,597,873,775","20,072","557,906",400,999,"83,389,700","4,681,263,475","11,153","569,059",400,968,"132,550,598","4,813,814,073","16,003","585,062",417,983,"180,160,730","4,993,974,803","21,224","606,286",373,768,"161,350,800","5,155,325,603","19,156","625,442",359,725,"77,207,300","5,232,532,903","10,363","635,805",374,860,"63,275,800","5,295,808,703","8,529","644,334",361,835,"816,371,028","106,500"
5,노트북,2004-11-26,미국,미국,뉴라인 시네마,"글뫼 주식회사,씨제이엔터테인먼트","15세관람가,15세이상관람가",멜로/로맨스,닉 카사베츠,"레이첼 맥아덤즈,라이언 고슬링","45,792,000","3,257,538,200","8,147","489,260",132,380,"35,475,000","3,293,013,200","4,707","493,967",124,369,"55,139,000","3,348,152,200","6,363","500,330",132,384,"83,447,500","3,431,599,700","9,338","509,668",123,345,"78,642,500","3,510,242,200","8,810","518,478",127,343,"40,945,500","3,551,187,700","5,403","523,881",129,396,"35,588,500","3,586,776,200","4,670","528,551",126,390,"375,030,000","47,438"
6,미스 페레그린과 이상한 아이들의 집,2016-09-28,미국,"미국,벨기에,영국",,이십세기폭스코리아(주),12세이상관람가,"미스터리,판타지",팀 버튼,"에바 그린,사무엘 L. 잭슨,아사 버터필드,앨리슨 제니,킴 디킨스,주디 덴치,크리스 오다우드","23,763,100","21,589,254,686","4,016","2,686,518",178,284,"15,547,500","21,604,802,186","2,112","2,688,630",164,256,"25,084,900","21,629,887,086","3,130","2,691,760",173,259,"55,818,400","21,685,705,486","6,809","2,698,569",180,252,"53,330,400","21,739,035,886","6,584","2,705,153",168,236,"13,100,000","21,752,135,886","1,819","2,706,972",155,236,"11,566,000","21,763,701,886","1,587","2,708,559",151,228,"198,210,300","26,057"
7,"무현, 두 도시 이야기",2016-10-26,한국,한국,"제작위원회 ,엠앤씨에프",(주)모멘텀엔터테인먼트,15세이상관람가,다큐멘터리,전인환,"김원명,노무현","8,291,000","26,115,000","1,378","4,384",31,67,"14,526,200","40,641,200","1,990","6,374",56,111,"20,307,200","60,948,400","2,471","8,845",57,118,"30,549,900","91,498,300","3,657","12,502",55,115,"37,759,000","129,257,300","4,613","17,115",56,122,"31,412,700","160,670,000","4,174","21,289",57,147,"30,754,100","191,424,100","4,217","25,506",66,153,"173,600,100","22,500"
8,쿠보와 전설의 악기,2016-10-26,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,"애니메이션,어드벤처,가족,판타지",트래비스 나이트,"샤를리즈 테론,랄프 파인즈,루니 마라,매튜 매커너히,조지 타케이,캐리-히로유키 타가와,브렌다 바카로","5,205,000","11,713,000",906,"1,830",75,178,"4,994,000","16,707,000",792,"2,622",85,172,"7,239,429","23,946,429","1,074","3,696",77,186,"41,975,954","65,922,383","6,026","9,722",99,265,"45,351,500","111,273,883","6,532","16,254",100,268,"4,630,000","115,903,883",702,"16,956",71,164,"4,853,000","120,756,883",779,"17,735",68,137,"114,248,883","16,811"
9,자백,2016-10-13,한국,한국,한국탐사저널리즘센터,(주)엣나인필름,15세이상관람가,다큐멘터리,최승호,최승호,"18,507,600","777,628,000","2,989","99,387",63,143,"10,705,500","788,333,500","1,413","100,800",48,89,"19,872,100","808,205,600","2,549","103,349",58,111,"24,524,700","832,730,300","2,984","106,333",53,103,"20,652,900","853,383,200","2,469","108,802",52,107,"10,997,400","864,380,600","1,443","110,245",58,114,"8,807,000","873,187,600","1,236","111,481",56,107,"114,067,200","15,083"
10,걷기왕,2016-10-20,한국,한국,㈜인디스토리,CGV아트하우스,12세이상관람가,드라마,백승화,"심은경,박주희,김새벽,허정도,윤지원,안승균,김광규,김정영,이재진,이준용,박민준,장현진,방범석,정규환,오은비,조주형,이규진,이동혁,이수아,최봉석,최효주,황수진,김신동,이주영,안재홍","13,579,000","571,347,875","2,102","74,530",146,202,"7,397,500","578,745,375","1,116","75,646",114,170,"13,109,400","591,854,775","1,835","77,481",117,194,"19,437,700","611,292,475","2,545","80,026",100,159,"17,717,600","629,010,075","2,240","82,266",108,163,"9,913,000","638,923,075","1,791","84,057",115,164,"10,163,500","649,086,575","1,517","85,574",106,148,"91,317,700","13,146"
11,파이트 클럽,1999-11-13,미국,미국,"아트린슨프로덕션즈,폭스2000픽처스,리젠시 엔터프라이즈,타우러스 필름",(주)팝엔터테인먼트,"18세관람가,청소년관람불가","액션,범죄,드라마,스릴러",데이빗 핀처,"브래드 피트,에드워드 노튼,헬레나 본햄 카터","8,864,000","23,421,200","1,389","3,223",64,108,"9,127,700","32,548,900","1,187","4,410",66,107,"12,128,000","44,676,900","1,450","5,860",65,109,"14,596,600","59,273,500","1,716","7,576",64,100,"14,579,000","73,852,500","1,670","9,246",63,95,"7,846,000","81,698,500","1,052","10,298",70,106,"6,433,000","88,131,500",880,"11,178",70,107,"73,574,300","9,344"
12,세븐,1995-11-11,미국,미국,뉴라인 시네마,(주)드림팩트엔터테인먼트,"연소자관람불가,청소년관람불가","범죄,스릴러",데이빗 핀처,"브래드 피트,모건 프리먼,기네스 팰트로우","6,355,000","12,878,500","1,030","1,902",63,104,"6,274,500","19,153,000",873,"2,775",59,104,"8,459,000","27,612,000","1,062","3,837",59,98,"11,880,100","39,492,100","1,418","5,255",62,94,"11,085,000","50,577,100","1,303","6,558",62,90,"8,597,900","59,175,000","1,167","7,725",61,100,"6,923,800","66,098,800",953,"8,678",62,97,"59,575,300","7,806"
