기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2016-12-14 ~ 2016-12-20 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2016-12-14,,,,,,2016-12-15,,,,,,2016-12-16,,,,,,2016-12-17,,,,,,2016-12-18,,,,,,2016-12-19,,,,,,2016-12-20,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,판도라,2016-12-07,한국,한국,(주)씨에이씨엔터테인먼트,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"드라마,스릴러",박정우,"김남길,김영애,문정희,정진영,이경영,강신일,김대명,유승목,김주현,김명민,김동우,김선형,김승배,김영준,김재민,김정훈,김태영,김태현,김태훈,박기태,박선희,박준영,이경재,최우성,공정환","1,173,549,200","15,364,185,910","162,153","1,947,524","1,080","4,584","1,160,974,100","16,525,160,010","159,809","2,107,333","1,083","4,590","1,670,473,585","18,195,633,595","210,230","2,317,563","1,115","4,825","3,322,781,267","21,518,414,862","401,518","2,719,081","1,184","5,354","3,283,355,300","24,801,770,162","394,567","3,113,648","1,153","5,224","985,648,800","25,787,418,962","133,106","3,246,754","1,096","4,857","979,907,000","26,767,325,962","135,019","3,381,773","1,134","4,857","12,576,689,252","1,596,402"
2,라라랜드,2016-12-07,미국,미국,,판씨네마(주),12세이상관람가,"드라마,뮤지컬,멜로/로맨스",다미엔 차젤레,"엠마 스톤,라이언 고슬링,핀 위트록,J.K. 시몬스,로즈마리 드윗","575,140,200","6,720,561,940","73,640","794,179",587,"2,252","600,836,100","7,321,398,040","76,574","870,753",614,"2,245","877,273,259","8,198,671,299","100,684","971,437",629,"2,375","1,526,848,979","9,725,520,278","170,412","1,141,849",710,"2,606","1,390,795,300","11,116,315,578","155,711","1,297,560",700,"2,558","602,270,400","11,718,585,978","76,629","1,374,189",650,"2,532","653,262,700","12,371,848,678","83,807","1,457,996",672,"2,537","6,226,426,938","737,457"
3,"당신, 거기 있어줄래요",2016-12-14,한국,한국,(주)수필름,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"판타지,드라마",홍지영,"김윤석,변요한,채서진,김상호,안세하,박혜수,김호정,한한나,이유미,윤진영","677,051,000","822,816,000","92,278","110,323",756,"3,559","681,016,300","1,503,832,300","93,085","203,408",764,"3,613","853,190,115","2,357,022,415","104,379","307,787",767,"3,707","1,315,627,233","3,672,649,648","155,475","463,262",729,"3,466","1,265,304,300","4,937,953,948","148,496","611,758",725,"3,356","512,199,500","5,450,153,448","67,914","679,672",710,"3,361","528,342,200","5,978,495,648","71,928","751,600",750,"3,346","5,832,730,648","733,555"
4,형,2016-11-23,한국,한국,굿초이스컷픽쳐스(주),씨제이이앤엠(주),12세이상관람가,"코미디,드라마",권수경,"조정석,도경수,박신혜,권지훈,김승아,김진희,이연수,강두,정지훈","187,463,900","21,592,838,993","26,365","2,781,521",497,"1,397","183,635,200","21,776,474,193","26,085","2,807,606",464,"1,312","228,595,300","22,005,069,493","29,342","2,836,948",475,"1,326","385,648,500","22,390,717,993","48,118","2,885,066",460,"1,214","360,053,800","22,750,771,793","44,239","2,929,305",453,"1,173","121,860,600","22,872,632,393","16,508","2,945,813",443,"1,239","119,736,700","22,992,369,093","16,915","2,962,728",449,"1,210","1,586,994,000","207,572"
5,신비한 동물사전,2016-11-16,미국,"미국,영국",,워너브러더스 코리아(주),12세이상관람가,"어드벤처,가족,판타지",데이빗 예이츠,"에디 레드메인,콜린 파렐,캐서린 워터스턴,앨리슨 수돌,댄 포글러,사만다 모튼,젠 머레이","96,127,200","38,157,205,458","13,213","4,520,586",324,655,"80,871,400","38,238,076,858","10,923","4,531,509",304,568,"124,433,300","38,362,510,158","15,159","4,546,668",304,588,"277,438,400","38,639,948,558","33,267","4,579,935",339,666,"259,627,100","38,899,575,658","31,325","4,611,260",346,654,"74,340,500","38,973,916,158","9,810","4,621,070",307,611,"97,015,800","39,070,931,958","12,890","4,633,960",326,635,"1,009,853,700","126,587"
6,아기배달부 스토크,2016-12-07,미국,미국,,워너브러더스 코리아(주),전체관람가,애니메이션,"니콜라스 스톨러,더그 스윗랜드","앤디 샘버그,켈시 그래머,제니퍼 애니스턴,티 버렐","43,420,900","1,440,497,700","6,478","189,309",274,386,"40,641,400","1,481,139,100","6,480","195,789",259,324,"52,872,900","1,534,012,000","7,874","203,663",290,357,"329,489,200","1,863,501,200","42,250","245,913",473,834,"334,986,700","2,198,487,900","42,230","288,143",475,855,"24,911,600","2,223,399,500","3,624","291,767",251,328,"39,594,500","2,262,994,000","6,276","298,043",270,349,"865,917,200","115,212"
7,미씽: 사라진 여자,2016-11-30,한국,한국,다이스필름(주),메가박스중앙(주)플러스엠,15세이상관람가,미스터리,이언희,"서하늬,엄지원,공효진,강태수,김광호,김석태,김용철,김해일,서인덕,안재만,고준","70,518,500","8,474,728,046","9,815","1,100,045",301,727,"62,727,500","8,537,455,546","8,777","1,108,822",279,622,"79,576,056","8,617,031,602","10,160","1,118,982",281,630,"88,223,254","8,705,254,856","10,953","1,129,935",241,477,"78,159,100","8,783,413,956","9,600","1,139,535",236,477,"41,986,800","8,825,400,756","5,700","1,145,235",247,554,"47,364,500","8,872,765,256","6,679","1,151,914",249,555,"468,555,710","61,684"
8,원피스 필름 골드,2016-12-08,일본,일본,,씨제이이앤엠(주),12세이상관람가,"애니메이션,어드벤처,판타지,액션",미야모토 히로아키,"타나카 마유미,나카이 카즈야,오카무라 아케미,야마구치 캇페이,히라타 히로아키,오오타니 이쿠에,야마구치 유리코,야오 카즈키","36,427,200","1,266,293,300","4,921","159,749",271,425,"33,356,700","1,299,650,000","4,482","164,231",243,347,"42,587,500","1,342,237,500","5,333","169,564",248,347,"145,450,800","1,487,688,300","18,497","188,061",280,411,"142,631,500","1,630,319,800","17,839","205,900",281,408,"24,099,600","1,654,419,400","3,147","209,047",239,323,"26,183,200","1,680,602,600","3,489","212,536",229,318,"450,736,500","57,708"
9,목숨 건 연애,2016-12-14,한국,한국,(주)비에이엔터테인먼트,오퍼스픽쳐스,15세이상관람가,"멜로/로맨스,코미디",송민규,"하지원,천정명,진백림,윤소희,오정세,송민정,정다원,정다원,이동욱,이병희,이상미,지동주,최주형,홍주만,권지훈,김용학,김유이","53,470,500","79,054,500","7,489","10,768",378,"1,099","52,675,400","131,729,900","7,532","18,300",393,998,"50,470,000","182,199,900","6,514","24,814",382,942,"53,898,500","236,098,400","6,817","31,631",356,685,"48,652,600","284,751,000","6,019","37,650",332,622,"26,361,000","311,112,000","3,678","41,328",314,686,"24,903,800","336,015,800","3,515","44,843",313,628,"310,431,800","41,564"
