기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2016-06-01 ~ 2016-06-07 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2016-06-01,,,,,,2016-06-02,,,,,,2016-06-03,,,,,,2016-06-04,,,,,,2016-06-05,,,,,,2016-06-06,,,,,,2016-06-07,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,아가씨,2016-06-01,한국,한국,"유한회사 아가씨에프에스,(주)모호필름,(주)용필름",씨제이이앤엠(주),청소년관람불가,"스릴러,드라마",박찬욱,"김민희,김태리,하정우,조진웅,김해숙,문소리,최병모,김인우,이용녀,조은형,장한순,이규정,이승준,이윤재,김시은","2,200,581,820","2,297,479,020","290,024","300,792","1,016","4,701","1,969,080,600","4,266,559,620","259,971","560,763","1,069","4,824","2,650,815,763","6,917,375,383","312,873","873,636","1,122","5,104","4,147,100,927","11,064,476,310","481,442","1,355,078","1,171","5,457","4,082,687,400","15,147,163,710","470,236","1,825,314","1,164","5,398","3,397,423,800","18,544,587,510","395,072","2,220,386","1,137","5,141","1,109,379,400","19,653,966,910","146,895","2,367,281","1,074","4,874","19,557,069,710","2,356,513"
2,엑스맨: 아포칼립스,2016-05-25,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"액션,어드벤처,판타지,SF",브라이언 싱어,"제임스 맥어보이,마이클 패스벤더,제니퍼 로렌스,오스카 아이삭,니콜라스 홀트,로즈 번,타이 쉐리던,소피 터너,올리비아 문,루카스 틸","495,091,900","15,693,029,920","62,378","1,907,570",666,"2,733","491,911,500","16,184,941,420","61,225","1,968,795",651,"2,642","781,964,151","16,966,905,571","89,237","2,058,032",657,"2,649","1,853,423,537","18,820,329,108","209,890","2,267,922",680,"2,723","2,048,788,100","20,869,117,208","233,246","2,501,168",707,"2,738","1,765,880,400","22,634,997,608","209,421","2,710,589",702,"2,674","278,136,800","22,913,134,408","35,653","2,746,242",624,"2,440","7,715,196,388","901,050"
3,곡성,2016-05-12,한국,한국,"(주)사이드미러,이십세기폭스 인터내셔널 프로덕션",이십세기폭스코리아(주),15세이상관람가,"미스터리,스릴러,드라마",나홍진,"곽도원,황정민,쿠니무라 준,천우희,김환희,허진,장소연,김도윤,손강국,전배수,황석정,배용근,배용근,이인철,이용녀,선호삼,송민석,신재현,안수연,이선희,이수빈,이수진,권귀덕,이연,이연경,이연경,백승철","340,095,800","47,626,158,121","45,073","5,878,158",570,"2,007","372,171,880","47,998,330,001","49,365","5,927,523",567,"1,963","556,755,486","48,555,085,487","66,272","5,993,795",564,"1,976","1,199,629,296","49,754,714,783","142,287","6,136,082",570,"1,996","1,416,788,320","51,171,503,103","167,773","6,303,855",584,"2,004","1,246,639,700","52,418,142,803","150,719","6,454,574",593,"2,004","277,457,200","52,695,600,003","37,052","6,491,626",552,"1,919","5,409,537,682","658,541"
4,미 비포 유,2016-06-01,미국,미국,,워너브러더스 코리아(주),12세이상관람가,"멜로/로맨스,드라마",테아 샤록,"에밀리아 클라크,샘 클라플린,매튜 루이스","189,314,900","233,718,900","25,214","30,537",384,"1,415","234,649,300","468,368,200","31,359","61,896",395,"1,399","341,536,786","809,904,986","41,302","103,198",418,"1,469","551,970,596","1,361,875,582","65,520","168,718",465,"1,320","611,460,400","1,973,335,982","72,125","240,843",477,"1,351","659,934,200","2,633,270,182","79,614","320,457",481,"1,343","199,327,700","2,832,597,882","26,643","347,100",441,"1,519","2,788,193,882","341,777"
5,앵그리버드 더 무비,2016-05-19,미국,"미국,핀란드",,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,애니메이션,"퍼갈 레일리,클레이 케이티스",,"23,026,200","3,529,106,844","3,415","460,744",152,198,"11,701,400","3,540,808,244","1,671","462,415",114,135,"19,907,200","3,560,715,444","2,700","465,115",140,166,"338,840,800","3,899,556,244","43,903","509,018",394,765,"375,972,100","4,275,528,344","48,308","557,326",420,804,"554,185,400","4,829,713,744","72,390","629,716",418,805,"12,499,200","4,842,212,944","1,750","631,466",126,149,"1,336,132,300","174,137"
6,싱 스트리트,2016-05-19,아일랜드,"아일랜드,영국,미국",,(주)이수C&E,15세이상관람가,"드라마,멜로/로맨스",존 카니,"퍼디아 월시-필로,루시 보인턴,잭 레이너","73,698,000","3,196,773,664","9,598","394,504",271,559,"77,299,300","3,274,072,964","10,163","404,667",279,564,"114,715,051","3,388,788,015","13,715","418,382",290,578,"194,403,957","3,583,191,972","22,436","440,818",284,523,"205,568,000","3,788,759,972","23,676","464,494",291,530,"208,195,300","3,996,955,272","24,656","489,150",288,515,"53,788,600","4,050,743,872","7,012","496,162",269,567,"927,668,208","111,256"
7,무서운 이야기 3 : 화성에서 온 소녀,2016-06-01,한국,한국,(주)수필름,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,공포(호러),"백승빈,김선,김곡,민규동","임슬옹,경수진,박정민,홍은희,차지연,김수안,정용진,이재인","91,668,000","110,849,000","11,958","14,347",312,851,"80,029,800","190,878,800","10,535","24,882",305,802,"88,259,600","279,138,400","10,674","35,556",312,815,"147,051,900","426,190,300","17,966","53,522",317,755,"141,037,400","567,227,700","17,139","70,661",311,725,"133,726,800","700,954,500","16,598","87,259",306,667,"25,803,000","726,757,500","3,400","90,659",276,589,"707,576,500","88,270"
8,나의 소녀시대,2016-05-12,대만,대만,,오드,15세이상관람가,"멜로/로맨스,드라마",프랭키 첸,"송운화,왕대륙","34,957,000","2,688,043,000","4,434","328,710",157,327,"38,736,100","2,726,779,100","4,959","333,669",143,301,"53,437,400","2,780,216,500","6,239","339,908",155,312,"93,345,500","2,873,562,000","10,762","350,670",141,273,"118,821,700","2,992,383,700","13,395","364,065",138,261,"124,299,000","3,116,682,700","14,563","378,628",137,249,"20,660,400","3,137,343,100","2,682","381,310",142,265,"484,257,100","57,034"
9,더 보이,2016-06-01,미국,미국,,(주)리틀빅픽쳐스,15세이상관람가,"공포(호러),스릴러",윌리엄 브렌트 벨,"로렌 코핸,루퍼트 에반스","31,716,300","40,659,300","4,180","5,264",174,297,"33,736,500","74,395,800","4,480","9,744",174,279,"62,666,900","137,062,700","7,603","17,347",179,307,"83,937,600","221,000,300","10,392","27,739",182,259,"89,636,600","310,636,900","11,075","38,814",186,265,"89,868,700","400,505,600","11,397","50,211",183,272,"23,091,700","423,597,300","3,102","53,313",186,313,"414,654,300","52,229"
