기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2016-09-21 ~ 2016-09-27 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2016-09-21,,,,,,2016-09-22,,,,,,2016-09-23,,,,,,2016-09-24,,,,,,2016-09-25,,,,,,2016-09-26,,,,,,2016-09-27,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,밀정,2016-09-07,한국,한국,"(주)다크서클픽쳐스,워너브러더스 코리아(주),(주)영화사하얼빈",워너브러더스 코리아(주),15세이상관람가,액션,김지운,"송강호,공유,한지민,츠루미 신고,엄태구,신성록,서영주,박민우,이진한,이진한,임서영,임서영,전수빈,정유안,조권수,조윤담,이동진,이상희,이수광,이승진,하민,노준표,김정우,김태준,고준,오하늬,원진아","644,758,500","52,184,880,671","88,955","6,352,011","1,100","4,976","611,702,900","52,796,583,571","84,219","6,436,230","1,026","4,582","854,569,268","53,651,152,839","105,609","6,541,839","1,052","4,764","1,641,072,454","55,292,225,293","192,760","6,734,599","1,104","4,801","1,441,655,900","56,733,881,193","169,406","6,904,005","1,058","4,609","455,227,500","57,189,108,693","62,617","6,966,622","1,024","4,490","486,287,200","57,675,395,893","68,006","7,034,628","1,059","4,538","6,135,273,722","771,572"
2,벤허,2016-09-14,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"어드벤처,드라마",티무르 베크맘베토브,"잭 휴스턴,토비 켑벨,모건 프리먼,로드리고 산토로,할룩 빌기너,요한 필리프 아스베크,모이세스 아리아스,아예렛 주러,소피아 블랙 디엘리아,제임스 코스모,다토 바크하제,자레스 J. 메즈","212,825,200","8,315,658,520","30,189","1,003,113",581,"2,355","225,334,800","8,540,993,320","31,760","1,034,873",543,"2,277","317,940,451","8,858,933,771","40,274","1,075,147",560,"2,376","672,866,664","9,531,800,435","81,028","1,156,175",653,"2,426","615,047,160","10,146,847,595","73,612","1,229,787",640,"2,338","186,373,100","10,333,220,695","26,488","1,256,275",557,"2,286","194,464,100","10,527,684,795","27,583","1,283,858",580,"2,275","2,424,851,475","310,934"
3,매그니피센트 7,2016-09-14,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"액션,서부극(웨스턴)",안톤 후쿠아,"덴젤 워싱턴,크리스 프랫,이병헌,에단 호크,맷 보머,빈센트 도노프리오,해일리 베넷,캠 지갠뎃","155,159,700","6,317,434,506","21,301","756,010",479,"1,804","140,886,800","6,458,321,306","19,351","775,361",447,"1,581","222,974,251","6,681,295,557","27,274","802,635",457,"1,616","363,618,364","7,044,913,921","43,508","846,143",544,"1,492","301,037,700","7,345,951,621","35,643","881,786",526,"1,421","109,989,800","7,455,941,421","15,099","896,885",435,"1,552","117,638,400","7,573,579,821","16,285","913,170",435,"1,539","1,411,305,015","178,461"
4,아이 엠 어 히어로,2016-09-21,일본,일본,,(주)영화사 빅,청소년관람불가,"액션,공포(호러)",사토 신스케,"오오이즈미 요,아리무라 카스미,나가사와 마사미","141,122,400","214,417,100","17,795","28,253",172,780,"145,370,200","359,787,300","18,235","46,488",187,786,"203,056,700","562,844,000","22,860","69,348",212,840,"374,408,600","937,252,600","41,175","110,523",263,924,"352,285,800","1,289,538,400","38,508","149,031",250,891,"109,474,000","1,399,012,400","13,633","162,664",213,879,"91,368,200","1,490,380,600","11,492","174,156",221,865,"1,417,085,900","163,698"
5,"고산자, 대동여지도",2016-09-07,한국,한국,(주)시네마서비스,씨제이이앤엠(주),전체관람가,사극,강우석,"김율호,차승원,유준상,김인권,남지현,신동미,남경읍,태인호,공형진,김종수,이형길,임경욱,박선용,박상훈,박정호,박진영,백동현,송민석,송원종,양해길,양희정,전수정,전호근,정명수,정봉연,정진근,조경섭,윤성민,윤준호,이덕형,이문형,이성원,이수민,이승철,이윤상,지동주,지현준,최은식,최한기,한명철,홍광표,홍대영,노남석,정준용,김기정","81,788,100","7,161,703,358","11,592","889,531",419,"1,290","69,526,800","7,231,230,158","9,700","899,231",371,967,"93,478,700","7,324,708,858","12,126","911,357",394,995,"156,118,000","7,480,826,858","19,159","930,516",393,825,"156,497,200","7,637,324,058","19,047","949,563",386,802,"45,365,700","7,682,689,758","6,570","956,133",356,903,"51,294,800","7,733,984,558","7,609","963,742",363,928,"654,069,300","85,803"
6,거울나라의 앨리스,2016-09-07,미국,미국,,월트디즈니컴퍼니코리아(주),12세이상관람가,"어드벤처,가족,판타지",제임스 보빈,"조니 뎁,앤 해서웨이,미아 와시코브스카,헬레나 본햄 카터,사챠 바론 코헨,알란 릭맨,마이클 쉰,앤드류 스캇","44,880,300","3,786,567,967","6,063","467,307",294,641,"29,270,500","3,815,838,467","3,959","471,266",204,413,"50,172,100","3,866,010,567","6,265","477,531",231,450,"104,886,300","3,970,896,867","12,827","490,358",256,431,"101,215,500","4,072,112,367","12,440","502,798",268,438,"25,342,400","4,097,454,767","3,410","506,208",219,429,"27,009,700","4,124,464,467","3,782","509,990",226,431,"382,776,800","48,746"
7,브리짓 존스의 베이비,2016-09-28,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"코미디,멜로/로맨스",샤론 맥과이어,"르네 젤위거,콜린 퍼스,패트릭 뎀시","26,880,000","51,941,000","3,360","6,185",13,13,0,"51,941,000",0,"6,185",0,0,0,"51,941,000",0,"6,185",0,0,"170,358,100","222,299,100","19,209","25,394",347,793,"204,512,900","426,812,000","23,174","48,568",349,794,"9,512,000","436,324,000","1,189","49,757",8,8,0,"436,324,000",0,"49,757",0,0,"411,263,000","46,932"
8,설리: 허드슨강의 기적,2016-09-28,미국,미국,,워너브러더스 코리아(주),12세이상관람가,드라마,클린트 이스트우드,"톰 행크스,아론 에크하트,로라 린니","17,042,000","20,678,000","1,714","2,017",4,4,0,"20,678,000",0,"2,017",0,0,"3,420,000","24,098,000",342,"2,359",1,1,"186,098,000","210,196,000","20,245","22,604",342,854,"201,193,800","411,389,800","21,845","44,449",343,843,0,"411,389,800",0,"44,449",0,0,"8,580,000","419,969,800",660,"45,109",2,2,"416,333,800","44,806"
9,드림 쏭,2016-09-14,미국,미국,,(주)이수C&E,전체관람가,애니메이션,애쉬 브래넌,"J.K. 시몬스,루크 윌슨,에디 이자드,맷 딜런","7,459,400","1,371,961,800","1,116","173,523",166,187,"6,302,300","1,378,264,100",939,"174,462",104,110,"8,951,000","1,387,215,100","1,310","175,772",129,144,"107,933,000","1,495,148,100","13,991","189,763",308,434,"117,505,900","1,612,654,000","14,862","204,625",314,444,"4,492,000","1,617,146,000",670,"205,295",111,127,"5,650,000","1,622,796,000",847,"206,142",127,148,"258,293,600","33,735"
10,카페 소사이어티,2016-09-14,미국,미국,,CGV아트하우스,15세이상관람가,"멜로/로맨스,드라마",우디 앨런,"제시 아이젠버그,크리스틴 스튜어트,스티브 카렐,블레이크 라이블리","43,364,600","623,332,975","6,005","74,511",188,410,"30,126,700","653,459,675","4,094","78,605",118,246,"40,516,681","693,976,356","4,825","83,430",120,251,"51,914,682","745,891,038","5,773","89,203",114,211,"44,659,600","790,550,638","5,037","94,240",111,217,"25,010,100","815,560,738","3,374","97,614",120,262,"28,570,100","844,130,838","3,904","101,518",120,267,"264,162,463","33,012"
11,대결,2016-09-22,한국,한국,"휴메니테라픽쳐스(주),컴퍼니에이이엔티(주)","(주)스톰픽쳐스코리아,TCO(주)더콘텐츠온",15세이상관람가,액션,신동엽,"이주승,오지호,이정진,신정근,손은서,임효우,박주혜,박준범,전혜인,이규희,이대겸,조훈휘,홍민혜,황진호,김철구",0,"14,170,000",0,"1,812",0,0,"37,439,500","51,609,500","5,296","7,108",353,"1,152","42,362,600","93,972,100","5,371","12,479",366,"1,113","44,951,600","138,923,700","5,494","17,973",358,724,"43,438,300","182,362,000","5,297","23,270",359,700,"25,264,500","207,626,500","3,456","26,726",334,831,"20,610,500","228,237,000","2,909","29,635",318,779,"214,067,000","27,823"
12,아수라,2016-09-28,한국,한국,(주)사나이픽처스,씨제이이앤엠(주),청소년관람불가,"범죄,액션",김성수,"정우성,김현빈,황정민,주지훈,곽도원,정만식,김원해,김종수,김해곤,윤지혜,오연아,윤제문,이종성,장근영,박지환,손영진,양영일,유정호,윤성민,이가경,이광기,이상민,채성원,김남조,노남석,박갑진","13,860,000","13,860,000","2,007","2,007",5,9,0,"13,860,000",0,"2,007",0,0,"66,160,000","80,020,000","7,175","9,182",30,31,0,"80,020,000",0,"9,182",0,0,0,"80,020,000",0,"9,182",0,0,"84,348,000","164,368,000","9,702","18,884",44,48,"57,001,000","221,369,000","5,962","24,846",32,34,"221,369,000","24,846"
13,뉴 스텝업: 어반댄스,2016-09-22,뉴질랜드,뉴질랜드,,THE 픽쳐스,15세이상관람가,"액션,드라마",타미 데이비스,"티아 마이피,케링튼 페인,스탠 워커","12,000","654,000",2,109,1,1,"23,919,600","24,573,600","3,775","3,884",165,229,"25,186,700","49,760,300","3,759","7,643",176,243,"32,750,200","82,510,500","4,547","12,190",171,221,"32,403,100","114,913,600","4,502","16,692",173,219,"18,485,500","133,399,100","3,056","19,748",163,231,"18,391,900","151,791,000","3,035","22,783",161,231,"151,149,000","22,676"
