기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2016-02-17 ~ 2016-02-23 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2016-02-17,,,,,,2016-02-18,,,,,,2016-02-19,,,,,,2016-02-20,,,,,,2016-02-21,,,,,,2016-02-22,,,,,,2016-02-23,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,데드풀,2016-02-17,미국,미국,,이십세기폭스코리아(주),청소년관람불가,"액션,SF",팀 밀러,"라이언 레놀즈,모레나 바카린,에드 스크레인,지나 카라노,T.J. 밀러,브리아나 힐데브란드","2,019,314,800","3,626,811,700","252,018","438,285",915,"5,074","1,630,676,500","5,257,488,200","204,289","642,574",939,"5,196","1,993,312,015","7,250,800,215","232,890","875,464",988,"5,477","3,884,363,906","11,135,164,121","451,805","1,327,269","1,036","5,832","3,292,550,500","14,427,714,621","382,919","1,710,188","1,015","5,576","1,090,227,600","15,517,942,221","136,809","1,846,997",946,"5,193","939,562,600","16,457,504,821","118,324","1,965,321",944,"5,142","14,850,007,921","1,779,054"
2,검사외전,2016-02-03,한국,한국,"(주)영화사 월광,(주)사나이픽처스",(주)쇼박스,15세이상관람가,"범죄,코미디",이일형,"황정민,강동원,이성민,박성웅,김응수,신소율,주진모,김원해,김홍파,김병옥,박종환,전배수,박지환,손종학,신혜선,김시은,김종수,한재영,박지환,박종우,박지홍,송승현,윤석민,이규호,이석준,이선주,이승민,이승우,이승준,이승훈,이승훈,최현준,김영","802,126,000","67,950,367,864","108,167","8,499,038",741,"3,171","712,935,100","68,663,302,964","96,683","8,595,721",758,"3,165","793,652,500","69,456,955,464","100,431","8,696,152",741,"3,168","1,486,792,000","70,943,747,464","185,021","8,881,173",735,"3,165","1,349,246,300","72,292,993,764","168,127","9,049,300",739,"3,030","466,855,400","72,759,849,164","62,612","9,111,912",689,"2,881","454,881,000","73,214,730,164","61,439","9,173,351",690,"2,833","6,066,488,300","782,480"
3,좋아해줘,2016-02-17,한국,한국,"리양필름주식회사,(주)제이케이필름",씨제이이앤엠(주),12세이상관람가,"멜로/로맨스,코미디",박현진,"이미연,최지우,김주혁,유아인,강하늘,이솜,하석진,지윤호,한재영,선주아,이춘우,이한승,이현서,장원진,전호성,송창현,이서연,이성진,이승연","545,910,500","640,160,500","73,132","85,101",614,"2,540","530,966,400","1,171,126,900","71,574","156,675",618,"2,577","602,169,279","1,773,296,179","76,361","233,036",620,"2,613","1,051,402,158","2,824,698,337","130,316","363,352",634,"2,609","926,098,600","3,750,796,937","114,651","478,003",637,"2,502","361,164,100","4,111,961,037","48,451","526,454",588,"2,432","354,346,300","4,466,307,337","47,616","574,070",595,"2,395","4,372,057,337","562,101"
4,주토피아,2016-02-17,미국,미국,,월트디즈니컴퍼니코리아(주),전체관람가,"애니메이션,액션,어드벤처","바이론 하워드,리치 무어","지니퍼 굿윈,제이슨 베이트먼,샤키라","261,052,300","349,535,300","35,604","46,064",557,"1,972","337,912,500","687,447,800","46,874","92,938",583,"2,007","429,842,700","1,117,290,500","56,705","149,643",585,"2,049","995,718,700","2,113,009,200","128,705","278,348",656,"2,265","1,107,121,000","3,220,130,200","142,478","420,826",661,"2,247","447,739,300","3,667,869,500","61,335","482,161",587,"2,024","569,512,800","4,237,382,300","79,043","561,204",608,"2,071","4,148,899,300","550,744"
5,동주,2016-02-17,한국,한국,(주) 루스이소니도스,메가박스중앙(주)플러스엠,12세이상관람가,드라마,이준익,"강하늘,박정민,김인우,최홍일,김정석,최희서,신윤주,문성근,최종률,전재형,정운봉,이선주,허욱진,최정헌,윤정일","139,569,700","175,957,700","19,124","24,522",374,"1,084","195,496,900","371,454,600","26,875","51,397",384,"1,122","278,462,721","649,917,321","36,130","87,527",403,"1,168","543,972,642","1,193,889,963","68,852","156,379",462,"1,206","583,978,500","1,777,868,463","74,035","230,414",499,"1,282","343,564,400","2,121,432,863","46,731","277,145",448,"1,439","346,817,000","2,468,249,863","47,480","324,625",471,"1,517","2,431,861,863","319,227"
6,쿵푸팬더3,2016-01-28,미국,미국,드림웍스 애니메이션,씨제이이앤엠(주),전체관람가,"애니메이션,액션,어드벤처","여인영,알레산드로 칼로니","잭 블랙,안젤리나 졸리,더스틴 호프만,성룡,세스 로건,루시 리우,데이빗 크로스,J.K. 시몬스","115,233,800","29,860,457,256","16,811","3,782,792",394,754,"122,574,100","29,983,031,356","17,839","3,800,631",386,733,"134,284,000","30,117,315,356","18,509","3,819,140",390,746,"294,755,500","30,412,070,856","39,054","3,858,194",397,775,"310,476,200","30,722,547,056","40,481","3,898,675",393,768,"85,825,900","30,808,372,956","12,204","3,910,879",358,696,"100,677,700","30,909,050,656","14,522","3,925,401",370,697,"1,163,827,200","159,420"
7,대니쉬 걸,2016-02-17,미국,"미국,영국",,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,드라마,톰 후퍼,"에디 레드메인,알리시아 비칸데르,엠버 허드,벤 위쇼","44,119,500","62,391,000","5,826","7,946",201,409,"68,075,600","130,466,600","8,882","16,828",233,481,"85,175,936","215,642,536","10,275","27,103",246,500,"112,000,048","327,642,584","13,470","40,573",222,426,"105,171,400","432,813,984","12,559","53,132",228,423,"60,686,200","493,500,184","7,948","61,080",230,480,"67,463,900","560,964,084","8,819","69,899",232,487,"542,692,584","67,779"
8,캐롤,2016-02-04,미국,"미국,영국",,CGV아트하우스,청소년관람불가,드라마,토드 헤인즈,"케이트 블란쳇,루니 마라,카일 챈들러,제이크 레이시,사라 폴슨","47,881,700","2,124,050,400","6,190","255,357",115,265,"39,682,300","2,163,732,700","5,198","260,555",114,239,"45,968,164","2,209,700,864","5,552","266,107",109,238,"59,332,652","2,269,033,516","6,896","273,003",113,219,"50,075,900","2,319,109,416","5,975","278,978",111,225,"25,310,400","2,344,419,816","3,277","282,255",101,218,"27,126,100","2,371,545,916","3,521","285,776",112,222,"295,377,216","36,609"
9,빌리와 용감한 녀석들: 치킨 히어로,2016-02-17,미국,"미국,멕시코",,"(주)박수엔터테인먼트,㈜코리아스크린",전체관람가,애니메이션,"가브리엘 리바 팔라시오 알라트리스테,로돌포 리바 팔라시오 알라트리스테","브루노 비치어,안젤리카 베일,오마 카파로,이재범,김혜성,이경태","18,834,800","29,268,800","2,794","3,989",226,280,"34,566,200","63,835,000","5,235","9,224",238,307,"18,500,200","82,335,200","2,759","11,983",208,258,"33,714,100","116,049,300","4,789","16,772",241,312,"38,565,400","154,614,700","5,462","22,234",236,308,"10,306,500","164,921,200","1,537","23,771",188,221,"17,731,400","182,652,600","2,646","26,417",211,252,"172,218,600","25,222"
