기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2016-04-06 ~ 2016-04-12 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2016-04-06,,,,,,2016-04-07,,,,,,2016-04-08,,,,,,2016-04-09,,,,,,2016-04-10,,,,,,2016-04-11,,,,,,2016-04-12,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,"날, 보러와요",2016-04-07,한국,한국,"(주)오에이엘,(주)발렌타인필름",메가박스중앙(주)플러스엠,청소년관람불가,"미스터리,스릴러",이철하,"강예원,이상윤,최진호,지대한,김종수,이학주,장태성,유건,길해연,조재윤,이형석,박송해,정경일,안용우,안지혜,안지혜,최낙영,이규호,이상백,이승진,김호원","4,070,000","29,655,000",642,"4,541",2,2,"323,237,000","352,892,000","42,192","46,733",424,"2,067","455,948,760","808,840,760","54,666","101,399",510,"2,354","960,781,863","1,769,622,623","112,368","213,767",668,"2,996","1,223,956,800","2,993,579,423","141,602","355,369",683,"3,067","451,080,400","3,444,659,823","57,611","412,980",587,"2,905","542,638,000","3,987,297,823","69,145","482,125",622,"3,043","3,961,712,823","478,226"
2,주토피아,2016-02-17,미국,미국,,월트디즈니컴퍼니코리아(주),전체관람가,"애니메이션,액션,어드벤처","바이론 하워드,리치 무어","지니퍼 굿윈,제이슨 베이트먼,샤키라","173,270,600","28,681,358,710","22,447","3,668,705",545,"1,972","134,403,800","28,815,762,510","17,236","3,685,941",408,"1,449","246,339,482","29,062,101,992","29,221","3,715,162",440,"1,558","814,261,575","29,876,363,567","97,220","3,812,382",613,"2,306","763,265,700","30,639,629,267","91,836","3,904,218",650,"2,328","125,638,000","30,765,267,267","16,058","3,920,276",445,"1,620","182,717,300","30,947,984,567","23,374","3,943,650",465,"1,707","2,439,896,457","297,392"
3,클로버필드 10번지,2016-04-07,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"미스터리,스릴러",댄 트라첸버그,"메리 엘리자베스 윈스티드,존 굿맨,존 갤러거 주니어","140,483,200","162,522,200","17,651","20,421",497,"1,480","254,937,600","417,459,800","33,023","53,444",489,"2,445","385,255,458","802,715,258","46,574","100,018",519,"2,562","690,431,562","1,493,146,820","81,625","181,643",575,"2,829","459,776,500","1,952,923,320","54,926","236,569",574,"2,705","122,651,500","2,075,574,820","16,094","252,663",522,"2,359","166,541,900","2,242,116,720","21,750","274,413",545,"2,443","2,220,077,720","271,643"
4,배트맨 대 슈퍼맨: 저스티스의 시작,2016-03-24,미국,미국,,워너브러더스 코리아(주),12세이상관람가,"액션,어드벤처,판타지",잭 스나이더,"헨리 카빌,벤 애플렉,에이미 아담스,로렌스 피쉬번,제시 아이젠버그,제레미 아이언스,홀리 헌터,갤 가돗","147,883,500","17,256,456,371","18,905","2,059,591",968,"3,228","104,997,800","17,361,454,171","13,162","2,072,753",530,"1,782","160,847,382","17,522,301,553","18,676","2,091,429",543,"1,834","405,338,575","17,927,640,128","46,362","2,137,791",540,"1,851","329,823,000","18,257,463,128","38,816","2,176,607",537,"1,781","72,621,500","18,330,084,628","9,052","2,185,659",491,"1,527","95,167,200","18,425,251,828","11,768","2,197,427",492,"1,584","1,316,678,957","156,741"
5,독수리 에디,2016-04-07,미국,미국,,이십세기폭스코리아(주),12세이상관람가,드라마,덱스터 플레처,"태런 에저튼,폴 레이놀즈,휴 잭맨",0,"118,408,200",0,"15,058",0,0,"123,820,700","242,228,900","16,644","31,702",503,"2,190","193,510,858","435,739,758","24,218","55,920",528,"2,313","366,858,462","802,598,220","44,639","100,559",517,"2,392","327,697,800","1,130,296,020","39,895","140,454",491,"2,229","88,648,100","1,218,944,120","11,863","152,317",462,"1,862","128,978,700","1,347,922,820","17,409","169,726",485,"1,999","1,229,514,620","154,668"
6,트럼보,2016-04-07,미국,미국,,"그린나래미디어(주),(주)프레인글로벌",15세이상관람가,드라마,제이 로치,"브라이언 크랜스톤,다이안 레인,헬렌 미렌,엘르 패닝,루이스 C.K.,존 굿맨","150,000","50,389,000",24,"7,050",1,1,"37,504,100","87,893,100","5,267","12,317",299,677,"45,656,300","133,549,400","5,603","17,920",292,694,"71,132,500","204,681,900","8,469","26,389",310,631,"57,523,900","262,205,800","6,950","33,339",302,585,"25,294,500","287,500,300","3,405","36,744",275,591,"38,392,600","325,892,900","5,038","41,782",292,654,"275,653,900","34,756"
7,비포 선라이즈,1996-03-30,미국,"미국,오스트리아 ,스위스",캐슬 락 엔터테인먼트,(주)드림팩트엔터테인먼트,"고등학생이상관람가,15세이상관람가","멜로/로맨스,드라마",리차드 링클레이터,"에단 호크,줄리 델피",0,"5,034,500",0,617,0,0,"31,129,200","36,163,700","4,029","4,646",122,496,"38,587,100","74,750,800","4,690","9,336",126,517,"56,165,500","130,916,300","6,646","15,982",142,501,"49,141,600","180,057,900","5,850","21,832",133,478,"21,142,200","201,200,100","2,784","24,616",127,455,"32,194,000","233,394,100","4,178","28,794",129,472,"228,359,600","28,177"
8,33,2016-04-07,미국,"미국,칠레",,(주)나이너스엔터테인먼트,12세이상관람가,드라마,패트리시아 리건,"안토니오 반데라스,로드리고 산토로,줄리엣 비노쉬","3,160,000","116,301,900",395,"15,227",2,2,"25,672,200","141,974,100","3,705","18,932",314,772,"33,350,200","175,324,300","4,236","23,168",320,786,"47,739,400","223,063,700","5,804","28,972",319,659,"43,677,500","266,741,200","5,286","34,258",305,593,"16,974,500","283,715,700","2,343","36,601",278,570,"21,445,200","305,160,900","2,977","39,578",283,574,"192,019,000","24,746"
9,대배우,2016-03-30,한국,한국,주식회사 영화사다,"(주)대명문화공장,(주)리틀빅픽쳐스",12세이상관람가,코미디,석민우,"오달수,윤제문,이경영,진경,강신일,유지태,김명민,김새론,이준익,최병모,최희진,권용덕,박지환,임태훈,임호,정성호,신동필,이영미,한대룡,김문학,김윤주,박호산,고준","57,610,400","1,154,317,728","8,035","156,791",423,"1,372","14,656,500","1,168,974,228","2,171","158,962",189,344,"15,052,400","1,184,026,628","2,165","161,127",188,313,"18,085,200","1,202,111,828","2,396","163,523",178,288,"14,422,400","1,216,534,228","1,878","165,401",169,271,"6,930,500","1,223,464,728",945,"166,346",139,201,"10,133,500","1,233,598,228","1,629","167,975",156,242,"136,890,900","19,219"
10,부활,2016-03-17,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,드라마,케빈 레이놀즈,"조셉 파인즈,톰 펠튼","16,558,000","1,008,679,300","2,451","143,121",103,268,"13,807,000","1,022,486,300","2,033","145,154",83,166,"15,994,000","1,038,480,300","2,148","147,302",83,188,"34,697,500","1,073,177,800","4,707","152,009",95,216,"28,338,000","1,101,515,800","3,819","155,828",91,199,"10,834,000","1,112,349,800","1,566","157,394",82,172,"10,607,000","1,122,956,800","1,519","158,913",82,175,"130,835,500","18,243"
11,미스컨덕트,2016-03-30,미국,미국,,"(주)박수엔터테인먼트,㈜코리아스크린",15세이상관람가,"범죄,스릴러",시모사와 신타로,"알 파치노,안소니 홉킨스,조쉬 더하멜,이병헌","44,347,800","1,033,061,038","5,947","135,226",383,"1,098","22,200,400","1,055,261,438","3,344","138,570",178,333,"21,679,900","1,076,941,338","2,887","141,457",176,323,"20,541,300","1,097,482,638","2,399","143,856",166,313,"14,429,300","1,111,911,938","1,705","145,561",150,252,"5,358,400","1,117,270,338",749,"146,310",136,207,"6,626,700","1,123,897,038",947,"147,257",133,209,"135,183,800","17,978"
12,라스트 홈,2016-04-07,미국,미국,,(주)브리즈픽처스,15세이상관람가,드라마,라민 바흐러니,"앤드류 가필드,마이클 섀넌,로라 던",0,"8,525,000",0,"1,017",0,0,"12,864,600","21,389,600","1,730","2,747",158,294,"11,718,300","33,107,900","1,505","4,252",160,307,"20,962,600","54,070,500","2,688","6,940",163,272,"18,715,500","72,786,000","2,277","9,217",151,241,"10,015,400","82,801,400","1,405","10,622",152,290,"12,848,200","95,649,600","1,778","12,400",156,285,"87,124,600","11,383"
13,시간이탈자,2016-04-13,한국,한국,"씨제이이앤엠(주),상상필름(주)",씨제이이앤엠(주),15세이상관람가,스릴러,곽재용,"임수정,조정석,이진욱,정진영,이기우,온주완,전신환,이민호,김보라,임예진,정웅인,박준규,남태부,차은재,박지원,박소영,백준혁,조민영,신지수,이동희,이성준,이영민,김수영,이봄","1,141,000","13,459,000",163,"1,890",1,1,0,"13,459,000",0,"1,890",0,0,"2,934,000","16,393,000",326,"2,216",1,1,0,"16,393,000",0,"2,216",1,1,0,"16,393,000",0,"2,216",0,0,"24,369,500","40,762,500","2,753","4,969",23,23,"55,902,000","96,664,500","7,296","12,265",37,37,"84,346,500","10,538"
