기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2016-11-16 ~ 2016-11-22 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2016-11-16,,,,,,2016-11-17,,,,,,2016-11-18,,,,,,2016-11-19,,,,,,2016-11-20,,,,,,2016-11-21,,,,,,2016-11-22,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,신비한 동물사전,2016-11-16,미국,"미국,영국",,워너브러더스 코리아(주),12세이상관람가,"어드벤처,가족,판타지",데이빗 예이츠,"에디 레드메인,콜린 파렐,캐서린 워터스턴,앨리슨 수돌,댄 포글러,사만다 모튼,젠 머레이","1,975,369,400","2,005,003,400","242,775","245,259","1,091","5,264","2,144,890,450","4,149,893,850","274,088","519,347","1,260","5,767","2,615,348,525","6,765,242,375","296,835","816,182","1,345","6,205","5,261,176,390","12,026,418,765","591,683","1,407,865","1,431","7,249","4,692,105,800","16,718,524,565","528,543","1,936,408","1,403","7,094","1,275,796,500","17,994,321,065","158,553","2,094,961","1,250","6,217","1,147,907,900","19,142,228,965","143,656","2,238,617","1,258","6,171","19,112,594,965","2,236,133"
2,가려진 시간,2016-11-16,한국,한국,(주)바른손이앤에이,(주)쇼박스,12세이상관람가,"드라마,판타지",엄태화,"강동원,신은수,이효제,김희원,권해효,김단율,정우진,엄태구,박종환,김동현,김예지,이영상,조슬예,고민우","520,694,500","685,506,600","71,077","90,229",884,"4,004","422,964,800","1,108,471,400","60,105","150,334",872,"3,738","411,542,353","1,520,013,753","52,002","202,336",823,"3,523","688,364,914","2,208,378,667","83,476","285,812",714,"3,061","602,888,600","2,811,267,267","72,639","358,451",684,"2,807","207,771,600","3,019,038,867","28,988","387,439",656,"2,675","203,408,000","3,222,446,867","28,081","415,520",656,"2,611","3,057,634,767","396,368"
3,닥터 스트레인지,2016-10-26,미국,미국,,월트디즈니컴퍼니코리아(주),12세이상관람가,"액션,어드벤처,판타지",스콧 데릭슨,"베네딕트 컴버배치,레이첼 맥아담스,틸다 스윈튼,매즈 미켈슨,치웨텔 에지오포,스콧 앳킨스,마이클 스털버그,베네딕트 왕","233,692,400","43,598,512,772","31,069","4,956,764",452,"1,472","296,367,800","43,894,880,572","40,974","4,997,738",464,"1,413","332,342,536","44,227,223,108","40,715","5,038,453",497,"1,462","667,162,788","44,894,385,896","79,986","5,118,439",520,"1,530","602,469,400","45,496,855,296","72,756","5,191,195",540,"1,566","182,172,800","45,679,028,096","24,850","5,216,045",489,"1,602","172,336,200","45,851,364,296","23,588","5,239,633",493,"1,606","2,486,543,924","313,938"
4,스플릿,2016-11-09,한국,한국,오퍼스픽쳐스,오퍼스픽쳐스,15세이상관람가,드라마,최국희,"유지태,이정현,이다윗,정성화,김지은,김태훈,신민수,윤수현,이정주,이지수,조선묵,조수정,최승","176,532,500","4,480,537,230","23,725","553,151",449,"1,319","154,002,000","4,634,539,230","20,976","574,127",435,"1,166","179,432,311","4,813,971,541","22,008","596,135",470,"1,197","318,351,498","5,132,323,039","38,075","634,210",456,"1,119","313,462,800","5,445,785,839","36,789","670,999",459,"1,110","116,011,900","5,561,797,739","15,575","686,574",467,"1,219","126,310,500","5,688,108,239","17,247","703,821",472,"1,243","1,384,103,509","174,395"
5,럭키,2016-10-13,한국,한국,(주)용필름,(주)쇼박스,15세이상관람가,코미디,이계벽,"유해진,이준,조윤희,임지연,전혜빈,이동휘,박선용,박은미,정소리,이승철,최시형,홍의권,문광식,김기정,고준,차엽","84,164,700","55,638,713,056","11,586","6,870,615",366,807,"92,989,500","55,731,702,556","13,443","6,884,058",371,725,"90,509,000","55,822,211,556","11,364","6,895,422",382,730,"168,267,700","55,990,479,256","20,148","6,915,570",363,637,"150,671,100","56,141,150,356","18,019","6,933,589",354,629,"50,676,200","56,191,826,556","7,051","6,940,640",367,718,"54,551,500","56,246,378,056","7,719","6,948,359",369,711,"691,829,700","89,330"
6,위자: 저주의 시작,2016-11-09,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,공포(호러),마이크 플래너건,"엘리자베스 리저,애너리즈 바쏘,헨리 토마스","112,824,000","2,067,813,306","15,335","256,615",287,546,"120,004,800","2,187,818,106","17,158","273,773",303,575,"69,778,600","2,257,596,706","8,919","282,692",305,547,"137,385,800","2,394,982,506","17,447","300,139",304,612,"108,240,600","2,503,223,106","13,722","313,861",292,586,"33,241,300","2,536,464,406","4,566","318,427",268,517,"28,871,900","2,565,336,306","3,883","322,310",264,507,"610,347,000","81,030"
7,하이큐!! 끝과 시작,2016-11-16,일본,일본,,(주)팝엔터테인먼트,12세이상관람가,애니메이션,미츠나카 스스무,"히노 사토시,이리노 미유","108,566,000","108,566,000","14,989","14,989",106,207,"122,878,000","231,444,000","17,572","32,561",130,287,"32,856,500","264,300,500","4,250","36,811",124,270,"52,848,500","317,149,000","7,136","43,947",107,313,"38,683,500","355,832,500","5,240","49,187",104,283,"6,557,000","362,389,500",940,"50,127",82,187,"4,770,000","367,159,500",687,"50,814",73,160,"367,159,500","50,814"
8,감바의 대모험,2016-11-10,일본,일본,,(주)영화사 빅,전체관람가,"애니메이션,어드벤처","카와무라 토모히로,코모리 요시히로",,"14,564,300","480,052,000","2,239","63,236",111,119,"8,647,700","488,699,700","1,378","64,614",99,106,"9,495,500","498,195,200","1,484","66,098",99,106,"97,931,400","596,126,600","12,693","78,791",254,334,"102,849,400","698,976,000","13,177","91,968",259,346,"4,715,000","703,691,000",749,"92,717",79,88,"6,272,000","709,963,000","1,131","93,848",82,91,"244,475,300","32,851"
9,"무현, 두 도시 이야기",2016-10-26,한국,한국,"제작위원회 ,엠앤씨에프",(주)모멘텀엔터테인먼트,15세이상관람가,다큐멘터리,전인환,"김원명,노무현","27,951,400","1,072,274,500","3,786","136,728",97,230,"22,346,200","1,094,620,700","3,018","139,746",93,205,"26,948,200","1,121,568,900","3,249","142,995",95,214,"46,310,000","1,167,878,900","5,490","148,485",85,207,"48,208,300","1,216,087,200","5,779","154,264",86,205,"18,278,700","1,234,365,900","2,483","156,747",91,224,"20,999,800","1,255,365,700","2,867","159,614",94,214,"211,042,600","26,672"
