기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2016-09-14 ~ 2016-09-20 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2016-09-14,,,,,,2016-09-15,,,,,,2016-09-16,,,,,,2016-09-17,,,,,,2016-09-18,,,,,,2016-09-19,,,,,,2016-09-20,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,밀정,2016-09-07,한국,한국,"(주)다크서클픽쳐스,워너브러더스 코리아(주),(주)영화사하얼빈",워너브러더스 코리아(주),15세이상관람가,액션,김지운,"송강호,공유,한지민,츠루미 신고,엄태구,신성록,서영주,박민우,이진한,이진한,임서영,임서영,전수빈,정유안,조권수,조윤담,이동진,이상희,이수광,이승진,하민,노준표,김정우,김태준,고준,오하늬,원진아","4,683,667,200","26,168,459,727","548,388","3,226,066","1,300","6,435","6,540,636,060","32,709,095,787","760,862","3,986,928","1,342","6,569","7,207,961,571","39,917,057,358","860,728","4,847,656","1,365","6,698","6,187,830,613","46,104,887,971","737,834","5,585,490","1,368","6,737","3,877,793,400","49,982,681,371","464,352","6,049,842","1,336","6,337","852,774,100","50,835,455,471","116,606","6,166,448","1,142","5,298","704,666,700","51,540,122,171","96,608","6,263,056","1,162","5,291","30,055,329,644","3,585,378"
2,벤허,2016-09-14,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"어드벤처,드라마",티무르 베크맘베토브,"잭 휴스턴,토비 켑벨,모건 프리먼,로드리고 산토로,할룩 빌기너,요한 필리프 아스베크,모이세스 아리아스,아예렛 주러,소피아 블랙 디엘리아,제임스 코스모,다토 바크하제,자레스 J. 메즈","942,820,700","1,103,030,100","110,492","130,879",547,"1,964","1,489,752,600","2,592,782,700","171,855","302,734",591,"2,080","1,884,151,100","4,476,933,800","224,325","527,059",662,"2,288","1,836,200,000","6,313,133,800","220,064","747,123",717,"2,508","1,252,300,900","7,565,434,700","150,305","897,428",712,"2,506","291,143,900","7,856,578,600","40,871","938,299",574,"2,361","246,254,720","8,102,833,320","34,625","972,924",577,"2,379","7,942,623,920","952,537"
3,매그니피센트 7,2016-09-14,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"액션,서부극(웨스턴)",안톤 후쿠아,"덴젤 워싱턴,크리스 프랫,이병헌,에단 호크,맷 보머,빈센트 도노프리오,해일리 베넷,캠 지갠뎃","964,570,000","1,238,011,900","112,370","147,726",564,"2,329","1,219,471,120","2,457,483,020","140,681","288,407",565,"2,234","1,361,352,849","3,818,835,869","161,533","449,940",579,"2,182","1,149,546,337","4,968,382,206","136,510","586,450",574,"2,083","785,412,700","5,753,794,906","93,245","679,695",551,"1,946","217,676,400","5,971,471,306","29,315","709,010",514,"1,987","190,803,500","6,162,274,806","25,699","734,709",524,"1,989","5,888,832,906","699,353"
4,"고산자, 대동여지도",2016-09-07,한국,한국,(주)시네마서비스,씨제이이앤엠(주),전체관람가,사극,강우석,"김율호,차승원,유준상,김인권,남지현,신동미,남경읍,태인호,공형진,김종수,이형길,임경욱,박선용,박상훈,박정호,박진영,백동현,송민석,송원종,양해길,양희정,전수정,전호근,정명수,정봉연,정진근,조경섭,윤성민,윤준호,이덕형,이문형,이성원,이수민,이승철,이윤상,지동주,지현준,최은식,최한기,한명철,홍광표,홍대영,노남석,정준용,김기정","603,121,300","3,529,522,297","71,682","445,665",508,"1,650","928,987,900","4,458,510,197","108,964","554,629",526,"1,662","1,023,816,917","5,482,327,114","124,482","679,111",536,"1,654","858,574,144","6,340,901,258","104,990","784,101",536,"1,622","556,621,200","6,897,522,458","68,399","852,500",513,"1,535","95,714,700","6,993,237,158","13,367","865,867",466,"1,478","86,678,100","7,079,915,258","12,072","877,939",473,"1,468","4,153,514,261","503,956"
5,거울나라의 앨리스,2016-09-07,미국,미국,,월트디즈니컴퍼니코리아(주),12세이상관람가,"어드벤처,가족,판타지",제임스 보빈,"조니 뎁,앤 해서웨이,미아 와시코브스카,헬레나 본햄 카터,사챠 바론 코헨,알란 릭맨,마이클 쉰,앤드류 스캇","287,067,900","2,208,280,267","34,427","272,918",371,758,"340,454,000","2,548,734,267","40,401","313,319",371,740,"425,000,700","2,973,734,967","52,028","365,347",392,752,"374,404,100","3,348,139,067","46,217","411,564",391,745,"291,006,200","3,639,145,267","36,046","447,610",378,726,"55,395,400","3,694,540,667","7,349","454,959",321,780,"47,147,000","3,741,687,667","6,285","461,244",335,766,"1,820,475,300","222,753"
6,드림 쏭,2016-09-14,미국,미국,,(주)이수C&E,전체관람가,애니메이션,애쉬 브래넌,"J.K. 시몬스,루크 윌슨,에디 이자드,맷 딜런","156,981,400","222,353,200","19,694","27,787",367,638,"177,538,400","399,891,600","21,770","49,557",361,613,"315,893,900","715,785,500","39,848","89,405",399,674,"326,520,200","1,042,305,700","41,655","131,060",398,636,"295,597,900","1,337,903,600","37,570","168,630",389,622,"14,331,300","1,352,234,900","2,102","170,732",228,272,"12,267,500","1,364,502,400","1,675","172,407",224,271,"1,299,130,600","164,314"
7,달빛궁궐,2016-09-07,한국,한국,"스튜디오홀호리(주),(주)콘텐츠판다",(주)넥스트엔터테인먼트월드(NEW),전체관람가,"애니메이션,판타지,어드벤처",김현주,"김서영,이하늬,권율,김슬기,신용우,이장원,시영준,이상범,이현,강시현,문유정,정주원,신경선,이유리","71,710,800","618,458,500","9,417","81,230",272,362,"67,282,500","685,741,000","8,720","89,950",256,342,"126,670,200","812,411,200","16,770","106,720",270,370,"126,701,700","939,112,900","16,898","123,618",275,363,"108,304,100","1,047,417,000","14,463","138,081",268,346,"5,732,000","1,053,149,000",853,"138,934",116,133,"4,364,000","1,057,513,000",650,"139,584",95,107,"510,765,300","67,771"
8,카페 소사이어티,2016-09-14,미국,미국,,CGV아트하우스,15세이상관람가,"멜로/로맨스,드라마",우디 앨런,"제시 아이젠버그,크리스틴 스튜어트,스티브 카렐,블레이크 라이블리","81,833,500","121,148,700","9,431","13,871",199,479,"82,063,700","203,212,400","9,284","23,155",193,427,"104,285,432","307,497,832","12,136","35,291",181,402,"104,548,843","412,046,675","12,117","47,408",188,384,"81,163,700","493,210,375","9,388","56,796",174,364,"44,025,300","537,235,675","5,944","62,740",183,468,"42,732,700","579,968,375","5,766","68,506",187,469,"540,653,175","64,066"
9,장난감이 살아있다,2016-09-07,아르헨티나,"아르헨티나,스페인",,"㈜코리아스크린,와이드 릴리즈(주)",전체관람가,"애니메이션,어드벤처,가족",후안 호세 캄파넬라,"니콜라스 홀트,아리아나 그란데,케이티 홈즈,루퍼트 그린트","82,485,500","606,851,300","10,292","79,144",182,260,"80,059,300","686,910,600","9,807","88,951",200,276,"134,401,200","821,311,800","16,606","105,557",216,295,"120,388,200","941,700,000","15,003","120,560",209,295,"84,916,000","1,026,616,000","10,672","131,232",202,275,"3,040,500","1,029,656,500",452,"131,684",84,91,"3,194,200","1,032,850,700",469,"132,153",81,85,"508,484,900","63,301"
