기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2016-10-05 ~ 2016-10-11 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2016-10-05,,,,,,2016-10-06,,,,,,2016-10-07,,,,,,2016-10-08,,,,,,2016-10-09,,,,,,2016-10-10,,,,,,2016-10-11,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,미스 페레그린과 이상한 아이들의 집,2016-09-28,미국,"미국,벨기에,영국",,이십세기폭스코리아(주),12세이상관람가,"미스터리,판타지",팀 버튼,"에바 그린,사무엘 L. 잭슨,아사 버터필드,앨리슨 제니,킴 디킨스,주디 덴치,크리스 오다우드","701,705,700","10,002,177,992","91,524","1,253,955",740,"3,212","640,207,600","10,642,385,592","83,436","1,337,391",736,"3,202","1,242,624,595","11,885,010,187","149,549","1,486,940",801,"3,466","2,335,024,777","14,220,034,964","274,899","1,761,839",899,"3,975","1,995,901,800","16,215,936,764","236,247","1,998,086",899,"3,898","491,161,400","16,707,098,164","64,656","2,062,742",767,"3,446","442,119,100","17,149,217,264","59,671","2,122,413",790,"3,444","7,848,744,972","959,982"
2,맨 인 더 다크,2016-10-05,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,스릴러,페드 알바레즈,"제인 레비,딜런 미네트,스티븐 랭,다니엘 조바토","481,538,200","853,084,200","61,267","104,550",473,"2,396","557,381,600","1,410,465,800","71,114","175,664",500,"2,418","837,219,495","2,247,685,295","95,219","270,883",547,"2,629","1,432,954,477","3,680,639,772","161,231","432,114",671,"2,995","1,216,091,000","4,896,730,772","135,895","568,009",667,"2,945","401,082,000","5,297,812,772","51,313","619,322",551,"2,832","339,481,400","5,637,294,172","43,465","662,787",541,"2,809","5,265,748,172","619,504"
3,아수라,2016-09-28,한국,한국,(주)사나이픽처스,씨제이이앤엠(주),청소년관람불가,"범죄,액션",김성수,"정우성,김현빈,황정민,주지훈,곽도원,정만식,김원해,김종수,김해곤,윤지혜,오연아,윤제문,이종성,장근영,박지환,손영진,양영일,유정호,윤성민,이가경,이광기,이상민,채성원,김남조,노남석,박갑진","469,843,000","17,516,309,062","62,284","2,218,912",819,"3,632","339,769,100","17,856,078,162","45,189","2,264,101",739,"3,024","410,459,100","18,266,537,262","48,309","2,312,410",721,"2,953","763,599,000","19,030,136,262","87,276","2,399,686",716,"2,638","631,886,600","19,662,022,862","71,838","2,471,524",697,"2,496","205,529,600","19,867,552,462","27,357","2,498,881",623,"2,485","168,896,700","20,036,449,162","22,604","2,521,485",633,"2,401","2,989,983,100","364,857"
4,브리짓 존스의 베이비,2016-09-28,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"코미디,멜로/로맨스",샤론 맥과이어,"르네 젤위거,콜린 퍼스,패트릭 뎀시","174,662,500","3,759,801,074","23,066","463,038",438,"1,495","176,299,700","3,936,100,774","23,356","486,394",398,"1,261","299,130,400","4,235,231,174","35,067","521,461",416,"1,293","499,223,300","4,734,454,474","57,030","578,491",445,"1,260","407,878,900","5,142,333,374","46,692","625,183",449,"1,234","161,585,500","5,303,918,874","21,519","646,702",411,"1,335","158,654,700","5,462,573,574","21,543","668,245",425,"1,333","1,877,435,000","228,273"
5,설리: 허드슨강의 기적,2016-09-28,미국,미국,,워너브러더스 코리아(주),12세이상관람가,드라마,클린트 이스트우드,"톰 행크스,아론 에크하트,로라 린니","165,424,800","3,557,838,226","21,571","418,062",472,"1,484","130,962,500","3,688,800,726","16,942","435,004",432,"1,232","206,761,005","3,895,561,731","24,968","459,972",460,"1,258","350,433,223","4,245,994,954","39,655","499,627",456,"1,120","291,942,300","4,537,937,254","33,317","532,944",454,"1,082","109,494,800","4,647,432,054","14,174","547,118",431,"1,177","111,667,700","4,759,099,754","15,086","562,204",442,"1,179","1,366,686,328","165,713"
6,럭키,2016-10-13,한국,한국,(주)용필름,(주)쇼박스,15세이상관람가,코미디,이계벽,"유해진,이준,조윤희,임지연,전혜빈,이동휘,박선용,박은미,정소리,이승철,최시형,홍의권,문광식,김기정,고준,차엽","288,000","88,788,000",36,"10,402",11,11,"50,712,000","139,500,000","6,339","16,741",22,22,"40,403,000","179,903,000","4,050","20,791",20,20,"476,402,200","656,305,200","54,933","75,724",344,631,"584,315,200","1,240,620,400","66,962","142,686",345,631,"20,802,000","1,261,422,400","2,631","145,317",9,9,"4,030,000","1,265,452,400",719,"146,036",3,3,"1,176,952,400","135,670"
7,밀정,2016-09-07,한국,한국,"(주)다크서클픽쳐스,워너브러더스 코리아(주),(주)영화사하얼빈",워너브러더스 코리아(주),15세이상관람가,액션,김지운,"송강호,공유,한지민,츠루미 신고,엄태구,신성록,서영주,박민우,이진한,이진한,임서영,임서영,전수빈,정유안,조권수,조윤담,이동진,이상희,이수광,이승진,하민,노준표,김정우,김태준,고준,오하늬,원진아","102,656,300","60,420,083,431","14,219","7,390,553",416,"1,151","85,113,900","60,505,197,331","11,838","7,402,391",373,929,"120,300,800","60,625,498,131","15,059","7,417,450",386,928,"194,811,100","60,820,309,231","23,130","7,440,580",372,843,"153,452,200","60,973,761,431","18,244","7,458,824",367,792,"61,560,100","61,035,321,531","8,488","7,467,312",365,870,"55,672,500","61,090,994,031","7,743","7,475,055",364,851,"773,566,900","98,721"
8,죽여주는 여자,2016-10-06,한국,한국,"한국영화아카데미,주식회사 뭉클픽쳐스",CGV아트하우스,청소년관람불가,드라마,이재용,"윤여정,김한나,전무송,윤계상,박성진,윤효진,예수정","1,082,000","15,002,000",149,"1,821",3,5,"67,594,000","82,596,000","9,685","11,506",317,797,"70,814,900","153,410,900","9,057","20,563",313,784,"104,904,000","258,314,900","13,063","33,626",312,670,"83,851,200","342,166,100","10,348","43,974",303,629,"49,135,700","391,301,800","7,090","51,064",300,731,"53,168,400","444,470,200","7,747","58,811",311,742,"430,550,200","57,139"
9,그물,2016-10-06,한국,한국,(주)김기덕 필름,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,드라마,김기덕,"류승범,이원근,김영민,최귀화,박준형,정지은,안지혜,이상현,이승현,이은우,김순모,이상진","760,000","11,188,500",76,"1,396",1,1,"49,102,800","60,291,300","6,805","8,201",374,979,"62,694,600","122,985,900","7,921","16,122",381,924,"82,569,700","205,555,600","10,153","26,275",362,754,"75,540,700","281,096,300","9,103","35,378",355,729,"38,971,100","320,067,400","5,455","40,833",350,791,"34,941,900","355,009,300","4,961","45,794",343,761,"344,580,800","44,474"
10,벤허,2016-09-14,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"어드벤처,드라마",티무르 베크맘베토브,"잭 휴스턴,토비 켑벨,모건 프리먼,로드리고 산토로,할룩 빌기너,요한 필리프 아스베크,모이세스 아리아스,아예렛 주러,소피아 블랙 디엘리아,제임스 코스모,다토 바크하제,자레스 J. 메즈","28,826,600","11,212,256,995","4,221","1,373,578",218,381,"19,954,700","11,232,211,695","2,928","1,376,506",166,267,"24,925,800","11,257,137,495","3,248","1,379,754",170,272,"42,067,500","11,299,204,995","5,029","1,384,783",160,235,"34,326,000","11,333,530,995","4,197","1,388,980",161,224,"13,405,200","11,346,936,195","1,905","1,390,885",154,243,"14,453,000","11,361,389,195","2,100","1,392,985",153,233,"177,958,800","23,628"
11,피터와 드래곤,2016-09-28,미국,미국,,월트디즈니컴퍼니코리아(주),전체관람가,"어드벤처,가족,판타지",데이빗 로워리,"브라이스 달라스 하워드,오크스 페글리,웨스 벤틀리,칼 어번,로버트 레드포드,크레이그 홀,이시아 휘틀록 주니어","12,260,000","555,107,600","1,684","69,358",109,224,"5,457,500","560,565,100",734,"70,092",89,161,"9,775,500","570,340,600","1,175","71,267",97,180,"68,154,500","638,495,100","8,498","79,765",137,302,"69,357,000","707,852,100","8,511","88,276",138,303,"4,157,000","712,009,100",564,"88,840",80,127,"4,777,500","716,786,600",684,"89,524",82,138,"173,939,000","21,850"
12,바다 탐험대 옥토넛 시즌4: 늪지탐험선K,2016-09-28,영국,영국,,와이드 릴리즈(주),전체관람가,애니메이션,다라 오코넬,,"5,167,500","251,655,500",837,"42,047",93,109,"2,507,000","254,162,500",415,"42,462",74,83,"3,271,500","257,434,000",525,"42,987",78,84,"33,155,000","290,589,000","5,435","48,422",128,213,"33,374,500","323,963,500","5,535","53,957",132,218,"2,390,000","326,353,500",396,"54,353",69,78,"2,567,000","328,920,500",421,"54,774",67,74,"82,432,500","13,564"
13,디시에르토,2016-10-05,멕시코,"멕시코,프랑스",,(주)제이앤씨미디어그룹,15세이상관람가,"드라마,스릴러",조나스 쿠아론,"가엘 가르시아 베르날,제프리 딘 모건,디에고 카타노,마르코 페레즈","16,488,100","34,664,100","2,274","4,673",119,389,"11,728,300","46,392,400","1,657","6,330",112,330,"12,037,000","58,429,400","1,515","7,845",113,295,"14,931,100","73,360,500","1,782","9,627",103,224,"10,883,000","84,243,500","1,289","10,916",98,206,"5,831,000","90,074,500",830,"11,746",93,197,"4,841,500","94,916,000",682,"12,428",89,185,"76,740,000","10,029"
14,백설공주 : 사라진 아빠를 찾아서,2016-09-29,중국,중국,,예지림엔터테인먼트,전체관람가,"애니메이션,가족",벤 차오,"이제인,사문영,박상훈","4,384,500","332,685,500",654,"42,669",85,89,"3,998,500","336,684,000",624,"43,293",38,41,"3,029,600","339,713,600",426,"43,719",41,45,"28,814,200","368,527,800","3,792","47,511",106,144,"30,199,000","398,726,800","3,835","51,346",112,150,"1,492,100","400,218,900",234,"51,580",30,32,"653,500","400,872,400",98,"51,678",24,25,"72,571,400","9,663"
