기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2016-05-25 ~ 2016-05-31 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2016-05-25,,,,,,2016-05-26,,,,,,2016-05-27,,,,,,2016-05-28,,,,,,2016-05-29,,,,,,2016-05-30,,,,,,2016-05-31,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,엑스맨: 아포칼립스,2016-05-25,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"액션,어드벤처,판타지,SF",브라이언 싱어,"제임스 맥어보이,마이클 패스벤더,제니퍼 로렌스,오스카 아이삭,니콜라스 홀트,로즈 번,타이 쉐리던,소피 터너,올리비아 문,루카스 틸","1,944,957,700","1,998,673,700","298,816","303,273","1,220","5,317","1,376,021,700","3,374,695,400","171,288","474,561","1,178","5,387","2,044,457,200","5,419,152,600","232,545","707,106","1,220","5,624","4,432,098,620","9,851,251,220","504,651","1,211,757","1,262","6,015","3,747,717,100","13,598,968,320","431,656","1,643,413","1,238","5,775","863,209,700","14,462,178,020","108,471","1,751,884","1,120","5,231","735,760,000","15,197,938,020","93,308","1,845,192","1,141","5,139","15,144,222,020","1,840,735"
2,곡성,2016-05-12,한국,한국,"(주)사이드미러,이십세기폭스 인터내셔널 프로덕션",이십세기폭스코리아(주),15세이상관람가,"미스터리,스릴러,드라마",나홍진,"곽도원,황정민,쿠니무라 준,천우희,김환희,허진,장소연,김도윤,손강국,전배수,황석정,배용근,배용근,이인철,이용녀,선호삼,송민석,신재현,안수연,이선희,이수빈,이수진,권귀덕,이연,이연경,이연경,백승철","824,797,000","40,196,498,906","136,529","4,963,008",923,"3,583","711,634,100","40,908,133,006","93,596","5,056,604",897,"3,560","1,101,384,436","42,009,517,442","131,400","5,188,004",907,"3,649","2,287,144,479","44,296,661,921","272,905","5,460,909",914,"3,664","1,922,932,500","46,219,594,421","229,962","5,690,871",908,"3,563","556,482,700","46,776,077,121","74,004","5,764,875",861,"3,506","509,985,200","47,286,062,321","68,210","5,833,085",861,"3,452","7,914,360,415","1,006,606"
3,앵그리버드 더 무비,2016-05-19,미국,"미국,핀란드",,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,애니메이션,"퍼갈 레일리,클레이 케이티스",,"39,094,800","2,157,474,744","6,452","281,940",298,398,"28,250,400","2,185,725,144","4,104","286,044",272,358,"40,502,700","2,226,227,844","5,321","291,365",282,385,"581,562,600","2,807,790,444","75,172","366,537",548,"1,247","642,992,300","3,450,782,744","82,978","449,515",556,"1,263","26,308,600","3,477,091,344","3,647","453,162",257,364,"28,989,300","3,506,080,644","4,167","457,329",263,374,"1,387,700,700","181,841"
4,싱 스트리트,2016-05-19,아일랜드,"아일랜드,영국,미국",,(주)이수C&E,15세이상관람가,"드라마,멜로/로맨스",존 카니,"퍼디아 월시-필로,루시 보인턴,잭 레이너","130,153,800","1,919,154,452","21,766","238,999",368,770,"115,305,100","2,034,459,552","14,975","253,974",326,703,"181,254,964","2,215,714,516","21,374","275,348",350,739,"315,837,948","2,531,552,464","36,714","312,062",379,747,"315,088,700","2,846,641,164","36,642","348,704",388,775,"134,877,700","2,981,518,864","17,654","366,358",385,900,"141,556,800","3,123,075,664","18,548","384,906",410,927,"1,334,075,012","167,673"
5,계춘할망,2016-05-19,한국,한국,"지오엔터테인먼트,(주)퍼플켓츠필름,(주)빅스토리픽쳐스",(주)콘텐츠 난다긴다,15세이상관람가,"가족,드라마",창,"윤여정,김고은,김희원,신은정,최민호,류준열,양익준,박민지,남태부,강경탁,안지혜,이상화,이슬비,이윤혁","125,907,000","2,180,198,648","21,438","287,965",457,873,"103,706,400","2,283,905,048","14,844","302,809",441,876,"136,616,900","2,420,521,948","17,946","320,755",436,879,"244,202,600","2,664,724,548","31,100","351,855",389,769,"246,207,600","2,910,932,148","31,248","383,103",401,772,"104,247,400","3,015,179,548","14,679","397,782",433,918,"108,477,600","3,123,657,148","15,550","413,332",439,916,"1,069,365,500","146,805"
6,나의 소녀시대,2016-05-12,대만,대만,,오드,15세이상관람가,"멜로/로맨스,드라마",프랭키 첸,"송운화,왕대륙","113,547,100","1,838,394,500","19,563","227,216",180,431,"87,617,200","1,926,011,700","11,107","238,323",178,459,"140,082,100","2,066,093,800","16,294","254,617",182,470,"245,038,500","2,311,132,300","28,474","283,091",188,472,"211,827,400","2,522,959,700","24,594","307,685",195,473,"65,888,100","2,588,847,800","8,325","316,010",186,499,"64,238,200","2,653,086,000","8,266","324,276",192,491,"928,238,600","116,623"
7,캡틴 아메리카: 시빌 워,2016-04-27,미국,미국,,월트디즈니컴퍼니코리아(주),12세이상관람가,"액션,SF,스릴러","안소니 루소,조 루소","크리스 에반스,로버트 다우니 주니어,스칼렛 요한슨,세바스찬 스탠,안소니 마키,돈 치들,제레미 레너,톰 홀랜드","52,053,400","72,083,765,227","8,537","8,604,338",267,445,"42,779,500","72,126,544,727","5,591","8,609,929",242,413,"65,468,300","72,192,013,027","7,820","8,617,749",242,413,"142,587,000","72,334,600,027","17,158","8,634,907",232,370,"127,667,700","72,462,267,727","15,593","8,650,500",236,367,"39,752,100","72,502,019,827","5,281","8,655,781",238,410,"37,697,200","72,539,717,027","5,019","8,660,800",235,401,"508,005,200","64,999"
8,오베라는 남자,2016-05-25,스웨덴,스웨덴,,"(주)싸이더스,(주)디스테이션",12세이상관람가,드라마,하네스 홀름,"롤프 라스가드,바하르 파르스,필립 버그,이다 엥볼","28,018,600","93,866,100","4,458","12,499",217,385,"40,955,100","134,821,200","5,547","18,046",240,463,"56,500,036","191,321,236","6,912","24,958",245,473,"80,976,152","272,297,388","9,635","34,593",228,342,"81,132,500","353,429,888","9,586","44,179",233,341,"46,728,200","400,158,088","6,349","50,528",254,474,"48,869,600","449,027,688","6,688","57,216",255,467,"383,180,188","49,175"
9,탐정 홍길동: 사라진 마을,2016-05-04,한국,한국,(주)영화사비단길,씨제이이앤엠(주),15세이상관람가,"드라마,액션",조성희,"이제훈,김성균,박근형,정성화,고아라,노정의,김하나,유승목,박정원,박지훈,오현암,유정래,윤상훈,이민아,이민지,이상희,정준용,김하나","24,406,200","11,342,522,045","4,038","1,407,781",136,215,"17,528,300","11,360,050,345","2,533","1,410,314",132,208,"26,322,700","11,386,373,045","3,388","1,413,702",126,216,"46,325,600","11,432,698,645","5,806","1,419,508",116,178,"35,767,500","11,468,466,145","4,533","1,424,041",110,171,"13,847,800","11,482,313,945","1,928","1,425,969",123,216,"13,529,400","11,495,843,345","1,861","1,427,830",123,207,"177,727,500","24,087"
10,아가씨,2016-06-01,한국,한국,"유한회사 아가씨에프에스,(주)모호필름,(주)용필름",씨제이이앤엠(주),청소년관람불가,"스릴러,드라마",박찬욱,"김민희,김태리,하정우,조진웅,김해숙,문소리,최병모,김인우,이용녀,조은형,장한순,이규정,이승준,이윤재,김시은","10,629,000","10,629,000","1,549","1,549",6,7,0,"10,629,000",0,"1,549",0,0,"30,445,000","41,074,000","3,165","4,714",12,14,0,"41,074,000",0,"4,714",0,0,0,"41,074,000",0,"4,714",0,0,"7,902,000","48,976,000",878,"5,592",4,4,"47,921,200","96,897,200","5,176","10,768",30,30,"96,897,200","10,768"
11,썸니아,2016-05-25,미국,미국,,(주)박수엔터테인먼트,15세이상관람가,"판타지,공포(호러)",마이크 플래너건,"케이트 보스워스,토마스 제인,제이콥 트렘블레이","8,186,500","13,972,500","1,234","1,878",170,218,"10,186,500","24,159,000","1,335","3,213",177,235,"17,043,824","41,202,824","2,014","5,227",200,262,"18,527,721","59,730,545","2,259","7,486",180,204,"13,179,000","72,909,545","1,622","9,108",177,200,"7,294,000","80,203,545",987,"10,095",166,198,"7,687,500","87,891,045","1,024","11,119",165,204,"82,105,045","10,475"
12,동급생,2016-05-19,일본,일본,,(주)박수엔터테인먼트,15세이상관람가,"애니메이션,드라마",나카무라 쇼코,"카미야 히로시,노지마 켄지,이시카와 히데오","4,584,000","97,129,000",761,"13,346",64,79,"7,080,000","104,209,000",994,"14,340",59,71,"7,978,000","112,187,000","1,060","15,400",59,70,"16,257,000","128,444,000","2,235","17,635",57,67,"15,145,500","143,589,500","2,153","19,788",58,69,"4,334,000","147,923,500",606,"20,394",53,68,"5,100,000","153,023,500",703,"21,097",52,68,"60,478,500","8,512"
13,오만과 편견 그리고 좀비,2016-05-25,미국,"미국,영국",,(주)이수C&E,15세이상관람가,"액션,공포(호러),멜로/로맨스",버 스티어스,"릴리 제임스,샘 라일리,잭 휴스턴,더글라스 부스,맷 스미스,벨라 헤스콧","9,071,500","15,375,500","1,463","2,169",132,221,"8,271,000","23,646,500","1,103","3,272",138,223,"11,679,000","35,325,500","1,382","4,654",138,236,"13,713,400","49,038,900","1,586","6,240",122,160,"10,795,900","59,834,800","1,278","7,518",116,149,"5,318,000","65,152,800",727,"8,245",118,169,"6,443,000","71,595,800",855,"9,100",118,166,"65,291,800","8,394"
