기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2016-09-07 ~ 2016-09-13 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2016-09-07,,,,,,2016-09-08,,,,,,2016-09-09,,,,,,2016-09-10,,,,,,2016-09-11,,,,,,2016-09-12,,,,,,2016-09-13,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,밀정,2016-09-07,한국,한국,"(주)다크서클픽쳐스,워너브러더스 코리아(주),(주)영화사하얼빈",워너브러더스 코리아(주),15세이상관람가,액션,김지운,"송강호,공유,한지민,츠루미 신고,엄태구,신성록,서영주,박민우,이진한,이진한,임서영,임서영,전수빈,정유안,조권수,조윤담,이동진,이상희,이수광,이승진,하민,노준표,김정우,김태준,고준,오하늬,원진아","2,131,489,500","2,296,654,900","287,228","305,761","1,221","5,479","1,947,281,450","4,243,936,350","260,642","566,403","1,246","5,635","2,743,951,138","6,987,887,488","337,358","903,761","1,333","6,100","5,593,638,839","12,581,526,327","661,311","1,565,072","1,444","6,967","5,134,317,100","17,715,843,427","609,044","2,174,116","1,435","6,783","1,443,382,400","19,159,225,827","194,553","2,368,669","1,320","6,005","2,325,566,700","21,484,792,527","309,009","2,677,678","1,264","6,123","21,319,627,127","2,659,145"
2,"고산자, 대동여지도",2016-09-07,한국,한국,(주)시네마서비스,씨제이이앤엠(주),전체관람가,사극,강우석,"김율호,차승원,유준상,김인권,남지현,신동미,남경읍,태인호,공형진,김종수,이형길,임경욱,박선용,박상훈,박정호,박진영,백동현,송민석,송원종,양해길,양희정,전수정,전호근,정명수,정봉연,정진근,조경섭,윤성민,윤준호,이덕형,이문형,이성원,이수민,이승철,이윤상,지동주,지현준,최은식,최한기,한명철,홍광표,홍대영,노남석,정준용,김기정","216,150,500","377,948,500","29,603","50,226",764,"3,137","221,174,000","599,122,500","31,027","81,253",765,"3,137","321,037,338","920,159,838","40,824","122,077",756,"3,142","726,595,139","1,646,754,977","88,353","210,430",679,"2,875","739,392,520","2,386,147,497","90,110","300,540",653,"2,733","227,022,800","2,613,170,297","31,231","331,771",633,"2,582","313,230,700","2,926,400,997","42,212","373,983",642,"2,259","2,764,602,997","353,360"
3,거울나라의 앨리스,2016-09-07,미국,미국,,월트디즈니컴퍼니코리아(주),12세이상관람가,"어드벤처,가족,판타지",제임스 보빈,"조니 뎁,앤 해서웨이,미아 와시코브스카,헬레나 본햄 카터,사챠 바론 코헨,알란 릭맨,마이클 쉰,앤드류 스캇","145,724,400","168,060,400","19,058","21,460",444,"1,575","117,225,000","285,285,400","15,344","36,804",427,"1,573","207,486,276","492,771,676","25,217","62,021",461,"1,645","549,839,891","1,042,611,567","65,946","127,967",507,"1,656","538,500,300","1,581,111,867","64,877","192,844",515,"1,626","157,318,900","1,738,430,767","21,082","213,926",458,"1,534","182,781,600","1,921,212,367","24,565","238,491",468,"1,227","1,898,876,367","236,089"
4,터널,2016-08-10,한국,한국,"(주)어나더썬데이,(주)비에이엔터테인먼트",(주)쇼박스,12세이상관람가,드라마,김성훈,"하정우,배두나,오달수,김종수,임한빈,정민희,송민석,윤성민,이동진,이상희,최춘범,권승구,진용욱,이한서,예수정","63,248,200","56,729,258,017","8,528","7,021,196",413,958,"63,706,500","56,792,964,517","8,549","7,029,745",415,959,"76,922,200","56,869,886,717","9,515","7,039,260",420,963,"166,080,500","57,035,967,217","19,693","7,058,953",416,867,"143,553,300","57,179,520,517","17,097","7,076,050",392,799,"45,496,200","57,225,016,717","6,607","7,082,657",394,790,"42,976,200","57,267,992,917","5,956","7,088,613",335,586,"601,983,100","75,945"
5,달빛궁궐,2016-09-07,한국,한국,"스튜디오홀호리(주),(주)콘텐츠판다",(주)넥스트엔터테인먼트월드(NEW),전체관람가,"애니메이션,판타지,어드벤처",김현주,"김서영,이하늬,권율,김슬기,신용우,이장원,시영준,이상범,이현,강시현,문유정,정주원,신경선,이유리","23,896,700","50,420,700","3,199","6,266",238,299,"14,757,300","65,178,000","2,083","8,349",236,301,"21,487,400","86,665,400","2,718","11,067",259,332,"180,115,600","266,781,000","23,863","34,930",411,669,"223,977,200","490,758,200","28,423","63,353",425,691,"29,999,900","520,758,100","4,515","67,868",309,405,"25,989,600","546,747,700","3,945","71,813",281,380,"520,223,700","68,746"
6,장난감이 살아있다,2016-09-07,아르헨티나,"아르헨티나,스페인",,"㈜코리아스크린,와이드 릴리즈(주)",전체관람가,"애니메이션,어드벤처,가족",후안 호세 캄파넬라,"니콜라스 홀트,아리아나 그란데,케이티 홈즈,루퍼트 그린트","28,155,800","39,275,800","3,874","5,264",212,241,"33,911,100","73,186,900","4,555","9,819",215,240,"21,911,900","95,098,800","2,963","12,782",189,219,"161,337,000","256,435,800","20,579","33,361",280,423,"201,906,000","458,341,800","25,947","59,308",294,436,"33,783,600","492,125,400","4,881","64,189",225,288,"32,240,400","524,365,800","4,663","68,852",219,283,"513,245,800","67,462"
7,라이트 아웃,2016-08-24,미국,미국,,워너브러더스 코리아(주),15세이상관람가,공포(호러),데이비드 F. 샌드버그,"테레사 팔머,알리시아 벨라 베일리,가브리엘 베이트먼,알렉산더 디퍼시아","44,803,900","8,255,940,275","5,743","1,033,868",279,512,"42,504,000","8,298,444,275","5,411","1,039,279",281,530,"76,930,700","8,375,374,975","9,131","1,048,410",313,576,"155,205,800","8,530,580,775","18,370","1,066,780",329,603,"121,591,000","8,652,171,775","14,258","1,081,038",319,580,"40,587,300","8,692,759,075","5,232","1,086,270",284,514,"41,026,900","8,733,785,975","5,417","1,091,687",218,349,"522,649,600","63,562"
8,메카닉: 리크루트,2016-08-31,미국,"미국,프랑스",,(주)제이앤씨미디어그룹,15세이상관람가,"액션,범죄,스릴러",데니스 간젤,"제이슨 스타뎀,제시카 알바,토미 리 존스,양자경","55,964,100","3,775,752,800","7,108","470,847",192,653,"50,744,900","3,826,497,700","6,493","477,340",192,654,"70,145,200","3,896,642,900","8,117","485,457",210,650,"139,572,800","4,036,215,700","15,913","501,370",200,582,"132,894,800","4,169,110,500","15,160","516,530",203,555,"38,861,300","4,207,971,800","5,097","521,627",194,516,"39,533,000","4,247,504,800","5,238","526,865",187,414,"527,716,100","63,126"
9,로빈슨 크루소,2016-09-07,벨기에,벨기에,,(주)영화사 빅,전체관람가,"애니메이션,어드벤처,코미디","벤 스타센,빈센트 케스텔루트","마티아스 슈바이그호퍼,데이비드 하워드,콜린 메츠거,라일라 베르진,조이 카멘,마리브 헤링턴","16,809,100","53,440,100","2,266","7,103",150,181,"10,814,400","64,254,500","1,641","8,744",175,213,"13,619,800","77,874,300","1,844","10,588",190,221,"151,526,900","229,401,200","19,613","30,201",323,453,"156,697,900","386,099,100","20,013","50,214",329,457,"25,118,500","411,217,600","3,687","53,901",235,289,"24,100,200","435,317,800","3,512","57,413",228,276,"398,686,800","52,576"
