기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2016-02-24 ~ 2016-03-01 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2016-02-24,,,,,,2016-02-25,,,,,,2016-02-26,,,,,,2016-02-27,,,,,,2016-02-28,,,,,,2016-02-29,,,,,,2016-03-01,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,귀향,2016-02-24,한국,한국,주식회사 제이오엔터테인먼트코리아,(주)와우픽쳐스,15세이상관람가,드라마,조정래,"손숙,강하나,서미지,최리,정인기,오지혜,김시은,이채현,임성철,임혜영,박주현,박지희,박진경,장현익,정광윤,정부경,정승현,안재성,이경훈,이민영,이선희,이수현,이승현,이여원,김완기,김은나,정무지,류신","962,008,400","1,045,786,400","158,174","169,228",513,"2,138","982,667,700","2,028,454,100","134,742","303,970",528,"2,224","1,339,968,655","3,368,422,755","173,714","477,684",589,"2,467","2,455,873,351","5,824,296,106","312,202","789,886",770,"3,222","2,515,327,800","8,339,623,906","320,062","1,109,948",797,"3,293","1,749,558,698","10,089,182,604","240,473","1,350,421",783,"3,481","3,466,680,000","13,555,862,604","446,819","1,797,240",876,"3,938","13,472,084,604","1,786,186"
2,주토피아,2016-02-17,미국,미국,,월트디즈니컴퍼니코리아(주),전체관람가,"애니메이션,액션,어드벤처","바이론 하워드,리치 무어","지니퍼 굿윈,제이슨 베이트먼,샤키라","548,430,100","4,785,812,400","86,110","647,314",514,"1,393","562,886,300","5,348,698,700","79,586","726,900",546,"1,279","658,742,000","6,007,440,700","88,622","815,522",632,"1,501","1,265,138,500","7,272,579,200","164,144","979,666",699,"2,031","1,353,971,700","8,626,550,900","174,644","1,154,310",733,"2,068","958,628,000","9,585,178,900","133,857","1,288,167",653,"2,032","1,888,475,100","11,473,654,000","247,058","1,535,225",735,"2,269","7,236,271,700","974,021"
3,데드풀,2016-02-17,미국,미국,,이십세기폭스코리아(주),청소년관람불가,"액션,SF",팀 밀러,"라이언 레놀즈,모레나 바카린,에드 스크레인,지나 카라노,T.J. 밀러,브리아나 힐데브란드","903,342,600","17,360,847,421","143,318","2,108,639",729,"3,753","695,490,300","18,056,337,721","86,371","2,195,010",644,"3,097","847,277,338","18,903,615,059","98,218","2,293,228",655,"3,067","1,749,981,029","20,653,596,088","200,533","2,493,761",653,"2,944","1,458,380,500","22,111,976,588","167,912","2,661,673",628,"2,772","768,182,900","22,880,159,488","96,045","2,757,718",601,"2,705","1,156,647,300","24,036,806,788","136,233","2,893,951",621,"2,483","7,579,301,967","928,630"
4,동주,2016-02-17,한국,한국,(주) 루스이소니도스,메가박스중앙(주)플러스엠,12세이상관람가,드라마,이준익,"강하늘,박정민,김인우,최홍일,김정석,최희서,신윤주,문성근,최종률,전재형,정운봉,이선주,허욱진,최정헌,윤정일","366,358,500","2,834,608,363","62,460","387,085",456,"1,473","279,573,700","3,114,182,063","38,021","425,106",456,"1,390","330,945,645","3,445,127,708","42,269","467,375",510,"1,513","631,447,049","4,076,574,757","79,267","546,642",543,"1,712","585,379,700","4,661,954,457","73,847","620,489",506,"1,587","382,022,100","5,043,976,557","52,220","672,709",498,"1,636","799,226,100","5,843,202,657","101,466","774,175",511,"1,597","3,374,952,794","449,550"
5,검사외전,2016-02-03,한국,한국,"(주)영화사 월광,(주)사나이픽처스",(주)쇼박스,15세이상관람가,"범죄,코미디",이일형,"황정민,강동원,이성민,박성웅,김응수,신소율,주진모,김원해,김홍파,김병옥,박종환,전배수,박지환,손종학,신혜선,김시은,김종수,한재영,박지환,박종우,박지홍,송승현,윤석민,이규호,이석준,이선주,이승민,이승우,이승준,이승훈,이승훈,최현준,김영","403,291,600","73,618,021,764","66,549","9,239,900",527,"1,898","283,561,500","73,901,583,264","38,210","9,278,110",446,"1,343","307,381,600","74,208,964,864","38,765","9,316,875",467,"1,333","604,486,200","74,813,451,064","74,816","9,391,691",485,"1,297","597,233,900","75,410,684,964","74,138","9,465,829",480,"1,270","325,108,400","75,735,793,364","43,543","9,509,372",449,"1,228","563,657,000","76,299,450,364","70,426","9,579,798",475,"1,210","3,084,720,200","406,447"
6,좋아해줘,2016-02-17,한국,한국,"리양필름주식회사,(주)제이케이필름",씨제이이앤엠(주),12세이상관람가,"멜로/로맨스,코미디",박현진,"이미연,최지우,김주혁,유아인,강하늘,이솜,하석진,지윤호,한재영,선주아,이춘우,이한승,이현서,장원진,전호성,송창현,이서연,이성진,이승연","294,410,000","4,760,717,337","48,328","622,398",465,"1,469","173,208,800","4,933,926,137","22,937","645,335",379,978,"207,359,700","5,141,285,837","25,838","671,173",386,972,"312,206,300","5,453,492,137","38,040","709,213",379,884,"278,636,400","5,732,128,537","33,898","743,111",384,836,"189,622,900","5,921,751,437","25,298","768,409",391,847,"285,061,300","6,206,812,737","34,570","802,979",361,743,"1,740,505,400","228,909"
7,순정,2016-02-24,한국,한국,(주)주피터필름,(주)리틀빅픽쳐스,12세이상관람가,드라마,이은희,"도경수,김소현,연준석,이다윗,주다영,박용우,박해준,김지호,이범수,이대연,황석정,박정민,김권,오유진,박충선,조우람,최민석","347,464,800","553,677,600","56,244","80,689",467,"1,702","158,007,800","711,685,400","22,480","103,169",435,"1,466","144,228,862","855,914,262","19,805","122,974",439,"1,421","233,880,971","1,089,795,233","31,517","154,491",442,"1,231","218,019,700","1,307,814,933","28,467","182,958",438,"1,124","102,339,500","1,410,154,433","14,787","197,745",390,"1,021","204,024,100","1,614,178,533","26,085","223,830",415,882,"1,407,965,733","199,385"
8,남과 여,2016-02-25,한국,한국,(주)영화사봄,(주)쇼박스,청소년관람불가,멜로/로맨스,이윤기,"전도연,공유,이미소,정선경,윤세아,김혜옥,박민지,전준호,오정완,조희,윤신혜,이보영,이상희","8,000","61,764,000",1,"7,640",1,1,"210,198,300","271,962,300","27,887","35,527",424,"1,504","230,222,262","502,184,562","27,744","63,271",449,"1,464","287,049,571","789,234,133","33,759","97,030",440,"1,193","221,547,100","1,010,781,233","26,351","123,381",428,"1,081","154,930,700","1,165,711,933","20,181","143,562",418,"1,094","200,689,300","1,366,401,233","24,060","167,622",387,919,"1,304,645,233","159,983"
9,스포트라이트,2016-02-24,미국,미국,,(주)팝엔터테인먼트,15세이상관람가,"드라마,스릴러",토마스 맥카시,"마이클 키튼,마크 러팔로,레이첼 맥아담스","128,058,400","161,438,100","21,951","25,951",295,999,"93,696,600","255,134,700","12,467","38,418",312,929,"122,168,036","377,302,736","15,106","53,524",320,923,"196,437,951","573,740,687","23,550","77,074",283,752,"173,306,900","747,047,587","20,886","97,960",284,706,"157,815,800","904,863,387","20,858","118,818",284,714,"259,269,200","1,164,132,587","31,463","150,281",282,639,"1,130,752,887","146,281"
