기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2018-04-04 ~ 2018-04-10 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2018-04-04,,,,,,2018-04-05,,,,,,2018-04-06,,,,,,2018-04-07,,,,,,2018-04-08,,,,,,2018-04-09,,,,,,2018-04-10,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,곤지암,2018-03-28,한국,한국,(주)하이브미디어코프,(주)쇼박스,15세이상관람가,"공포(호러),스릴러",정범식,"위하준,박지현,오아연,문예원,박성훈,이승욱,유제윤","701,735,100","12,966,278,174","92,046","1,656,508",989,"5,244","600,953,900","13,567,232,074","78,273","1,734,781",896,"4,761","940,223,570","14,507,455,644","111,319","1,846,100",922,"4,878","1,889,606,964","16,397,062,608","226,594","2,072,694",950,"5,177","1,478,341,600","17,875,404,208","175,711","2,248,405",947,"4,950","362,343,100","18,237,747,308","47,017","2,295,422",843,"4,292","312,640,700","18,550,388,008","40,526","2,335,948",845,"4,202","6,285,844,934","771,486"
2,바람 바람 바람,2018-04-05,한국,한국,(주)하이브미디어코프,(주)넥스트엔터테인먼트월드(NEW),청소년관람불가,코미디,이병헌,"이성민,신하균,송지효,이엘,장영남,고준","18,000","138,909,200",2,"17,430",1,1,"712,977,000","851,886,200","95,534","112,964",792,"3,680","1,036,065,712","1,887,951,912","135,974","248,938",955,"4,106","1,757,492,229","3,645,444,141","206,378","455,316",985,"4,843","1,382,875,900","5,028,320,041","161,658","616,974",968,"4,658","429,372,800","5,457,692,841","56,883","673,857",881,"4,321","415,622,900","5,873,315,741","54,858","728,715",884,"4,334","5,734,424,541","711,287"
3,레디 플레이어 원,2018-03-28,미국,미국,,워너브러더스 코리아(주),12세이상관람가,"액션,SF,어드벤처",스티븐 스필버그,"마크 라이런스,사이먼 페그,올리비아 쿡,타이 쉐리던,벤 멘델슨,T.J. 밀러","573,146,400","10,275,549,379","68,144","1,192,215",962,"4,096","510,856,900","10,786,406,279","60,436","1,252,651",819,"3,241","808,764,270","11,595,170,549","87,037","1,339,688",845,"3,330","1,935,002,564","13,530,173,113","209,751","1,549,439",889,"3,541","1,621,365,900","15,151,539,013","176,623","1,726,062",888,"3,460","365,487,600","15,517,026,613","43,926","1,769,988",786,"3,196","324,751,100","15,841,777,713","38,108","1,808,096",777,"3,128","6,139,374,734","684,025"
4,지금 만나러 갑니다,2018-03-14,한국,한국,"(주)무비락,(주)도서관옆스튜디오,(주)푸른나무픽쳐스",롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,멜로/로맨스,이장훈,"소지섭,손예진,김지환,고창석,이유진,김현수,배유람,이준혁,서정연,손여은","208,591,900","19,200,803,003","28,134","2,403,593",665,"2,384","146,223,900","19,347,026,903","19,801","2,423,394",507,"1,632","206,732,118","19,553,759,021","25,202","2,448,596",528,"1,652","357,654,807","19,911,413,828","42,484","2,491,080",530,"1,482","291,420,500","20,202,834,328","34,655","2,525,735",521,"1,417","88,909,200","20,291,743,528","11,969","2,537,704",484,"1,459","82,983,100","20,374,726,628","11,241","2,548,945",495,"1,430","1,382,515,525","173,486"
5,덕구,2018-04-05,한국,한국,"(주)영화사두둥,(주)곰픽쳐스",메가박스중앙(주)플러스엠,전체관람가,드라마,방수인,"이순재,정지훈,장광,성병숙,차순배,박지윤","624,000","88,620,000",104,"11,763",1,1,"124,011,100","212,631,100","17,766","29,529",463,"1,764","161,498,800","374,129,900","20,919","50,448",462,"1,706","319,529,500","693,659,400","40,590","91,038",509,"1,486","371,043,900","1,064,703,300","46,814","137,852",544,"1,540","119,270,700","1,183,974,000","16,405","154,257",467,"1,564","115,330,600","1,299,304,600","15,888","170,145",486,"1,602","1,211,308,600","158,486"
6,7년의 밤,2018-03-28,한국,한국,"(주)바른손,씨제이이앤엠(주)",씨제이이앤엠(주),15세이상관람가,"스릴러,드라마",추창민,"류승룡,장동건,송새벽,고경표,이레,탕준상,이상희,문정희","139,568,600","3,637,160,324","18,854","483,905",582,"2,061","57,670,700","3,694,831,024","7,840","491,745",444,902,"58,774,900","3,753,605,924","7,438","499,183",439,826,"64,062,700","3,817,668,624","7,793","506,976",366,603,"52,622,300","3,870,290,924","6,380","513,356",338,537,"21,242,500","3,891,533,424","2,967","516,323",330,578,"20,343,800","3,911,877,224","2,785","519,108",329,550,"414,285,500","54,057"
7,레이디 버드,2018-04-04,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"코미디,드라마",그레타 거윅,"시얼샤 로넌,로리 멧칼프,트레이시 렛츠","59,284,000","110,958,000","8,017","14,237",336,826,"51,388,300","162,346,300","6,986","21,223",333,759,"64,434,700","226,781,000","7,835","29,058",345,786,"93,072,800","319,853,800","11,090","40,148",310,599,"79,319,700","399,173,500","9,604","49,752",309,578,"38,586,500","437,760,000","5,188","54,940",288,645,"37,808,600","475,568,600","5,168","60,108",298,637,"423,894,600","53,888"
8,번개맨과 신비의 섬,2018-04-05,한국,한국,"힘컨텐츠(주),한국교육방송공사 EBS","힘컨텐츠(주),(주)디스테이션",전체관람가,"가족,뮤지컬",김지열,"서홍석,유수호,최오식,이상철,김수미",0,"5,074,000",0,638,0,0,"17,836,700","22,910,700","2,357","2,995",114,137,"12,715,500","35,626,200","1,602","4,597",120,146,"127,793,200","163,419,400","16,093","20,690",182,407,"125,961,800","289,381,200","15,726","36,416",191,418,"5,137,000","294,518,200",694,"37,110",105,137,"5,796,500","300,314,700",795,"37,905",106,132,"295,240,700","37,267"
9,콜 미 바이 유어 네임,2018-03-22,이탈리아,"이탈리아,프랑스,브라질,미국",,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,청소년관람불가,"드라마,멜로/로맨스",루카 구아다니노,"티모시 샬라멧,아미 해머,마이클 스털버그,아미라 캐사,에스더 가렐","32,709,500","1,140,986,000","4,221","138,493",146,360,"26,682,300","1,167,668,300","3,369","141,862",134,284,"35,071,100","1,202,739,400","3,970","145,832",133,268,"45,547,500","1,248,286,900","5,161","150,993",127,222,"37,674,700","1,285,961,600","4,282","155,275",127,220,"19,003,500","1,304,965,100","2,420","157,695",128,258,"18,889,600","1,323,854,700","2,421","160,116",131,255,"215,578,200","25,844"
