기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2018-02-28 ~ 2018-03-06 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2018-02-28,,,,,,2018-03-01,,,,,,2018-03-02,,,,,,2018-03-03,,,,,,2018-03-04,,,,,,2018-03-05,,,,,,2018-03-06,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,궁합,2018-02-28,한국,한국,(주)주피터필름,씨제이이앤엠(주),12세이상관람가,"코미디,드라마",홍창표,"심은경,이승기,김상경,연우진,강민혁,최우식,조복래,최민호,박선영,이한서","1,060,297,900","1,099,034,900","175,057","179,659",855,"4,107","2,095,006,200","3,194,041,100","254,670","434,329",876,"4,228","848,457,053","4,042,498,153","103,101","537,430",884,"4,283","1,726,715,862","5,769,214,015","207,151","744,581",966,"4,736","1,504,691,700","7,273,905,715","179,647","924,228",965,"4,579","443,388,300","7,717,294,015","59,586","983,814",855,"4,174","393,224,900","8,110,518,915","53,369","1,037,183",856,"4,103","8,071,781,915","1,032,581"
2,리틀 포레스트,2018-02-28,한국,한국,(주)영화사수박,메가박스중앙(주)플러스엠,전체관람가,드라마,임순례,"김태리,류준열,문소리,진기주","779,250,900","889,188,600","131,350","146,948",831,"4,191","1,385,057,900","2,274,246,500","167,097","314,045",884,"4,275","658,080,114","2,932,326,614","78,782","392,827",830,"4,103","1,292,433,216","4,224,759,830","154,014","546,841",830,"3,952","1,167,919,900","5,392,679,730","139,732","686,573",833,"3,861","385,233,100","5,777,912,830","50,835","737,408",751,"3,711","359,487,700","6,137,400,530","47,876","785,284",766,"3,716","6,027,462,830","769,686"
3,블랙 팬서,2018-02-14,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,"액션,드라마,SF",라이언 쿠글러,"채드윅 보스만,마이클 B. 조던,루피타 뇽오,다네이 거라이라,마틴 프리먼,안젤라 바셋,포레스트 휘테커,앤디 서키스,레티티아 라이트,다니엘 칼루야,윈스턴 듀크","744,568,300","40,772,915,402","114,218","4,789,420",701,"2,741","1,266,180,800","42,039,096,202","150,161","4,939,581",711,"2,662","474,042,533","42,513,138,735","54,702","4,994,283",708,"2,636","964,399,822","43,477,538,557","111,713","5,105,996",787,"2,939","774,225,800","44,251,764,357","89,979","5,195,975",760,"2,805","201,306,800","44,453,071,157","25,595","5,221,570",666,"2,476","167,425,200","44,620,496,357","21,350","5,242,920",653,"2,402","4,592,149,255","567,718"
4,월요일이 사라졌다,2018-02-22,영국,"영국,미국,프랑스,벨기에",,(주)스마일이엔티,15세이상관람가,"액션,어드벤처,범죄",토미 위르콜라,"누미 라파스,글렌 클로즈,윌렘 데포","505,660,100","3,772,166,500","81,308","469,685",321,"1,177","901,871,900","4,674,038,400","105,146","574,831",381,"1,444","367,166,300","5,041,204,700","41,821","616,652",353,"1,450","706,128,200","5,747,332,900","80,484","697,136",371,"1,521","577,713,100","6,325,046,000","65,563","762,699",351,"1,453","160,809,300","6,485,855,300","19,965","782,664",304,"1,308","129,036,400","6,614,891,700","16,109","798,773",306,"1,234","3,348,385,300","410,396"
5,나미야 잡화점의 기적,2018-02-28,일본,일본,,(주)이수C&E,전체관람가,"판타지,드라마",히로키 류이치,"니시다 토시유키,야마다 료스케","299,807,100","349,059,600","49,465","54,671",479,"1,213","347,332,500","696,392,100","42,663","97,334",532,"1,306","121,412,547","817,804,647","14,587","111,921",502,"1,252","206,244,038","1,024,048,685","25,015","136,936",495,"1,164","168,103,500","1,192,152,185","20,395","157,331",483,"1,088","48,039,400","1,240,191,585","6,403","163,734",443,"1,006","45,186,100","1,285,377,685","6,095","169,829",454,"1,004","1,236,125,185","164,623"
6,셰이프 오브 워터: 사랑의 모양,2018-02-22,미국,미국,,이십세기폭스코리아(주),청소년관람불가,"어드벤처,판타지",기예르모 델 토로,"샐리 호킨스,마이클 섀넌,리차드 젠킨스,더그 존스,마이클 스털버그,옥타비아 스펜서","146,373,500","1,940,562,955","23,504","235,968",266,680,"253,927,700","2,194,490,655","29,442","265,410",287,666,"134,044,467","2,328,535,122","15,536","280,946",295,702,"220,279,378","2,548,814,500","25,213","306,159",280,677,"189,768,500","2,738,583,000","21,712","327,871",291,683,"88,035,100","2,826,618,100","11,205","339,076",267,717,"107,656,700","2,934,274,800","14,555","353,631",303,767,"1,140,085,345","141,167"
7,레드 스패로,2018-02-28,미국,미국,,이십세기폭스코리아(주),청소년관람불가,스릴러,프란시스 로렌스,"제니퍼 로렌스,조엘 에저튼,마티아스 쇼에나에츠,샬롯 램플링,메리-루이스 파커,제레미 아이언스","111,196,600","114,190,600","17,633","18,053",389,893,"180,163,300","294,353,900","21,188","39,241",384,816,"93,155,600","387,509,500","11,077","50,318",383,814,"143,546,600","531,056,100","16,877","67,195",371,702,"120,892,600","651,948,700","14,135","81,330",365,677,"53,266,000","705,214,700","7,057","88,387",374,742,"47,727,000","752,941,700","6,403","94,790",376,741,"749,947,700","94,370"
8,게이트,2018-02-28,한국,한국,삼삼공구 브라더스,(주)제이앤씨미디어그룹,15세이상관람가,"범죄,코미디",신재호,"정려원,임창정,정상훈,이경영,이문식","89,426,200","104,504,200","13,723","15,613",179,528,"169,687,500","274,191,700","19,761","35,374",208,554,"71,060,700","345,252,400","8,289","43,663",203,545,"138,243,200","483,495,600","15,872","59,535",203,551,"138,946,900","622,442,500","15,897","75,432",208,546,"46,947,600","669,390,100","5,975","81,407",182,537,"40,778,800","710,168,900","5,145","86,552",184,515,"695,090,900","84,662"
9,더 포스트,2018-02-28,미국,미국,,CGV아트하우스,12세이상관람가,"드라마,스릴러",스티븐 스필버그,"톰 행크스,메릴 스트립,알리슨 브리,사라 폴슨,브루스 그린우드","93,416,100","142,373,800","14,731","20,554",281,614,"146,777,400","289,151,200","17,818","38,372",263,572,"75,638,200","364,789,400","9,159","47,531",267,573,"132,455,800","497,245,200","15,703","63,234",262,543,"118,610,500","615,855,700","14,167","77,401",254,539,"47,622,500","663,478,200","6,399","83,800",273,573,"44,284,100","707,762,300","6,086","89,886",269,563,"658,804,600","84,063"
