기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2018-01-03 ~ 2018-01-09 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2018-01-03,,,,,,2018-01-04,,,,,,2018-01-05,,,,,,2018-01-06,,,,,,2018-01-07,,,,,,2018-01-08,,,,,,2018-01-09,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,신과함께-죄와 벌,2017-12-20,한국,한국,"리얼라이즈픽쳐스(주),(주)덱스터스튜디오",롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"판타지,드라마",김용화,"하정우,차태현,주지훈,김향기,마동석,김동욱,도경수,오달수,임원희,장광,정해균,김수안,이정재,김해숙,이경영,김하늘,최용훈,강소백,정수윤,이수봉,이승준,이지향,김태준,정지훈,예수정,김기태,성유빈","1,622,679,700","79,894,075,032","215,997","9,966,541","1,241","5,724","1,629,937,600","81,524,012,632","217,039","10,183,580","1,226","5,525","2,251,518,243","83,775,530,875","268,190","10,451,770","1,211","5,497","4,605,381,262","88,380,912,137","548,356","11,000,126","1,260","5,536","4,191,360,200","92,572,272,337","502,259","11,502,385","1,258","5,464","1,307,209,900","93,879,482,237","174,360","11,676,745","1,171","5,192","1,165,847,200","95,045,329,437","156,347","11,833,092","1,182","5,155","16,773,934,105","2,082,548"
2,1987,2017-12-27,한국,한국,(주)우정필름,씨제이이앤엠(주),15세이상관람가,드라마,장준환,"김윤석,하정우,유해진,김태리,박희순,이희준,설경구,여진구,유정호,윤재국,지웅배,정재윤,이가영,이동욱,이동희,이상준,이태형,최광일,강동원,문소리,문성근,김원진,남민우,이주영,임병우,김시은,김기태,정재윤","1,329,406,000","22,687,596,737","174,991","2,865,837",964,"4,231","1,240,967,300","23,928,564,037","163,434","3,029,271",986,"4,260","1,708,118,697","25,636,682,734","202,194","3,231,465","1,012","4,456","3,672,277,298","29,308,960,032","436,764","3,668,229","1,094","4,812","3,539,272,900","32,848,232,932","421,162","4,089,391","1,067","4,738","1,368,451,800","34,216,684,732","179,977","4,269,368","1,012","4,545","1,333,201,300","35,549,886,032","175,795","4,445,163","1,052","4,598","14,191,695,295","1,754,317"
3,쥬만지: 새로운 세계,2018-01-03,미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,12세이상관람가,"액션,어드벤처",제이크 캐스단,"드웨인 존슨,잭 블랙,케빈 하트,카렌 길런","946,061,400","967,156,400","124,782","127,356",724,"3,110","817,357,100","1,784,513,500","107,671","235,027",746,"3,108","1,142,337,080","2,926,850,580","135,352","370,379",750,"3,200","2,271,381,970","5,198,232,550","268,769","639,148",780,"3,195","2,144,238,100","7,342,470,650","255,408","894,556",791,"3,162","661,742,400","8,004,213,050","86,321","980,877",729,"3,111","614,759,100","8,618,972,150","80,591","1,061,468",736,"3,085","8,597,877,150","1,058,894"
4,페르디난드,2018-01-03,미국,미국,,이십세기폭스코리아(주),전체관람가,"애니메이션,어드벤처,코미디",카를로스 살다나,"존 시나,케이트 맥키넌,데이빗 테넌트,바비 카나베일,미구엘 앙겔 실베스트르,지나 로드리게즈","377,633,000","389,883,000","55,644","57,302",496,956,"348,750,800","738,633,800","51,463","108,765",578,"1,095","363,742,300","1,102,376,100","48,430","157,195",631,"1,244","765,138,800","1,867,514,900","100,208","257,403",698,"1,595","758,165,400","2,625,680,300","98,378","355,781",689,"1,549","174,757,200","2,800,437,500","25,711","381,492",568,"1,253","180,347,700","2,980,785,200","26,788","408,280",566,"1,225","2,968,535,200","406,622"
5,강철비,2017-12-14,한국,한국,"(주)와이웍스엔터테인먼트,(주)모팩앤알프레드",(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"액션,드라마",양우석,"정우성,곽도원,김갑수,김의성,이경영,조우진,정원중,김명곤,박은혜,김지호,안미나,원진아,정유나,이상민,이정호,정환,한승헌,박민희","216,057,300","33,513,411,066","28,596","4,205,322",518,"1,225","193,722,700","33,707,133,766","25,612","4,230,934",502,"1,126","228,568,100","33,935,701,866","27,292","4,258,226",495,"1,081","410,684,600","34,346,386,466","49,258","4,307,484",457,943,"359,118,000","34,705,504,466","43,259","4,350,743",449,914,"132,094,200","34,837,598,666","17,562","4,368,305",454,"1,001","122,211,800","34,959,810,466","16,294","4,384,599",450,972,"1,662,456,700","207,873"
6,위대한 쇼맨,2017-12-20,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"드라마,뮤지컬",마이클 그레이시,"휴 잭맨,잭 에프런,미쉘 윌리엄스,레베카 퍼거슨,젠다야 콜맨","197,451,900","7,633,718,300","25,851","935,692",366,833,"186,925,500","7,820,643,800","24,109","959,801",348,792,"242,077,900","8,062,721,700","28,042","987,843",346,799,"378,607,600","8,441,329,300","43,965","1,031,808",353,751,"345,798,300","8,787,127,600","40,085","1,071,893",352,746,"165,805,900","8,952,933,500","21,194","1,093,087",368,818,"165,811,700","9,118,745,200","21,217","1,114,304",371,806,"1,682,478,800","204,463"
7,원더,2017-12-27,미국,미국,,CGV아트하우스,전체관람가,드라마,스티븐 크보스키,"줄리아 로버츠,오웬 윌슨,제이콥 트렘블레이","33,562,000","910,094,900","4,560","116,959",128,258,"38,756,100","948,851,000","5,228","122,187",143,282,"49,733,777","998,584,777","5,943","128,130",157,297,"83,831,368","1,082,416,145","10,001","138,131",144,261,"80,570,100","1,162,986,245","9,554","147,685",142,259,"34,154,000","1,197,140,245","4,544","152,229",149,284,"34,367,000","1,231,507,245","4,588","156,817",149,275,"354,974,345","44,418"
8,극장판 포켓몬스터 너로 정했다!,2017-12-21,일본,일본,,(주)이수C&E,전체관람가,"애니메이션,어드벤처,가족",유야마 쿠니히코,,"48,771,800","3,552,985,500","7,052","474,339",153,178,"38,617,200","3,591,602,700","5,566","479,905",137,154,"33,076,900","3,624,679,600","4,230","484,135",140,156,"54,769,000","3,679,448,600","7,139","491,274",159,198,"56,346,900","3,735,795,500","7,256","498,530",151,190,"15,242,500","3,751,038,000","2,176","500,706",129,154,"15,103,500","3,766,141,500","2,191","502,897",132,157,"261,927,800","35,610"
9,너의 이름은.,2017-01-04,일본,일본,,메가박스중앙(주)플러스엠,12세이상관람가,"애니메이션,드라마,멜로/로맨스",신카이 마코토,"카미키 류노스케,카미시라이시 모네,나가사와 마사미,이치하라 에수코,유키 아오이,시마자키 노부나가,이시카와 카이토,타니 카논","269,500","29,567,249,656",32,"3,674,403",1,1,"96,383,800","29,663,633,456","13,070","3,687,473",115,206,"45,987,700","29,709,621,156","5,519","3,692,992",121,211,"51,849,300","29,761,470,456","6,225","3,699,217",120,197,"50,288,700","29,811,759,156","6,018","3,705,235",116,189,"8,199,500","29,819,958,656","1,100","3,706,335",68,99,"17,711,900","29,837,670,556","2,591","3,708,926",78,104,"270,690,400","34,555"
