기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2018-03-21 ~ 2018-03-27 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2018-03-21,,,,,,2018-03-22,,,,,,2018-03-23,,,,,,2018-03-24,,,,,,2018-03-25,,,,,,2018-03-26,,,,,,2018-03-27,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,퍼시픽 림: 업라이징,2018-03-21,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"액션,어드벤처,SF",스티븐 S. 드나이트,"존 보예가,스콧 이스트우드,케일리 스패니,아드리아 아르조나,번 고먼,찰리 데이,경첨,키쿠치 린코","924,423,500","926,423,500","114,862","115,062","1,106","5,472","704,720,600","1,631,144,100","87,997","203,059","1,064","5,696","1,043,333,065","2,674,477,165","119,455","322,514","1,092","5,864","2,561,882,277","5,236,359,442","296,735","619,249","1,145","6,110","2,041,526,700","7,277,886,142","239,152","858,401","1,125","5,925","378,428,900","7,656,315,042","48,325","906,726","1,028","5,234","315,716,800","7,972,031,842","39,970","946,696","1,038","5,051","7,970,031,842","946,496"
2,지금 만나러 갑니다,2018-03-14,한국,한국,"(주)무비락,(주)도서관옆스튜디오,(주)푸른나무픽쳐스",롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,멜로/로맨스,이장훈,"소지섭,손예진,김지환,고창석,이유진,김현수,배유람,이준혁,서정연,손여은","666,833,400","9,375,848,748","88,210","1,163,246","1,003","3,810","626,521,300","10,002,370,048","83,417","1,246,663",962,"4,001","949,823,135","10,952,193,183","114,375","1,361,038","1,036","4,317","2,059,112,723","13,011,305,906","247,062","1,608,100","1,191","5,061","1,802,271,850","14,813,577,756","215,646","1,823,746","1,164","4,968","485,862,300","15,299,440,056","64,727","1,888,473","1,047","4,527","471,103,400","15,770,543,456","63,258","1,951,731","1,072","4,533","7,061,528,108","876,695"
3,사라진 밤,2018-03-07,한국,한국,"(주)싸이더스,(주)엠씨엠씨,(주)더블앤조이픽쳐스",씨네그루(주)키다리이엔티,15세이상관람가,스릴러,이창희,"김상경,김강우,김희애","144,591,200","9,607,314,137","19,194","1,179,632",591,"1,987","119,010,600","9,726,324,737","15,735","1,195,367",523,"1,732","166,519,389","9,892,844,126","20,242","1,215,609",536,"1,755","325,863,890","10,218,708,016","39,530","1,255,139",540,"1,638","272,489,300","10,491,197,316","32,858","1,287,997",543,"1,547","84,419,200","10,575,616,516","11,187","1,299,184",504,"1,545","78,631,500","10,654,248,016","10,577","1,309,761",509,"1,515","1,191,525,079","149,323"
4,리틀 포레스트,2018-02-28,한국,한국,(주)영화사수박,메가박스중앙(주)플러스엠,전체관람가,드라마,임순례,"김태리,류준열,문소리,진기주","93,969,300","11,064,735,122","12,838","1,395,790",515,"1,239","76,009,000","11,140,744,122","10,268","1,406,058",432,944,"106,478,776","11,247,222,898","12,799","1,418,857",460,990,"211,182,487","11,458,405,385","25,371","1,444,228",466,954,"181,230,800","11,639,636,185","22,029","1,466,257",458,929,"57,450,800","11,697,086,985","7,874","1,474,131",448,974,"61,363,300","11,758,450,285","8,590","1,482,721",458,"1,000","787,684,463","99,769"
5,콜 미 바이 유어 네임,2018-03-22,이탈리아,"이탈리아,프랑스,브라질,미국",,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,청소년관람불가,"드라마,멜로/로맨스",루카 구아다니노,"티모시 샬라멧,아미 해머,마이클 스털버그,아미라 캐사,에스더 가렐","21,605,600","76,838,600","2,402","9,360",18,18,"92,179,400","169,018,000","11,781","21,141",176,662,"112,503,500","281,521,500","12,926","34,067",182,682,"154,122,800","435,644,300","17,418","51,485",192,684,"139,591,900","575,236,200","15,777","67,262",185,638,"68,993,900","644,230,100","8,782","76,044",169,648,"69,403,900","713,634,000","8,790","84,834",175,652,"658,401,000","77,876"
6,곤지암,2018-03-28,한국,한국,(주)하이브미디어코프,(주)쇼박스,15세이상관람가,"공포(호러),스릴러",정범식,"위하준,박지현,오아연,문예원,박성훈,이승욱,유제윤","8,908,000","95,491,000","1,178","11,343",5,5,"14,360,000","109,851,000","1,806","13,149",9,9,"10,436,000","120,287,000","1,438","14,587",9,10,"186,732,500","307,019,500","24,301","38,888",152,274,"224,427,800","531,447,300","29,041","67,929",153,274,"1,078,000","532,525,300",154,"68,083",1,1,0,"532,525,300",0,"68,083",0,0,"445,942,300","57,918"
7,미니특공대X,2018-03-22,한국,한국,(주)삼지애니메이션,(주)삼지애니메이션,전체관람가,애니메이션,이영준,"엄상현,전태열,이소영,신용우","74,000","11,774,000",12,"1,373",1,1,"12,047,300","23,821,300","1,735","3,108",234,278,"14,842,600","38,663,900","1,940","5,048",255,305,"174,112,600","212,776,500","23,302","28,350",448,692,"193,203,700","405,980,200","25,487","53,837",458,749,"7,617,800","413,598,000","1,092","54,929",203,237,"9,915,300","423,513,300","1,440","56,369",223,263,"411,813,300","55,008"
8,치즈인더트랩,2018-03-14,한국,한국,(주)마운틴무브먼트스토리,(주)리틀빅픽쳐스,15세이상관람가,"멜로/로맨스,스릴러",김제영,"박해진,오연서,박기웅,유인영,오종혁,박산다라,문지윤,김현진,김도완","42,193,500","1,517,605,800","5,420","184,048",238,786,"37,033,100","1,554,638,900","4,714","188,762",204,663,"53,592,000","1,608,230,900","6,216","194,978",221,641,"118,860,700","1,727,091,600","13,971","208,949",237,569,"100,641,300","1,827,732,900","11,638","220,587",233,536,"21,972,900","1,849,705,800","2,843","223,430",197,481,"20,561,900","1,870,267,700","2,690","226,120",208,469,"394,855,400","47,492"
9,쓰리 빌보드,2018-03-15,미국,미국,,이십세기폭스코리아(주),15세이상관람가,"코미디,범죄,드라마",마틴 맥도나,"프란시스 맥도먼드,우디 해럴슨,샘 록웰,존 혹스,피터 딘클리지","28,522,800","449,647,700","3,752","54,745",93,217,"23,991,700","473,639,400","3,111","57,856",80,165,"34,164,900","507,804,300","3,989","61,845",89,178,"71,392,300","579,196,600","8,180","70,025",85,183,"55,541,300","634,737,900","6,415","76,440",87,181,"18,836,500","653,574,400","2,489","78,929",85,187,"18,430,000","672,004,400","2,498","81,427",88,189,"250,879,500","30,434"
