기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2018-06-27 ~ 2018-07-03 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2018-06-27,,,,,,2018-06-28,,,,,,2018-06-29,,,,,,2018-06-30,,,,,,2018-07-01,,,,,,2018-07-02,,,,,,2018-07-03,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,마녀,2018-06-27,한국,한국,"(주)영화사 금월,(주)페퍼민트앤컴퍼니",워너브러더스 코리아(주),15세이상관람가,"미스터리,액션",박훈정,"김다미,조민수,박희순,최우식,백승철,김하나","738,666,200","807,070,100","121,990","129,826",880,"3,794","770,347,800","1,577,417,900","94,414","224,240",864,"3,980","1,226,299,921","2,803,717,821","136,113","360,353",921,"4,213","2,743,779,931","5,547,497,752","301,612","661,965","1,054","4,828","2,703,207,100","8,250,704,852","296,821","958,786","1,117","4,880","1,018,969,200","9,269,674,052","124,470","1,083,256","1,017","4,686","943,439,600","10,213,113,652","115,689","1,198,945","1,034","4,693","10,144,709,752","1,191,109"
2,탐정: 리턴즈,2018-06-13,한국,한국,(주)크리픽쳐스,씨제이이앤엠(주),15세이상관람가,"코미디,범죄",이언희,"권상우,성동일,이광수,서영희,이일화,남명렬,손담비,최성원,김동욱,박성일","746,905,700","19,958,055,872","124,510","2,342,327",854,"3,482","549,588,200","20,507,644,072","68,148","2,410,475",834,"3,621","745,196,079","21,252,840,151","84,358","2,494,833",880,"3,900","1,642,686,569","22,895,526,720","182,557","2,677,390",932,"4,269","1,379,777,900","24,275,304,620","152,451","2,829,841",929,"4,104","421,651,000","24,696,955,620","52,435","2,882,276",837,"3,786","371,708,300","25,068,663,920","46,377","2,928,653",844,"3,731","5,857,513,748","710,836"
3,쥬라기 월드: 폴른 킹덤,2018-06-06,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"액션,어드벤처,SF",후안 안토니오 바요나,"크리스 프랫,브라이스 달라스 하워드,제프 골드블럼,저스티스 스미스,토비 존스,B.D. 웡,테드 레빈,제임스 크롬웰,라프 스팰,제랄딘 채플린,마이클 파파존,카밀 레미에쉐브스키,다니엘라 피네다,로버트 엠스","236,549,500","47,517,930,837","39,713","5,395,800",524,"1,511","159,782,000","47,677,712,837","19,864","5,415,664",494,"1,447","241,721,600","47,919,434,437","27,547","5,443,211",503,"1,504","656,113,500","48,575,547,937","75,958","5,519,169",570,"1,593","599,368,300","49,174,916,237","69,330","5,588,499",571,"1,560","124,017,100","49,298,933,337","15,200","5,603,699",477,"1,380","124,113,300","49,423,046,637","15,378","5,619,077",487,"1,387","2,141,665,300","262,990"
4,허스토리,2018-06-27,한국,한국,(주)수필름,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,드라마,민규동,"김희애,김해숙,예수정,문숙,이용녀,김선영,김준한,이유영,안세하","257,451,300","458,356,300","44,340","76,746",696,"2,618","187,733,600","646,089,900","25,879","102,625",658,"2,596","210,983,868","857,073,768","25,042","127,667",602,"2,475","359,842,881","1,216,916,649","41,663","169,330",605,"2,159","296,509,600","1,513,426,249","34,244","203,574",571,"1,987","133,084,600","1,646,510,849","16,986","220,560",549,"1,994","152,187,200","1,798,698,049","19,723","240,283",556,"2,000","1,597,793,049","207,877"
5,오션스8,2018-06-13,미국,미국,,워너브러더스 코리아(주),12세이상관람가,"액션,범죄",게리 로스,"산드라 블록,케이트 블란쳇,앤 해서웨이,민디 캘링,사라 폴슨,아콰피나,리한나,헬레나 본햄 카터","243,659,600","10,188,621,263","40,374","1,163,789",451,"1,327","161,845,000","10,350,466,263","19,837","1,183,626",430,"1,328","230,332,753","10,580,799,016","25,230","1,208,856",438,"1,379","397,455,150","10,978,254,166","43,517","1,252,373",456,"1,327","298,568,300","11,276,822,466","32,498","1,284,871",461,"1,263","116,705,300","11,393,527,766","14,222","1,299,093",408,"1,235","118,259,400","11,511,787,166","14,628","1,313,721",418,"1,244","1,566,825,503","190,306"
6,시카리오: 데이 오브 솔다도,2018-06-27,미국,미국,,㈜코리아스크린,15세이상관람가,"액션,범죄,드라마",스테파노 솔리마,"조슈 브롤린,베니치오 델 토로,이사벨라 모너,캐서린 키너","222,528,700","272,981,200","37,187","42,828",261,"1,100","164,990,700","437,971,900","20,091","62,919",250,"1,100","210,159,000","648,130,900","22,810","85,729",255,"1,144","356,615,000","1,004,745,900","38,288","124,017",261,"1,174","288,634,000","1,293,379,900","30,959","154,976",249,"1,116","102,778,300","1,396,158,200","12,226","167,202",225,"1,041","94,543,800","1,490,702,000","11,081","178,283",232,"1,024","1,440,249,500","172,642"
7,미드나잇 선,2018-06-21,미국,미국,,씨네그루(주)키다리이엔티,12세이상관람가,멜로/로맨스,스콧 스피어,"벨라 손,패트릭 슈왈제네거,롭 리글,퀸 쉐퍼드,니콜라스 쿰베","69,194,100","975,428,800","11,394","117,758",216,347,"60,045,800","1,035,474,600","7,311","125,069",189,342,"89,528,100","1,125,002,700","9,877","134,946",211,408,"152,891,900","1,277,894,600","16,762","151,708",268,507,"137,728,200","1,415,622,800","15,070","166,778",263,509,"81,162,100","1,496,784,900","9,803","176,581",253,561,"82,026,500","1,578,811,400","10,034","186,615",247,557,"672,576,700","80,251"
8,빅샤크: 매직체인지,2018-06-27,중국,중국,,와이드 릴리즈(주),전체관람가,애니메이션,헤 질리,"이제인,장병관,김사라,김한나,윤세웅,홍후백","15,307,400","23,117,400","2,619","3,565",212,232,"12,915,000","36,032,400","1,965","5,530",216,238,"18,367,000","54,399,400","2,649","8,179",248,275,"183,525,100","237,924,500","23,439","31,618",403,603,"222,343,700","460,268,200","27,889","59,507",414,645,"12,499,300","472,767,500","1,823","61,330",217,246,"19,514,200","492,281,700","3,145","64,475",236,269,"484,471,700","63,529"
9,독전,2018-05-22,한국,한국,(주)용필름,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"범죄,액션",이해영,"조진웅,류준열,김주혁,김성령,박해준,차승원,이주영","66,585,700","43,093,127,313","10,367","5,018,682",285,561,"47,891,800","43,141,019,113","5,893","5,024,575",264,507,"61,789,100","43,202,808,213","6,898","5,031,473",262,513,"111,194,600","43,314,002,813","12,298","5,043,771",257,483,"85,542,900","43,399,545,713","9,334","5,053,105",244,449,"33,482,600","43,433,028,313","4,167","5,057,272",251,459,"30,599,100","43,463,627,413","3,800","5,061,072",247,454,"437,085,800","52,757"
