기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2018-02-07 ~ 2018-02-13 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2018-02-07,,,,,,2018-02-08,,,,,,2018-02-09,,,,,,2018-02-10,,,,,,2018-02-11,,,,,,2018-02-12,,,,,,2018-02-13,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,조선명탐정: 흡혈괴마의 비밀,2018-02-08,한국,한국,청년필름(주),(주)쇼박스,12세이상관람가,"사극,어드벤처,코미디",김석윤,"김명민,오달수,김지원,김범,이민기,지웅배","1,260,000","272,427,200",140,"35,646",1,1,"1,062,977,600","1,335,404,800","142,798","178,444","1,140","5,973","1,269,474,076","2,604,878,876","155,177","333,621","1,183","6,142","2,740,175,669","5,345,054,545","327,600","661,221","1,249","6,609","2,526,685,800","7,871,740,345","304,233","965,454","1,236","6,432","688,680,700","8,560,421,045","91,433","1,056,887","1,165","5,889","673,731,800","9,234,152,845","89,617","1,146,504","1,161","5,843","8,962,985,645","1,110,998"
2,그것만이 내 세상,2018-01-17,한국,한국,"(주)제이케이필름,씨제이이앤엠(주)",씨제이이앤엠(주),12세이상관람가,"코미디,드라마",최성현,"이병헌,윤여정,박정민,한지민,김성령,이주영","411,245,100","23,746,625,137","55,124","2,956,728",860,"3,383","308,552,700","24,055,177,837","41,431","2,998,159",703,"2,555","377,659,976","24,432,837,813","45,104","3,043,263",689,"2,602","780,789,669","25,213,627,482","92,722","3,135,985",724,"2,767","717,972,900","25,931,600,382","84,720","3,220,705",705,"2,670","214,763,400","26,146,363,782","28,443","3,249,148",674,"2,510","215,642,600","26,362,006,382","28,725","3,277,873",692,"2,544","3,026,626,345","376,269"
3,코코,2018-01-11,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,애니메이션,리 언크리치,"가엘 가르시아 베르날,앤서니 곤잘레스,벤자민 브랫","194,585,900","24,613,786,016","26,116","3,125,344",645,"1,788","145,924,500","24,759,710,516","19,310","3,144,654",504,"1,194","194,707,500","24,954,418,016","23,550","3,168,204",544,"1,263","551,412,400","25,505,830,416","66,167","3,234,371",650,"1,633","506,452,500","26,012,282,916","60,799","3,295,170",642,"1,633","129,901,700","26,142,184,616","17,116","3,312,286",555,"1,373","140,843,300","26,283,027,916","18,771","3,331,057",560,"1,395","1,863,827,800","231,829"
4,패딩턴 2,2018-02-08,프랑스,"프랑스,영국",,(주)이수C&E,전체관람가,"코미디,드라마",폴 킹,"벤 위쇼,휴 그랜트,브렌단 글리슨,샐리 호킨스","4,288,000","66,881,000",536,"7,662",2,2,"97,195,300","164,076,300","13,670","21,332",499,"1,333","112,349,800","276,426,100","14,351","35,683",510,"1,358","349,361,100","625,787,200","44,831","80,514",625,"1,543","361,262,000","987,049,200","45,668","126,182",629,"1,528","82,234,000","1,069,283,200","11,442","137,624",517,"1,249","121,095,800","1,190,379,000","17,214","154,838",539,"1,318","1,127,786,000","147,712"
5,인시디어스4: 라스트 키,2018-01-31,미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,15세이상관람가,"공포(호러),미스터리,스릴러",애덤 로비텔,"스펜서 로크,린 샤예,조시 스튜어트,하비에르 보텟","176,967,300","3,361,972,364","23,077","438,027",575,"1,907","117,234,300","3,479,206,664","15,372","453,399",409,913,"155,069,800","3,634,276,464","18,715","472,114",447,983,"219,687,400","3,853,963,864","26,183","498,297",457,942,"187,006,100","4,040,969,964","22,120","520,417",453,902,"91,854,300","4,132,824,264","11,923","532,340",422,954,"87,310,400","4,220,134,664","11,410","543,750",425,951,"1,035,129,600","128,800"
6,신과함께-죄와 벌,2017-12-20,한국,한국,"리얼라이즈픽쳐스(주),(주)덱스터스튜디오",롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"판타지,드라마",김용화,"하정우,차태현,주지훈,김향기,마동석,김동욱,도경수,오달수,임원희,장광,정해균,김수안,이정재,김해숙,이경영,김하늘,최용훈,강소백,정수윤,이수봉,이승준,이지향,김태준,정지훈,예수정,김기태,성유빈","129,356,900","114,368,698,637","17,338","14,249,983",530,"1,244","90,890,500","114,459,589,137","12,209","14,262,192",415,795,"121,781,700","114,581,370,837","14,392","14,276,584",430,841,"256,131,600","114,837,502,437","29,904","14,306,488",456,895,"235,915,500","115,073,417,937","27,634","14,334,122",449,878,"78,851,900","115,152,269,837","10,415","14,344,537",439,919,"84,927,700","115,237,197,537","11,228","14,355,765",440,926,"997,855,800","123,120"
7,염력,2018-01-31,한국,한국,(주)영화사레드피터,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"드라마,코미디",연상호,"류승룡,심은경,박정민,김민재,정유미,이승용,예수정","165,639,100","7,048,428,957","22,656","935,518",767,"3,116","123,357,300","7,171,786,257","15,130","950,648",535,"1,341","59,486,924","7,231,273,181","7,287","957,935",500,"1,268","87,696,231","7,318,969,412","10,545","968,480",492,"1,061","80,114,300","7,399,083,712","9,654","978,134",465,952,"25,764,500","7,424,848,212","3,459","981,593",425,815,"27,849,900","7,452,698,112","3,721","985,314",434,850,"569,908,255","72,452"
8,메이즈 러너: 데스 큐어,2018-01-17,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"액션,SF,스릴러",웨스 볼,"딜런 오브라이언,토마스 생스터,카야 스코델라리오,이기홍","104,610,100","18,480,650,904","13,807","2,248,139",461,995,"49,564,200","18,530,215,104","6,486","2,254,625",208,347,"62,840,000","18,593,055,104","7,484","2,262,109",212,361,"104,578,400","18,697,633,504","12,293","2,274,402",196,357,"94,189,000","18,791,822,504","11,051","2,285,453",193,352,"39,711,400","18,831,533,904","5,155","2,290,608",189,358,"46,946,900","18,878,480,804","6,105","2,296,713",195,376,"502,440,000","62,381"
9,12 솔져스,2018-01-31,미국,미국,,(주)제이앤씨미디어그룹,15세이상관람가,"액션,드라마,전쟁",니콜라이 퓰시,"크리스 헴스워스,마이클 섀넌,마이클 페나,트레반트 로즈","93,849,100","1,353,740,900","11,751","165,858",202,759,"45,832,800","1,399,573,700","5,819","171,677",174,443,"56,996,100","1,456,569,800","6,575","178,252",181,454,"123,943,600","1,580,513,400","14,287","192,539",200,482,"113,542,600","1,694,056,000","13,112","205,651",197,465,"37,881,600","1,731,937,600","4,814","210,465",190,476,"40,040,300","1,771,977,900","5,098","215,563",191,476,"512,086,100","61,456"
