기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2017-03-01 ~ 2017-03-07 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2017-03-01,,,,,,2017-03-02,,,,,,2017-03-03,,,,,,2017-03-04,,,,,,2017-03-05,,,,,,2017-03-06,,,,,,2017-03-07,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,로건,2017-03-01,미국,미국,,이십세기폭스코리아(주),청소년관람불가,"액션,SF",제임스 맨골드,"휴 잭맨,패트릭 스튜어트,보이드 홀브룩,스테판 머천트,리차드 E. 그랜트,에릭 라 살,엘리스 닐","2,278,583,500","3,078,681,000","256,255","355,280",849,"3,782","717,483,800","3,796,164,800","91,603","446,883",817,"3,587","1,058,967,148","4,855,131,948","120,875","567,758",852,"3,710","2,396,326,817","7,251,458,765","269,110","836,868",926,"4,029","2,153,128,400","9,404,587,165","242,997","1,079,865",954,"4,047","681,379,000","10,085,966,165","87,367","1,167,232",886,"3,857","613,191,900","10,699,158,065","78,915","1,246,147",877,"3,832","9,899,060,565","1,147,122"
2,해빙,2017-03-01,한국,한국,"위더스필름(주),(주)영화사불",롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,스릴러,이수연,"조진웅,신구,김대명,송영창,이청아,윤세아,박희정,서수민,이강재,이재은","3,220,411,500","3,246,080,500","386,128","389,152",828,"3,969","655,762,600","3,901,843,100","87,354","476,506",802,"3,755","770,505,348","4,672,348,448","91,277","567,783",850,"3,969","1,626,236,917","6,298,585,365","191,841","759,624",915,"4,396","1,277,909,300","7,576,494,665","150,264","909,888",896,"4,145","301,544,100","7,878,038,765","39,765","949,653",766,"3,482","257,946,900","8,135,985,665","34,330","983,983",770,"3,443","8,110,316,665","980,959"
3,23 아이덴티티,2017-02-22,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,스릴러,M. 나이트 샤말란,"제임스 맥어보이,안야 테일러 조이,헤일리 루 리차드슨,베티 버클리,브래드 윌리엄 헨크,킴 디렉터,스털링 K. 브라운","1,018,527,000","10,613,225,500","119,402","1,316,094",540,"2,169","247,391,100","10,860,616,600","32,123","1,348,217",505,"1,981","312,842,052","11,173,458,652","36,224","1,384,441",499,"2,029","669,656,283","11,843,114,935","77,733","1,462,174",539,"1,970","561,934,400","12,405,049,335","65,168","1,527,342",525,"1,885","145,155,200","12,550,204,535","18,765","1,546,107",469,"1,745","127,320,400","12,677,524,935","16,504","1,562,611",470,"1,717","3,082,826,435","365,919"
4,재심,2017-02-15,한국,한국,(주)이디오플랜,"오퍼스픽쳐스,CGV아트하우스",15세이상관람가,드라마,김태윤,"정우,강하늘,김해숙,이동휘,한재영,이경영,박희정,우상기,조해진,유지현,이다은,이동희,이동준,이승훈,한하늘,이정수,이정은,이종재,김진욱,김소진,김하나,최정헌","663,812,800","16,796,742,737","80,454","2,111,160",545,"1,497","163,100,700","16,959,843,437","22,108","2,133,268",497,"1,435","204,515,100","17,164,358,537","24,979","2,158,247",506,"1,490","482,742,100","17,647,100,637","57,437","2,215,684",535,"1,509","431,965,100","18,079,065,737","51,240","2,266,924",534,"1,476","115,002,000","18,194,067,737","15,650","2,282,574",492,"1,422","112,129,000","18,306,196,737","15,439","2,298,013",500,"1,415","2,173,266,800","267,307"
5,트롤,2017-02-16,미국,미국,드림웍스 애니메이션,씨제이이앤엠(주),전체관람가,애니메이션,"마이크 미첼,월트 도른","안나 켄드릭,저스틴 팀버레이크,주이 디샤넬,크리스토퍼 민츠 플라세,크리스틴 바란스키,제프리 탬보,러셀 브랜드,쿠널 나이어,그웬 스테파니,제임스 코든,존 클리즈,쿠벤자네 왈리스,월트 도른,이성경,박형식,김하영,엄상현,전숙경,장광,이현,김명준,김도영,신용우","429,686,700","4,338,000,200","55,644","589,253",383,714,"38,250,100","4,376,250,300","5,369","594,622",250,372,"23,910,500","4,400,160,800","2,958","597,580",233,352,"174,559,600","4,574,720,400","22,276","619,856",395,760,"180,860,800","4,755,581,200","22,796","642,652",389,763,"7,534,800","4,763,116,000","1,025","643,677",181,250,"7,071,200","4,770,187,200",964,"644,641",189,247,"861,873,700","111,032"
6,눈길,2017-03-01,한국,한국,KBS,"(주)엣나인필름,CGV아트하우스",15세이상관람가,드라마,이나정,"김영옥,김향기,김새론,조수향,서영주,장영남,박윤호,이승연,이칸희","291,392,500","318,570,500","37,284","41,013",495,"1,278","63,344,700","381,915,200","9,072","50,085",438,"1,086","63,072,100","444,987,300","8,157","58,242",416,"1,034","125,814,300","570,801,600","16,090","74,332",450,920,"123,051,900","693,853,500","15,389","89,721",436,885,"35,772,700","729,626,200","5,189","94,910",419,873,"43,960,300","773,586,500","6,355","101,265",422,876,"746,408,500","97,536"
7,조작된 도시,2017-02-09,한국,한국,"(주)티피에스컴퍼니,(주)영화사심플렉스,컬쳐메이트",씨제이이앤엠(주),15세이상관람가,"범죄,액션",박광현,"지창욱,심은경,안재홍,오정세,김상호,김민교,김기천,이하늬,박재민,박정환,박주현,박준규,박지홍,장민준,전영욱,정근수,정상문,신동호,신민철,정이삭,오준표,오지홍,조진규,윤성민,최경미,최경식,최창국,이민호,이민호,이상진,이석,이석,이수빈,한성관,이유진,이정훈,이정훈,이종혁,노남석,백승철","149,143,600","19,701,486,787","18,446","2,458,570",258,409,"29,531,400","19,731,018,187","3,996","2,462,566",263,405,"43,770,800","19,774,788,987","5,293","2,467,859",264,429,"104,955,000","19,879,743,987","12,629","2,480,488",259,438,"99,962,400","19,979,706,387","11,901","2,492,389",251,431,"27,730,300","20,007,436,687","3,820","2,496,209",236,412,"24,458,700","20,031,895,387","3,377","2,499,586",245,408,"479,552,200","59,462"
8,문라이트,2017-02-22,미국,미국,,CGV아트하우스,15세이상관람가,드라마,배리 젠킨스,"트레반트 로즈,앙드레 홀랜드,나오미 해리스","110,638,200","563,840,900","13,017","71,031",134,255,"40,089,100","603,930,000","5,381","76,412",141,268,"54,519,000","658,449,000","6,545","82,957",162,300,"99,963,900","758,412,900","11,608","94,565",175,336,"96,835,300","855,248,200","10,719","105,284",180,346,"35,729,800","890,978,000","4,751","110,035",179,343,"40,230,400","931,208,400","5,703","115,738",191,357,"478,005,700","57,724"
9,라라랜드,2016-12-07,미국,미국,,판씨네마(주),12세이상관람가,"드라마,뮤지컬,멜로/로맨스",다미엔 차젤레,"엠마 스톤,라이언 고슬링,핀 위트록,J.K. 시몬스,로즈마리 드윗","80,843,000","27,838,197,428","9,364","3,328,807",87,123,"25,417,100","27,863,614,528","3,367","3,332,174",98,138,"45,927,000","27,909,541,528","5,279","3,337,453",137,199,"114,154,800","28,023,696,328","13,089","3,350,542",165,253,"100,091,300","28,123,787,628","11,473","3,362,015",162,256,"33,095,100","28,156,882,728","4,388","3,366,403",156,269,"42,911,400","28,199,794,128","6,040","3,372,443",175,291,"442,439,700","53,000"
10,사일런스,2017-02-28,미국,"미국,대만,멕시코",,씨네그루(주)키다리이엔티,15세이상관람가,드라마,마틴 스콜세지,"앤드류 가필드,리암 니슨,아담 드라이버,시아란 힌즈,아사노 타다노부,코마츠 나나,츠카모토 신야,카세 료,사부,이세이 오가타","94,744,600","173,463,500","11,917","21,977",338,552,"36,239,400","209,702,900","5,136","27,113",327,572,"48,776,600","258,479,500","6,131","33,244",342,592,"74,083,800","332,563,300","9,276","42,520",316,493,"66,839,600","399,402,900","8,442","50,962",301,455,"37,643,000","437,045,900","5,482","56,444",321,498,"33,177,400","470,223,300","4,793","61,237",316,483,"391,504,400","51,177"
