기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2017-08-09 ~ 2017-08-15 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2017-08-09,,,,,,2017-08-10,,,,,,2017-08-11,,,,,,2017-08-12,,,,,,2017-08-13,,,,,,2017-08-14,,,,,,2017-08-15,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,택시운전사,2017-08-02,한국,한국,더램프(주),(주)쇼박스,15세이상관람가,드라마,장훈,"이수민,송강호,토마스 크레취만,유해진,류준열,박혁권,최귀화,이창섭,이호균,서정우,송병철,안용우,오석규,윤석진,이새별,이성호,이정은,이주영,황민형,김신웅,김진상,김화목,문광식,차순배,김대현","2,979,664,700","45,369,982,036","404,935","5,812,815","1,446","6,654","2,625,161,400","47,995,143,436","355,182","6,167,997","1,353","6,303","3,152,911,028","51,148,054,464","382,042","6,550,039","1,356","6,436","5,884,901,932","57,032,956,396","706,852","7,256,891","1,410","6,659","5,663,326,600","62,696,282,996","680,919","7,937,810","1,385","6,478","3,778,942,050","66,475,225,046","508,734","8,446,544","1,291","6,259","4,705,320,750","71,180,545,796","577,296","9,023,840","1,040","4,635","28,790,228,460","3,615,960"
2,청년경찰,2017-08-09,한국,한국,"(주)무비락,(주)도서관옆스튜디오,베리굿스튜디오(주)",롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,액션,김주환,"김규백,박서준,정다은,강하늘,성동일,박하선,이하준,이현일,임대현,박재홍,박정훈,장석진,서은지,서정우,서지원,신정화,조윤주,우상기,이강재,이다영,최광원,최지민,이도현,이상민,이세희,이수진,한재욱,이승희,이은비,이재웅,이정수,이주원,서정연,고준","2,252,747,600","2,560,084,700","308,298","344,954","1,102","5,954","2,042,922,400","4,603,007,100","277,400","622,354","1,065","5,700","2,474,991,162","7,077,998,262","304,102","926,456","1,046","5,598","4,234,950,932","11,312,949,194","517,559","1,444,015","1,058","5,422","4,144,184,100","15,457,133,294","504,156","1,948,171","1,037","5,263","2,752,137,300","18,209,270,594","372,146","2,320,317","1,019","5,345","3,358,409,900","21,567,680,494","415,335","2,735,652",881,"3,938","21,260,343,394","2,698,996"
3,애나벨 : 인형의 주인,2017-08-10,미국,미국,,워너브러더스 코리아(주),15세이상관람가,공포(호러),데이비드 F. 샌드버그,"스테파니 시그만,알리시아 벨라 베일리,미란다 오토,탈리타 베이트먼","185,386,400","218,820,400","24,864","29,018",492,778,"1,145,172,900","1,363,993,300","154,719","183,737",593,"2,143","1,613,551,755","2,977,545,055","197,805","381,542",742,"2,459","2,314,891,143","5,292,436,198","281,643","663,185",947,"2,990","2,258,904,600","7,551,340,798","271,589","934,774","1,006","3,254","1,585,329,700","9,136,670,498","210,169","1,144,943",922,"3,456","1,706,989,600","10,843,660,098","208,675","1,353,618",742,"2,623","10,810,226,098","1,349,464"
4,혹성탈출: 종의 전쟁,2017-08-15,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"액션,어드벤처,드라마,SF",맷 리브스,"앤디 서키스,우디 해럴슨,스티브 잔,주디 그리어,타이 올슨,채드 룩,티모시 웨버,마이클 아담스웨이트,라우로 차트랜드,스티브 바란칙","11,508,000","50,280,100","1,289","5,101",4,4,"1,536,000","51,816,100",192,"5,293",1,1,"9,984,000","61,800,100",624,"5,917",1,1,0,"61,800,100",0,"5,917",0,0,0,"61,800,100",0,"5,917",0,0,"4,554,000","66,354,100",506,"6,423",2,2,"4,728,549,700","4,794,903,800","568,300","574,723","1,017","4,683","4,756,131,700","570,911"
5,슈퍼배드 3,2017-07-26,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,애니메이션,"피에르 꼬팽,카일 발다","스티브 카렐,크리스틴 위그,트레이 파커","317,278,500","20,501,743,319","46,902","2,813,753",567,"1,403","272,240,800","20,773,984,119","40,250","2,854,003",516,"1,070","279,458,300","21,053,442,419","38,090","2,892,093",531,"1,049","529,598,000","21,583,040,419","69,613","2,961,706",525,"1,084","511,903,700","22,094,944,119","66,581","3,028,287",532,"1,060","275,970,400","22,370,914,519","40,123","3,068,410",505,999,"484,343,100","22,855,257,619","65,587","3,133,997",431,715,"2,670,792,800","367,146"
6,군함도,2017-07-26,한국,한국,"(주)외유내강,(주)필름케이",씨제이이앤엠(주),15세이상관람가,"액션,드라마",류승완,"황정민,김규백,명인호,소지섭,송중기,이정현,김수안,지웅배,손용범,박상호,박선,박선주,박영준,박정민,박준서,박준서,박혜민,성정훈,오정현,오형근,전창현,정규호,정부용,지재우,이다영,이동준,이상협,이선민,이세형,이윤2,최호영,이재민,이정민,이정은,이정현,이제훈,이준혁,허승준,이준희,이지은,이지환,이태영,이하은,이하준,이경영,장성범,백승철,김준한,김고은,박성일,설준수","345,296,000","48,419,720,126","47,910","6,311,866",632,"1,662","276,528,400","48,696,248,526","38,474","6,350,340",569,"1,311","263,021,017","48,959,269,543","33,018","6,383,358",538,"1,218","359,288,425","49,318,557,968","43,746","6,427,104",501,961,"315,933,900","49,634,491,868","38,889","6,465,993",488,904,"226,473,400","49,860,965,268","31,555","6,497,548",471,900,"147,073,500","50,008,038,768","18,748","6,516,296",255,341,"1,933,614,642","252,340"
7,빅풋 주니어,2017-08-09,벨기에,"벨기에,프랑스",,(주)이수C&E,전체관람가,"애니메이션,어드벤처,가족","제레미 드그루손,벤 스타센","우정신,임채헌","140,996,300","165,999,300","21,379","24,412",379,622,"129,934,900","295,934,200","19,780","44,192",388,583,"139,553,200","435,487,400","19,853","64,045",385,578,"258,756,300","694,243,700","34,977","99,022",437,678,"247,169,700","941,413,400","32,816","131,838",430,667,"138,671,500","1,080,084,900","21,020","152,858",392,601,"252,777,700","1,332,862,600","34,947","187,805",325,434,"1,307,859,600","184,772"
8,극장판 도라에몽: 진구의 남극 꽁꽁 대모험,2017-08-10,일본,일본,,(주)넥스트엔터테인먼트월드(NEW),전체관람가,"애니메이션,SF,가족,어드벤처",다카하시 아츠시,"미즈타 와사비,오오하라 메구미,카카즈 유미","522,000","13,338,000",75,"1,678",4,6,"110,028,400","123,366,400","16,752","18,430",320,461,"95,735,800","219,102,200","13,280","31,710",330,461,"199,746,200","418,848,400","27,171","58,881",351,494,"188,327,100","607,175,500","25,252","84,133",345,489,"86,395,100","693,570,600","13,039","97,172",322,447,"162,315,800","855,886,400","22,670","119,842",237,301,"843,070,400","118,239"
9,덩케르크,2017-07-20,미국,"미국,영국",,워너브러더스 코리아(주),12세이상관람가,"액션,드라마,스릴러,전쟁",크리스토퍼 놀란,"톰 하디,마크 라이런스,케네스 브래너,킬리언 머피,제임스 다시,케빈 구스리","123,854,100","23,139,504,448","12,309","2,661,571",163,305,"107,952,500","23,247,456,948","10,111","2,671,682",112,206,"128,042,200","23,375,499,148","11,369","2,683,051",113,220,"203,458,300","23,578,957,448","18,052","2,701,103",117,211,"181,369,100","23,760,326,548","15,704","2,716,807",106,194,"171,920,900","23,932,247,448","16,150","2,732,957",113,217,"38,509,400","23,970,756,848","4,592","2,737,549",62,86,"955,106,500","88,287"
