기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2017-06-28 ~ 2017-07-04 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2017-06-28,,,,,,2017-06-29,,,,,,2017-06-30,,,,,,2017-07-01,,,,,,2017-07-02,,,,,,2017-07-03,,,,,,2017-07-04,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,박열,2017-06-28,한국,한국,(유)박열문화전문회사,메가박스중앙(주)플러스엠,12세이상관람가,드라마,이준익,"이제훈,최희서,김인우,권율,민진웅,이형석,박진성,배정환,서동기,정무진,정승채,조박,윤재국,이경수,이동욱,이병훈,이성규,이승환,이신우,이영상,이재성,이정현,이종민,홍준석,달시 파켓,김준한,최정헌","1,184,873,200","1,342,313,500","201,987","221,162",917,"4,191","1,028,040,500","2,370,354,000","141,299","362,461",995,"4,495","1,400,110,126","3,770,464,126","174,136","536,597","1,066","4,954","2,746,194,244","6,516,658,370","330,776","867,373","1,176","5,812","2,601,598,600","9,118,256,970","313,188","1,180,561","1,172","5,734","836,172,000","9,954,428,970","113,352","1,293,913","1,089","5,350","765,695,800","10,720,124,770","104,154","1,398,067","1,102","5,343","10,562,684,470","1,378,892"
2,트랜스포머: 최후의 기사,2017-06-21,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,"액션,어드벤처,SF",마이클 베이,"마크 월버그,안소니 홉킨스,로라 하드독,조쉬 더하멜","532,385,800","16,586,480,528","84,629","2,015,435",910,"3,611","364,323,700","16,950,804,228","46,591","2,062,026",859,"3,423","542,329,100","17,493,133,328","63,927","2,125,953",869,"3,437","1,293,840,000","18,786,973,328","151,334","2,277,287",877,"3,575","1,193,159,100","19,980,132,428","140,851","2,418,138",894,"3,507","246,206,700","20,226,339,128","31,444","2,449,582",807,"3,213","238,474,900","20,464,814,028","30,372","2,479,954",801,"3,174","4,410,719,300","549,148"
3,리얼,2017-06-28,한국,한국,(주)코브픽쳐스,씨제이이앤엠(주),청소년관람불가,액션,이사랑,"김수현,성동일,이성민,최진리,조우진,이경영,김홍파,정인겸,최권,한지은,문광무,박서준,장현도,전누리,최안나,이경민,이상훈,이선민,이선민,이성민,이세원,이수연,이정현,이태형,황수진,이형주,임지혜,고규필","887,028,600","917,878,600","146,965","150,856",970,"4,097","419,672,400","1,337,551,000","57,733","208,589",918,"3,805","379,787,874","1,717,338,874","46,591","255,180",859,"3,469","550,755,256","2,268,094,130","67,807","322,987",735,"2,826","428,498,400","2,696,592,530","50,734","373,721",679,"2,571","159,148,000","2,855,740,530","21,996","395,717",634,"2,401","144,161,600","2,999,902,130","20,030","415,747",635,"2,347","2,969,052,130","411,856"
4,옥자,2017-06-29,미국,미국,"플랜 비 엔터테인먼트,(주)루이스 픽쳐스",(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"어드벤처,액션,드라마",봉준호,"틸다 스윈튼,제이크 질렌할,폴 다노,안서현,변희봉,스티븐 연,릴리 콜린스,셜리 헨더슨,다니엘 헨셜,데본 보스틱,최우식,지안카를로 에스포지토,켈리 맥도날드,윤제문","2,034,000","36,848,000",226,"5,080",1,1,"173,090,600","209,938,600","23,137","28,217",94,324,"162,618,800","372,557,400","21,262","49,479",96,344,"291,290,500","663,847,900","37,281","86,760",111,399,"233,010,500","896,858,400","30,087","116,847",103,373,"96,769,400","993,627,800","13,246","130,093",92,326,"92,658,400","1,086,286,200","12,652","142,745",97,334,"1,051,472,200","137,891"
5,미이라,2017-06-06,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"액션,어드벤처,판타지",알렉스 커츠먼,"톰 크루즈,소피아 부텔라,애나벨 월리스,러셀 크로우,하비에르 보텟,제이크 존슨,코트니 B. 반스,딜란 스미스","57,503,000","29,923,381,578","9,460","3,614,228",286,534,"47,208,600","29,970,590,178","6,450","3,620,678",284,521,"66,399,900","30,036,990,078","8,271","3,628,949",288,544,"134,266,700","30,171,256,778","15,977","3,644,926",314,580,"137,442,300","30,308,699,078","16,355","3,661,281",322,598,"45,070,200","30,353,769,278","6,130","3,667,411",287,601,"44,304,700","30,398,073,978","5,985","3,673,396",282,600,"532,195,400","68,628"
6,하루,2017-06-15,한국,한국,(주)라인필름,CGV아트하우스,15세이상관람가,스릴러,조선호,"김명민,변요한,유재명,조은형,신혜선,박정민,이승민","88,218,200","8,601,096,472","14,217","1,069,338",442,961,"52,323,200","8,653,419,672","7,134","1,076,472",397,865,"72,936,026","8,726,355,698","9,206","1,085,678",425,881,"111,680,244","8,838,035,942","13,441","1,099,119",420,891,"106,433,000","8,944,468,942","12,739","1,111,858",409,857,"39,556,600","8,984,025,542","5,406","1,117,264",376,842,"42,487,200","9,026,512,742","5,809","1,123,073",379,837,"513,634,470","67,952"
7,지랄발광 17세,2017-06-28,미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,15세이상관람가,"코미디,드라마",켈리 프레몬,"헤일리 스테인펠드,우디 해럴슨,카이라 세드윅,블레이크 제너,헤일리 루 리차드슨","37,818,900","53,442,400","6,369","8,285",81,366,"39,024,300","92,466,700","5,078","13,363",73,364,"55,442,900","147,909,600","6,637","20,000",80,377,"80,227,300","228,136,900","9,410","29,410",84,384,"88,298,100","316,435,000","10,311","39,721",86,423,"38,166,400","354,601,400","4,979","44,700",86,422,"35,682,100","390,283,500","4,716","49,416",90,417,"374,660,000","47,500"
8,악녀,2017-06-08,한국,한국,(주)앞에있다,(주)넥스트엔터테인먼트월드(NEW),청소년관람불가,액션,정병길,"김옥빈,신하균,성준,김서형,조은지,이승주,정해균,박철민,손민지,민예지,김연우,주문수,임도현,박지훈,박현민,백동현,장현기,정성윤,신중혁,신진철,정태수,차미진,윤인제,윤진영,이강우,이동희,이상진,이상철,이승철,이주현,홍준선,황성호,문지현","32,919,900","9,434,734,844","5,254","1,169,056",234,402,"29,269,800","9,464,004,644","3,997","1,173,053",221,395,"38,742,100","9,502,746,744","4,822","1,177,875",234,397,"66,880,700","9,569,627,444","7,910","1,185,785",233,420,"60,680,900","9,630,308,344","7,103","1,192,888",220,386,"29,907,200","9,660,215,544","4,046","1,196,934",241,491,"27,094,200","9,687,309,744","3,656","1,200,590",240,481,"285,494,800","36,788"
9,노무현입니다,2017-05-25,한국,한국,영화사 풀,"CGV아트하우스,영화사 풀",12세이상관람가,다큐멘터리,이창재,"노무현,이상호","20,861,500","14,261,867,312","3,376","1,815,019",151,229,"18,673,400","14,280,540,712","2,713","1,817,732",143,213,"24,654,300","14,305,195,012","3,268","1,821,000",152,241,"39,740,700","14,344,935,712","4,895","1,825,895",146,239,"43,256,100","14,388,191,812","5,298","1,831,193",150,246,"14,496,500","14,402,688,312","2,034","1,833,227",163,275,"16,299,300","14,418,987,612","2,409","1,835,636",163,279,"177,981,800","23,993"
