기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2017-01-11 ~ 2017-01-17 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2017-01-11,,,,,,2017-01-12,,,,,,2017-01-13,,,,,,2017-01-14,,,,,,2017-01-15,,,,,,2017-01-16,,,,,,2017-01-17,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,너의 이름은.,2017-01-04,일본,일본,,메가박스중앙(주)플러스엠,12세이상관람가,"애니메이션,드라마,멜로/로맨스",신카이 마코토,"카미키 류노스케,카미시라이시 모네,나가사와 마사미,이치하라 에수코,유키 아오이,시마자키 노부나가,이시카와 카이토,타니 카논","1,062,600,700","13,127,958,442","140,350","1,628,373",740,"3,782","921,887,800","14,049,846,242","121,478","1,749,851",714,"3,356","1,246,387,707","15,296,233,949","148,996","1,898,847",759,"3,585","2,462,539,601","17,758,773,550","292,247","2,191,094",845,"4,049","2,472,059,900","20,230,833,450","298,280","2,489,374",842,"3,983","740,590,900","20,971,424,350","97,566","2,586,940",759,"3,685","700,870,000","21,672,294,350","93,300","2,680,240",788,"3,687","9,606,936,608","1,192,217"
2,모아나,2017-01-12,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,애니메이션,"론 클레멘츠,존 머스커","드웨인 존슨,아우이 크라발호,알란 터딕,제메인 클레멘트,테무에라 모리슨","31,044,000","40,756,000","3,891","5,083",16,16,"612,702,800","653,458,800","84,797","89,880",756,"3,141","674,187,693","1,327,646,493","84,390","174,270",795,"3,204","1,994,310,699","3,321,957,192","243,738","418,008",912,"3,600","2,089,628,500","5,411,585,692","255,212","673,220",953,"3,569","471,774,900","5,883,360,592","64,650","737,870",780,"3,071","547,783,700","6,431,144,292","76,621","814,491",802,"3,067","6,421,432,292","813,299"
3,마스터,2016-12-21,한국,한국,영화사 집,씨제이이앤엠(주),15세이상관람가,"액션,범죄",조의석,"이병헌,강동원,김우빈,엄지원,오달수,박해수,진경,김정우,장한별,이승용,김대현","415,715,100","54,354,186,365","54,670","6,700,728",654,"2,305","348,123,100","54,702,309,465","46,151","6,746,879",567,"1,826","453,245,300","55,155,554,765","52,777","6,799,656",577,"1,911","1,038,500,200","56,194,054,965","120,563","6,920,219",648,"2,001","957,634,300","57,151,689,265","111,003","7,031,222",635,"1,935","282,543,100","57,434,232,365","37,009","7,068,231",565,"1,832","271,458,000","57,705,690,365","35,981","7,104,212",575,"1,847","3,767,219,100","458,154"
4,얼라이드,2017-01-11,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"스릴러,드라마,멜로/로맨스",로버트 저메키스,"브래드 피트,마리옹 꼬띠아르,리지 캐플란,매튜 구드,자레드 해리스","330,131,300","364,026,300","43,776","47,724",488,"2,096","328,213,200","692,239,500","43,512","91,236",496,"1,975","440,754,449","1,132,993,949","51,445","142,681",528,"2,004","878,948,030","2,011,941,979","101,641","244,322",540,"1,924","810,222,400","2,822,164,379","93,567","337,889",546,"1,898","280,917,000","3,103,081,379","36,848","374,737",521,"1,971","262,659,400","3,365,740,779","34,506","409,243",520,"1,951","3,331,845,779","405,295"
5,어쌔신 크리드,2017-01-11,미국,"미국,영국,프랑스",,이십세기폭스코리아(주),15세이상관람가,"액션,어드벤처,판타지,SF",저스틴 커젤,"마이클 패스벤더,마리옹 꼬띠아르,아리안 라베드,제레미 아이언스,브렌단 글리슨,마이클 K. 윌리엄스","464,968,400","475,049,400","60,851","61,865",540,"2,383","315,983,100","791,032,500","41,422","103,287",557,"2,228","369,295,751","1,160,328,251","43,164","146,451",560,"2,207","739,527,170","1,899,855,421","86,776","233,227",566,"2,086","611,068,500","2,510,923,921","72,083","305,310",551,"1,945","154,133,400","2,665,057,321","20,210","325,520",546,"1,886","129,974,600","2,795,031,921","16,999","342,519",523,"1,801","2,784,950,921","341,505"
6,라라랜드,2016-12-07,미국,미국,,판씨네마(주),12세이상관람가,"드라마,뮤지컬,멜로/로맨스",다미엔 차젤레,"엠마 스톤,라이언 고슬링,핀 위트록,J.K. 시몬스,로즈마리 드윗","171,456,300","23,443,536,614","21,988","2,799,303",309,673,"135,602,300","23,579,138,914","17,385","2,816,688",262,502,"190,298,607","23,769,437,521","21,825","2,838,513",305,596,"398,593,901","24,168,031,422","45,303","2,883,816",360,729,"355,169,700","24,523,201,122","40,288","2,924,104",358,733,"134,242,400","24,657,443,522","17,258","2,941,362",347,740,"139,514,200","24,796,957,722","17,977","2,959,339",357,740,"1,524,877,408","182,024"
7,패신저스,2017-01-04,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"어드벤처,SF",모튼 틸덤,"크리스 프랫,제니퍼 로렌스,마이클 쉰,앤디 가르시아,로렌스 피쉬번","132,942,900","4,846,221,318","17,473","591,953",436,"1,343","84,264,900","4,930,486,218","11,093","603,046",397,892,"107,583,000","5,038,069,218","12,752","615,798",394,856,"184,278,200","5,222,347,418","21,708","637,506",368,717,"146,595,900","5,368,943,318","17,377","654,883",355,673,"43,373,100","5,412,316,418","5,778","660,661",345,668,"41,818,000","5,454,134,418","5,624","666,285",333,655,"740,856,000","91,805"
8,씽,2016-12-21,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,"애니메이션,뮤지컬",가스 제닝스,"매튜 매커너히,리즈 위더스푼,스칼렛 요한슨,태런 에저튼,세스 맥팔레인","131,201,200","12,693,242,489","19,209","1,654,744",381,771,"63,429,900","12,756,672,389","9,271","1,664,015",279,417,"65,655,300","12,822,327,689","8,708","1,672,723",273,424,"153,400,000","12,975,727,689","19,241","1,691,964",286,463,"146,446,500","13,122,174,189","18,093","1,710,057",280,456,"31,280,800","13,153,454,989","4,431","1,714,488",254,382,"43,509,100","13,196,964,089","6,390","1,720,878",260,389,"634,922,800","85,343"
9,눈의 여왕 3: 눈과 불의 마법대결,2017-01-04,러시아,러시아,,(주)이수C&E,전체관람가,"애니메이션,어드벤처,가족,판타지",알렉세이 트시칠린,"박지윤,엄상현,남도형,박상훈,이재범","102,046,800","2,200,537,400","15,370","296,708",361,700,"58,752,400","2,259,289,800","9,076","305,784",296,430,"55,050,000","2,314,339,800","7,863","313,647",300,430,"129,026,400","2,443,366,200","16,679","330,326",311,484,"123,683,000","2,567,049,200","15,766","346,092",307,470,"19,781,500","2,586,830,700","2,962","349,054",256,345,"33,634,500","2,620,465,200","5,273","354,327",277,374,"521,974,600","72,989"
