기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2017-07-12 ~ 2017-07-18 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2017-07-12,,,,,,2017-07-13,,,,,,2017-07-14,,,,,,2017-07-15,,,,,,2017-07-16,,,,,,2017-07-17,,,,,,2017-07-18,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,스파이더맨: 홈 커밍,2017-07-05,미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,12세이상관람가,"액션,어드벤처,SF",존 와츠,"제이콥 배덜런,톰 홀랜드,로버트 다우니 주니어,마이클 키튼,마리사 토메이,젠다야 콜맨,존 파브로,마틴 스타,로건 마샬-그린,가르셀라 보베,스탠 리,보킴 우드바인,케네스 최,토니 레볼로리,타인 달리","1,644,824,300","35,145,860,924","215,812","4,301,549","1,705","8,859","1,403,485,100","36,549,346,024","183,923","4,485,472","1,668","8,446","2,143,060,542","38,692,406,566","256,830","4,742,302","1,700","8,751","5,301,827,757","43,994,234,323","632,067","5,374,369","1,781","9,257","4,416,140,150","48,410,374,473","528,457","5,902,826","1,762","8,901","958,471,900","49,368,846,373","124,148","6,026,974","1,600","8,068","853,658,600","50,222,504,973","111,280","6,138,254","1,617","7,934","16,721,468,349","2,052,517"
2,박열,2017-06-28,한국,한국,(유)박열문화전문회사,메가박스중앙(주)플러스엠,12세이상관람가,드라마,이준익,"이제훈,최희서,김인우,권율,민진웅,이형석,박진성,배정환,서동기,정무진,정승채,조박,윤재국,이경수,이동욱,이병훈,이성규,이승환,이신우,이영상,이재성,이정현,이종민,홍준석,달시 파켓,김준한,최정헌","275,712,300","15,128,408,596","39,140","1,970,187",653,"2,601","250,446,100","15,378,854,696","35,493","2,005,680",594,"2,139","354,964,342","15,733,819,038","45,994","2,051,674",630,"2,223","688,937,257","16,422,756,295","85,482","2,137,156",638,"2,025","607,606,300","17,030,362,595","75,059","2,212,215",620,"1,948","200,598,000","17,230,960,595","27,965","2,240,180",577,"2,100","185,874,100","17,416,834,695","26,207","2,266,387",602,"2,074","2,564,138,399","335,340"
3,카3: 새로운 도전,2017-07-13,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,"애니메이션,어드벤처,코미디,가족",브라이언 피,"아미 해머,나단 필리온,오웬 윌슨",0,"43,646,000",0,"4,764",0,0,"113,212,200","156,858,200","17,037","21,801",530,"1,181","134,365,558","291,223,758","18,730","40,531",553,"1,190","948,461,043","1,239,684,801","126,361","166,892",800,"2,178","922,140,200","2,161,825,001","121,870","288,762",798,"2,163","66,649,000","2,228,474,001","9,753","298,515",488,"1,080","67,338,000","2,295,812,001","10,271","308,786",504,"1,050","2,252,166,001","304,022"
4,플립,2017-07-12,미국,미국,,(주)팝엔터테인먼트,12세이상관람가,"드라마,멜로/로맨스",롭 라이너,"매들린 캐롤,캘런 맥오리피","105,250,200","113,637,400","14,315","15,297",186,634,"120,472,500","234,109,900","16,339","31,636",205,632,"180,557,400","414,667,300","21,784","53,420",227,733,"352,230,100","766,897,400","41,661","95,081",249,873,"334,341,000","1,101,238,400","39,542","134,623",248,864,"141,227,500","1,242,465,900","18,975","153,598",200,895,"144,710,700","1,387,176,600","19,596","173,194",219,923,"1,378,789,400","172,212"
5,내 사랑,2017-07-12,아일랜드,"아일랜드,캐나다",,오드,12세이상관람가,"드라마,멜로/로맨스",에이슬링 월쉬,"샐리 호킨스,에단 호크","82,833,300","124,346,200","11,526","16,831",175,591,"87,828,600","212,174,800","12,104","28,935",191,602,"111,573,800","323,748,600","13,898","42,833",210,625,"184,449,700","508,198,300","22,392","65,225",232,562,"172,569,000","680,767,300","20,771","85,996",233,552,"100,272,500","781,039,800","13,411","99,407",204,687,"103,418,400","884,458,200","13,867","113,274",210,682,"842,945,300","107,969"
6,다크 나이트,2008-08-06,미국,미국,,"주식회사 해리슨앤컴퍼니,워너브러더스 코리아(주)",15세이상관람가,"범죄,드라마,액션,미스터리",크리스토퍼 놀란,"크리스찬 베일,마이클 케인,히스 레저,아론 에크하트,매기 질렌할,게리 올드만,모건 프리먼","64,369,900","27,156,974,900","8,474","4,100,072",126,399,"59,904,600","27,216,879,500","7,767","4,107,839",132,389,"84,250,400","27,301,129,900","9,853","4,117,692",146,424,"150,444,300","27,451,574,200","17,225","4,134,917",153,382,"118,372,600","27,569,946,800","13,845","4,148,762",151,356,"46,705,400","27,616,652,200","5,872","4,154,634",143,413,"39,560,200","27,656,212,400","5,058","4,159,692",142,392,"563,607,400","68,094"
7,예수는 역사다,2017-07-13,미국,미국,,(재)CBS,전체관람가,드라마,존 건,"마이크 보겔,에리카 크리스틴슨,페이 더너웨이,로버트 포스터","6,570,000","38,836,000","1,230","6,025",8,8,"53,225,900","92,061,900","7,960","13,985",197,293,"56,594,600","148,656,500","7,670","21,655",205,306,"91,003,100","239,659,600","11,823","33,478",199,297,"109,627,200","349,286,800","14,274","47,752",217,316,"61,085,800","410,372,600","8,679","56,431",204,364,"62,521,900","472,894,500","9,120","65,551",210,371,"440,628,500","60,756"
8,옥자,2017-06-29,미국,미국,"플랜 비 엔터테인먼트,(주)루이스 픽쳐스",(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"어드벤처,액션,드라마",봉준호,"틸다 스윈튼,제이크 질렌할,폴 다노,안서현,변희봉,스티븐 연,릴리 콜린스,셜리 헨더슨,다니엘 헨셜,데본 보스틱,최우식,지안카를로 에스포지토,켈리 맥도날드,윤제문","42,848,400","1,771,684,000","5,949","233,927",92,257,"34,205,500","1,805,889,500","4,635","238,562",86,234,"49,113,500","1,855,003,000","6,559","245,121",89,242,"99,951,000","1,954,954,000","12,912","258,033",93,265,"79,610,900","2,034,564,900","10,419","268,452",93,257,"25,662,400","2,060,227,300","3,487","271,939",75,211,"24,137,200","2,084,364,500","3,336","275,275",78,214,"355,528,900","47,297"
9,택시운전사,2017-08-02,한국,한국,더램프(주),(주)쇼박스,15세이상관람가,드라마,장훈,"이수민,송강호,토마스 크레취만,유해진,류준열,박혁권,최귀화,이창섭,이호균,서정우,송병철,안용우,오석규,윤석진,이새별,이성호,이정은,이주영,황민형,김신웅,김진상,김화목,문광식,차순배,김대현","28,710,000","157,715,000","4,785","25,993",23,23,"21,990,000","179,705,000","3,613","29,606",19,19,"31,077,000","210,782,000","5,003","34,609",27,28,"14,174,000","224,956,000","2,216","36,825",9,9,0,"224,956,000",0,"36,825",0,0,"20,363,000","245,319,000","3,125","39,950",18,19,"79,896,000","325,215,000","12,873","52,823",73,75,"196,210,000","31,615"
