기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2017-11-22 ~ 2017-11-28 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2017-11-22,,,,,,2017-11-23,,,,,,2017-11-24,,,,,,2017-11-25,,,,,,2017-11-26,,,,,,2017-11-27,,,,,,2017-11-28,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,꾼,2017-11-22,한국,한국,(주)영화사두둥,(주)쇼박스,15세이상관람가,범죄,장창원,"현빈,유지태,배성우,박성웅,나나,안세하,최덕문,전보람,전헌태,유정호,이용희,이재남,이창호,김동철,황인범,김태강,차순배","1,564,888,600","1,898,510,900","213,172","251,911","1,195","6,295","1,641,943,500","3,540,454,400","224,945","476,856","1,210","6,393","2,115,161,898","5,655,616,298","263,452","740,308","1,253","6,666","3,913,018,050","9,568,634,348","474,990","1,215,298","1,314","7,329","3,916,372,500","13,485,006,848","473,846","1,689,144","1,294","7,208","1,174,266,500","14,659,273,348","159,897","1,849,041","1,249","6,743","1,085,874,200","15,745,147,548","149,371","1,998,412","1,275","6,715","15,411,525,248","1,959,673"
2,저스티스 리그,2017-11-15,미국,미국,,워너브러더스 코리아(주),12세이상관람가,"액션,어드벤처,판타지,SF",잭 스나이더,"벤 애플렉,갤 가돗,제이슨 모모아,레이 피셔,에즈라 밀러,헨리 카빌,J.K. 시몬스,윌렘 데포,제레미 아이언스,엠버 허드,코니 닐슨,에이미 아담스,다이안 레인","334,680,800","10,955,939,749","44,903","1,320,719",730,"3,354","311,497,400","11,267,437,149","42,378","1,363,097",718,"3,099","410,121,873","11,677,559,022","49,980","1,413,077",730,"3,169","903,206,473","12,580,765,495","109,039","1,522,116",747,"3,255","816,339,700","13,397,105,195","99,253","1,621,369",727,"3,146","174,189,100","13,571,294,295","23,350","1,644,719",656,"2,792","167,066,900","13,738,361,195","22,695","1,667,414",676,"2,755","3,117,102,246","391,598"
3,해피 데스데이,2017-11-08,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"공포(호러),미스터리,스릴러",크리스토퍼 랜던,"제시카 로테,이스라엘 브로우사드","215,254,300","9,027,156,799","29,475","1,127,354",513,"1,921","232,742,100","9,259,898,899","32,324","1,159,678",515,"1,912","270,818,279","9,530,717,178","34,324","1,194,002",518,"1,883","485,719,377","10,016,436,555","59,581","1,253,583",543,"2,087","421,820,600","10,438,257,155","52,144","1,305,727",536,"1,986","119,996,700","10,558,253,855","16,420","1,322,147",485,"1,720","110,015,500","10,668,269,355","15,072","1,337,219",488,"1,648","1,856,366,856","239,340"
4,토르: 라그나로크,2017-10-25,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,"액션,어드벤처,판타지,SF",타이카 와이티티,"크리스 헴스워스,톰 히들스턴,케이트 블란쳇,이드리스 엘바,제프 골드블럼,테사 톰슨,칼 어번,마크 러팔로,안소니 홉킨스","93,138,500","37,540,434,345","12,529","4,638,245",423,"1,048","111,034,200","37,651,468,545","15,417","4,653,662",422,929,"155,367,200","37,806,835,745","19,514","4,673,176",429,949,"325,839,000","38,132,674,745","39,962","4,713,138",480,"1,067","320,968,650","38,453,643,395","39,538","4,752,676",484,"1,075","89,952,000","38,543,595,395","12,285","4,764,961",428,"1,003","81,682,700","38,625,278,095","11,189","4,776,150",428,989,"1,177,982,250","150,434"
5,러빙 빈센트,2017-11-09,영국,"영국,폴란드",,판씨네마(주),15세이상관람가,"애니메이션,미스터리","도로타 코비엘라,휴 웰치맨","시얼샤 로넌,제롬 플린","57,790,000","1,153,330,100","7,660","144,693",170,351,"58,030,000","1,211,360,100","7,821","152,514",164,332,"86,619,000","1,297,979,100","10,271","162,785",183,373,"159,910,400","1,457,889,500","18,922","181,707",202,444,"163,780,900","1,621,670,400","19,604","201,311",199,461,"69,925,900","1,691,596,300","9,311","210,622",197,495,"72,393,200","1,763,989,500","9,825","220,447",210,502,"668,449,400","83,414"
6,범죄도시,2017-10-03,한국,한국,"(주)홍필름,(주)비에이엔터테인먼트","메가박스중앙(주)플러스엠,(주)키위미디어그룹",청소년관람불가,"범죄,액션",강윤성,"마동석,윤계상,조재윤,최귀화,박상규,유지연,최성재,이경원,이태규,진선규","33,320,000","55,951,461,249","4,509","6,834,894",246,474,"26,522,700","55,977,983,949","3,568","6,838,462",204,321,"44,927,500","56,022,911,449","5,297","6,843,759",227,372,"79,149,400","56,102,060,849","9,109","6,852,868",213,358,"77,730,000","56,179,790,849","9,042","6,861,910",212,341,"33,307,500","56,213,098,349","4,419","6,866,329",231,390,"35,610,000","56,248,708,349","4,756","6,871,085",235,393,"330,567,100","40,700"
7,7호실,2017-11-15,한국,한국,(주)명필름,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,코미디,이용승,"신하균,도경수,김동영,김종수,김종구,박수영,전석호,황정민,정희태,김도윤,정승길,박소영,조민성,윤세현,이광기,이재혁,김성종","34,396,400","2,398,481,537","4,722","310,417",338,831,"35,205,300","2,433,686,837","4,871","315,288",295,712,"39,223,052","2,472,909,889","5,193","320,481",294,641,"50,888,850","2,523,798,739","6,414","326,895",301,555,"58,117,900","2,581,916,639","7,325","334,220",291,543,"31,679,400","2,613,596,039","4,196","338,416",282,516,"22,343,400","2,635,939,439","3,210","341,626",280,505,"271,854,302","35,931"
8,래빗 스쿨,2017-11-23,독일,독일,,예지림엔터테인먼트,전체관람가,"애니메이션,가족",우테 폰 뮌쇼폴,"황창영,민아,최정현,임채헌,박상훈","3,373,500","16,141,500",422,"2,019",6,6,"14,953,500","31,095,000","2,344","4,363",154,162,"10,442,000","41,537,000","1,558","5,921",147,159,"91,099,200","132,636,200","12,343","18,264",302,443,"119,778,400","252,414,600","15,758","34,022",314,462,"6,783,000","259,197,600","1,014","35,036",156,169,"8,745,500","267,943,100","1,406","36,442",159,165,"255,175,100","34,845"
9,키드냅,2017-11-22,미국,미국,,(주)제이앤씨미디어그룹,15세이상관람가,"액션,스릴러",루이스 프리에토,할리 베리,"26,200,800","36,401,500","3,615","4,977",153,675,"25,287,000","61,688,500","3,509","8,486",152,623,"31,366,700","93,055,200","3,926","12,412",152,583,"40,637,900","133,693,100","4,893","17,305",167,501,"38,388,100","172,081,200","4,615","21,920",156,444,"14,504,000","186,585,200","2,059","23,979",147,413,"14,363,700","200,948,900","1,995","25,974",145,391,"190,748,200","24,612"
