기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2017-06-14 ~ 2017-06-20 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2017-06-14,,,,,,2017-06-15,,,,,,2017-06-16,,,,,,2017-06-17,,,,,,2017-06-18,,,,,,2017-06-19,,,,,,2017-06-20,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,미이라,2017-06-06,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"액션,어드벤처,판타지",알렉스 커츠먼,"톰 크루즈,소피아 부텔라,애나벨 월리스,러셀 크로우,하비에르 보텟,제이크 존슨,코트니 B. 반스,딜란 스미스","674,222,700","22,172,113,901","88,983","2,669,140","1,070","5,925","560,562,300","22,732,676,201","73,443","2,742,583",864,"4,651","827,449,180","23,560,125,381","98,073","2,840,656",892,"4,814","1,808,650,899","25,368,776,280","210,633","3,051,289",931,"5,160","1,622,618,100","26,991,394,380","189,596","3,240,885",933,"5,022","415,929,500","27,407,323,880","54,700","3,295,585",831,"4,500","386,299,700","27,793,623,580","51,044","3,346,629",844,"4,440","6,295,732,379","766,472"
2,하루,2017-06-15,한국,한국,(주)라인필름,CGV아트하우스,15세이상관람가,스릴러,조선호,"김명민,변요한,유재명,조은형,신혜선,박정민,이승민","16,679,000","60,102,000","1,872","7,124",5,5,"582,488,900","642,590,900","77,978","85,102",672,"3,672","836,373,655","1,478,964,555","101,803","186,905",707,"3,798","1,667,832,363","3,146,796,918","199,548","386,453",769,"4,192","1,507,498,700","4,654,295,618","179,441","565,894",781,"4,125","435,218,600","5,089,514,218","58,150","624,044",700,"3,884","422,916,100","5,512,430,318","56,833","680,877",733,"3,888","5,469,007,318","675,625"
3,악녀,2017-06-08,한국,한국,(주)앞에있다,(주)넥스트엔터테인먼트월드(NEW),청소년관람불가,액션,정병길,"김옥빈,신하균,성준,김서형,조은지,이승주,정해균,박철민,손민지,민예지,김연우,주문수,임도현,박지훈,박현민,백동현,장현기,정성윤,신중혁,신진철,정태수,차미진,윤인제,윤진영,이강우,이동희,이상진,이상철,이승철,이주현,홍준선,황성호,문지현","437,419,200","5,124,290,649","58,452","637,364",685,"2,948","317,627,200","5,441,917,849","42,513","679,877",581,"2,423","443,873,220","5,885,791,069","52,939","732,816",606,"2,536","867,863,501","6,753,654,570","102,101","834,917",629,"2,593","788,708,500","7,542,363,070","92,143","927,060",629,"2,544","262,173,400","7,804,536,470","34,993","962,053",599,"2,510","245,545,200","8,050,081,670","32,972","995,025",617,"2,476","3,363,210,221","416,113"
4,원더 우먼,2017-05-31,미국,미국,,워너브러더스 코리아(주),12세이상관람가,"액션,어드벤처,판타지,SF",팻티 젠킨스,"갤 가돗,로빈 라이트,크리스 파인,데이빗 듈리스,코니 닐슨,엘레나 아나야","182,563,200","15,607,738,947","24,765","1,933,648",550,"1,982","132,034,000","15,739,772,947","17,754","1,951,402",468,"1,327","200,465,575","15,940,238,522","24,054","1,975,456",486,"1,384","466,826,464","16,407,064,986","56,027","2,031,483",510,"1,397","403,256,900","16,810,321,886","48,556","2,080,039",499,"1,365","108,044,100","16,918,365,986","14,521","2,094,560",440,"1,300","107,644,500","17,026,010,486","14,509","2,109,069",441,"1,275","1,600,834,739","200,186"
5,노무현입니다,2017-05-25,한국,한국,영화사 풀,"CGV아트하우스,영화사 풀",12세이상관람가,다큐멘터리,이창재,"노무현,이상호","149,895,200","12,773,008,212","20,977","1,623,182",518,"1,524","112,364,300","12,885,372,512","15,626","1,638,808",455,"1,129","147,649,000","13,033,021,512","18,206","1,657,014",445,"1,164","283,217,000","13,316,238,512","34,301","1,691,315",492,"1,214","259,698,800","13,575,937,312","31,675","1,722,990",488,"1,163","85,313,700","13,661,251,012","11,656","1,734,646",435,"1,161","89,729,200","13,750,980,212","12,627","1,747,273",463,"1,178","1,127,867,200","145,068"
6,캐리비안의 해적: 죽은 자는 말이 없다,2017-05-24,미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,"액션,어드벤처,판타지,코미디","요아킴 뢰닝,에스펜 샌버그","조니 뎁,카야 스코델라리오,올랜도 블룸,하비에르 바르뎀,브렌튼 스웨이츠,제프리 러쉬,데이빗 웬햄,골시프테 파라하니,스티븐 그레이엄,케빈 맥널리,폴 매카트니,마틴 클레바,로드니 아피프","108,672,400","23,946,247,322","14,569","2,924,611",449,"1,350","67,901,000","24,014,148,322","8,970","2,933,581",357,726,"112,000,900","24,126,149,222","13,358","2,946,939",384,777,"268,531,600","24,394,680,822","31,722","2,978,661",396,832,"241,279,000","24,635,959,822","28,423","3,007,084",402,842,"70,650,900","24,706,610,722","9,248","3,016,332",352,779,"69,673,200","24,776,283,922","9,168","3,025,500",344,756,"938,709,000","115,458"
7,나의 붉은고래,2017-06-15,중국,중국,,(주)영화사 빅,전체관람가,"애니메이션,판타지","양선,장춘",,"1,087,000","43,920,000",155,"6,343",1,1,"48,763,200","92,683,200","6,571","12,914",365,"1,052","55,511,200","148,194,400","6,907","19,821",358,960,"108,606,500","256,800,900","13,497","33,318",390,899,"97,156,600","353,957,500","12,114","45,432",376,819,"21,223,700","375,181,200","2,873","48,305",319,668,"20,941,900","396,123,100","2,859","51,164",317,629,"353,290,100","44,976"
8,꼬마참새 리차드: 아프리카 원정대,2017-06-15,독일,"독일,벨기에,룩셈부르크,노르웨이",,씨네그루(주)키다리이엔티,전체관람가,애니메이션,"토비 젠켈,레자 메마리","김서영,구민선,변영희,사문영,임채헌,황창영,이현","714,000","25,065,000",102,"3,139",1,1,"8,219,500","33,284,500","1,251","4,390",156,165,"8,825,400","42,109,900","1,248","5,638",179,188,"95,189,900","137,299,800","12,638","18,276",319,454,"117,045,800","254,345,600","15,201","33,477",313,448,"5,207,500","259,553,100",731,"34,208",156,159,"7,487,000","267,040,100","1,164","35,372",164,171,"242,689,100","32,335"
9,꼬마돼지 베이브의 대모험,2017-06-15,독일,독일,,(주)박수엔터테인먼트,전체관람가,"애니메이션,어드벤처",테레사 스트로젝,,0,"7,849,000",0,"1,278",0,0,"5,871,000","13,720,000",957,"2,235",143,153,"8,087,000","21,807,000","1,209","3,444",170,178,"67,644,000","89,451,000","9,168","12,612",306,411,"68,824,700","158,275,700","9,143","21,755",312,419,"4,092,000","162,367,700",607,"22,362",141,148,"7,595,400","169,963,100","1,280","23,642",156,165,"162,114,100","22,364"
