기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2017-08-30 ~ 2017-09-05 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2017-08-30,,,,,,2017-08-31,,,,,,2017-09-01,,,,,,2017-09-02,,,,,,2017-09-03,,,,,,2017-09-04,,,,,,2017-09-05,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,킬러의 보디가드,2017-08-30,미국,미국,,"TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹",15세이상관람가,"액션,코미디",패트릭 휴즈,"라이언 레놀즈,사무엘 L. 잭슨,셀마 헤이엑,게리 올드만","749,584,000","892,516,300","123,601","139,677",380,"1,739","642,292,600","1,534,808,900","81,197","220,874",358,"1,756","1,020,255,300","2,555,064,200","116,881","337,755",401,"1,974","1,975,734,600","4,530,798,800","227,264","565,019",462,"2,364","1,848,465,100","6,379,263,900","211,918","776,937",482,"2,375","569,316,600","6,948,580,500","71,847","848,784",415,"2,142","488,075,300","7,436,655,800","61,543","910,327",424,"2,146","7,293,723,500","894,251"
2,청년경찰,2017-08-09,한국,한국,"(주)무비락,(주)도서관옆스튜디오,베리굿스튜디오(주)",롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,액션,김주환,"김규백,박서준,정다은,강하늘,성동일,박하선,이하준,이현일,임대현,박재홍,박정훈,장석진,서은지,서정우,서지원,신정화,조윤주,우상기,이강재,이다영,최광원,최지민,이도현,이상민,이세희,이수진,한재욱,이승희,이은비,이재웅,이정수,이주원,서정연,고준","507,722,900","39,593,870,116","87,406","5,045,044",627,"2,214","334,179,600","39,928,049,716","46,169","5,091,213",575,"2,142","465,721,800","40,393,771,516","56,997","5,148,210",640,"2,383","1,014,777,100","41,408,548,616","121,617","5,269,827",681,"2,726","895,449,800","42,303,998,416","107,474","5,377,301",686,"2,685","233,955,600","42,537,954,016","31,458","5,408,759",638,"2,481","217,721,700","42,755,675,716","29,679","5,438,438",633,"2,445","3,669,528,500","480,800"
3,택시운전사,2017-08-02,한국,한국,더램프(주),(주)쇼박스,15세이상관람가,드라마,장훈,"이수민,송강호,토마스 크레취만,유해진,류준열,박혁권,최귀화,이창섭,이호균,서정우,송병철,안용우,오석규,윤석진,이새별,이성호,이정은,이주영,황민형,김신웅,김진상,김화목,문광식,차순배,김대현","457,704,500","91,108,432,449","79,377","11,577,658",630,"2,130","335,370,500","91,443,802,949","47,308","11,624,966",615,"2,131","393,791,700","91,837,594,649","48,618","11,673,584",625,"2,219","827,171,300","92,664,765,949","98,741","11,772,325",683,"2,475","759,307,500","93,424,073,449","90,659","11,862,984",671,"2,397","212,759,100","93,636,832,549","29,312","11,892,296",646,"2,247","195,529,500","93,832,362,049","27,143","11,919,439",638,"2,212","3,181,634,100","421,158"
4,발레리안: 천 개 행성의 도시,2017-08-30,프랑스,프랑스,,판씨네마(주),12세이상관람가,"액션,어드벤처,SF",뤽 베송,"데인 드한,카라 델러비인,리한나,클라이브 오웬","422,633,400","520,538,400","70,846","80,567",614,"2,317","306,544,000","827,082,400","40,080","120,647",593,"2,364","403,912,241","1,230,994,641","46,692","167,339",583,"2,349","931,941,067","2,162,935,708","108,271","275,610",629,"2,453","803,811,600","2,966,747,308","94,528","370,138",622,"2,385","179,284,200","3,146,031,508","23,001","393,139",559,"2,215","162,187,700","3,308,219,208","20,730","413,869",570,"2,176","3,210,314,208","404,148"
5,브이아이피,2017-08-23,한국,한국,"(주)영화사 금월,(주)페퍼민트앤컴퍼니",워너브러더스 코리아(주),청소년관람불가,"범죄,드라마",박훈정,"강소백,장동건,김명민,박희순,이종석,임보라,박재웅,박준서,박준호,신수정,안세진,조청원,지성훈,최상재,최우진,이상민,이윤하,이주원,김대현","368,763,400","9,168,328,025","63,110","1,149,341",601,"2,054","224,512,300","9,392,840,325","30,612","1,179,953",576,"1,972","278,548,382","9,671,388,707","33,664","1,213,617",582,"2,024","467,332,794","10,138,721,501","55,358","1,268,975",581,"1,943","393,193,500","10,531,915,001","46,508","1,315,483",558,"1,865","125,113,900","10,657,028,901","16,969","1,332,452",545,"1,789","106,031,700","10,763,060,601","14,494","1,346,946",542,"1,756","1,963,495,976","260,715"
6,아토믹 블론드,2017-08-30,미국,미국,,씨네그루(주)키다리이엔티,청소년관람불가,액션,데이빗 레이치,"샤를리즈 테론,제임스 맥어보이,소피아 부텔라,존 굿맨,토비 존스","163,448,800","189,154,800","27,662","30,784",471,"1,857","123,091,300","312,246,100","17,058","47,842",448,"1,809","151,734,559","463,980,659","18,384","66,226",441,"1,718","214,988,333","678,968,992","25,640","91,866",460,"1,377","191,408,800","870,377,792","22,783","114,649",450,"1,317","85,325,600","955,703,392","11,573","126,222",421,"1,366","82,406,700","1,038,110,092","11,258","137,480",419,"1,329","1,012,404,092","134,358"
7,장산범,2017-08-17,한국,한국,(주)드림캡쳐,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"미스터리,스릴러",허정,"염정아,박혁권,허진,신린아,방유설,이준혁,이달,이주원,장리우,정지훈","146,341,900","9,479,386,559","25,062","1,199,630",337,790,"87,195,200","9,566,581,759","11,552","1,211,182",323,751,"131,723,118","9,698,304,877","15,711","1,226,893",341,823,"278,999,206","9,977,304,083","33,804","1,260,697",379,918,"216,309,200","10,193,613,283","26,107","1,286,804",368,872,"53,023,400","10,246,636,683","6,922","1,293,726",311,757,"46,714,500","10,293,351,183","6,121","1,299,847",314,748,"960,306,524","125,279"
8,로마의 휴일,2017-08-30,한국,한국,(주)전망좋은 영화사,메가박스중앙(주)플러스엠,15세이상관람가,"코미디,드라마",이덕희,"임창정,공형진,정상훈,지웅배,사우,박예슬,박우준,박은지,임성환,박준영,박준희,박찬영,박희진,장예찬,전혜수,정서영,정성목,조원빈,최지안,이보라,이석현,허나경,이자은,이재은,이정수,이정호,이종영,이주영,황윤성,김헌철,임병우,박찬영","143,614,500","231,783,000","24,402","35,410",416,"1,792","101,592,800","333,375,800","14,432","49,842",399,"1,732","115,094,382","448,470,182","14,784","64,626",403,"1,594","192,370,194","640,840,376","23,751","88,377",436,"1,314","188,272,700","829,113,076","23,080","111,457",431,"1,264","57,529,900","886,642,976","8,052","119,509",388,"1,205","50,148,100","936,791,076","7,032","126,541",386,"1,148","848,622,576","115,533"
9,혹성탈출: 종의 전쟁,2017-08-15,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"액션,어드벤처,드라마,SF",맷 리브스,"앤디 서키스,우디 해럴슨,스티브 잔,주디 그리어,타이 올슨,채드 룩,티모시 웨버,마이클 아담스웨이트,라우로 차트랜드,스티브 바란칙","65,962,500","16,436,399,578","10,861","1,999,046",242,413,"40,112,000","16,476,511,578","5,613","2,004,659",204,372,"54,176,900","16,530,688,478","6,537","2,011,196",202,369,"113,718,000","16,644,406,478","13,597","2,024,793",210,360,"102,194,900","16,746,601,378","12,154","2,036,947",212,351,"23,751,500","16,770,352,878","3,185","2,040,132",189,339,"20,337,100","16,790,689,978","2,752","2,042,884",185,334,"420,252,900","54,699"
