기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2015-05-06 ~ 2015-05-12 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2015-05-06,,,,,,2015-05-07,,,,,,2015-05-08,,,,,,2015-05-09,,,,,,2015-05-10,,,,,,2015-05-11,,,,,,2015-05-12,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,어벤져스: 에이지 오브 울트론,2015-04-23,미국,미국,,월트디즈니컴퍼니코리아(주),12세이상관람가,"액션,어드벤처,판타지,SF",조스 웨던,"로버트 다우니 주니어,크리스 헴스워스,마크 러팔로,크리스 에반스,스칼렛 요한슨,제레미 레너,돈 치들,애런 존슨,엘리자베스 올슨,폴 베타니,코비 스멀더스,제임스 스페이더,사무엘 L. 잭슨,수현","1,086,960,300","71,845,325,100","133,587","8,466,698","1,526","7,296","873,807,700","72,719,132,800","106,327","8,573,025","1,307","6,146","1,251,814,069","73,970,946,869","146,621","8,719,646","1,295","6,309","2,977,488,084","76,948,434,953","344,605","9,064,251","1,283","6,532","2,677,368,500","79,625,803,453","313,171","9,377,422","1,282","6,287","623,680,500","80,249,483,953","74,553","9,451,975","1,170","5,419","612,629,800","80,862,113,753","73,593","9,525,568","1,183","5,394","10,103,748,953","1,192,457"
2,차이나타운,2015-04-29,한국,한국,폴룩스픽쳐스(주),CGV아트하우스,청소년관람불가,"범죄,드라마",한준희,"김혜수,김고은,엄태구,박보검,고경표,오대환,배유람,이혁준,백동현,조경섭,권지훈,김경애,오유진,우종현,유지현,김성종,이상희,이수경,김수안,정석용,이대연,이루리,안재홍,기주봉,조복래,이민지","377,366,700","7,368,515,754","48,433","908,156",536,"2,393","334,950,700","7,703,466,454","43,274","951,430",487,"2,238","430,747,000","8,134,213,454","51,970","1,003,400",496,"2,297","955,065,100","9,089,278,554","112,028","1,115,428",524,"2,340","925,964,700","10,015,243,254","108,212","1,223,640",520,"2,281","305,389,600","10,320,632,854","39,510","1,263,150",496,"2,366","313,651,300","10,634,284,154","40,931","1,304,081",510,"2,345","3,643,135,100","444,358"
3,언프렌디드: 친구삭제,2015-05-07,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"공포(호러),스릴러",레오 가브리아제,"샐리 헤닝,모세 제이콥 스톰,윌 펠츠,헤더 소서맨","1,590,000","3,302,000",318,532,1,1,"162,422,000","165,724,000","21,884","22,416",297,773,"190,998,478","356,722,478","25,667","48,083",329,850,"390,007,063","746,729,541","51,910","99,993",385,"1,121","349,827,000","1,096,556,541","46,342","146,335",386,"1,141","76,810,000","1,173,366,541","10,166","156,501",317,"1,001","69,388,500","1,242,755,041","9,201","165,702",325,956,"1,241,043,041","165,488"
4,연애의 맛,2015-05-07,한국,한국,(주)청우필름,"(주)와우픽쳐스,(주)쇼박스",청소년관람불가,"멜로/로맨스,코미디",김아론,"오지호,최령,강예원,이종호,이혜란,박지환,정우일,정현진,유예원,이동진,형윤석,이승준,이은지,이은지,김중희,이은지,이은지,오민석",0,"19,185,000",0,"2,385",0,0,"125,905,400","145,090,400","16,462","18,847",390,"1,452","169,544,769","314,635,169","20,694","39,541",398,"1,469","363,182,284","677,817,453","43,494","83,035",397,"1,363","362,411,200","1,040,228,653","43,149","126,184",392,"1,316","139,800,100","1,180,028,753","18,220","144,404",375,"1,424","146,512,000","1,326,540,753","19,355","163,759",384,"1,447","1,307,355,753","161,374"
5,위험한 상견례 2,2015-04-29,한국,한국,"(주)전망좋은 영화사,TCO(주)더콘텐츠온,(주)마음에드는영화사","롯데쇼핑㈜롯데엔터테인먼트,(주)마인스 엔터테인먼트",15세이상관람가,"멜로/로맨스,코미디",김진영,"진세연,홍종현,신정근,임수연,정명호,박진수,박태규,조영란,조용재,오재호,유성진,이동민,이상현,이상협,이석현,차종호,이철민,김선영,신대섭,박은혜","130,349,000","2,536,456,854","17,700","333,844",424,"1,370","69,113,000","2,605,569,854","9,881","343,725",310,775,"114,579,700","2,720,149,554","15,322","359,047",329,828,"232,438,400","2,952,587,954","29,725","388,772",327,863,"228,431,500","3,181,019,454","29,022","417,794",324,861,"61,305,800","3,242,325,254","8,433","426,227",325,857,"65,081,600","3,307,406,854","8,987","435,214",331,872,"901,299,000","119,070"
6,다이노 타임,2015-04-30,한국,"한국,미국",주식회사 토이온,씨제이이앤엠(주),전체관람가,"애니메이션,어드벤처,코미디","최윤석,존 카프카","멜라니 그리피스,제인 린치,윌리엄 볼드윈,스티븐 볼드윈,롭 슈나이더,유리 로웬탈","47,203,400","1,445,499,800","6,803","194,167",268,376,"29,209,100","1,474,708,900","3,988","198,155",160,202,"17,219,500","1,491,928,400","2,457","200,612",165,205,"134,988,700","1,626,917,100","18,035","218,647",287,493,"154,476,600","1,781,393,700","20,467","239,114",291,508,"4,862,200","1,786,255,900",673,"239,787",118,136,"9,550,600","1,795,806,500","1,446","241,233",132,155,"397,510,100","53,869"
7,기생수 파트2,2015-05-07,일본,일본,,판씨네마(주),청소년관람불가,"SF,스릴러",야마자키 타카시,"소메타니 쇼타,아베 사다오,후카츠 에리,하시모토 아이","2,156,000","14,321,000",308,"1,766",2,2,"70,250,600","84,571,600","9,213","10,979",255,730,"62,404,922","146,976,522","7,599","18,578",256,710,"111,039,037","258,015,559","13,211","31,789",260,652,"103,946,900","361,962,459","12,346","44,135",255,626,"38,631,400","400,593,859","5,004","49,139",250,673,"36,863,800","437,457,659","4,743","53,882",243,631,"425,292,659","52,424"
8,장수상회,2015-04-09,한국,한국,"(주)빅픽쳐,씨제이이앤엠(주)",씨제이이앤엠(주),12세이상관람가,"멜로/로맨스,드라마",강제규,"박해빛나,박근형,윤여정,조진웅,한지민,황우슬혜,문가영,찬열,장문규,이준혁,윤소희,백일섭,박소연,이제욱,강석민,박지혜,정해인,최대영,최승훈,송동규,유원준,유원준,윤상훈,윤여정,이강희,임하룡,홍성일,이보영,이상수,이수지,이언정,김재화,남문철,박나예,남명렬","34,771,200","8,342,162,343","5,012","1,108,882",140,317,"20,743,700","8,362,906,043","3,200","1,112,082",104,195,"67,800,400","8,430,706,443","9,242","1,121,324",142,302,"74,402,600","8,505,109,043","9,453","1,130,777",136,253,"69,816,400","8,574,925,443","8,815","1,139,592",141,256,"18,130,800","8,593,056,243","2,602","1,142,194",119,238,"25,035,300","8,618,091,543","3,776","1,145,970",132,252,"310,700,400","42,100"
9,노아의 방주: 남겨진 녀석들,2015-04-30,독일,"독일,벨기에,룩셈부르크,아일랜드",,씨네그루(주)다우기술,전체관람가,애니메이션,토비 젠켈,"김하영,배진홍,윤세웅","34,976,800","1,302,536,700","5,113","179,820",255,359,"12,055,700","1,314,592,400","1,784","181,604",110,141,"10,118,900","1,324,711,300","1,466","183,070",117,141,"80,829,100","1,405,540,400","11,242","194,312",256,380,"81,233,300","1,486,773,700","11,112","205,424",257,377,"2,650,800","1,489,424,500",415,"205,839",75,82,"3,298,100","1,492,722,600",494,"206,333",82,92,"225,162,700","31,626"
