기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2015-10-14 ~ 2015-10-20 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2015-10-14,,,,,,2015-10-15,,,,,,2015-10-16,,,,,,2015-10-17,,,,,,2015-10-18,,,,,,2015-10-19,,,,,,2015-10-20,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,마션,2015-10-08,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"액션,어드벤처,SF",리들리 스콧,"맷 데이먼,제시카 차스테인,제프 다니엘스,케이트 마라,크리스틴 위그","865,823,000","17,692,914,661","128,490","2,184,365","1,053","4,759","853,077,400","18,545,992,061","107,160","2,291,525",966,"4,443","1,426,203,606","19,972,195,667","172,134","2,463,659","1,011","4,631","2,973,618,128","22,945,813,795","347,849","2,811,508","1,040","5,071","2,526,540,400","25,472,354,195","299,494","3,111,002","1,018","4,889","633,425,900","26,105,780,095","80,035","3,191,037",970,"4,404","604,533,200","26,710,313,295","76,319","3,267,356",978,"4,370","9,883,221,634","1,211,481"
2,인턴,2015-09-24,미국,미국,,워너브러더스 코리아(주),12세이상관람가,코미디,낸시 마이어스,"앤 해서웨이,로버트 드니로,르네 루소,냇 울프,아담 드바인,앤드류 라넬스","340,870,500","19,230,025,607","55,633","2,427,419",505,"2,091","362,860,400","19,592,886,007","48,387","2,475,806",448,"1,916","570,981,700","20,163,867,707","72,532","2,548,338",495,"2,044","1,082,914,500","21,246,782,207","132,491","2,680,829",527,"2,273","910,066,600","22,156,848,807","112,168","2,792,997",529,"2,222","306,999,500","22,463,848,307","40,864","2,833,861",490,"2,082","315,941,800","22,779,790,107","42,387","2,876,248",499,"2,102","3,890,635,000","504,462"
3,성난 변호사,2015-10-08,한국,한국,"씨제이이앤엠(주),(주)영화사 빛나는 제국,우수영화사",씨제이이앤엠(주),15세이상관람가,"범죄,액션",허종호,"오상철,이선균,김고은,임원희,장현성,최재웅,김윤혜,홍성덕,배유람,권귀덕,조경섭,조경섭,정진근,장명진,이확광,이형섭,이은택,이수민,이기창,유영진,김현정,노영화,송원종,박지영","295,699,000","5,372,923,639","48,417","694,752",547,"2,434","257,967,900","5,630,891,539","35,143","729,895",448,"1,782","389,876,700","6,020,768,239","50,736","780,631",468,"1,884","712,917,200","6,733,685,439","88,597","869,228",464,"1,962","670,413,900","7,404,099,339","83,427","952,655",469,"1,937","222,024,400","7,626,123,739","29,808","982,463",445,"1,858","205,127,400","7,831,251,139","27,609","1,010,072",451,"1,868","2,754,026,500","363,737"
4,탐정 : 더 비기닝,2015-09-24,한국,한국,(주)크리픽쳐스,씨제이이앤엠(주),15세이상관람가,"코미디,범죄",김정훈,"권상우,성동일,박해준,이승준,조복래,오정세,박준면,이일화,서영희,강민지,홍서현,천유나,차승연,정종훈,정승연,이현기,이찬희,김승배,김은지,김태훈,김하늘,김희영,모일영,박민철,박성일,박시영,박지혜,최성원,홍은택,이해영,지대한,진용욱","120,405,000","19,287,466,873","20,024","2,469,631",397,"1,291","93,085,500","19,380,552,373","12,903","2,482,534",323,857,"141,361,500","19,521,913,873","18,887","2,501,421",330,896,"278,493,400","19,800,407,273","35,458","2,536,879",327,921,"269,529,800","20,069,937,073","34,101","2,570,980",335,908,"79,781,400","20,149,718,473","10,796","2,581,776",309,864,"74,983,000","20,224,701,473","10,637","2,592,413",320,848,"1,057,639,600","142,806"
5,사도,2015-09-16,한국,한국,(주)타이거픽쳐스,(주)쇼박스,12세이상관람가,사극,이준익,"송강호,유아인,문근영,전혜진,김해숙,박원상,진지희,박소담,서예지,이효제,곽동호,최희영,정호,이현철,김상훈,이민혜,김경원,김대환,김민규,양지혜,안현숙,김우진,이대연,최덕문,정석용,최민철,안정우,안태훈,조승연,차순배","123,446,500","47,574,344,901","21,457","6,076,616",424,"1,298","106,527,100","47,680,872,001","15,047","6,091,663",354,873,"135,826,800","47,816,698,801","18,033","6,109,696",356,888,"270,677,600","48,087,376,401","34,209","6,143,905",371,954,"245,508,600","48,332,885,001","31,572","6,175,477",362,922,"76,655,100","48,409,540,101","10,650","6,186,127",352,888,"76,513,700","48,486,053,801","11,099","6,197,226",360,863,"1,035,155,400","142,067"
6,트랜스포터: 리퓰드,2015-10-15,프랑스,"프랑스,중국",,씨네그루(주)다우기술,15세이상관람가,"액션,범죄,스릴러",카밀 들라마레,"에드 스크레인,론 샤바놀","6,176,000","7,888,000",772,986,5,5,"153,031,600","160,919,600","20,329","21,315",415,"1,354","195,512,554","356,432,154","24,820","46,135",420,"1,373","301,981,461","658,413,615","37,387","83,522",432,"1,306","256,285,600","914,699,215","31,564","115,086",422,"1,253","81,919,400","996,618,615","10,906","125,992",397,"1,242","78,194,400","1,074,813,015","10,484","136,476",391,"1,203","1,073,101,015","136,262"
7,더 비지트,2015-10-15,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"스릴러,공포(호러)",M. 나이트 샤말란,"디애너 듀나건,피터 맥로비,에드 옥슨볼드,올리비아 데종",0,"2,398,000",0,337,0,0,"55,572,400","57,970,400","7,372","7,709",275,650,"68,554,748","126,525,148","8,757","16,466",278,624,"99,598,233","226,123,381","12,568","29,034",279,562,"73,760,500","299,883,881","9,361","38,395",275,534,"28,049,500","327,933,381","3,741","42,136",250,517,"26,786,100","354,719,481","3,609","45,745",254,501,"352,321,481","45,408"
8,비밀,2015-10-15,한국,한국,"영화사 도로시(주),(주)에스에이치기획",CGV아트하우스,15세이상관람가,"미스터리,드라마","박은경,이동하","성동일,김유정,손호준,임형준,서예지,진경,김동현,김동현,김요한,김우희,김원준,김은정,송호연,박세은,박재영,남일우","1,634,000","16,318,500",190,"1,959",2,2,"54,017,800","70,336,300","7,539","9,498",305,791,"64,788,600","135,124,900","8,950","18,448",300,776,"79,637,000","214,761,900","10,422","28,870",302,716,"67,779,200","282,541,100","8,880","37,750",293,664,"27,148,600","309,689,700","3,871","41,621",269,627,"22,579,900","332,269,600","3,198","44,819",264,583,"317,585,100","43,050"
9,아델라인 : 멈춰진 시간,2015-10-15,미국,미국,,(주)쇼박스,12세이상관람가,"판타지,멜로/로맨스",리 톨랜드 크리거,"블레이크 라이블리,미치엘 휘즈먼,캐시 베이커",0,"11,953,000",0,"1,495",0,0,"27,496,300","39,449,300","3,754","5,249",238,512,"41,997,452","81,446,752","5,342","10,591",239,521,"59,442,467","140,889,219","7,309","17,900",233,431,"51,365,900","192,255,119","6,366","24,266",233,415,"30,022,000","222,277,119","4,081","28,347",231,453,"29,418,500","251,695,619","4,032","32,379",232,454,"239,742,619","30,884"
