기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2015-04-01 ~ 2015-04-07 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2015-04-01,,,,,,2015-04-02,,,,,,2015-04-03,,,,,,2015-04-04,,,,,,2015-04-05,,,,,,2015-04-06,,,,,,2015-04-07,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,분노의 질주: 더 세븐,2015-04-01,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"액션,범죄,스릴러",제임스 완,"빈 디젤,폴 워커,드웨인 존슨,제이슨 스타뎀","1,065,238,700","1,070,002,700","135,549","135,946",774,"3,642","987,299,200","2,057,301,900","125,914","261,860",832,"3,840","1,457,091,059","3,514,392,959","175,427","437,287",879,"4,054","3,113,623,839","6,628,016,798","371,852","809,139",980,"4,569","3,005,877,900","9,633,894,698","361,214","1,170,353",983,"4,487","861,223,900","10,495,118,598","110,576","1,280,929",903,"4,102","728,992,300","11,224,110,898","93,550","1,374,479",900,"4,064","11,219,346,898","1,374,082"
2,스물,2015-03-25,한국,한국,"(주)영화나무,(주)아이에이치큐",(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"코미디,드라마",이병헌,"김우빈,이준호,강하늘,정덕희,주창욱,권지훈,오하늬,오현경,이성두,정소민,안재홍,이유비,김의성,김종수,민지,황미영","922,388,300","11,283,354,219","123,777","1,475,615",736,"3,860","618,857,300","11,902,211,519","81,943","1,557,558",729,"3,740","1,024,870,928","12,927,082,447","128,837","1,686,395",760,"3,880","2,191,462,613","15,118,545,060","277,145","1,963,540",786,"4,155","1,894,169,900","17,012,714,960","238,630","2,202,170",791,"4,055","489,133,300","17,501,848,260","64,877","2,267,047",729,"3,735","417,011,000","17,918,859,260","55,648","2,322,695",731,"3,710","7,557,893,341","970,857"
3,킹스맨 : 시크릿 에이전트,2015-02-11,미국,"미국,영국",,이십세기폭스코리아(주),청소년관람불가,"액션,스릴러",매튜 본,"콜린 퍼스,태런 에저튼,사무엘 L. 잭슨,마이클 케인","175,270,800","47,493,644,995","23,123","5,779,091",387,"1,471","128,937,600","47,622,582,595","16,959","5,796,050",382,"1,209","213,236,800","47,835,819,395","25,644","5,821,694",394,"1,243","422,743,000","48,258,562,395","49,510","5,871,204",401,"1,243","364,065,900","48,622,628,295","42,614","5,913,818",397,"1,199","128,237,700","48,750,865,995","16,747","5,930,565",385,"1,224","114,015,100","48,864,881,095","14,948","5,945,513",385,"1,224","1,546,506,900","189,545"
4,위플래쉬,2015-03-12,미국,미국,,(주)쇼박스,15세이상관람가,드라마,다미엔 차젤레,"마일즈 텔러,J.K. 시몬스","181,737,700","10,472,396,386","24,265","1,317,884",417,"1,611","121,059,500","10,593,455,886","16,099","1,333,983",402,"1,279","207,051,272","10,800,507,158","25,536","1,359,519",419,"1,357","390,802,487","11,191,309,645","47,014","1,406,533",412,"1,306","347,288,900","11,538,598,545","41,821","1,448,354",403,"1,267","97,017,600","11,635,616,145","12,970","1,461,324",404,"1,236","90,175,200","11,725,791,345","11,933","1,473,257",408,"1,217","1,435,132,659","179,638"
5,신데렐라,2015-03-19,미국,미국,,월트디즈니컴퍼니코리아(주),전체관람가,멜로/로맨스,케네스 브래너,"릴리 제임스,리처드 매든,케이트 블란쳇,헬레나 본햄 카터,홀리데이 그레인저,소피 맥쉐라","66,914,400","4,709,120,000","9,266","611,808",293,722,"28,567,500","4,737,687,500","3,834","615,642",217,387,"48,909,000","4,786,596,500","6,247","621,889",243,422,"197,361,900","4,983,958,400","26,151","648,040",297,623,"209,361,800","5,193,320,200","27,553","675,593",296,618,"30,436,000","5,223,756,200","4,172","679,765",240,433,"25,115,800","5,248,872,000","3,441","683,206",233,398,"606,666,400","80,664"
6,송 원,2015-04-01,미국,미국,,(주)박수엔터테인먼트,15세이상관람가,"드라마,멜로/로맨스",케이트 베커-플로이랜드,"앤 해서웨이,자니 플린","33,560,100","44,830,500","5,620","7,140",65,69,"43,971,900","88,802,400","6,140","13,280",329,"1,017","49,707,269","138,509,669","6,338","19,618",343,991,"63,297,774","201,807,443","7,942","27,560",365,843,"51,909,100","253,716,543","6,572","34,132",343,734,"23,821,600","277,538,143","3,391","37,523",314,722,"23,007,500","300,545,643","3,252","40,775",331,727,"289,275,243","39,255"
7,인서전트,2015-03-25,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"SF,액션",로베르트 슈벤트케,"쉐일린 우들리,테오 제임스,케이트 윈슬렛,나오미 왓츠,매기 큐,안셀 엘고트,마일즈 텔러,대니얼 대 킴","43,344,000","1,893,102,289","5,910","248,923",316,919,"24,547,600","1,917,649,889","3,384","252,307",265,561,"37,625,300","1,955,275,189","4,742","257,049",278,574,"71,541,800","2,026,816,989","8,784","265,833",270,526,"68,524,100","2,095,341,089","8,471","274,304",271,516,"19,752,800","2,115,093,889","2,663","276,967",260,510,"20,060,000","2,135,153,889","2,683","279,650",256,492,"285,395,600","36,637"
8,팔로우,2015-04-02,미국,미국,,"(주)영화사오원,(주)브리즈픽처스",청소년관람불가,공포(호러),데이빗 로버트 밋첼,"마이카 먼로,키어 길크리스,다니엘 조바토,제이크 웨어리",0,"10,630,000",0,"1,302",0,0,"37,879,700","48,509,700","4,885","6,187",188,524,"41,244,269","89,753,969","4,854","11,041",191,498,"62,136,374","151,890,343","7,241","18,282",197,456,"52,590,200","204,480,543","6,028","24,310",193,415,"20,566,400","225,046,943","2,672","26,982",186,406,"18,557,900","243,604,843","2,373","29,355",181,396,"232,974,843","28,053"
9,파울볼,2015-04-02,한국,한국,(주)티피에스컴퍼니,오퍼스픽쳐스,전체관람가,다큐멘터리,"조정래,김보경","김성근,조진웅,박지은,박진영,설재훈,이경태,이동현,이상훈,이상훈,이성진,이승엽,이승재,이승주",0,"22,443,000",0,"2,813",0,0,"16,891,300","39,334,300","2,283","5,096",204,484,"23,157,500","62,491,800","2,940","8,036",212,531,"40,560,500","103,052,300","5,116","13,152",227,518,"43,286,300","146,338,600","5,558","18,710",231,509,"18,302,700","164,641,300","2,554","21,264",211,468,"13,632,400","178,273,700","1,891","23,155",201,446,"155,830,700","20,342"
