기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2015-09-02 ~ 2015-09-08 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2015-09-02,,,,,,2015-09-03,,,,,,2015-09-04,,,,,,2015-09-05,,,,,,2015-09-06,,,,,,2015-09-07,,,,,,2015-09-08,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,앤트맨,2015-09-03,미국,"미국,영국",,월트디즈니컴퍼니코리아(주),12세이상관람가,"액션,SF",페이튼 리드,"폴 러드,마이클 더글라스,에반젤린 릴리,코리 스톨",0,"26,192,000",0,"1,778",0,0,"1,435,679,500","1,461,871,500","174,587","176,365",858,"4,584","1,899,864,900","3,361,736,400","220,000","396,365",886,"4,789","4,150,957,500","7,512,693,900","488,772","885,137",949,"5,385","3,622,125,300","11,134,819,200","429,365","1,314,502",934,"5,225","850,777,700","11,985,596,900","105,044","1,419,546",894,"4,730","729,762,500","12,715,359,400","90,626","1,510,172",892,"4,662","12,689,167,400","1,508,394"
2,베테랑,2015-08-05,한국,한국,"(주)외유내강,(주)필름케이",씨제이이앤엠(주),15세이상관람가,"액션,드라마",류승완,"황정민,유아인,유해진,오달수,장윤주,김시후,오대환,정웅인,정만식,송영창,진경,유인영,박소담,이동휘,배성우,천호진,이채은,조덕현,신지수,권지훈,정윤헌,장한승,김선웅,김성종,우영택,김민재,김재현,김태용,김지수,박지윤,박지혜,손성민,장소연,유재명,배제기,류선영,정재헌,안길강,마동석,김응수,고규필","840,111,200","87,607,269,526","112,792","11,193,174",833,"4,203","650,953,100","88,258,222,626","87,190","11,280,364",611,"2,748","935,572,433","89,193,795,059","116,808","11,397,172",621,"2,864","2,099,799,473","91,293,594,532","257,263","11,654,435",669,"3,200","1,840,691,800","93,134,286,332","227,365","11,881,800",669,"3,131","499,532,200","93,633,818,532","67,059","11,948,859",612,"2,833","435,645,800","94,069,464,332","58,658","12,007,517",617,"2,820","7,302,306,006","927,135"
3,뷰티 인사이드,2015-08-20,한국,한국,(주)용필름,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"판타지,멜로/로맨스",백,"한효주,김대명,도지한,배성우,박신혜,이범수,박서준,김상호,천우희,우에노 주리,이재준,김민재,이현우,조달환,이진욱,홍다미,서강준,김희원,이동욱,고아성,김주혁,유연석,이동휘,문숙,이경영,최용민,이미도,신동미,김시은,유재상,오상철,임예진,정두원,박지현,정은교,조유덕,차수보,차정환,손영진,신예진,유보라,윤여진,이미애,홍승철,이성준,이소연,이슬기,이승대,이진성,공민정,고규필,이봄","442,036,000","12,175,944,067","57,927","1,557,590",547,"2,230","240,455,900","12,416,399,967","31,281","1,588,871",375,"1,233","357,705,674","12,774,105,641","43,649","1,632,520",399,"1,315","684,374,971","13,458,480,612","83,579","1,716,099",419,"1,349","613,334,000","14,071,814,612","74,995","1,791,094",431,"1,349","174,296,100","14,246,110,712","22,595","1,813,689",395,"1,295","152,039,100","14,398,149,812","19,887","1,833,576",399,"1,299","2,664,241,745","333,913"
4,오피스,2015-09-03,한국,한국,(주)영화사꽃,(주)리틀빅픽쳐스,15세이상관람가,"스릴러,미스터리",홍원찬,"고아성,박성웅,배성우,김의성,류현경,이채은,오대환,박정민,이정환,최철수,안지혜,이성진,이영수,최병모,기주봉,손수현",0,"108,912,000",0,"13,061",0,0,"353,043,000","461,955,000","46,567","59,628",382,"1,842","393,379,193","855,334,193","49,454","109,082",409,"1,882","680,604,856","1,535,939,049","84,900","193,982",415,"1,854","588,195,700","2,124,134,749","73,136","267,118",425,"1,792","184,211,000","2,308,345,749","24,309","291,427",386,"1,737","165,205,000","2,473,550,749","21,851","313,278",385,"1,723","2,364,638,749","300,217"
5,암살,2015-07-22,한국,한국,(주)케이퍼필름,(주)쇼박스,15세이상관람가,"액션,드라마",최동훈,"전지현,이정재,하정우,오달수,조진웅,이경영,최덕문,김의성,박병은,김홍파,강용빈,홍성지,지동주,장현석,장용현,김민지,김승찬,안태랑,김예은,김정석,김정호,김준우,김지원,박상민,박정환,조승우,김해숙,진경,박소은,김인우,심희섭,김태준,차지원","274,909,800","95,479,681,626","37,478","12,318,136",495,"1,905","171,342,200","95,651,023,826","23,512","12,341,648",389,989,"249,419,826","95,900,443,652","31,880","12,373,528",402,"1,023","492,776,229","96,393,219,881","61,339","12,434,867",399,"1,031","473,289,500","96,866,509,381","59,620","12,494,487",394,"1,006","140,478,800","97,006,988,181","19,459","12,513,946",391,"1,001","122,048,800","97,129,036,981","16,936","12,530,882",394,"1,001","1,924,265,155","250,224"
6,갤로우즈,2015-09-03,미국,미국,,워너브러더스 코리아(주),15세이상관람가,공포(호러),"트래비스 클러프,크리스 로핑","캐시디 지포드,파이퍼 브라운,리즈 미슬러,라이언 슈스,트래비스 클러프",0,"11,419,000",0,"1,476",0,0,"80,767,200","92,186,200","10,524","12,000",262,609,"131,173,033","223,359,233","16,641","28,641",277,645,"170,985,873","394,345,106","22,161","50,802",299,581,"118,452,800","512,797,906","15,231","66,033",291,562,"39,042,900","551,840,806","5,120","71,153",253,530,"30,261,200","582,102,006","3,963","75,116",251,491,"570,683,006","73,640"
7,미쓰 와이프,2015-08-13,한국,한국,(주)영화사아이비젼,메가박스중앙(주)플러스엠,15세이상관람가,코미디,강효진,"엄정화,송승헌,김상호,라미란,서신애,임보경,강현구,백승호,정지안,조훈휘,최윤철,유영채,홍석현,이승호,이연주,이은정,고수희,안소연,양도연,염동현,황석하,정지훈,조덕제,김병춘,최종률,정유석,이용녀,최일화","131,140,600","6,776,376,066","18,118","903,619",353,"1,070","40,427,400","6,816,803,466","5,783","909,402",206,407,"51,478,200","6,868,281,666","6,763","916,165",210,421,"110,376,100","6,978,657,766","14,146","930,311",216,404,"105,059,300","7,083,717,066","13,278","943,589",213,403,"30,889,400","7,114,606,466","4,296","947,885",220,429,"29,971,100","7,144,577,566","4,337","952,222",223,434,"499,342,100","66,721"
8,히트맨: 에이전트 47,2015-09-03,미국,미국,,이십세기폭스코리아(주),15세이상관람가,"액션,범죄,스릴러",알렉산더 바흐,"루퍼트 프렌드,재커리 퀸토,한나 웨어",0,"11,012,000",0,"1,310",0,0,"56,749,600","67,761,600","7,599","8,909",262,763,"77,840,900","145,602,500","9,749","18,658",270,744,"106,805,100","252,407,600","13,277","31,935",272,553,"104,324,000","356,731,600","12,982","44,917",271,537,"45,713,400","402,445,000","6,097","51,014",265,595,"37,930,800","440,375,800","5,022","56,036",264,577,"429,363,800","54,726"
9,치외법권,2015-08-27,한국,한국,"(주)유니프로,(주)스톰픽쳐스코리아",판씨네마(주),15세이상관람가,액션,신동엽,"임창정,최다니엘,임은경,장광,이경영,문제영,정한비,박영진,임정아,박일우,정형석,조원재,서동수,서진원,이응준,안현준,최병모,방은희,반민정,한주영","152,505,800","2,495,381,705","20,687","323,629",414,"1,732","23,393,300","2,518,775,005","3,274","326,903",195,335,"24,364,800","2,543,139,805","3,213","330,116",200,336,"39,577,700","2,582,717,505","5,129","335,245",155,249,"35,243,200","2,617,960,705","4,518","339,763",152,232,"13,762,800","2,631,723,505","1,904","341,667",159,269,"13,413,500","2,645,137,005","1,880","343,547",159,252,"302,261,100","40,605"
