기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2015-05-27 ~ 2015-06-02 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2015-05-27,,,,,,2015-05-28,,,,,,2015-05-29,,,,,,2015-05-30,,,,,,2015-05-31,,,,,,2015-06-01,,,,,,2015-06-02,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,매드 맥스: 분노의 도로,2015-05-14,미국,"미국,호주",,워너브러더스 코리아(주),15세이상관람가,"액션,어드벤처,스릴러",조지 밀러,"톰 하디,샤를리즈 테론,니콜라스 홀트,조 크라비츠,로지 헌팅턴-휘틀리,라일리 코프,메간 게일,애비 리,코트니 이튼","665,550,200","20,014,769,626","93,152","2,287,154",619,"2,707","590,989,400","20,605,759,026","73,207","2,360,361",521,"2,370","922,507,498","21,528,266,524","107,825","2,468,186",573,"2,569","2,173,365,099","23,701,631,623","254,793","2,722,979",664,"3,015","1,903,278,900","25,604,910,523","223,606","2,946,585",669,"2,964","519,163,300","26,124,073,823","64,232","3,010,817",574,"2,676","473,366,400","26,597,440,223","57,992","3,068,809",567,"2,656","7,248,220,797","874,807"
2,스파이,2015-05-21,미국,미국,,이십세기폭스코리아(주),15세이상관람가,"액션,코미디",폴 페이그,"주드 로,제이슨 스타뎀,멜리사 맥카시","484,011,200","8,198,437,677","74,612","1,039,004",557,"2,343","412,102,300","8,610,539,977","54,607","1,093,611",449,"1,996","647,663,502","9,258,203,479","80,936","1,174,547",484,"2,163","1,611,773,401","10,869,976,880","198,222","1,372,769",584,"2,544","1,501,527,900","12,371,504,780","184,909","1,557,678",601,"2,497","430,027,100","12,801,531,880","56,992","1,614,670",515,"2,288","361,999,900","13,163,531,780","47,859","1,662,529",519,"2,272","5,449,105,303","698,137"
3,무뢰한,2015-05-27,한국,한국,(주)사나이픽처스,CGV아트하우스,청소년관람불가,멜로/로맨스,오승욱,"김남길,전도연,박성웅,곽도원,김민재,강태영,박지환,정재웅,조민지,조원희,송승현,오하늬,유지연,하은진,이동진,이학주,정재헌,지승현","331,691,500","403,109,500","50,014","58,057",482,"2,281","269,502,300","672,611,800","36,257","94,314",474,"2,292","341,599,060","1,014,210,860","41,949","136,263",477,"2,320","620,285,071","1,634,495,931","74,544","210,807",452,"2,099","510,315,200","2,144,811,131","61,237","272,044",433,"2,020","180,512,400","2,325,323,531","24,245","296,289",413,"2,008","159,564,800","2,484,888,331","21,359","317,648",411,"1,931","2,413,470,331","309,605"
4,간신,2015-05-21,한국,한국,(주)수필름,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,사극,민규동,"주지훈,김강우,천호진,임지연,이유영,김현수,문희경,박시영,박아영,임효우,전미정,전태호,박은영,박은영,박재성,박주희,박지수,정수지,정재우,배효진,조명행,조용완,송영창,차지연,성진아,최창훈,신동필,양정민,염재민,한진구,이보라,홍의정,황동희,이상철,이소희,이솔,이슬기,이승주,이용호,이용호,이윤지,김태희,서영주,기주봉,장광,류선영,김강일,정만식,최일화","297,390,700","5,606,813,510","45,182","694,266",554,"2,040","238,358,900","5,845,172,410","31,806","726,072",423,"1,508","307,372,800","6,152,545,210","37,664","763,736",427,"1,534","549,638,900","6,702,184,110","65,359","829,095",455,"1,413","440,568,400","7,142,752,510","52,584","881,679",432,"1,377","190,600,900","7,333,353,410","25,399","907,078",404,"1,509","179,854,600","7,513,208,010","24,220","931,298",410,"1,511","2,203,785,200","282,214"
5,악의 연대기,2015-05-14,한국,한국,(주)비에이엔터테인먼트,씨제이이앤엠(주),15세이상관람가,스릴러,백운학,"손현주,마동석,최다니엘,박서준,이준혁,이태호,이현우,강민정,조은수,서정우,최동헌,안용우,이명준,이성재,이용희,이은정,김태강,정원중,지대한,장준녕,정준원","239,675,500","14,589,509,063","36,401","1,839,347",465,"1,959","176,766,200","14,766,275,263","23,931","1,863,278",406,"1,499","271,216,240","15,037,491,503","34,361","1,897,639",395,"1,563","617,676,729","15,655,168,232","77,015","1,974,654",443,"1,582","534,778,900","16,189,947,132","66,967","2,041,621",425,"1,520","151,628,600","16,341,575,732","20,144","2,061,765",380,"1,507","132,752,700","16,474,328,432","17,570","2,079,335",385,"1,489","2,124,494,869","276,389"
6,투모로우랜드,2015-05-27,미국,미국,월트 디즈니 픽쳐스,월트디즈니컴퍼니코리아(주),12세이상관람가,"액션,어드벤처,미스터리,SF",브래드 버드,"조지 클루니,휴 로리,브릿 로버트슨","146,666,000","151,848,000","22,850","23,457",419,"1,027","173,697,000","325,545,000","22,217","45,674",422,"1,845","243,390,000","568,935,000","29,816","75,490",435,"1,862","606,398,200","1,175,333,200","74,551","150,041",422,"1,831","514,164,700","1,689,497,900","64,048","214,089",417,"1,729","106,860,300","1,796,358,200","14,135","228,224",388,"1,586","83,628,800","1,879,987,000","10,958","239,182",380,"1,500","1,874,805,000","238,575"
7,홈,2015-05-21,미국,미국,,씨제이이앤엠(주),전체관람가,"애니메이션,어드벤처,판타지",팀 존슨,"짐 파슨스,리한나,제니퍼 로페즈,스티브 마틴","27,266,000","1,848,034,891","4,467","247,715",237,365,"13,366,000","1,861,400,891","1,968","249,683",134,191,"18,503,300","1,879,904,191","2,634","252,317",138,196,"297,946,500","2,177,850,691","40,071","292,388",378,784,"284,406,800","2,462,257,491","37,986","330,374",375,784,"14,385,800","2,476,643,291","2,039","332,413",134,194,"10,251,400","2,486,894,691","1,512","333,925",130,178,"666,125,800","90,677"
8,어벤져스: 에이지 오브 울트론,2015-04-23,미국,미국,,월트디즈니컴퍼니코리아(주),12세이상관람가,"액션,어드벤처,판타지,SF",조스 웨던,"로버트 다우니 주니어,크리스 헴스워스,마크 러팔로,크리스 에반스,스칼렛 요한슨,제레미 레너,돈 치들,애런 존슨,엘리자베스 올슨,폴 베타니,코비 스멀더스,제임스 스페이더,사무엘 L. 잭슨,수현","64,182,100","87,928,602,866","9,191","10,411,424",290,708,"42,560,800","87,971,163,666","5,791","10,417,215",192,369,"56,473,900","88,027,637,566","7,007","10,424,222",201,388,"185,259,400","88,212,896,966","23,346","10,447,568",247,472,"172,826,500","88,385,723,466","21,653","10,469,221",242,463,"34,234,200","88,419,957,666","4,592","10,473,813",190,377,"30,289,500","88,450,247,166","4,009","10,477,822",196,380,"585,826,400","75,589"
9,피치 퍼펙트: 언프리티 걸즈,2015-05-28,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"코미디,뮤지컬",엘리자베스 뱅크스,"안나 켄드릭,헤일리 스테인펠드,레벨 윌슨",0,"38,495,000",0,"4,346",0,0,"62,915,200","101,410,200","8,485","12,831",282,850,"81,634,898","183,045,098","10,261","23,092",287,848,"144,406,299","327,451,397","18,262","41,354",297,698,"118,857,900","446,309,297","15,236","56,590",297,667,"36,024,000","482,333,297","4,885","61,475",274,714,"32,599,000","514,932,297","4,374","65,849",273,685,"476,437,297","61,503"
