기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2015-12-02 ~ 2015-12-08 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2015-12-02,,,,,,2015-12-03,,,,,,2015-12-04,,,,,,2015-12-05,,,,,,2015-12-06,,,,,,2015-12-07,,,,,,2015-12-08,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,내부자들,2015-11-19,한국,한국,(유)내부자들 문화전문회사,(주)쇼박스,청소년관람불가,"범죄,드라마",우민호,"이병헌,조승우,백윤식,이경영,김홍파,배성우,조재윤,김대명,조우진,이엘,정만식,김병옥,김의성,박진우,남일우,김연지,김진우,문소리,박경순,설우신,손혜진,신정미,윤보배,이선관,이재남,이재정,이주아,신지수,장현준,최정연,황준혁,손종학,조덕제,유재명","1,041,282,500","32,025,085,137","136,712","4,019,452","1,024","5,030","1,003,039,300","33,028,124,437","131,521","4,150,973",972,"4,658","1,368,116,808","34,396,241,245","165,925","4,316,898",970,"4,852","2,808,204,322","37,204,445,567","334,093","4,650,991","1,022","5,308","2,514,431,900","39,718,877,467","299,851","4,950,842","1,015","5,171","785,149,500","40,504,026,967","103,494","5,054,336",960,"4,699","758,448,400","41,262,475,367","100,716","5,155,052",976,"4,667","10,278,672,730","1,272,312"
2,하트 오브 더 씨,2015-12-03,미국,미국,,워너브러더스 코리아(주),12세이상관람가,"액션,어드벤처,드라마",론 하워드,"크리스 헴스워스,킬리언 머피,벤 위쇼,샬롯 라일리,브렌단 글리슨,벤자민 워커","3,456,000","16,528,000",432,"1,701",1,1,"391,556,900","408,084,900","44,675","46,376",501,"2,331","497,337,600","905,422,500","57,953","104,329",520,"2,428","1,067,886,900","1,973,309,400","119,964","224,293",516,"2,547","1,019,130,900","2,992,440,300","114,661","338,954",524,"2,483","284,906,000","3,277,346,300","35,980","374,934",505,"2,296","310,118,800","3,587,465,100","40,346","415,280",535,"2,297","3,574,393,100","414,011"
3,검은 사제들,2015-11-05,한국,한국,영화사 집,씨제이이앤엠(주),15세이상관람가,"미스터리,드라마",장재현,"김윤석,강동원,박소담,김병옥,김의성,이호재,남일우,김동현,김미영,김수진,김혜민,박지수,송선찬,이상민,이승훈,이현우,손종학,조수향,남문철","207,492,500","38,956,257,792","28,320","4,990,803",484,"1,716","182,238,500","39,138,496,292","25,190","5,015,993",402,"1,241","272,572,400","39,411,068,692","35,350","5,051,343",421,"1,304","513,843,600","39,924,912,292","64,159","5,115,502",443,"1,392","460,493,200","40,385,405,492","57,212","5,172,714",439,"1,360","150,057,500","40,535,462,992","20,837","5,193,551",425,"1,314","150,573,700","40,686,036,692","21,166","5,214,717",427,"1,300","1,937,271,400","252,234"
4,극적인 하룻밤,2015-12-03,한국,한국,"(주)연우무대,(주)인사이드픽쳐스",CGV아트하우스,청소년관람불가,"멜로/로맨스,코미디",하기호,"윤계상,한예리,박효주,조복래,박병은,정수영,조영균,하정완,한정국,김수정,한지은,이지훈,정수연,김재화,박현지,진선규,김의성","3,786,000","11,285,000",449,"1,362",2,2,"270,250,900","281,535,900","35,140","36,502",386,"1,847","290,990,337","572,526,237","35,249","71,751",398,"1,891","471,548,645","1,044,074,882","55,812","127,563",434,"1,936","448,019,900","1,492,094,782","52,563","180,126",422,"1,845","155,657,600","1,647,752,382","20,241","200,367",384,"1,744","145,034,200","1,792,786,582","18,955","219,322",390,"1,723","1,785,287,582","218,409"
5,열정같은소리하고있네,2015-11-25,한국,한국,반짝반짝영화사(주),(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,드라마,정기훈,"정재영,박보영,오달수,배성우,류덕환,류현경,진경,윤균상,최홍원,김보람,김정훈,서동원,신정훈,육진영,이미경,이상훈,이영진,이병준,유하복","220,048,100","3,244,183,484","30,175","444,742",483,"2,286","129,523,400","3,373,706,884","19,003","463,745",393,"1,041","165,710,763","3,539,417,647","23,274","487,019",407,"1,088","252,727,255","3,792,144,902","32,137","519,156",387,"1,077","225,214,100","4,017,359,002","28,341","547,497",388,"1,047","80,623,100","4,097,982,102","11,741","559,238",364,974,"94,325,500","4,192,307,602","14,416","573,654",394,989,"1,168,172,218","159,087"
6,헝거게임: 더 파이널,2015-11-18,미국,미국,라이온스 게이트 필름즈,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"액션,어드벤처",프란시스 로렌스,"제니퍼 로렌스,조쉬 허처슨,리암 헴스워스,필립 세이모어 호프만,줄리안 무어,우디 해럴슨,엘리자베스 뱅크스,도날드 서덜랜드","98,767,400","5,427,592,563","13,485","722,158",355,921,"43,698,200","5,471,290,763","6,199","728,357",176,346,"71,847,600","5,543,138,363","9,691","738,048",186,366,"119,586,200","5,662,724,563","14,700","752,748",176,351,"111,870,400","5,774,594,963","13,865","766,613",180,349,"33,353,000","5,807,947,963","4,766","771,379",173,338,"32,837,600","5,840,785,563","4,651","776,030",169,328,"511,960,400","67,357"
7,시카리오: 암살자의 도시,2015-12-03,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,"범죄,미스터리,스릴러",드니 빌뇌브,"에밀리 블런트,베니치오 델 토로,조슈 브롤린",0,"7,449,000",0,948,0,0,"72,162,400","79,611,400","9,599","10,547",206,551,"81,508,429","161,119,829","10,016","20,563",217,570,"131,853,323","292,973,152","15,981","36,544",227,553,"129,817,000","422,790,152","15,538","52,082",216,533,"63,091,100","485,881,252","8,421","60,503",214,564,"58,168,800","544,050,052","7,722","68,225",210,562,"536,601,052","67,277"
8,사우스포,2015-12-03,미국,미국,,씨네그루(주)다우기술,15세이상관람가,"드라마,액션",안톤 후쿠아,"제이크 질렌할,레이첼 맥아담스,포레스트 휘테커,나오미 해리스",0,"112,429,000",0,"13,857",0,0,"78,548,000","190,977,000","10,637","24,494",335,886,"81,816,571","272,793,571","10,781","35,275",324,897,"117,969,777","390,763,348","15,144","50,419",322,841,"115,354,400","506,117,748","14,417","64,836",312,813,"51,267,400","557,385,148","7,228","72,064",308,782,"57,733,500","615,118,648","8,363","80,427",317,776,"502,689,648","66,570"
9,괴물의 아이,2015-11-25,일본,일본,,"CGV아트하우스,(주)리틀빅픽쳐스",12세이상관람가,"애니메이션,판타지,어드벤처",호소다 마모루,"야쿠쇼 코지,미야자키 아오이,소메타니 쇼타,히로세 스즈","63,572,000","1,000,865,216","8,722","135,468",310,807,"26,407,600","1,027,272,816","3,648","139,116",155,237,"34,619,400","1,061,892,216","4,575","143,691",162,247,"114,986,500","1,176,878,716","14,993","158,684",195,310,"113,150,100","1,290,028,816","14,637","173,321",197,314,"20,954,500","1,310,983,316","3,018","176,339",157,238,"21,910,800","1,332,894,116","3,273","179,612",164,246,"395,600,900","52,866"
10,맥베스,2015-12-03,영국,"영국,프랑스,미국",,판씨네마(주),15세이상관람가,드라마,저스틴 커젤,"마이클 패스벤더,마리옹 꼬띠아르",0,"10,308,000",0,"1,219",0,0,"42,222,500","52,530,500","5,987","7,206",126,274,"59,040,800","111,571,300","7,459","14,665",134,291,"85,783,800","197,355,100","10,804","25,469",129,296,"79,872,300","277,227,400","10,048","35,517",135,302,"36,819,100","314,046,500","5,160","40,677",131,312,"36,921,500","350,968,000","5,163","45,840",141,322,"340,660,000","44,621"
