기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2015-10-21 ~ 2015-10-27 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2015-10-21,,,,,,2015-10-22,,,,,,2015-10-23,,,,,,2015-10-24,,,,,,2015-10-25,,,,,,2015-10-26,,,,,,2015-10-27,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,더 폰,2015-10-22,한국,한국,(주)미스터로맨스,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"스릴러,액션",김봉주,"손현주,엄지원,배성우,김성종,권지훈,조용관,정한빈,정진근,장한별,임태훈,이확광,이병권,김경애,김광섭,이광기,김영민,김용환,김소영,김주희,김태환,김한준,서병철,백동현,이철민,노정의,장인섭,조달환,황석정","10,375,000","164,123,000","1,739","18,634",10,10,"721,519,700","885,642,700","97,241","115,875",705,"3,328","1,029,099,504","1,914,742,204","133,145","249,020",749,"3,517","2,008,279,471","3,923,021,675","249,459","498,479",794,"3,976","1,858,130,400","5,781,152,075","230,545","729,024",791,"3,930","597,924,200","6,379,076,275","79,305","808,329",744,"3,680","639,998,700","7,019,074,975","85,824","894,153",749,"3,687","6,865,326,975","877,258"
2,마션,2015-10-08,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"액션,어드벤처,SF",리들리 스콧,"맷 데이먼,제시카 차스테인,제프 다니엘스,케이트 마라,크리스틴 위그","633,088,000","27,343,401,295","80,818","3,348,174",976,"4,354","524,699,000","27,868,100,295","65,375","3,413,549",674,"2,803","907,483,400","28,775,583,695","107,917","3,521,466",693,"2,916","1,946,538,100","30,722,121,795","226,411","3,747,877",731,"3,199","1,694,273,700","32,416,395,495","200,525","3,948,402",728,"3,114","403,099,300","32,819,494,795","50,430","3,998,832",670,"2,875","415,206,100","33,234,700,895","52,085","4,050,917",684,"2,872","6,524,387,600","783,561"
3,특종: 량첸살인기,2015-10-22,한국,한국,"(주)우주필름,(주)뱅가드스튜디오",롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,스릴러,노덕,"조정석,이미숙,이하나,김의성,배성우,김대명,태인호,김수안,김기호,김민재,오주환,이정은,최병모,윤다경","3,476,000","176,977,000",552,"24,712",4,5,"483,123,800","660,100,800","64,516","89,228",776,"3,626","629,928,896","1,290,029,696","80,057","169,285",767,"3,649","1,014,521,529","2,304,551,225","127,138","296,423",743,"3,522","846,454,800","3,151,006,025","105,113","401,536",716,"3,320","253,980,000","3,404,986,025","34,000","435,536",677,"3,061","259,569,600","3,664,555,625","34,972","470,508",680,"3,036","3,491,054,625","446,348"
4,인턴,2015-09-24,미국,미국,,워너브러더스 코리아(주),12세이상관람가,코미디,낸시 마이어스,"앤 해서웨이,로버트 드니로,르네 루소,냇 울프,아담 드바인,앤드류 라넬스","318,411,700","23,098,201,807","42,739","2,918,987",504,"2,093","238,672,600","23,336,874,407","31,938","2,950,925",379,"1,357","386,593,216","23,723,467,623","48,366","2,999,291",407,"1,427","711,428,025","24,434,895,648","86,979","3,086,270",431,"1,609","629,191,400","25,064,087,048","77,219","3,163,489",447,"1,583","214,428,100","25,278,515,148","28,659","3,192,148",401,"1,525","216,563,800","25,495,078,948","29,090","3,221,238",405,"1,518","2,715,288,841","344,990"
5,성난 변호사,2015-10-08,한국,한국,"씨제이이앤엠(주),(주)영화사 빛나는 제국,우수영화사",씨제이이앤엠(주),15세이상관람가,"범죄,액션",허종호,"오상철,이선균,김고은,임원희,장현성,최재웅,김윤혜,홍성덕,배유람,권귀덕,조경섭,조경섭,정진근,장명진,이확광,이형섭,이은택,이수민,이기창,유영진,김현정,노영화,송원종,박지영","213,338,400","8,044,589,539","29,155","1,039,227",462,"1,875","66,981,600","8,111,571,139","9,098","1,048,325",333,785,"96,577,800","8,208,148,939","12,614","1,060,939",327,811,"164,800,500","8,372,949,439","20,816","1,081,755",330,781,"159,786,500","8,532,735,939","20,122","1,101,877",334,754,"52,336,200","8,585,072,139","7,197","1,109,074",328,753,"58,091,000","8,643,163,139","8,047","1,117,121",329,739,"811,912,000","107,049"
6,돌연변이,2015-10-22,한국,한국,영화사 우상,필라멘트픽쳐스,12세이상관람가,"드라마,코미디",권오광,"이광수,이천희,박보영,장광,이병준,김희원,강봉성,권오광,추민철,장원석,우문기,김수정,김태환,박성일,박시영,박준수,박지연",0,"41,964,000",0,"4,742",0,0,"74,638,100","116,602,100","10,379","15,121",365,"1,089","97,924,080","214,526,180","13,223","28,344",378,"1,083","202,381,404","416,907,584","26,989","55,333",393,"1,020","161,536,700","578,444,284","21,511","76,844",399,968,"32,111,700","610,555,984","4,423","81,267",328,794,"32,003,500","642,559,484","4,605","85,872",335,813,"600,595,484","81,130"
7,사도,2015-09-16,한국,한국,(주)타이거픽쳐스,(주)쇼박스,12세이상관람가,사극,이준익,"송강호,유아인,문근영,전혜진,김해숙,박원상,진지희,박소담,서예지,이효제,곽동호,최희영,정호,이현철,김상훈,이민혜,김경원,김대환,김민규,양지혜,안현숙,김우진,이대연,최덕문,정석용,최민철,안정우,안태훈,조승연,차순배","76,315,000","48,562,368,801","10,905","6,208,131",357,859,"24,106,800","48,586,475,601","3,557","6,211,688",102,173,"31,453,600","48,617,929,201","4,322","6,216,010",106,179,"52,978,300","48,670,907,501","6,651","6,222,661",113,188,"49,782,600","48,720,690,101","6,389","6,229,050",115,192,"18,507,300","48,739,197,401","2,597","6,231,647",103,195,"20,820,200","48,760,017,601","2,984","6,234,631",109,195,"273,963,800","37,405"
8,탐정 : 더 비기닝,2015-09-24,한국,한국,(주)크리픽쳐스,씨제이이앤엠(주),15세이상관람가,"코미디,범죄",김정훈,"권상우,성동일,박해준,이승준,조복래,오정세,박준면,이일화,서영희,강민지,홍서현,천유나,차승연,정종훈,정승연,이현기,이찬희,김승배,김은지,김태훈,김하늘,김희영,모일영,박민철,박성일,박시영,박지혜,최성원,홍은택,이해영,지대한,진용욱","74,015,200","20,298,716,673","10,289","2,602,702",311,850,"18,455,400","20,317,172,073","3,028","2,605,730",139,236,"20,830,900","20,338,002,973","2,866","2,608,596",124,236,"40,937,400","20,378,940,373","5,367","2,613,963",130,232,"38,829,200","20,417,769,573","4,920","2,618,883",114,207,"11,728,000","20,429,497,573","1,702","2,620,585",114,210,"12,732,000","20,442,229,573","1,751","2,622,336",111,210,"217,528,100","29,923"
9,트랜스포터: 리퓰드,2015-10-15,프랑스,"프랑스,중국",,씨네그루(주)다우기술,15세이상관람가,"액션,범죄,스릴러",카밀 들라마레,"에드 스크레인,론 샤바놀","77,894,100","1,152,707,115","10,421","146,897",408,"1,184","13,967,100","1,166,674,215","1,893","148,790",122,204,"18,743,500","1,185,417,715","2,483","151,273",124,199,"30,294,500","1,215,712,215","3,707","154,980",118,196,"25,766,700","1,241,478,915","3,194","158,174",120,193,"7,603,000","1,249,081,915","1,018","159,192",99,167,"10,673,200","1,259,755,115","1,411","160,603",108,188,"184,942,100","24,127"
10,빽 투더 퓨쳐 2,1990-01-13,미국,미국,"엠블린엔터테인먼트,유니버셜 픽쳐스","(주)프레인글로벌,(주)영화사 안다미로","12세이상관람가,중학생이상관람가","SF,액션,어드벤처,코미디",로버트 저메키스,"마이클 J. 폭스,크리스토퍼 로이드","19,032,900","20,068,900","2,292","2,429",53,78,"7,757,300","27,826,200",965,"3,394",42,68,"11,625,800","39,452,000","1,342","4,736",46,74,"19,802,400","59,254,400","2,297","7,033",51,76,"25,097,000","84,351,400","2,613","9,646",52,73,"4,436,800","88,788,200",562,"10,208",45,65,"4,581,000","93,369,200",565,"10,773",45,59,"92,333,200","10,636"
11,러브 라이브! 더 스쿨 아이돌 무비,2015-09-03,일본,일본,,(주)박수엔터테인먼트,전체관람가,애니메이션,쿄고쿠 타카히코,"토쿠이 소라,파일,쿠보 유리카,이이다 리호,쿠스다 아이나,난죠 요시노,미모리 스즈코,우치다 아야,닛타 에미","1,156,000","702,053,500",160,"91,707",7,9,"7,679,000","709,732,500","1,071","92,778",6,8,"5,711,000","715,443,500",743,"93,521",4,7,"27,119,000","742,562,500","3,794","97,315",20,36,"21,996,500","764,559,000","2,981","100,296",23,44,"1,353,000","765,912,000",177,"100,473",6,8,"1,067,000","766,979,000",138,"100,611",6,7,"66,081,500","9,064"
