기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2015-01-21 ~ 2015-01-27 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2015-01-21,,,,,,2015-01-22,,,,,,2015-01-23,,,,,,2015-01-24,,,,,,2015-01-25,,,,,,2015-01-26,,,,,,2015-01-27,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,강남 1970,2015-01-21,한국,한국,"(주)모베라픽처스,(주)쇼박스",(주)쇼박스,청소년관람불가,"액션,드라마",유하,"이민호,김래원,정진영,설현,유승목,한재영,이연두,정호빈,최진호,엄효섭,최병모,지대한,전배수,윤종화,서우진,이인혁,이정완,이주협,박소희,박시연,이한울,임성숙,장준혁,전우재,강풍,박재영,박재희,박준영,정영택,백동현,정창용,조선기,서현석,천영암,손재영,주연서,신영규,양진석,오형근,유정호,윤지원,이규석,김원진,이성용,이성준,이세훈,황재진,이원희,이은주,안정우,정진영,김지수,곽민호,이가경","1,184,775,700","1,278,024,800","152,329","163,151",684,"2,816","1,002,597,100","2,280,621,900","128,753","291,904",696,"2,847","1,239,450,032","3,520,071,932","148,335","440,239",752,"3,044","2,440,242,461","5,960,314,393","289,789","730,028",841,"3,276","2,300,774,900","8,261,089,293","273,777","1,003,805",836,"3,197","737,056,800","8,998,146,093","95,381","1,099,186",722,"2,993","723,099,600","9,721,245,693","93,456","1,192,642",729,"2,990","9,627,996,593","1,181,820"
2,빅 히어로,2015-01-21,미국,미국,,월트디즈니컴퍼니코리아(주),전체관람가,"애니메이션,액션,코미디","돈 홀,크리스 윌리암스","라이언 포터,스콧 애짓,다니엘 헤니,제이미 정,T.J. 밀러,제네시스 로드리게스,데이몬 웨이언스 주니어,마야 루돌프,제임스 크롬웰,알란 터딕","575,543,100","683,583,600","72,487","82,093",641,"2,635","729,815,300","1,413,398,900","94,778","176,871",679,"2,699","804,763,700","2,218,162,600","99,826","276,697",697,"2,788","2,270,167,500","4,488,330,100","275,671","552,368",781,"3,108","2,370,379,400","6,858,709,500","287,903","840,271",825,"3,133","526,835,700","7,385,545,200","67,519","907,790",660,"2,696","583,237,300","7,968,782,500","75,759","983,549",679,"2,696","7,860,742,000","973,943"
3,국제시장,2014-12-17,한국,한국,"(주)제이케이필름,씨제이이앤엠(주)",씨제이이앤엠(주),12세이상관람가,드라마,윤제균,"황정민,김윤진,오달수,정진영,장영남,라미란,김슬기,정영기,맹세창,김동원,김현중,김지영,황창기,박재우,박찬희,김예빈,김재철,김하연,김재현,이소영,류경현,황인준,이종석,이진희,전희경,박재언,유재상,김선영,정윤호,박길수,박영수,김근영","658,452,400","88,764,958,030","89,895","11,405,561",562,"2,300","630,133,200","89,395,091,230","86,643","11,492,204",578,"2,325","728,671,900","90,123,763,130","93,227","11,585,431",567,"2,394","1,731,840,400","91,855,603,530","216,226","11,801,657",649,"2,654","1,634,466,800","93,490,070,330","204,816","12,006,473",625,"2,539","484,613,400","93,974,683,730","66,137","12,072,610",564,"2,357","517,076,200","94,491,759,930","71,404","12,144,014",577,"2,361","6,385,254,300","828,348"
4,오늘의 연애,2015-01-14,한국,한국,(주)팝콘에프앤엠,씨제이이앤엠(주),15세이상관람가,"멜로/로맨스,코미디",박진표,"이승기,문채원,이서진,장진우,이경진,이동진,임하룡,이상협,김광규,김부선,가인,임종윤,남능미","464,770,500","9,640,725,831","61,808","1,214,638",471,"1,943","423,764,200","10,064,490,031","56,568","1,271,206",477,"1,927","490,341,133","10,554,831,164","61,586","1,332,792",482,"1,999","949,132,823","11,503,963,987","117,819","1,450,611",499,"2,011","826,258,000","12,330,221,987","102,444","1,553,055",485,"1,939","292,166,500","12,622,388,487","39,082","1,592,137",465,"1,893","288,820,600","12,911,209,087","38,811","1,630,948",462,"1,904","3,735,253,756","478,118"
5,박물관이 살아있다 : 비밀의 무덤,2015-01-14,미국,"미국,영국",,이십세기폭스코리아(주),전체관람가,"어드벤처,코미디,가족",숀 레비,"벤 스틸러,로빈 윌리엄스,댄 스티븐스,오웬 윌슨,벤 킹슬리,레벨 윌슨","223,671,000","5,158,468,006","31,652","692,443",381,"1,137","225,518,700","5,383,986,706","31,966","724,409",382,"1,136","247,876,600","5,631,863,306","33,276","757,685",387,"1,147","564,042,900","6,195,906,206","74,928","832,613",417,"1,205","529,159,700","6,725,065,906","69,863","902,476",402,"1,184","149,453,000","6,874,518,906","20,936","923,412",383,"1,130","157,894,500","7,032,413,406","22,267","945,679",381,"1,130","2,097,616,400","284,888"
6,허삼관,2015-01-14,한국,한국,"(주)두타연,(주)판타지오픽쳐스",(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,드라마,하정우,"하정우,하지원,전혜진,장광,주진모,성동일,이경영,김영애,정만식,조진웅,김기천,김성균,윤은혜,황보라,강민지,전현석,정우진,이경원,이민호,이수인,이승준,이승호,김재화,김시은","191,094,100","5,592,954,069","26,099","716,990",380,"1,024","168,517,900","5,761,471,969","23,312","740,302",375,999,"201,853,200","5,963,325,169","25,778","766,080",393,"1,015","371,696,800","6,335,021,969","47,139","813,219",393,962,"338,979,400","6,674,001,369","43,075","856,294",376,905,"117,043,600","6,791,044,969","16,188","872,482",372,956,"137,683,000","6,928,727,969","19,115","891,597",378,953,"1,526,868,000","200,706"
7,존 윅,2015-01-21,미국,미국,,(주)나이너스엔터테인먼트,청소년관람불가,"액션,스릴러","데이빗 레이치,채드 스타헬스키","키아누 리브스,애드리앤 팰리키,윌렘 데포","125,397,300","150,149,300","16,347","19,448",321,"1,076","106,451,300","256,600,600","14,050","33,498",312,"1,048","131,415,899","388,016,499","15,986","49,484",315,984,"199,569,638","587,586,137","24,014","73,498",315,784,"158,670,400","746,256,537","19,071","92,569",308,737,"64,718,300","810,974,837","8,574","101,143",310,815,"67,246,100","878,220,937","8,858","110,001",305,802,"853,468,937","106,900"
8,엑스 마키나,2015-01-21,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,"SF,스릴러",알렉스 가랜드,"도널 글리슨,알리시아 비칸데르,오스카 아이삭","67,285,300","69,672,300","8,662","9,003",197,552,"67,211,300","136,883,600","8,704","17,707",204,544,"84,227,101","221,110,701","10,224","27,931",201,535,"128,120,562","349,231,263","15,324","43,255",204,467,"100,098,000","449,329,263","11,937","55,192",198,441,"47,275,800","496,605,063","6,143","61,335",204,508,"47,073,700","543,678,763","6,124","67,459",207,503,"541,291,763","67,118"
9,아메리칸 스나이퍼,2015-01-14,미국,미국,,워너브러더스 코리아(주),청소년관람불가,액션,클린트 이스트우드,"브래들리 쿠퍼,시에나 밀러","59,333,200","1,697,524,194","7,666","211,064",147,290,"56,536,400","1,754,060,594","7,233","218,297",143,294,"80,487,467","1,834,548,061","9,620","227,917",147,304,"135,223,877","1,969,771,938","16,071","243,988",143,283,"110,909,400","2,080,681,338","13,115","257,103",143,286,"48,168,200","2,128,849,538","6,215","263,318",151,309,"49,987,700","2,178,837,238","6,410","269,728",146,310,"540,646,244","66,330"
