기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2015-04-15 ~ 2015-04-21 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2015-04-15,,,,,,2015-04-16,,,,,,2015-04-17,,,,,,2015-04-18,,,,,,2015-04-19,,,,,,2015-04-20,,,,,,2015-04-21,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,분노의 질주: 더 세븐,2015-04-01,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"액션,범죄,스릴러",제임스 완,"빈 디젤,폴 워커,드웨인 존슨,제이슨 스타뎀","473,912,800","18,996,690,481","60,938","2,329,279",783,"3,557","470,970,000","19,467,660,481","60,925","2,390,204",775,"3,546","719,961,534","20,187,622,015","88,114","2,478,318",804,"3,697","1,570,394,840","21,758,016,855","186,412","2,664,730",813,"3,957","1,656,651,300","23,414,668,155","197,675","2,862,405",813,"3,874","444,254,700","23,858,922,855","57,234","2,919,639",774,"3,566","345,286,700","24,204,209,555","44,610","2,964,249",788,"3,541","5,681,431,874","695,908"
2,장수상회,2015-04-09,한국,한국,"(주)빅픽쳐,씨제이이앤엠(주)",씨제이이앤엠(주),12세이상관람가,"멜로/로맨스,드라마",강제규,"박해빛나,박근형,윤여정,조진웅,한지민,황우슬혜,문가영,찬열,장문규,이준혁,윤소희,백일섭,박소연,이제욱,강석민,박지혜,정해인,최대영,최승훈,송동규,유원준,유원준,윤상훈,윤여정,이강희,임하룡,홍성일,이보영,이상수,이수지,이언정,김재화,남문철,박나예,남명렬","304,439,000","3,705,138,217","42,570","493,627",645,"3,023","299,600,100","4,004,738,317","42,040","535,667",582,"2,717","381,449,366","4,386,187,683","50,798","586,465",605,"2,808","746,732,760","5,132,920,443","94,657","681,122",619,"3,046","890,415,200","6,023,335,643","111,946","793,068",610,"2,965","278,046,300","6,301,381,943","38,941","832,009",581,"2,735","231,831,200","6,533,213,143","32,877","864,886",592,"2,697","3,132,513,926","413,829"
3,스물,2015-03-25,한국,한국,"(주)영화나무,(주)아이에이치큐",(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"코미디,드라마",이병헌,"김우빈,이준호,강하늘,정덕희,주창욱,권지훈,오하늬,오현경,이성두,정소민,안재홍,이유비,김의성,김종수,민지,황미영","185,364,700","21,604,461,260","24,467","2,794,984",541,"2,435","166,616,800","21,771,078,060","22,089","2,817,073",479,"2,164","250,173,266","22,021,251,326","31,770","2,848,843",497,"2,287","491,011,360","22,512,262,686","60,636","2,909,479",520,"2,445","451,945,400","22,964,208,086","55,018","2,964,497",517,"2,362","127,535,200","23,091,743,286","16,946","2,981,443",478,"2,080","110,178,300","23,201,921,586","14,731","2,996,174",484,"1,991","1,782,825,026","225,657"
4,더 건맨,2015-04-16,프랑스,"프랑스,스페인,영국",,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,"액션,스릴러",피에르 모렐,"숀 펜,하비에르 바르뎀,이드리스 엘바,레이 윈스톤,마크 라이런스","9,214,000","26,414,000","1,162","3,312",6,6,"107,625,700","134,039,700","14,867","18,179",333,"1,342","112,569,388","246,609,088","14,342","32,521",333,"1,353","189,656,877","436,265,965","23,421","55,942",349,"1,345","207,640,100","643,906,065","25,652","81,594",346,"1,288","70,653,800","714,559,865","9,756","91,350",332,"1,231","46,815,800","761,375,665","6,529","97,879",324,"1,129","744,175,665","95,729"
5,킹스맨 : 시크릿 에이전트,2015-02-11,미국,"미국,영국",,이십세기폭스코리아(주),청소년관람불가,"액션,스릴러",매튜 본,"콜린 퍼스,태런 에저튼,사무엘 L. 잭슨,마이클 케인","55,548,900","49,630,467,095","7,168","6,039,786",268,588,"57,420,200","49,687,887,295","7,461","6,047,247",222,514,"86,406,800","49,774,294,095","10,321","6,057,568",235,555,"179,762,200","49,954,056,295","20,893","6,078,461",253,590,"173,724,500","50,127,780,795","20,195","6,098,656",254,591,"63,127,500","50,190,908,295","8,217","6,106,873",248,580,"52,626,700","50,243,534,995","6,952","6,113,825",237,576,"668,616,800","81,207"
6,위자,2015-04-16,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"미스터리,공포(호러)",스틸즈 화이트,"올리비아 쿡,더글라스 스미스",0,"2,046,000",0,340,0,0,"68,757,700","70,803,700","9,069","9,409",319,902,"92,158,512","162,962,212","11,751","21,160",327,913,"144,919,223","307,881,435","18,435","39,595",337,960,"124,421,700","432,303,135","15,548","55,143",336,934,"43,982,900","476,286,035","5,843","60,986",295,797,"36,780,400","513,066,435","4,882","65,868",302,726,"511,020,435","65,528"
7,화장,2015-04-09,한국,한국,(주)명필름,(주)리틀빅픽쳐스,청소년관람불가,드라마,임권택,"안성기,김규리,김호정,박혜미,윤종호,이소정,이은경,안석환,연우진,김병춘,주현","63,607,700","739,364,700","8,942","97,690",319,"1,230","38,160,300","777,525,000","5,429","103,119",232,597,"38,680,100","816,205,100","5,156","108,275",234,591,"49,137,800","865,342,900","6,239","114,514",227,554,"61,494,000","926,836,900","7,818","122,332",237,531,"33,046,000","959,882,900","4,693","127,025",234,577,"25,948,300","985,831,200","3,737","130,762",238,546,"310,074,200","42,014"
8,위플래쉬,2015-03-12,미국,미국,,(주)쇼박스,15세이상관람가,드라마,다미엔 차젤레,"마일즈 텔러,J.K. 시몬스","32,450,100","12,249,668,345","4,308","1,538,932",220,442,"22,893,500","12,272,561,845","3,018","1,541,950",147,289,"40,715,700","12,313,277,545","5,057","1,547,007",162,312,"76,277,600","12,389,555,145","8,962","1,555,969",161,308,"74,321,500","12,463,876,645","8,758","1,564,727",154,293,"20,901,100","12,484,777,745","2,737","1,567,464",151,290,"20,504,500","12,505,282,245","2,744","1,570,208",147,288,"288,064,000","35,584"
9,유고와 라라: 하늘고래와 구름섬 대모험,2015-04-09,중국,중국,,와이드 릴리즈(주),전체관람가,애니메이션,왕운비,"이재현,박리나,홍진욱,임채헌,윤세웅,유지원,권문정","4,343,100","136,296,400",644,"18,585",105,111,"2,714,500","139,010,900",436,"19,021",47,49,"2,439,000","141,449,900",401,"19,422",41,46,"49,735,200","191,185,100","6,956","26,378",167,253,"88,665,500","279,850,600","12,054","38,432",166,262,"1,787,600","281,638,200",270,"38,702",48,49,"1,442,000","283,080,200",249,"38,951",39,42,"151,126,900","21,010"
