기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2015-01-28 ~ 2015-02-03 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2015-01-28,,,,,,2015-01-29,,,,,,2015-01-30,,,,,,2015-01-31,,,,,,2015-02-01,,,,,,2015-02-02,,,,,,2015-02-03,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,빅 히어로,2015-01-21,미국,미국,,월트디즈니컴퍼니코리아(주),전체관람가,"애니메이션,액션,코미디","돈 홀,크리스 윌리암스","라이언 포터,스콧 애짓,다니엘 헤니,제이미 정,T.J. 밀러,제네시스 로드리게스,데이몬 웨이언스 주니어,마야 루돌프,제임스 크롬웰,알란 터딕","511,574,600","8,480,357,100","76,273","1,059,822",573,"2,161","507,665,500","8,988,022,600","68,130","1,127,952",578,"2,180","666,321,170","9,654,343,770","84,665","1,212,617",604,"2,274","2,109,654,463","11,763,998,233","268,187","1,480,804",758,"2,860","2,055,238,600","13,819,236,833","258,694","1,739,498",787,"2,899","327,255,100","14,146,491,933","41,773","1,781,271",586,"2,213","326,380,500","14,472,872,433","42,811","1,824,082",590,"2,165","6,504,089,933","840,533"
2,강남 1970,2015-01-21,한국,한국,"(주)모베라픽처스,(주)쇼박스",(주)쇼박스,청소년관람불가,"액션,드라마",유하,"이민호,김래원,정진영,설현,유승목,한재영,이연두,정호빈,최진호,엄효섭,최병모,지대한,전배수,윤종화,서우진,이인혁,이정완,이주협,박소희,박시연,이한울,임성숙,장준혁,전우재,강풍,박재영,박재희,박준영,정영택,백동현,정창용,조선기,서현석,천영암,손재영,주연서,신영규,양진석,오형근,유정호,윤지원,이규석,김원진,이성용,이성준,이세훈,황재진,이원희,이은주,안정우,정진영,김지수,곽민호,이가경","658,092,300","10,379,337,993","97,141","1,289,783",641,"2,580","583,646,000","10,962,983,993","75,646","1,365,429",616,"2,563","730,535,030","11,693,519,023","88,251","1,453,680",641,"2,676","1,336,612,437","13,030,131,460","160,119","1,613,799",692,"2,770","1,310,581,300","14,340,712,760","155,158","1,768,957",688,"2,686","391,145,200","14,731,857,960","51,000","1,819,957",645,"2,541","352,175,200","15,084,033,160","45,877","1,865,834",636,"2,494","5,362,787,467","673,192"
3,국제시장,2014-12-17,한국,한국,"(주)제이케이필름,씨제이이앤엠(주)",씨제이이앤엠(주),12세이상관람가,드라마,윤제균,"황정민,김윤진,오달수,정진영,장영남,라미란,김슬기,정영기,맹세창,김동원,김현중,김지영,황창기,박재우,박찬희,김예빈,김재철,김하연,김재현,이소영,류경현,황인준,이종석,이진희,전희경,박재언,유재상,김선영,정윤호,박길수,박영수,김근영","481,585,400","94,973,345,330","73,793","12,217,807",484,"2,035","583,420,600","95,556,765,930","81,045","12,298,852",475,"2,024","661,927,400","96,218,693,330","85,635","12,384,487",507,"2,121","1,320,338,300","97,539,031,630","167,502","12,551,989",606,"2,384","1,334,633,200","98,873,664,830","167,330","12,719,319",601,"2,333","371,026,100","99,244,690,930","50,954","12,770,273",543,"2,167","338,380,000","99,583,070,930","46,697","12,816,970",546,"2,161","5,091,311,000","672,956"
4,내 심장을 쏴라,2015-01-28,한국,한국,(주)주피터필름,"(주)리틀빅픽쳐스,(주)이수C&E",15세이상관람가,드라마,문제용,"이민기,여진구,유오성,김정태,김기천,신구,송영창,박충선,박두식,한혜린,이준혁,임문영,강영묵,정유정,권소영,이규섭,김재화,엄효섭,김보라,장리우,진용욱","391,282,000","423,566,000","60,407","64,376",430,"2,191","292,303,300","715,869,300","40,561","104,937",422,"2,162","330,495,563","1,046,364,863","43,565","148,502",441,"2,229","524,764,769","1,571,129,632","67,941","216,443",452,"2,257","448,626,400","2,019,756,032","57,156","273,599",442,"2,105","169,829,300","2,189,585,332","23,342","296,941",398,"1,957","163,242,200","2,352,827,532","22,703","319,644",403,"1,875","2,320,543,532","315,675"
5,오늘의 연애,2015-01-14,한국,한국,(주)팝콘에프앤엠,씨제이이앤엠(주),15세이상관람가,"멜로/로맨스,코미디",박진표,"이승기,문채원,이서진,장진우,이경진,이동진,임하룡,이상협,김광규,김부선,가인,임종윤,남능미","200,767,600","13,111,976,687","30,198","1,661,146",353,"1,216","180,788,700","13,292,765,387","24,155","1,685,301",359,"1,197","215,727,300","13,508,492,687","27,231","1,712,532",368,"1,230","386,546,900","13,895,039,587","48,032","1,760,564",374,"1,226","334,538,200","14,229,577,787","41,133","1,801,697",370,"1,188","123,306,300","14,352,884,087","16,468","1,818,165",358,"1,148","112,707,800","14,465,591,887","15,051","1,833,216",363,"1,142","1,554,382,800","202,268"
6,박물관이 살아있다 : 비밀의 무덤,2015-01-14,미국,"미국,영국",,이십세기폭스코리아(주),전체관람가,"어드벤처,코미디,가족",숀 레비,"벤 스틸러,로빈 윌리엄스,댄 스티븐스,오웬 윌슨,벤 킹슬리,레벨 윌슨","100,144,700","7,132,558,106","15,538","961,217",283,612,"94,448,900","7,227,007,006","13,420","974,637",269,619,"109,926,200","7,336,933,206","14,781","989,418",282,644,"253,060,000","7,589,993,206","33,914","1,023,332",296,677,"250,629,400","7,840,622,606","33,113","1,056,445",301,670,"51,144,800","7,891,767,406","7,044","1,063,489",269,577,"47,050,500","7,938,817,906","6,521","1,070,010",265,567,"906,404,500","124,331"
7,워터 디바이너,2015-01-28,미국,"미국,호주,터키",,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"드라마,전쟁",러셀 크로우,"러셀 크로우,올가 쿠릴렌코,제이 코트니","127,332,400","167,845,400","19,516","25,117",326,"1,156","108,518,100","276,363,500","14,894","40,011",321,"1,127","125,392,767","401,756,267","16,527","56,538",320,"1,113","183,224,068","584,980,335","23,811","80,349",324,"1,010","164,846,900","749,827,235","20,779","101,128",312,932,"57,301,400","807,128,635","7,920","109,048",298,928,"55,593,500","862,722,135","7,798","116,846",293,914,"822,209,135","111,245"
8,더 이퀄라이저,2015-01-28,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,"액션,범죄,스릴러",안톤 후쿠아,"덴젤 워싱턴,클로이 모레츠,마튼 초카스","59,686,900","120,501,900","8,629","17,022",251,613,"63,637,400","184,139,300","8,479","25,501",255,631,"81,629,900","265,769,200","10,117","35,618",255,617,"117,230,700","382,999,900","14,373","49,991",251,544,"105,979,000","488,978,900","12,878","62,869",246,512,"45,720,800","534,699,700","6,116","68,985",252,570,"41,528,100","576,227,800","5,550","74,535",252,559,"515,412,800","66,142"
9,빅 아이즈,2015-01-28,미국,미국,,판씨네마(주),12세이상관람가,드라마,팀 버튼,"에이미 아담스,크리스토프 왈츠","54,098,800","71,281,800","8,225","10,668",272,631,"58,930,200","130,212,000","7,944","18,612",283,681,"75,051,067","205,263,067","9,528","28,140",290,677,"117,639,468","322,902,535","14,628","42,768",284,588,"100,465,700","423,368,235","12,323","55,091",270,560,"46,059,300","469,427,535","6,238","61,329",278,595,"43,514,300","512,941,835","5,887","67,216",268,575,"495,758,835","64,773"
10,허삼관,2015-01-14,한국,한국,"(주)두타연,(주)판타지오픽쳐스",(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,드라마,하정우,"하정우,하지원,전혜진,장광,주진모,성동일,이경영,김영애,정만식,조진웅,김기천,김성균,윤은혜,황보라,강민지,전현석,정우진,이경원,이민호,이수인,이승준,이승호,김재화,김시은","54,301,800","6,983,029,769","8,204","899,801",204,380,"52,585,800","7,035,615,569","7,176","906,977",197,367,"62,306,500","7,097,922,069","8,101","915,078",208,389,"98,453,900","7,196,375,969","12,517","927,595",199,375,"93,431,100","7,289,807,069","11,747","939,342",204,365,"30,149,000","7,319,956,069","4,129","943,471",190,367,"33,238,400","7,353,194,469","4,630","948,101",199,365,"424,466,500","56,504"
11,아메리칸 스나이퍼,2015-01-14,미국,미국,,워너브러더스 코리아(주),청소년관람불가,액션,클린트 이스트우드,"브래들리 쿠퍼,시에나 밀러","33,367,200","2,212,204,438","4,916","274,644",99,180,"33,931,400","2,246,135,838","4,390","279,034",96,186,"48,451,500","2,294,587,338","5,714","284,748",100,200,"82,671,200","2,377,258,538","9,366","294,114",101,193,"73,061,300","2,450,319,838","8,159","302,273",102,189,"34,449,900","2,484,769,738","4,210","306,483",106,210,"34,726,000","2,519,495,738","4,279","310,762",112,217,"340,658,500","41,034"
12,와일드,2015-01-22,미국,미국,,이십세기폭스코리아(주),청소년관람불가,드라마,장 마크 발레,"리즈 위더스푼,가비 호프만,로라 던","19,400,600","203,809,000","2,945","25,597",38,89,"21,095,400","224,904,400","2,834","28,431",31,85,"28,232,600","253,137,000","3,441","31,872",31,86,"45,505,700","298,642,700","5,513","37,385",36,97,"39,275,600","337,918,300","4,673","42,058",36,92,"17,944,500","355,862,800","2,394","44,452",34,86,"16,722,500","372,585,300","2,266","46,718",35,86,"188,176,900","24,066"
