기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2015-08-19 ~ 2015-08-25 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2015-08-19,,,,,,2015-08-20,,,,,,2015-08-21,,,,,,2015-08-22,,,,,,2015-08-23,,,,,,2015-08-24,,,,,,2015-08-25,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,베테랑,2015-08-05,한국,한국,"(주)외유내강,(주)필름케이",씨제이이앤엠(주),15세이상관람가,"액션,드라마",류승완,"황정민,유아인,유해진,오달수,장윤주,김시후,오대환,정웅인,정만식,송영창,진경,유인영,박소담,이동휘,배성우,천호진,이채은,조덕현,신지수,권지훈,정윤헌,장한승,김선웅,김성종,우영택,김민재,김재현,김태용,김지수,박지윤,박지혜,손성민,장소연,유재명,배제기,류선영,정재헌,안길강,마동석,김응수,고규필","1,852,684,700","58,485,783,165","244,240","7,474,376",983,"5,063","1,701,067,000","60,186,850,165","223,836","7,698,212",813,"4,184","2,311,128,525","62,497,978,690","285,776","7,983,988",825,"4,331","4,354,341,431","66,852,320,121","535,808","8,519,796",906,"4,736","4,228,577,200","71,080,897,321","524,191","9,043,987",892,"4,633","1,285,800,600","72,366,697,921","169,321","9,213,308",809,"4,240","1,372,123,700","73,738,821,621","181,855","9,395,163",824,"4,228","17,105,723,156","2,165,027"
2,암살,2015-07-22,한국,한국,(주)케이퍼필름,(주)쇼박스,15세이상관람가,"액션,드라마",최동훈,"전지현,이정재,하정우,오달수,조진웅,이경영,최덕문,김의성,박병은,김홍파,강용빈,홍성지,지동주,장현석,장용현,김민지,김승찬,안태랑,김예은,김정석,김정호,김준우,김지원,박상민,박정환,조승우,김해숙,진경,박소은,김인우,심희섭,김태준,차지원","755,390,600","85,481,397,826","102,118","11,017,927",719,"2,841","641,999,900","86,123,397,726","87,911","11,105,838",566,"2,147","818,773,000","86,942,170,726","103,410","11,209,248",559,"2,189","1,530,249,300","88,472,420,026","190,914","11,400,162",611,"2,384","1,512,644,000","89,985,064,026","189,860","11,590,022",606,"2,356","466,774,800","90,451,838,826","62,802","11,652,824",557,"2,174","526,891,800","90,978,730,626","71,347","11,724,171",561,"2,162","6,252,723,400","808,362"
3,뷰티 인사이드,2015-08-20,한국,한국,(주)용필름,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"판타지,멜로/로맨스",백,"한효주,김대명,도지한,배성우,박신혜,이범수,박서준,김상호,천우희,우에노 주리,이재준,김민재,이현우,조달환,이진욱,홍다미,서강준,김희원,이동욱,고아성,김주혁,유연석,이동휘,문숙,이경영,최용민,이미도,신동미,김시은,유재상,오상철,임예진,정두원,박지현,정은교,조유덕,차수보,차정환,손영진,신예진,유보라,윤여진,이미애,홍승철,이성준,이소연,이슬기,이승대,이진성,공민정,고규필,이봄","7,920,000","261,802,000",990,"29,229",4,4,"867,611,000","1,129,413,000","114,401","143,630",633,"2,819","955,260,125","2,084,673,125","118,845","262,475",646,"2,885","1,488,097,331","3,572,770,456","185,720","448,195",648,"2,867","1,462,233,100","5,035,003,556","181,634","629,829",628,"2,746","692,431,900","5,727,435,456","90,024","719,853",612,"2,670","669,268,400","6,396,703,856","87,191","807,044",623,"2,662","6,142,821,856","778,805"
4,판타스틱 4,2015-08-20,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"액션,판타지,SF",조쉬 트랭크,"마일즈 텔러,케이트 마라,제이미 벨,마이클 B. 조던","10,968,000","16,318,000","1,396","2,035",5,5,"466,725,600","483,043,600","63,458","65,493",432,"2,164","427,938,200","910,981,800","55,236","120,729",436,"2,153","729,703,900","1,640,685,700","93,846","214,575",451,"1,990","661,506,100","2,302,191,800","85,491","300,066",428,"1,872","138,330,400","2,440,522,200","18,505","318,571",393,"1,712","130,015,100","2,570,537,300","17,451","336,022",409,"1,662","2,565,187,300","335,383"
5,미쓰 와이프,2015-08-13,한국,한국,(주)영화사아이비젼,메가박스중앙(주)플러스엠,15세이상관람가,코미디,강효진,"엄정화,송승헌,김상호,라미란,서신애,임보경,강현구,백승호,정지안,조훈휘,최윤철,유영채,홍석현,이승호,이연주,이은정,고수희,안소연,양도연,염동현,황석하,정지훈,조덕제,김병춘,최종률,정유석,이용녀,최일화","357,537,300","3,458,339,811","48,889","461,185",426,"1,535","184,771,000","3,643,110,811","25,537","486,722",293,768,"235,826,475","3,878,937,286","30,551","517,273",316,816,"371,577,369","4,250,514,655","48,054","565,327",314,799,"398,626,200","4,649,140,855","51,287","616,614",325,833,"178,418,000","4,827,558,855","24,286","640,900",340,987,"196,942,500","5,024,501,355","26,926","667,826",352,"1,002","1,923,698,844","255,530"
6,미션 임파서블: 로그네이션,2015-07-30,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"액션,스릴러,어드벤처",크리스토퍼 맥쿼리,"톰 크루즈,제레미 레너,사이먼 페그,알렉 볼드윈,레베카 퍼거슨","328,701,200","45,668,460,107","43,516","5,761,727",455,"1,780","193,135,500","45,861,595,607","25,431","5,787,158",333,846,"255,929,900","46,117,525,507","31,397","5,818,555",334,837,"432,165,300","46,549,690,807","52,839","5,871,394",354,818,"416,439,700","46,966,130,507","51,079","5,922,473",356,811,"144,939,400","47,111,069,907","19,050","5,941,523",327,818,"162,127,200","47,273,197,107","21,301","5,962,824",340,819,"1,933,438,200","244,613"
7,미니언즈,2015-07-29,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,애니메이션,"피에르 꼬팽,카일 발다","산드라 블록,존 햄,마이클 키튼","172,962,400","17,015,771,178","25,254","2,352,586",389,790,"120,868,900","17,136,640,078","17,835","2,370,421",303,493,"130,949,700","17,267,589,778","18,458","2,388,879",312,504,"370,335,000","17,637,924,778","50,410","2,439,289",392,716,"394,431,900","18,032,356,678","53,346","2,492,635",395,727,"51,878,600","18,084,235,278","7,319","2,499,954",278,439,"43,830,800","18,128,066,078","6,252","2,506,206",275,423,"1,285,257,300","178,874"
8,퇴마: 무녀굴,2015-08-20,한국,한국,"(주)케이프로덕션,플로우식스(주),버티고필름",씨네그루(주)다우기술,15세이상관람가,"공포(호러),스릴러",김휘,"김성균,유선,천호진,차예련,김혜성,박수민,박시영,임화영,유성훈,윤지민,이상희,이승희,신나리,김소진,이주실,양지웅","7,434,000","32,840,000",928,"4,043",5,5,"168,215,100","201,055,100","21,790","25,833",331,981,"153,073,900","354,129,000","19,020","44,853",327,951,"196,168,700","550,297,700","24,276","69,129",322,799,"169,033,300","719,331,000","20,928","90,057",317,766,"54,741,700","774,072,700","7,140","97,197",308,750,"54,013,600","828,086,300","7,005","104,202",305,713,"802,680,300","101,087"
9,인사이드 아웃,2015-07-09,미국,미국,,월트디즈니컴퍼니코리아(주),전체관람가,"애니메이션,코미디",피트 닥터,"다이안 레인,에이미 포엘러,카일 맥라클란,민디 캘링,빌 헤이더","104,051,100","36,966,445,136","14,676","4,829,911",261,470,"61,709,200","37,028,154,336","8,636","4,838,547",168,231,"68,329,000","37,096,483,336","9,042","4,847,589",174,249,"166,268,300","37,262,751,636","21,988","4,869,577",219,341,"178,455,400","37,441,207,036","23,270","4,892,847",218,345,"31,470,600","37,472,677,636","4,293","4,897,140",161,220,"30,428,500","37,503,106,136","4,160","4,901,300",163,223,"640,712,100","86,065"
