기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2015-06-17 ~ 2015-06-23 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2015-06-17,,,,,,2015-06-18,,,,,,2015-06-19,,,,,,2015-06-20,,,,,,2015-06-21,,,,,,2015-06-22,,,,,,2015-06-23,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,쥬라기 월드,2015-06-11,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"액션,어드벤처,SF",콜린 트레보로우,"크리스 프랫,주디 그리어,브라이스 달라스 하워드,케이티 맥그라스,제이크 존슨,빈센트 도노프리오","1,201,766,000","19,713,387,983","138,060","2,230,919","1,151","6,135","1,046,985,800","20,760,373,783","119,664","2,350,583",996,"5,231","1,652,135,598","22,412,509,381","179,729","2,530,312",991,"5,372","4,122,325,295","26,534,834,676","462,078","2,992,390","1,011","5,625","3,740,216,200","30,275,050,876","423,816","3,416,206","1,022","5,460","974,261,200","31,249,312,076","113,732","3,529,938",935,"4,917","872,959,500","32,122,271,576","102,241","3,632,179",930,"4,867","13,610,649,593","1,539,320"
2,극비수사,2015-06-18,한국,한국,"(주)제이콘컴퍼니,(주)영화사 신세계",(주)쇼박스,15세이상관람가,"드라마,범죄",곽경택,"김윤석,유해진,송영창,장영남,정호빈,이준혁,이종일,장성훈,정규용,정기용,백승호,이효제,최원,송승현,신유경,양중경,유주영,홍명기,이석현,이소영,이승준,이윤희,이인규,주영호,박효주,이재용,남문철","80,000","50,059,000",10,"6,663",1,1,"1,380,352,500","1,430,411,500","181,737","188,400",722,"3,979","1,672,712,386","3,103,123,886","205,567","393,967",770,"4,278","3,394,067,661","6,497,191,547","412,599","806,566",894,"4,945","2,979,945,000","9,477,136,547","363,234","1,169,800",888,"4,841","1,132,427,300","10,609,563,847","150,695","1,320,495",807,"4,539","1,023,497,500","11,633,061,347","137,205","1,457,700",814,"4,526","11,583,082,347","1,451,047"
3,경성학교: 사라진 소녀들,2015-06-18,한국,한국,"청년필름(주),비밀의화원",롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"미스터리,드라마",이해영,"박보영,엄지원,박소담,공예지,주보비,박성연,심희섭,고원희,박주희,이혜리,박지선,조원철,최영근,최지명,신수연,김경애,김대성,김대호,오현정,김동현,이다희,황석영,이연정,이예은,이은경,윤정미,서미지,목규리","1,223,500","21,919,500",151,"2,758",1,1,"405,288,500","427,208,000","53,657","56,415",476,"2,406","438,735,700","865,943,700","55,098","111,513",470,"2,454","657,216,800","1,523,160,500","83,336","194,849",489,"2,486","497,638,400","2,020,798,900","63,178","258,027",476,"2,338","192,953,800","2,213,752,700","25,781","283,808",466,"2,205","169,552,400","2,383,305,100","22,806","306,614",458,"2,144","2,362,609,100","304,007"
4,샌 안드레아스,2015-06-03,미국,미국,,워너브러더스 코리아(주),12세이상관람가,"액션,드라마,스릴러",브래드 페이튼,"드웨인 존슨,알렉산드리아 다다리오","235,528,800","13,204,338,752","31,151","1,558,772",548,"2,647","113,040,500","13,317,379,252","15,004","1,573,776",351,"1,109","159,484,200","13,476,863,452","19,759","1,593,535",355,"1,103","323,762,300","13,800,625,752","40,133","1,633,668",342,968,"287,610,100","14,088,235,852","36,016","1,669,684",357,948,"105,833,700","14,194,069,552","14,219","1,683,903",355,"1,009","108,963,100","14,303,032,652","14,712","1,698,615",358,"1,019","1,334,222,700","170,994"
5,매드 맥스: 분노의 도로,2015-05-14,미국,"미국,호주",,워너브러더스 코리아(주),15세이상관람가,"액션,어드벤처,스릴러",조지 밀러,"톰 하디,샤를리즈 테론,니콜라스 홀트,조 크라비츠,로지 헌팅턴-휘틀리,라일리 코프,메간 게일,애비 리,코트니 이튼","147,839,600","32,035,521,762","19,304","3,736,176",396,"1,559","61,942,900","32,097,464,662","8,070","3,744,246",226,489,"96,973,000","32,194,437,662","11,580","3,755,826",229,485,"160,441,200","32,354,878,862","19,108","3,774,934",224,436,"148,293,000","32,503,171,862","17,804","3,792,738",223,453,"72,996,900","32,576,168,762","9,664","3,802,402",225,484,"74,944,400","32,651,113,162","10,013","3,812,415",234,507,"763,431,000","95,543"
6,스파이,2015-05-21,미국,미국,,이십세기폭스코리아(주),15세이상관람가,"액션,코미디",폴 페이그,"주드 로,제이슨 스타뎀,멜리사 맥카시","138,078,200","17,992,883,758","18,175","2,265,293",356,"1,352","39,946,300","18,032,830,058","5,261","2,270,554",201,383,"58,336,600","18,091,166,658","7,049","2,277,603",196,379,"98,409,700","18,189,576,358","11,932","2,289,535",178,331,"93,013,800","18,282,590,158","11,363","2,300,898",178,336,"42,537,300","18,325,127,458","5,737","2,306,635",192,360,"44,271,600","18,369,399,058","5,971","2,312,606",199,369,"514,593,500","65,488"
7,심야식당,2015-06-18,일본,일본,,(주)영화사 진진,12세이상관람가,드라마,마츠오카 조지,"코바야시 카오루,오다기리 조,타카오카 사키","2,656,000","9,059,444",332,"1,141",1,1,"47,508,300","56,567,744","6,300","7,441",167,392,"67,816,058","124,383,802","8,348","15,789",170,401,"112,566,572","236,950,374","13,553","29,342",179,411,"95,967,300","332,917,674","11,561","40,903",180,403,"50,427,100","383,344,774","6,695","47,598",168,437,"50,892,000","434,236,774","6,808","54,406",171,438,"427,833,330","53,597"
8,소수의견,2015-06-24,한국,한국,(주)하리마오픽쳐스,(주)시네마서비스,15세이상관람가,드라마,김성제,"윤계상,유해진,김옥빈,이경영,장광,권해효,손아람,박주형,이은미,이은우,김의성,조복래,김종수,박충선,박해수,장리우,김태준",0,0,0,0,0,0,"43,116,000","43,116,000","6,390","6,390",20,24,"26,463,000","69,579,000","3,980","10,370",15,15,0,"69,579,000",0,"10,370",0,0,0,"69,579,000",0,"10,370",0,0,"43,960,000","113,539,000","6,162","16,532",31,31,"1,582,000","115,121,000",226,"16,758",1,1,"115,121,000","16,758"
9,간신,2015-05-21,한국,한국,(주)수필름,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,사극,민규동,"주지훈,김강우,천호진,임지연,이유영,김현수,문희경,박시영,박아영,임효우,전미정,전태호,박은영,박은영,박재성,박주희,박지수,정수지,정재우,배효진,조명행,조용완,송영창,차지연,성진아,최창훈,신동필,양정민,염재민,한진구,이보라,홍의정,황동희,이상철,이소희,이솔,이슬기,이승주,이용호,이용호,이윤지,김태희,서영주,기주봉,장광,류선영,김강일,정만식,최일화","49,063,100","8,878,664,310","6,466","1,101,501",253,605,"10,470,000","8,889,134,310","1,425","1,102,926",114,160,"12,976,000","8,902,110,310","1,646","1,104,572",113,163,"13,274,100","8,915,384,410","1,563","1,106,135",74,97,"9,703,500","8,925,087,910","1,138","1,107,273",73,94,"8,296,500","8,933,384,410","1,137","1,108,410",109,149,"8,994,000","8,942,378,410","1,235","1,109,645",106,144,"112,777,200","14,610"
10,베스트 오브 미,2015-06-18,미국,미국,,메가박스중앙(주)플러스엠,15세이상관람가,"드라마,멜로/로맨스",마이클 호프만,"미셸 모나한,제임스 마스던,라이아나 리버라토,루크 브레이시",0,"8,802,000",0,978,0,0,"10,745,800","19,547,800","1,476","2,454",116,228,"12,684,300","32,232,100","1,626","4,080",118,225,"15,818,000","48,050,100","2,029","6,109",115,191,"14,789,000","62,839,100","1,914","8,023",110,188,"10,507,000","73,346,100","1,456","9,479",108,203,"12,623,000","85,969,100","1,776","11,255",111,208,"77,167,100","10,277"
11,한여름의 판타지아,2015-06-11,한국,"한국,일본",모쿠슈라,㈜인디스토리,전체관람가,드라마,장건재,"김새벽,이와세 료,임형국","9,950,500","74,646,900","1,275","9,193",43,100,"6,044,000","80,690,900",849,"10,042",40,77,"8,292,500","88,983,400",978,"11,020",38,77,"13,357,800","102,341,200","1,592","12,612",39,82,"10,995,100","113,336,300","1,304","13,916",38,73,"5,376,200","118,712,500",733,"14,649",38,83,"6,576,500","125,289,000",895,"15,544",42,91,"60,592,600","7,626"
12,무뢰한,2015-05-27,한국,한국,(주)사나이픽처스,CGV아트하우스,청소년관람불가,멜로/로맨스,오승욱,"김남길,전도연,박성웅,곽도원,김민재,강태영,박지환,정재웅,조민지,조원희,송승현,오하늬,유지연,하은진,이동진,이학주,정재헌,지승현","13,059,500","3,207,113,831","1,723","407,862",86,197,"3,493,000","3,210,606,831",454,"408,316",37,68,"4,459,000","3,215,065,831",530,"408,846",33,65,"8,205,200","3,223,271,031",949,"409,795",30,64,"8,524,500","3,231,795,531",997,"410,792",33,68,"3,252,500","3,235,048,031",420,"411,212",36,59,"3,956,300","3,239,004,331",502,"411,714",37,58,"44,950,000","5,575"
13,피아니스트,2003-01-01,프랑스,프랑스,,"(주)씨네월드,(주)드림팩트엔터테인먼트",12세관람가,드라마,로만 폴란스키,"애드리언 브로디,토마스 크레취만,프랭크 핀레이",0,"4,553,200",0,615,0,0,"4,087,500","8,640,700",525,"1,140",21,34,"6,508,000","15,148,700",765,"1,905",22,36,"10,189,900","25,338,600","1,198","3,103",21,31,"9,768,800","35,107,400","1,126","4,229",21,31,"6,088,900","41,196,300",788,"5,017",20,35,"6,350,700","47,547,000",821,"5,838",21,35,"42,993,800","5,223"
14,은밀한 유혹,2015-06-04,한국,한국,"(주)영화사비단길,(주)수필름",씨제이이앤엠(주),15세이상관람가,"멜로/로맨스,범죄",윤재구,"임수정,유연석,이경영,박철민,진경,도희,조희성,최민우,이광수,홍정표,민혜경,이동훈,곽민호,조규완,이마붑","18,337,800","1,123,809,247","2,355","143,502",176,346,"1,799,500","1,125,608,747",386,"143,888",31,32,"4,969,000","1,130,577,747",678,"144,566",26,27,"2,834,000","1,133,411,747",390,"144,956",26,29,"1,695,500","1,135,107,247",198,"145,154",16,18,"577,500","1,135,684,747",90,"145,244",16,17,"931,000","1,136,615,747",124,"145,368",16,17,"31,144,300","4,221"
15,엘리펀트 송,2015-06-11,캐나다,캐나다,,(주)엣나인필름,15세이상관람가,"미스터리,드라마",찰스 비네임,"브루스 그린우드,자비에 돌란","7,597,800","75,261,100","1,026","9,607",46,99,"4,562,500","79,823,600",595,"10,202",23,34,"2,809,000","82,632,600",366,"10,568",22,32,"6,335,300","88,967,900",775,"11,343",22,36,"5,036,000","94,003,900",613,"11,956",21,32,"1,489,000","95,492,900",202,"12,158",13,16,"1,837,000","97,329,900",250,"12,408",19,25,"29,666,600","3,827"
16,나의 절친 악당들,2015-06-25,한국,한국,"휠므빠말주식회사,이십세기폭스 인터내셔널 프로덕션",이십세기폭스코리아(주),청소년관람불가,"범죄,액션,드라마",임상수,"류승범,고준희,류현경,샘 오취리,김응수,정원중,양익준,김주혁,이정배,임상수,정인호,최보람,안상완,윤여정,이래규,한효준,홍성훈,이상미,홍의정,이상화,김태영,김형규","18,543,000","19,613,000","2,267","2,374",9,9,0,"19,613,000",0,"2,374",0,0,0,"19,613,000",0,"2,374",0,0,0,"19,613,000",0,"2,374",0,0,0,"19,613,000",0,"2,374",0,0,0,"19,613,000",0,"2,374",0,0,"13,534,000","33,147,000","1,402","3,776",17,17,"32,077,000","3,669"
17,꼬마 유령,2015-06-11,독일,"독일,스위스",,(주)영화사오원,전체관람가,"판타지,가족",알랑 그스포너,,"2,480,400","83,967,500",359,"11,896",82,88,"179,000","84,146,500",23,"11,919",6,6,"218,000","84,364,500",30,"11,949",9,10,"9,856,100","94,220,600","1,357","13,306",49,61,"12,371,700","106,592,300","1,655","14,961",46,59,"366,500","106,958,800",52,"15,013",12,14,"325,000","107,283,800",46,"15,059",10,12,"25,796,700","3,522"
18,카이트,2015-06-11,미국,미국,,(주)누리픽쳐스,청소년관람불가,"범죄,액션",랄프 지만,"사무엘 L. 잭슨,인디아 아이슬리,캘런 맥오리피","3,000,000","45,844,000",500,"7,787",5,5,"3,000,000","48,844,000",500,"8,287",5,5,"3,000,000","51,844,000",500,"8,787",5,5,"3,000,000","54,844,000",500,"9,287",5,5,"3,000,000","57,844,000",500,"9,787",5,5,"3,000,000","60,844,000",500,"10,287",5,5,"3,000,000","63,844,000",500,"10,787",5,5,"21,000,000","3,500"
19,악의 연대기,2015-05-14,한국,한국,(주)비에이엔터테인먼트,씨제이이앤엠(주),15세이상관람가,스릴러,백운학,"손현주,마동석,최다니엘,박서준,이준혁,이태호,이현우,강민정,조은수,서정우,최동헌,안용우,이명준,이성재,이용희,이은정,김태강,정원중,지대한,장준녕,정준원","15,772,500","17,350,915,232","2,137","2,190,711",169,328,"365,000","17,351,280,232",91,"2,190,802",1,1,"301,100","17,351,581,332",65,"2,190,867",5,5,"6,486,000","17,358,067,332",841,"2,191,708",6,6,"299,000","17,358,366,332",72,"2,191,780",2,2,"368,000","17,358,734,332",91,"2,191,871",2,2,"415,000","17,359,149,332",102,"2,191,973",2,2,"24,006,600","3,399"
20,연평해전,2015-06-24,한국,한국,(주)로제타시네마,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,드라마,김학순,"김무열,진구,김율호,이현우,이완,이청아,천민희,이한종,박찬희,박혜준,최순조,최승준,최종환,송재호,유형균,박정학,이철민,김강일,김희정",0,"45,773,000",0,"6,172",0,0,"9,021,000","54,794,000","1,074","7,246",5,5,0,"54,794,000",0,"7,246",0,0,0,"54,794,000",0,"7,246",0,0,0,"54,794,000",0,"7,246",0,0,"16,221,000","71,015,000","1,977","9,223",7,7,0,"71,015,000",0,"9,223",0,0,"25,242,000","3,051"
