기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2015-09-16 ~ 2015-09-22 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2015-09-16,,,,,,2015-09-17,,,,,,2015-09-18,,,,,,2015-09-19,,,,,,2015-09-20,,,,,,2015-09-21,,,,,,2015-09-22,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,사도,2015-09-16,한국,한국,(주)타이거픽쳐스,(주)쇼박스,12세이상관람가,사극,이준익,"송강호,유아인,문근영,전혜진,김해숙,박원상,진지희,박소담,서예지,이효제,곽동호,최희영,정호,이현철,김상훈,이민혜,김경원,김대환,김민규,양지혜,안현숙,김우진,이대연,최덕문,정석용,최민철,안정우,안태훈,조승연,차순배","1,876,614,700","1,989,663,700","250,237","264,692","1,123","6,108","1,674,687,200","3,664,350,900","223,381","488,073","1,190","6,447","2,262,167,824","5,926,518,724","281,969","770,042","1,203","6,661","4,415,344,655","10,341,863,379","543,047","1,313,089","1,210","6,948","4,024,137,100","14,366,000,479","497,421","1,810,510","1,205","6,718","1,127,837,200","15,493,837,679","150,543","1,961,053","1,146","6,235","1,076,471,300","16,570,308,979","144,379","2,105,432","1,153","6,215","16,457,259,979","2,090,977"
2,메이즈 러너: 스코치 트라이얼,2015-09-16,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"액션,SF,스릴러",웨스 볼,"딜런 오브라이언,토마스 생스터,카야 스코델라리오,이기홍","852,420,600","930,275,600","111,026","119,859",680,"3,372","911,180,900","1,841,456,500","118,008","237,867",722,"3,520","1,410,191,139","3,251,647,639","175,379","413,246",758,"3,705","2,859,976,458","6,111,624,097","358,310","771,556",790,"3,971","2,457,595,400","8,569,219,497","306,716","1,078,272",804,"3,916","627,131,300","9,196,350,797","80,874","1,159,146",748,"3,692","581,516,500","9,777,867,297","75,195","1,234,341",758,"3,675","9,700,012,297","1,225,508"
3,베테랑,2015-08-05,한국,한국,"(주)외유내강,(주)필름케이",씨제이이앤엠(주),15세이상관람가,"액션,드라마",류승완,"황정민,유아인,유해진,오달수,장윤주,김시후,오대환,정웅인,정만식,송영창,진경,유인영,박소담,이동휘,배성우,천호진,이채은,조덕현,신지수,권지훈,정윤헌,장한승,김선웅,김성종,우영택,김민재,김재현,김태용,김지수,박지윤,박지혜,손성민,장소연,유재명,배제기,류선영,정재헌,안길강,마동석,김응수,고규필","183,204,000","98,802,837,132","24,714","12,608,910",399,"1,322","191,005,100","98,993,842,232","25,570","12,634,480",395,"1,270","254,546,115","99,248,388,347","31,713","12,666,193",405,"1,304","508,578,103","99,756,966,450","61,871","12,728,064",423,"1,275","478,360,400","100,235,326,850","58,782","12,786,846",424,"1,256","175,290,100","100,410,616,950","23,500","12,810,346",404,"1,323","169,099,000","100,579,715,950","22,619","12,832,965",408,"1,337","1,960,082,818","248,769"
4,앤트맨,2015-09-03,미국,"미국,영국",,월트디즈니컴퍼니코리아(주),12세이상관람가,"액션,SF",페이튼 리드,"폴 러드,마이클 더글라스,에반젤린 릴리,코리 스톨","165,218,800","20,897,130,255","21,960","2,506,008",399,"1,541","156,900,500","21,054,030,755","20,634","2,526,642",389,"1,448","258,964,685","21,312,995,440","32,120","2,558,762",397,"1,491","584,173,097","21,897,168,537","73,188","2,631,950",398,"1,427","524,690,100","22,421,858,637","66,136","2,698,086",397,"1,387","123,972,500","22,545,831,137","16,319","2,714,405",370,"1,339","120,893,700","22,666,724,837","15,854","2,730,259",365,"1,321","1,934,813,382","246,211"
5,극장판 도라에몽 : 진구의 우주영웅기~스페이스 히어로즈~,2015-09-17,일본,일본,,(주)와우픽쳐스,전체관람가,"애니메이션,SF,어드벤처",오오스기 요시히로,"미즈타 와사비,오오하라 메구미,심형탁","4,791,000","17,598,000",604,"2,257",7,7,"11,647,500","29,245,500","1,861","4,118",194,231,"12,001,600","41,247,100","1,782","5,900",193,235,"148,521,300","189,768,400","20,643","26,543",351,620,"169,345,100","359,113,500","23,409","49,952",347,619,"5,817,500","364,931,000",837,"50,789",156,182,"6,685,500","371,616,500",990,"51,779",165,185,"358,809,500","50,126"
6,뷰티 인사이드,2015-08-20,한국,한국,(주)용필름,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,"판타지,멜로/로맨스",백,"한효주,김대명,도지한,배성우,박신혜,이범수,박서준,김상호,천우희,우에노 주리,이재준,김민재,이현우,조달환,이진욱,홍다미,서강준,김희원,이동욱,고아성,김주혁,유연석,이동휘,문숙,이경영,최용민,이미도,신동미,김시은,유재상,오상철,임예진,정두원,박지현,정은교,조유덕,차수보,차정환,손영진,신예진,유보라,윤여진,이미애,홍승철,이성준,이소연,이슬기,이승대,이진성,공민정,고규필,이봄","24,283,600","15,903,977,131","3,162","2,022,274",143,245,"24,624,400","15,928,601,531","3,430","2,025,704",148,227,"29,153,500","15,957,755,031","3,468","2,029,172",128,198,"45,292,200","16,003,047,231","5,498","2,034,670",122,172,"42,028,400","16,045,075,631","4,972","2,039,642",112,165,"19,045,300","16,064,120,931","2,500","2,042,142",133,218,"20,316,400","16,084,437,331","2,782","2,044,924",141,213,"204,743,800","25,812"
7,암살,2015-07-22,한국,한국,(주)케이퍼필름,(주)쇼박스,15세이상관람가,"액션,드라마",최동훈,"전지현,이정재,하정우,오달수,조진웅,이경영,최덕문,김의성,박병은,김홍파,강용빈,홍성지,지동주,장현석,장용현,김민지,김승찬,안태랑,김예은,김정석,김정호,김준우,김지원,박상민,박정환,조승우,김해숙,진경,박소은,김인우,심희섭,김태준,차지원","20,525,600","98,159,952,481","2,918","12,665,466",138,204,"21,988,600","98,181,941,081","3,084","12,668,550",126,178,"19,950,000","98,201,891,081","2,540","12,671,090",125,170,"34,518,900","98,236,409,981","4,307","12,675,397",106,144,"32,179,100","98,268,589,081","3,986","12,679,383",101,134,"15,483,000","98,284,072,081","2,118","12,681,501",129,181,"17,721,500","98,301,793,581","2,558","12,684,059",127,182,"162,366,700","21,511"
8,함정,2015-09-10,한국,한국,(주)데이드림,(주)인벤트스톤,청소년관람불가,"스릴러,범죄",권형진,"마동석,조한선,김민경,지안,이정원,최선주,하태웅","31,459,800","1,950,161,500","4,052","240,411",283,515,"19,065,500","1,969,227,000","2,482","242,893",200,356,"23,003,000","1,992,230,000","2,837","245,730",193,343,"28,873,200","2,021,103,200","3,452","249,182",176,272,"26,957,700","2,048,060,900","3,247","252,429",173,272,"13,766,100","2,061,827,000","1,778","254,207",173,297,"12,926,000","2,074,753,000","1,706","255,913",177,291,"156,051,300","19,554"
9,러브 라이브! 더 스쿨 아이돌 무비,2015-09-03,일본,일본,,(주)박수엔터테인먼트,전체관람가,애니메이션,쿄고쿠 타카히코,"토쿠이 소라,파일,쿠보 유리카,이이다 리호,쿠스다 아이나,난죠 요시노,미모리 스즈코,우치다 아야,닛타 에미","3,110,000","408,977,000",439,"52,210",25,34,"19,419,500","428,396,500","2,740","54,950",21,33,"18,094,500","446,491,000","2,330","57,280",23,34,"43,538,000","490,029,000","5,855","63,135",35,49,"42,909,000","532,938,000","5,612","68,747",38,51,"3,439,000","536,377,000",475,"69,222",24,30,"3,331,500","539,708,500",463,"69,685",24,33,"133,841,500","17,914"
10,탐정 : 더 비기닝,2015-09-24,한국,한국,(주)크리픽쳐스,씨제이이앤엠(주),15세이상관람가,"코미디,범죄",김정훈,"권상우,성동일,박해준,이승준,조복래,오정세,박준면,이일화,서영희,강민지,홍서현,천유나,차승연,정종훈,정승연,이현기,이찬희,김승배,김은지,김태훈,김하늘,김희영,모일영,박민철,박성일,박시영,박지혜,최성원,홍은택,이해영,지대한,진용욱","14,528,000","67,858,000","1,816","8,352",9,9,"8,192,000","76,050,000","1,024","9,376",3,3,"87,645,000","163,695,000","10,075","19,451",49,49,"15,492,000","179,187,000","1,924","21,375",8,8,"13,182,000","192,369,000","1,466","22,841",10,10,"5,896,000","198,265,000",737,"23,578",30,30,"7,158,500","205,423,500",681,"24,259",41,41,"152,093,500","17,723"
11,스트레이트 아웃 오브 컴턴,2015-09-10,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,드라마,F. 게리 그레이,"오셔 잭슨 주니어,코리 호킨스,제이슨 미첼,닐 브라운 주니어,알디스 호지,폴 지아마티","10,778,900","291,890,100","1,355","34,849",96,123,"7,717,000","299,607,100",961,"35,810",31,53,"9,438,300","309,045,400","1,069","36,879",29,52,"18,190,000","327,235,400","2,001","38,880",28,51,"18,337,900","345,573,300","2,031","40,911",27,50,"8,062,600","353,635,900","1,013","41,924",31,68,"7,170,600","360,806,500",899,"42,823",29,56,"79,695,300","9,329"
12,앙: 단팥 인생 이야기,2015-09-10,일본,일본,,그린나래미디어(주),12세이상관람가,드라마,가와세 나오미,"키키 키린,나가세 마사토시","5,781,000","96,155,000",803,"12,387",36,70,"6,669,000","102,824,000",918,"13,305",40,81,"9,569,000","112,393,000","1,142","14,447",40,82,"14,677,000","127,070,000","1,764","16,211",41,77,"13,684,300","140,754,300","1,654","17,865",40,78,"5,880,000","146,634,300",776,"18,641",38,70,"5,486,000","152,120,300",741,"19,382",36,64,"61,746,300","7,798"
13,미라클 벨리에,2015-08-27,프랑스,프랑스,,(주)영화사 진진,12세이상관람가,드라마,에릭 라티고,"로앤 에머라,카렝 비야,프랑소아 다미앙,에릭 엘모스니노","5,649,000","842,520,789",780,"110,470",37,67,"4,768,700","847,289,489",649,"111,119",36,60,"6,052,000","853,341,489",784,"111,903",37,60,"9,794,600","863,136,089","1,206","113,109",32,53,"9,336,500","872,472,589","1,200","114,309",34,58,"3,508,000","875,980,589",479,"114,788",32,49,"3,257,000","879,237,589",450,"115,238",36,46,"42,365,800","5,548"
14,춘희막이,2015-09-30,한국,한국,(주)하이하버픽쳐스,"메가박스중앙(주)플러스엠,(주)엣나인필름",12세이상관람가,다큐멘터리,박혁지,"김춘희,최막이","8,056,000","16,606,000","1,007","2,498",7,7,0,"16,606,000",0,"2,498",0,0,"2,090,000","18,696,000",418,"2,916",1,1,0,"18,696,000",0,"2,916",0,0,0,"18,696,000",0,"2,916",0,0,"3,753,000","22,449,000",417,"3,333",2,2,"12,840,000","35,289,000","2,016","5,349",14,14,"26,739,000","3,858"
15,오피스,2015-09-03,한국,한국,(주)영화사꽃,(주)리틀빅픽쳐스,15세이상관람가,"스릴러,미스터리",홍원찬,"고아성,박성웅,배성우,김의성,류현경,이채은,오대환,박정민,이정환,최철수,안지혜,이성진,이영수,최병모,기주봉,손수현","3,733,500","3,439,559,230",493,"438,377",56,92,"2,311,000","3,441,870,230",317,"438,694",35,56,"3,251,000","3,445,121,230",404,"439,098",36,58,"4,562,000","3,449,683,230",585,"439,683",29,42,"4,083,000","3,453,766,230",520,"440,203",32,45,"1,737,000","3,455,503,230",240,"440,443",31,50,"1,479,000","3,456,982,230",191,"440,634",26,40,"21,156,500","2,750"
