기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2015-11-11 ~ 2015-11-17 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2015-11-11,,,,,,2015-11-12,,,,,,2015-11-13,,,,,,2015-11-14,,,,,,2015-11-15,,,,,,2015-11-16,,,,,,2015-11-17,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,검은 사제들,2015-11-05,한국,한국,영화사 집,씨제이이앤엠(주),15세이상관람가,"미스터리,드라마",장재현,"김윤석,강동원,박소담,김병옥,김의성,이호재,남일우,김동현,김미영,김수진,김혜민,박지수,송선찬,이상민,이승훈,이현우,손종학,조수향,남문철","1,686,018,300","17,380,513,654","227,313","2,183,079",923,"5,136","1,649,817,100","19,030,330,754","228,623","2,411,702",997,"5,637","1,947,364,180","20,977,694,934","248,137","2,659,839","1,030","5,813","3,712,403,140","24,690,098,074","460,104","3,119,943","1,109","6,361","3,057,093,600","27,747,191,674","381,039","3,500,982","1,090","6,164","962,038,200","28,709,229,874","129,752","3,630,734","1,022","5,721","983,945,100","29,693,174,974","134,882","3,765,616","1,032","5,731","13,998,679,620","1,809,850"
2,007 스펙터,2015-11-11,영국,"영국,미국",,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"액션,어드벤처,범죄,스릴러",샘 멘데스,"다니엘 크레이그,레아 세이두,크리스토프 왈츠,모니카 벨루치","1,439,987,500","1,454,387,500","186,718","188,319",991,"4,436","1,251,086,500","2,705,474,000","168,201","356,520","1,065","4,755","1,553,897,020","4,259,371,020","193,265","549,785","1,085","4,910","2,911,372,060","7,170,743,080","356,331","906,116","1,105","5,121","2,247,944,000","9,418,687,080","279,021","1,185,137","1,076","4,940","601,955,100","10,020,642,180","80,088","1,265,225","1,025","4,546","586,160,800","10,606,802,980","79,058","1,344,283","1,039","4,509","10,592,402,980","1,342,682"
3,마션,2015-10-08,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"액션,어드벤처,SF",리들리 스콧,"맷 데이먼,제시카 차스테인,제프 다니엘스,케이트 마라,크리스틴 위그","61,449,300","38,861,935,995","8,272","4,774,442",286,616,"71,840,000","38,933,775,995","10,143","4,784,585",250,488,"89,310,900","39,023,086,895","11,436","4,796,021",250,507,"192,881,400","39,215,968,295","24,477","4,820,498",258,511,"164,243,500","39,380,211,795","21,188","4,841,686",251,504,"45,968,800","39,426,180,595","6,370","4,848,056",245,495,"47,944,200","39,474,124,795","6,700","4,854,756",250,504,"673,638,100","88,586"
4,이터널 선샤인,2005-11-10,미국,미국,포커스피쳐스,"(주)노바미디어,코리아픽쳐스(주)",15세관람가,멜로/로맨스,미셸 공드리,"짐 캐리,케이트 윈슬렛,커스틴 던스트,마크 러팔로,일라이저 우드","70,728,200","1,815,794,500","8,944","254,978",91,286,"73,876,400","1,889,670,900","9,433","264,411",101,283,"103,261,900","1,992,932,800","12,251","276,662",103,294,"160,139,300","2,153,072,100","18,607","295,269",108,315,"146,349,600","2,299,421,700","17,036","312,305",104,315,"63,631,400","2,363,053,100","8,151","320,456",105,305,"69,167,000","2,432,220,100","8,947","329,403",104,305,"687,153,800","83,369"
5,스파이 브릿지,2015-11-05,미국,미국,,이십세기폭스코리아(주),12세이상관람가,"스릴러,드라마",스티븐 스필버그,"톰 행크스,마크 라이런스,오스틴 스토웰","54,811,800","1,550,608,798","7,419","198,416",315,729,"46,201,500","1,596,810,298","6,505","204,921",251,520,"63,217,678","1,660,027,976","8,220","213,141",260,526,"132,993,002","1,793,020,978","17,155","230,296",255,482,"101,070,400","1,894,091,378","12,860","243,156",247,455,"36,966,400","1,931,057,778","5,089","248,245",252,493,"40,180,300","1,971,238,078","5,602","253,847",257,504,"475,441,080","62,850"
6,그놈이다,2015-10-28,한국,한국,상상필름(주),CGV아트하우스,15세이상관람가,스릴러,윤준형,"주원,유해진,이유영,류혜영,서현우,이준혁,윤석진,김민서,김현정,박지윤,장인섭,윤다경,진용욱","75,204,400","7,692,304,052","10,327","991,359",313,811,"59,715,900","7,752,019,952","8,552","999,911",262,587,"52,652,400","7,804,672,352","7,038","1,006,949",264,573,"98,841,400","7,903,513,752","12,776","1,019,725",251,530,"91,111,200","7,994,624,952","11,771","1,031,496",246,517,"31,066,100","8,025,691,052","4,300","1,035,796",234,506,"33,733,200","8,059,424,252","4,740","1,040,536",236,508,"442,324,600","59,504"
7,인턴,2015-09-24,미국,미국,,워너브러더스 코리아(주),12세이상관람가,코미디,낸시 마이어스,"앤 해서웨이,로버트 드니로,르네 루소,냇 울프,아담 드바인,앤드류 라넬스","35,050,500","28,142,018,648","4,697","3,561,291",150,290,"29,413,400","28,171,432,048","4,090","3,565,381",97,182,"42,838,600","28,214,270,648","5,427","3,570,808",106,194,"67,619,800","28,281,890,448","8,310","3,579,118",99,182,"54,749,800","28,336,640,248","6,861","3,585,979",103,180,"22,671,900","28,359,312,148","3,104","3,589,083",105,187,"26,206,600","28,385,518,748","3,550","3,592,633",108,198,"278,550,600","36,039"
8,더 셰프,2015-11-05,미국,미국,,(주)이수C&E,15세이상관람가,드라마,존 웰스,"브래들리 쿠퍼,시에나 밀러,오마 사이,다니엘 브륄,엠마 톰슨,우마 서먼","45,745,400","1,252,379,848","6,116","156,680",316,628,"30,566,900","1,282,946,748","4,176","160,856",227,391,"35,672,900","1,318,619,648","4,614","165,470",217,370,"49,896,600","1,368,516,248","6,276","171,746",208,321,"44,880,600","1,413,396,848","5,529","177,275",199,308,"21,429,000","1,434,825,848","2,775","180,050",211,324,"20,617,800","1,455,443,648","2,857","182,907",202,324,"248,809,200","32,343"
9,개구리왕국,2015-11-12,중국,중국,,예지림엔터테인먼트,전체관람가,"애니메이션,어드벤처",넬슨 신,,"691,000","2,591,000",137,327,2,2,"8,682,900","11,273,900","1,372","1,699",121,131,"10,347,500","21,621,400","1,670","3,369",130,138,"76,976,300","98,597,700","10,719","14,088",222,293,"77,946,700","176,544,400","10,733","24,821",227,306,"5,248,100","181,792,500",855,"25,676",106,112,"5,759,000","187,551,500",910,"26,586",116,122,"185,651,500","26,396"
10,몬스터 헌트,2015-11-12,중국,중국,,(주)와우픽쳐스,12세이상관람가,"판타지,액션,어드벤처",라맨 허,"백백하,탕웨이,정백연,증지위,오군여","6,605,000","14,074,000",827,"1,686",4,6,"14,670,300","28,744,300","2,037","3,723",167,303,"20,457,400","49,201,700","2,706","6,429",171,298,"52,834,300","102,036,000","7,025","13,454",184,318,"52,590,200","154,626,200","6,964","20,418",182,305,"8,089,500","162,715,700","1,129","21,547",150,220,"7,840,800","170,556,500","1,113","22,660",134,202,"163,087,500","21,801"
11,위아 유어 프렌즈,2015-11-12,미국,"미국,영국,프랑스",,씨네그루(주)다우기술,청소년관람불가,"드라마,멜로/로맨스",맥스 조셉,"잭 에프런,에밀리 라타이코프스키","19,154,000","151,004,000","2,416","18,896",16,18,"20,425,300","171,429,300","2,658","21,554",219,446,"26,241,242","197,670,542","3,207","24,761",220,457,"31,117,658","228,788,200","3,772","28,533",216,397,"24,188,500","252,976,700","2,884","31,417",210,359,"13,368,100","266,344,800","1,781","33,198",218,374,"14,947,400","281,292,200","2,004","35,202",217,384,"149,442,200","18,722"
