기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2015-08-12 ~ 2015-08-18 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2015-08-12,,,,,,2015-08-13,,,,,,2015-08-14,,,,,,2015-08-15,,,,,,2015-08-16,,,,,,2015-08-17,,,,,,2015-08-18,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,베테랑,2015-08-05,한국,한국,"(주)외유내강,(주)필름케이",씨제이이앤엠(주),15세이상관람가,"액션,드라마",류승완,"황정민,유아인,유해진,오달수,장윤주,김시후,오대환,정웅인,정만식,송영창,진경,유인영,박소담,이동휘,배성우,천호진,이채은,조덕현,신지수,권지훈,정윤헌,장한승,김선웅,김성종,우영택,김민재,김재현,김태용,김지수,박지윤,박지혜,손성민,장소연,유재명,배제기,류선영,정재헌,안길강,마동석,김응수,고규필","2,960,267,600","30,991,136,723","392,815","3,982,844","1,057","5,405","3,079,775,800","34,070,912,523","406,788","4,389,632",907,"4,814","5,721,321,489","39,792,234,012","715,051","5,104,683","1,034","5,235","6,658,053,353","46,450,287,365","827,984","5,932,667","1,115","5,629","5,736,846,100","52,187,133,465","711,071","6,643,738","1,110","5,523","2,360,041,900","54,547,175,365","310,651","6,954,389",964,"5,054","2,085,923,100","56,633,098,465","275,747","7,230,136",973,"5,065","28,602,229,342","3,640,107"
2,암살,2015-07-22,한국,한국,(주)케이퍼필름,(주)쇼박스,15세이상관람가,"액션,드라마",최동훈,"전지현,이정재,하정우,오달수,조진웅,이경영,최덕문,김의성,박병은,김홍파,강용빈,홍성지,지동주,장현석,장용현,김민지,김승찬,안태랑,김예은,김정석,김정호,김준우,김지원,박상민,박정환,조승우,김해숙,진경,박소은,김인우,심희섭,김태준,차지원","1,218,998,400","73,668,580,879","164,521","9,494,301",842,"3,546","1,244,462,500","74,913,043,379","167,032","9,661,333",613,"2,582","2,412,977,509","77,326,020,888","304,502","9,965,835",709,"2,784","2,962,287,838","80,288,308,726","371,709","10,337,544",764,"2,981","2,490,005,500","82,778,314,226","313,498","10,651,042",767,"2,928","1,050,992,600","83,829,306,826","142,026","10,793,068",683,"2,794","896,700,400","84,726,007,226","122,741","10,915,809",711,"2,842","12,276,424,747","1,586,029"
3,미션 임파서블: 로그네이션,2015-07-30,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"액션,스릴러,어드벤처",크리스토퍼 맥쿼리,"톰 크루즈,제레미 레너,사이먼 페그,알렉 볼드윈,레베카 퍼거슨","797,886,800","40,151,705,607","103,811","5,058,016",742,"3,374","661,595,100","40,813,300,707","87,809","5,145,825",481,"1,930","1,254,588,600","42,067,889,307","157,394","5,303,219",497,"1,919","1,390,227,100","43,458,116,407","173,747","5,476,966",499,"1,878","1,105,706,700","44,563,823,107","138,199","5,615,165",500,"1,834","409,675,600","44,973,498,707","54,245","5,669,410",459,"1,802","366,260,200","45,339,758,907","48,801","5,718,211",460,"1,802","5,985,940,100","764,006"
4,미니언즈,2015-07-29,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,애니메이션,"피에르 꼬팽,카일 발다","산드라 블록,존 햄,마이클 키튼","353,042,300","14,230,066,278","51,250","1,965,313",513,"1,268","254,934,000","14,485,000,278","37,282","2,002,595",367,667,"629,876,200","15,114,876,478","86,869","2,089,464",428,838,"681,755,700","15,796,632,178","93,081","2,182,545",499,974,"652,274,700","16,448,906,878","87,930","2,270,475",512,"1,013","193,420,200","16,642,327,078","27,678","2,298,153",389,779,"200,481,700","16,842,808,778","29,179","2,327,332",395,785,"2,965,784,800","413,269"
5,미쓰 와이프,2015-08-13,한국,한국,(주)영화사아이비젼,메가박스중앙(주)플러스엠,15세이상관람가,코미디,강효진,"엄정화,송승헌,김상호,라미란,서신애,임보경,강현구,백승호,정지안,조훈휘,최윤철,유영채,홍석현,이승호,이연주,이은정,고수희,안소연,양도연,염동현,황석하,정지훈,조덕제,김병춘,최종률,정유석,이용녀,최일화","4,064,000","125,436,000",508,"15,981",3,3,"404,203,300","529,639,300","56,370","72,351",413,"1,645","639,808,302","1,169,447,602","84,681","157,032",415,"1,518","693,986,309","1,863,433,911","90,596","247,628",425,"1,412","622,493,300","2,485,927,211","80,754","328,382",437,"1,393","310,320,300","2,796,247,511","42,213","370,595",414,"1,508","304,555,000","3,100,802,511","41,701","412,296",427,"1,528","2,979,430,511","396,823"
6,"협녀, 칼의 기억",2015-08-13,한국,한국,(주)티피에스컴퍼니,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"사극,액션",박흥식,"이병헌,전도연,김고은,이경영,김태우,이준호,배수빈,문성근,박슬기,장윤성,장은태,강풍,박지훈,고지영,손재영,김수안,김학선,성유빈","6,515,000","51,439,000",838,"6,453",4,4,"593,991,700","645,430,700","79,801","86,254",572,"2,679","771,566,398","1,416,997,098","96,717","182,971",562,"2,410","709,127,791","2,126,124,889","88,403","271,374",498,"1,893","497,455,300","2,623,580,189","61,997","333,371",484,"1,708","160,671,700","2,784,251,889","21,598","354,969",434,"1,744","142,645,800","2,926,897,689","19,308","374,277",435,"1,645","2,881,973,689","368,662"
7,인사이드 아웃,2015-07-09,미국,미국,,월트디즈니컴퍼니코리아(주),전체관람가,"애니메이션,코미디",피트 닥터,"다이안 레인,에이미 포엘러,카일 맥라클란,민디 캘링,빌 헤이더","212,355,800","35,497,024,636","30,144","4,631,256",397,829,"137,860,000","35,634,884,636","19,473","4,650,729",247,410,"330,600,100","35,965,484,736","44,189","4,694,918",291,483,"354,020,400","36,319,505,136","46,823","4,741,741",327,545,"311,220,300","36,630,725,436","40,921","4,782,662",332,552,"114,153,100","36,744,878,536","15,864","4,798,526",266,472,"117,515,500","36,862,394,036","16,709","4,815,235",272,484,"1,577,725,200","214,123"
8,명탐정 코난 : 화염의 해바라기,2015-08-05,일본,일본,,씨제이이앤엠(주),전체관람가,애니메이션,시즈노 코분,"타카야마 미나미,야마자키 와카나,코야마 리키야,야마구치 캇페이","126,285,800","2,270,813,900","18,708","326,368",335,641,"80,973,100","2,351,787,000","11,915","338,283",206,277,"183,442,200","2,535,229,200","25,836","364,119",221,312,"192,033,000","2,727,262,200","27,134","391,253",249,339,"167,421,400","2,894,683,600","23,427","414,680",253,346,"50,210,700","2,944,894,300","7,206","421,886",207,271,"54,784,400","2,999,678,700","7,931","429,817",202,263,"855,150,600","122,157"
9,숀더쉽,2015-08-13,영국,"영국,프랑스",,(주)박수엔터테인먼트,전체관람가,"애니메이션,어드벤처,코미디","마크 버튼,리처드 스타잭",,0,"48,838,000",0,"6,318",0,0,"63,889,000","112,727,000","9,626","15,944",263,374,"138,803,100","251,530,100","19,079","35,023",261,371,"106,216,200","357,746,300","14,482","49,505",253,344,"78,472,000","436,218,300","10,683","60,188",244,324,"23,459,900","459,678,200","3,482","63,670",215,267,"35,364,200","495,042,400","5,456","69,126",223,274,"446,204,400","62,808"
