기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2015-02-25 ~ 2015-03-03 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2015-02-25,,,,,,2015-02-26,,,,,,2015-02-27,,,,,,2015-02-28,,,,,,2015-03-01,,,,,,2015-03-02,,,,,,2015-03-03,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,킹스맨 : 시크릿 에이전트,2015-02-11,미국,"미국,영국",,이십세기폭스코리아(주),청소년관람불가,"액션,스릴러",매튜 본,"콜린 퍼스,태런 에저튼,사무엘 L. 잭슨,마이클 케인","787,105,000","22,031,680,301","115,713","2,679,855",673,"2,834","762,830,400","22,794,510,701","97,811","2,777,666",549,"2,409","977,408,151","23,771,918,852","116,778","2,894,444",572,"2,522","2,140,267,653","25,912,186,505","252,343","3,146,787",659,"2,872","1,959,809,700","27,871,996,205","228,741","3,375,528",669,"2,855","649,151,800","28,521,148,005","82,691","3,458,219",603,"2,649","609,906,600","29,131,054,605","78,268","3,536,487",611,"2,670","7,886,479,304","972,345"
2,이미테이션 게임,2015-02-17,영국,영국,,메가박스중앙(주)플러스엠,15세이상관람가,"드라마,스릴러",모튼 틸덤,"베네딕트 컴버배치,키이라 나이틀리,매튜 구드","453,008,000","6,847,721,501","69,654","878,019",478,"1,840","401,762,100","7,249,483,601","54,280","932,299",404,"1,592","524,318,351","7,773,801,952","66,582","998,881",414,"1,669","1,058,947,053","8,832,749,005","132,373","1,131,254",493,"1,908","913,573,500","9,746,322,505","113,139","1,244,393",503,"1,890","242,669,700","9,988,992,205","31,875","1,276,268",455,"1,828","211,520,700","10,200,512,905","27,736","1,304,004",460,"1,830","3,805,799,404","495,639"
3,조선명탐정 : 사라진 놉의 딸,2015-02-11,한국,한국,청년필름(주),(주)쇼박스,12세이상관람가,"사극,코미디,어드벤처",김석윤,"김명민,오달수,이연희,강다현,전건익,정명철,박지선,배영민,정혜은,조관우,조명행,최지명,송병철,김나현,이경용,이귀현,이낙준,한대룡,이선도,이성동,이용우,김태환,정원중,남윤나,류광일,류현상,최무성,김원해,우현,황정민","452,136,500","26,552,450,828","70,091","3,360,886",666,"2,883","358,879,000","26,911,329,828","49,726","3,410,612",472,"2,128","429,177,500","27,340,507,328","56,335","3,466,947",479,"2,192","910,341,400","28,250,848,728","116,719","3,583,666",502,"2,228","750,487,500","29,001,336,228","94,690","3,678,356",503,"2,132","170,882,500","29,172,218,728","23,392","3,701,748",447,"1,908","159,864,400","29,332,083,128","21,998","3,723,746",444,"1,902","3,231,768,800","432,951"
4,그레이의 50가지 그림자,2015-02-26,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,"드라마,멜로/로맨스",샘 테일러-존슨,"제이미 도넌,다코타 존슨,제니퍼 엘,루크 그림즈","252,078,100","255,012,100","39,443","39,769",438,"1,206","354,173,500","609,185,600","45,653","85,422",512,"2,313","380,376,949","989,562,549","45,274","130,696",510,"2,267","576,043,947","1,565,606,496","67,629","198,325",473,"2,061","414,085,700","1,979,692,196","48,481","246,806",458,"1,863","153,165,000","2,132,857,196","19,820","266,626",422,"1,775","144,471,200","2,277,328,396","18,886","285,512",418,"1,749","2,274,394,396","285,186"
5,백 투 더 비기닝,2015-02-26,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"SF,스릴러",딘 이스라엘리트,"조니 웨스턴,소피아 블랙 디엘리아,샘 러너,앨런 에반젤리스타,버지니아 가드너","127,045,400","136,673,400","20,202","21,421",321,854,"259,889,900","396,563,300","36,522","57,943",363,"1,474","274,470,100","671,033,400","36,369","94,312",383,"1,484","451,945,700","1,122,979,100","58,457","152,769",423,"1,453","355,867,700","1,478,846,800","44,577","197,346",395,"1,378","82,899,700","1,561,746,500","11,036","208,382",344,"1,273","64,989,600","1,626,736,100","8,544","216,926",346,"1,220","1,617,108,100","215,707"
6,기생수 파트1,2015-02-26,일본,일본,,판씨네마(주),청소년관람불가,"스릴러,SF",야마자키 타카시,"소메타니 쇼타,후카츠 에리,하시모토 아이,키타무라 카즈키,아사노 타다노부",0,"5,728,000",0,716,0,0,"148,722,300","154,450,300","18,653","19,369",203,514,"145,455,500","299,905,800","17,237","36,606",214,547,"244,185,300","544,091,100","28,872","65,478",242,595,"224,880,700","768,971,800","26,339","91,817",247,602,"94,883,200","863,855,000","12,077","103,894",222,613,"78,234,900","942,089,900","9,994","113,888",225,602,"936,361,900","113,172"
7,국제시장,2014-12-17,한국,한국,"(주)제이케이필름,씨제이이앤엠(주)",씨제이이앤엠(주),12세이상관람가,드라마,윤제균,"황정민,김윤진,오달수,정진영,장영남,라미란,김슬기,정영기,맹세창,김동원,김현중,김지영,황창기,박재우,박찬희,김예빈,김재철,김하연,김재현,이소영,류경현,황인준,이종석,이진희,전희경,박재언,유재상,김선영,정윤호,박길수,박영수,김근영","112,162,400","110,038,805,230","16,864","14,138,415",403,925,"72,789,000","110,111,594,230","10,260","14,148,675",260,501,"77,005,400","110,188,599,630","10,180","14,158,855",266,512,"155,576,200","110,344,175,830","19,987","14,178,842",282,519,"159,337,400","110,503,513,230","19,848","14,198,690",284,509,"45,839,400","110,549,352,630","6,338","14,205,028",263,505,"43,360,600","110,592,713,230","6,085","14,211,113",259,506,"666,070,400","89,562"
8,포커스,2015-02-26,미국,미국,,워너브러더스 코리아(주),15세이상관람가,"코미디,범죄,멜로/로맨스","글렌 피카라,존 레쿼","윌 스미스,마고 로비,로드리고 산토로,제랄드 맥라니",0,"7,002,000",0,778,0,0,"119,412,600","126,414,600","16,554","17,332",349,"1,102","111,721,600","238,136,200","14,308","31,640",346,"1,036","162,990,900","401,127,100","20,444","52,084",343,901,"141,410,500","542,537,600","17,596","69,680",336,842,"48,830,700","591,368,300","6,591","76,271",322,804,"44,644,400","636,012,700","5,990","82,261",330,800,"629,010,700","81,483"
9,스폰지밥 3D,2015-02-18,미국,미국,,씨제이이앤엠(주),전체관람가,"애니메이션,어드벤처,코미디",폴 티비트,"안토니오 반데라스,클랜시 브라운,톰 케니,전태열,이인성,최한","103,206,000","1,779,325,200","14,848","232,866",298,540,"91,840,700","1,871,165,900","13,233","246,099",229,317,"92,240,500","1,963,406,400","12,772","258,871",241,326,"143,151,400","2,106,557,800","19,310","278,181",285,423,"133,790,800","2,240,348,600","17,682","295,863",277,429,"15,406,800","2,255,755,400","2,097","297,960",186,225,"7,112,800","2,262,868,200",957,"298,917",160,190,"586,749,000","80,899"
