기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2015-12-16 ~ 2015-12-22 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2015-12-16,,,,,,2015-12-17,,,,,,2015-12-18,,,,,,2015-12-19,,,,,,2015-12-20,,,,,,2015-12-21,,,,,,2015-12-22,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,히말라야,2015-12-16,한국,한국,(주)제이케이필름,씨제이이앤엠(주),12세이상관람가,드라마,이석훈,"황정민,정우,조성하,김인권,라미란,김원해,이해영,전배수,정유미,유선,한명환,김재준,박민우,배상민,이춘우,이혜진,최종률","1,493,451,100","1,703,678,600","203,173","229,949","1,009","4,923","1,405,618,800","3,109,297,400","190,883","420,832",978,"4,733","1,875,221,394","4,984,518,794","242,838","663,670","1,007","4,926","3,382,193,246","8,366,712,040","422,443","1,086,113",983,"5,177","3,585,077,300","11,951,789,340","445,051","1,531,164",999,"5,102","1,382,971,200","13,334,760,540","185,312","1,716,476",980,"4,851","1,324,284,300","14,659,044,840","180,295","1,896,771","1,007","4,870","14,448,817,340","1,869,995"
2,스타워즈: 깨어난 포스,2015-12-17,미국,미국,,월트디즈니컴퍼니코리아(주),12세이상관람가,"액션,어드벤처,판타지",J.J. 에이브럼스,"해리슨 포드,마크 해밀,캐리 피셔,사이먼 페그,오스카 아이삭,막스 본 시도우,도널 글리슨","33,417,500","33,417,500","2,500","2,500",7,9,"1,451,624,000","1,485,041,500","167,315","169,815",903,"4,046","1,510,922,262","2,995,963,762","168,416","338,231",902,"4,192","3,262,274,891","6,258,238,653","371,867","710,098",940,"4,632","3,124,115,900","9,382,354,553","361,561","1,071,659",940,"4,505","837,788,300","10,220,142,853","98,706","1,170,365",905,"4,175","784,388,900","11,004,531,753","94,364","1,264,729",913,"4,180","11,004,531,753","1,264,729"
3,대호,2015-12-16,한국,한국,(주)사나이픽처스,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,사극,박훈정,"최민식,정만식,김상호,성유빈,오스기 렌,정석원,김홍파,라미란,이은우,현승민,우정국,박인수,김진혁,양준호,양호성,윤성민,이상민,장한별,주창욱,남연우,유재명,박지환","941,928,500","1,096,339,500","128,396","147,460",892,"4,005","783,721,700","1,880,061,200","107,684","255,144",863,"3,534","900,143,670","2,780,204,870","116,610","371,754",832,"3,491","1,470,319,464","4,250,524,334","185,048","556,802",719,"3,157","1,443,511,000","5,694,035,334","181,920","738,722",706,"3,005","498,190,700","6,192,226,034","67,049","805,771",736,"2,989","473,463,200","6,665,689,234","64,980","870,751",730,"2,928","6,511,278,234","851,687"
4,내부자들,2015-11-19,한국,한국,(유)내부자들 문화전문회사,(주)쇼박스,청소년관람불가,"범죄,드라마",우민호,"이병헌,조승우,백윤식,이경영,김홍파,배성우,조재윤,김대명,조우진,이엘,정만식,김병옥,김의성,박진우,남일우,김연지,김진우,문소리,박경순,설우신,손혜진,신정미,윤보배,이선관,이재남,이재정,이주아,신지수,장현준,최정연,황준혁,손종학,조덕제,유재명","433,446,600","49,555,974,744","56,981","6,192,125",509,"1,929","320,632,700","49,876,607,444","42,433","6,234,558",403,"1,126","439,236,168","50,315,843,612","54,048","6,288,606",430,"1,204","692,884,245","51,008,727,857","83,122","6,371,728",434,"1,248","693,872,500","51,702,600,357","83,557","6,455,285",446,"1,264","345,541,700","52,048,142,057","45,422","6,500,707",426,"1,316","314,295,200","52,362,437,257","41,276","6,541,983",429,"1,332","3,239,909,113","406,839"
5,뽀로로 극장판 컴퓨터 왕국 대모험,2015-12-10,한국,한국,(주)오콘,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,박영균,"이선,이미자,함수정,홍소영,정미숙,김서영,김환진,엄상현,홍범기","49,984,400","1,378,035,500","7,678","185,830",305,468,"40,714,900","1,418,750,400","6,311","192,141",251,348,"52,896,300","1,471,646,700","7,839","199,980",281,396,"308,345,200","1,779,991,900","40,815","240,795",408,840,"325,763,200","2,105,755,100","42,794","283,589",410,848,"28,424,400","2,134,179,500","4,086","287,675",248,361,"37,498,300","2,171,677,800","5,631","293,306",261,396,"843,626,700","115,154"
6,바닷마을 다이어리,2015-12-17,일본,일본,,(주)티캐스트,12세이상관람가,드라마,고레에다 히로카즈,"아야세 하루카,나가사와 마사미,카호,히로세 스즈,카세 료","2,651,000","19,104,000",297,"2,152",3,3,"24,695,700","43,799,700","3,278","5,430",66,143,"27,236,500","71,036,200","3,369","8,799",63,139,"39,116,700","110,152,900","4,659","13,458",66,128,"36,274,000","146,426,900","4,414","17,872",67,133,"20,930,900","167,357,800","2,742","20,614",60,135,"24,964,200","192,322,000","3,239","23,853",66,144,"175,869,000","21,998"
7,러브 액츄얼리,2003-12-05,미국,"미국,영국",,"(주)제이앤씨미디어그룹,UIP코리아,(유)조이앤시네마","15세관람가,15세이상관람가","멜로/로맨스,드라마,코미디",리차드 커티스,"휴 그랜트,콜린 퍼스,알란 릭맨,엠마 톰슨,리암 니슨,로라 린니,키이라 나이틀리,마틴 맥커천,빌 나이히","534,500","1,395,120,200",66,"214,906",1,3,"13,911,600","1,409,031,800","1,842","216,748",72,88,"21,345,600","1,430,377,400","2,643","219,391",78,101,"37,502,200","1,467,879,600","4,513","223,904",100,134,"43,076,200","1,510,955,800","5,280","229,184",101,138,"27,015,500","1,537,971,300","3,707","232,891",105,160,"28,251,500","1,566,222,800","3,900","236,791",102,159,"171,637,100","21,951"
8,하트 오브 더 씨,2015-12-03,미국,미국,,워너브러더스 코리아(주),12세이상관람가,"액션,어드벤처,드라마",론 하워드,"크리스 헴스워스,킬리언 머피,벤 위쇼,샬롯 라일리,브렌단 글리슨,벤자민 워커","75,121,800","6,693,701,923","9,063","798,732",269,757,"16,014,100","6,709,716,023","1,938","800,670",100,151,"17,902,700","6,727,618,723","2,042","802,712",95,144,"14,858,700","6,742,477,423","1,933","804,645",76,108,"15,793,800","6,758,271,223","2,078","806,723",76,114,"6,313,000","6,764,584,223",873,"807,596",74,119,"7,999,800","6,772,584,023","1,169","808,765",79,119,"154,003,900","19,096"
9,보루토 - 나루토 더 무비,2015-12-10,일본,일본,,와이드 릴리즈(주),12세이상관람가,애니메이션,야마시타 히로유키,"산페이 유코,키쿠치 코코로,타케우치 준코,스기야마 노리아키,키지마 류이치,아베 아츠시,Kensho Ono,하야미 사오리","17,736,200","376,671,800","2,406","50,785",131,166,"6,783,900","383,455,700",909,"51,694",44,52,"10,967,000","394,422,700","1,445","53,139",54,60,"23,311,800","417,734,500","3,118","56,257",58,70,"26,097,700","443,832,200","3,458","59,715",59,70,"6,944,200","450,776,400",968,"60,683",52,67,"7,472,000","458,248,400",996,"61,679",49,69,"99,312,800","13,300"
