기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2015-02-04 ~ 2015-02-10 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2015-02-04,,,,,,2015-02-05,,,,,,2015-02-06,,,,,,2015-02-07,,,,,,2015-02-08,,,,,,2015-02-09,,,,,,2015-02-10,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,쎄시봉,2015-02-05,한국,한국,"유한회사 제이필름,(주)무브픽쳐스",씨제이이앤엠(주),15세이상관람가,"멜로/로맨스,코미디,드라마",김현석,"김윤석,정우,한효주,김희애,진구,장현성,강하늘,조복래,김인권,장미진,강명찬,정수교,조성관,천준호,최남주,최성택,최성택,최충열,송민석,박소담,오하늬,윤준호,이미소,김승찬,이병훈,이상희,이승현,안재홍,이대연,이동훈,권해효",0,"95,962,000",0,"11,447",0,0,"713,911,500","809,873,500","96,139","107,586",757,"3,918","878,703,128","1,688,576,628","110,021","217,607",773,"4,016","1,756,607,232","3,445,183,860","215,539","433,146",829,"4,184","1,700,606,600","5,145,790,460","209,098","642,244",804,"3,967","537,343,300","5,683,133,760","71,810","714,054",744,"3,712","555,723,000","6,238,856,760","74,780","788,834",746,"3,698","6,142,894,760","777,387"
2,빅 히어로,2015-01-21,미국,미국,,월트디즈니컴퍼니코리아(주),전체관람가,"애니메이션,액션,코미디","돈 홀,크리스 윌리암스","라이언 포터,스콧 애짓,다니엘 헤니,제이미 정,T.J. 밀러,제네시스 로드리게스,데이몬 웨이언스 주니어,마야 루돌프,제임스 크롬웰,알란 터딕","318,213,300","14,791,085,733","40,994","1,865,076",589,"2,143","233,948,800","15,025,034,533","32,189","1,897,265",458,"1,468","328,386,029","15,353,420,562","42,825","1,940,090",469,"1,521","1,231,496,232","16,584,916,794","157,057","2,097,147",599,"2,048","1,210,819,300","17,795,736,094","153,127","2,250,274",611,"2,062","179,105,300","17,974,841,394","23,841","2,274,115",463,"1,475","196,360,200","18,171,201,594","26,752","2,300,867",477,"1,504","3,698,329,161","476,785"
3,국제시장,2014-12-17,한국,한국,"(주)제이케이필름,씨제이이앤엠(주)",씨제이이앤엠(주),12세이상관람가,드라마,윤제균,"황정민,김윤진,오달수,정진영,장영남,라미란,김슬기,정영기,맹세창,김동원,김현중,김지영,황창기,박재우,박찬희,김예빈,김재철,김하연,김재현,이소영,류경현,황인준,이종석,이진희,전희경,박재언,유재상,김선영,정윤호,박길수,박영수,김근영","293,632,800","99,876,703,730","40,149","12,857,119",546,"2,199","265,073,500","100,141,777,230","36,615","12,893,734",427,"1,639","308,795,800","100,450,573,030","39,802","12,933,536",449,"1,700","721,434,300","101,172,007,330","89,811","13,023,347",489,"1,823","795,674,800","101,967,682,130","98,739","13,122,086",478,"1,789","230,359,300","102,198,041,430","31,207","13,153,293",432,"1,691","239,487,300","102,437,528,730","33,024","13,186,317",440,"1,696","2,854,457,800","369,347"
4,주피터 어센딩,2015-02-05,미국,미국,,워너브러더스 코리아(주),12세이상관람가,"SF,액션,어드벤처","라나 워쇼스키,앤디 워쇼스키","밀라 쿠니스,채닝 테이텀,숀 빈,테리 길리엄,배두나","5,871,000","10,719,000",396,699,2,2,"376,906,800","387,625,800","44,373","45,072",546,"2,436","394,072,943","781,698,743","45,275","90,347",555,"2,478","788,448,636","1,570,147,379","88,212","178,559",561,"2,456","660,648,900","2,230,796,279","74,732","253,291",533,"2,296","152,371,300","2,383,167,579","18,181","271,472",506,"2,085","147,095,100","2,530,262,679","17,902","289,374",500,"2,045","2,525,414,679","289,071"
5,강남 1970,2015-01-21,한국,한국,"(주)모베라픽처스,(주)쇼박스",(주)쇼박스,청소년관람불가,"액션,드라마",유하,"이민호,김래원,정진영,설현,유승목,한재영,이연두,정호빈,최진호,엄효섭,최병모,지대한,전배수,윤종화,서우진,이인혁,이정완,이주협,박소희,박시연,이한울,임성숙,장준혁,전우재,강풍,박재영,박재희,박준영,정영택,백동현,정창용,조선기,서현석,천영암,손재영,주연서,신영규,양진석,오형근,유정호,윤지원,이규석,김원진,이성용,이성준,이세훈,황재진,이원희,이은주,안정우,정진영,김지수,곽민호,이가경","322,760,200","15,406,793,360","41,855","1,907,689",620,"2,464","206,776,700","15,613,570,060","26,802","1,934,491",420,"1,361","264,768,271","15,878,338,331","31,797","1,966,288",434,"1,416","507,614,768","16,385,953,099","59,968","2,026,256",426,"1,335","466,968,000","16,852,921,099","54,966","2,081,222",417,"1,286","161,441,700","17,014,362,799","20,956","2,102,178",408,"1,354","157,784,000","17,172,146,799","20,432","2,122,610",419,"1,348","2,088,113,639","256,776"
6,센과 치히로의 행방불명,2002-06-27,일본,일본,,씨네그루(주)다우기술,전체관람가,"애니메이션,어드벤처,가족,판타지",미야자키 하야오,이리노 미유,"3,112,000","19,053,900",389,"2,580",1,1,"100,730,600","119,784,500","13,281","15,861",305,709,"114,955,400","234,739,900","14,250","30,111",310,732,"223,412,200","458,152,100","27,844","57,955",339,771,"219,125,700","677,277,800","27,362","85,317",338,766,"78,112,800","755,390,600","10,269","95,586",315,734,"88,430,800","843,821,400","11,652","107,238",322,737,"827,879,500","105,047"
7,최강전사 미니특공대 : 새로운 악당의 습격,2015-02-05,한국,한국,(주)삼지애니메이션,에이원엔터테인먼트,전체관람가,애니메이션,이영준,"엄상현,전태열,신용우",0,"8,048,000",0,"1,006",0,0,"29,749,300","37,797,300","4,074","5,080",166,220,"29,930,000","67,727,300","3,916","8,996",181,242,"273,568,800","341,296,100","36,282","45,278",300,596,"291,465,700","632,761,800","38,352","83,630",318,674,"18,887,900","651,649,700","2,599","86,229",197,303,"22,817,400","674,467,100","3,143","89,372",203,314,"666,419,100","88,366"
8,내 심장을 쏴라,2015-01-28,한국,한국,(주)주피터필름,"(주)리틀빅픽쳐스,(주)이수C&E",15세이상관람가,드라마,문제용,"이민기,여진구,유오성,김정태,김기천,신구,송영창,박충선,박두식,한혜린,이준혁,임문영,강영묵,정유정,권소영,이규섭,김재화,엄효섭,김보라,장리우,진용욱","142,128,500","2,494,956,032","19,557","339,201",398,"1,849","43,685,800","2,538,641,832","6,182","345,383",264,585,"51,302,100","2,589,943,932","6,792","352,175",268,586,"82,742,800","2,672,686,732","10,692","362,867",270,527,"69,276,100","2,741,962,832","8,913","371,780",254,484,"39,379,500","2,781,342,332","5,392","377,172",257,508,"38,413,700","2,819,756,032","5,436","382,608",274,519,"466,928,500","62,964"
9,오늘의 연애,2015-01-14,한국,한국,(주)팝콘에프앤엠,씨제이이앤엠(주),15세이상관람가,"멜로/로맨스,코미디",박진표,"이승기,문채원,이서진,장진우,이경진,이동진,임하룡,이상협,김광규,김부선,가인,임종윤,남능미","106,533,000","14,572,124,887","14,111","1,847,327",359,"1,146","43,494,000","14,615,618,887","5,912","1,853,239",183,433,"51,993,400","14,667,612,287","6,632","1,859,871",182,431,"83,540,600","14,751,152,887","10,210","1,870,081",182,387,"73,211,100","14,824,363,987","8,929","1,879,010",184,365,"30,158,100","14,854,522,087","4,035","1,883,045",177,381,"33,892,100","14,888,414,187","4,537","1,887,582",182,414,"422,822,300","54,366"
