기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2015-04-29 ~ 2015-05-05 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2015-04-29,,,,,,2015-04-30,,,,,,2015-05-01,,,,,,2015-05-02,,,,,,2015-05-03,,,,,,2015-05-04,,,,,,2015-05-05,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,어벤져스: 에이지 오브 울트론,2015-04-23,미국,미국,,월트디즈니컴퍼니코리아(주),12세이상관람가,"액션,어드벤처,판타지,SF",조스 웨던,"로버트 다우니 주니어,크리스 헴스워스,마크 러팔로,크리스 에반스,스칼렛 요한슨,제레미 레너,돈 치들,애런 존슨,엘리자베스 올슨,폴 베타니,코비 스멀더스,제임스 스페이더,사무엘 L. 잭슨,수현","2,370,546,700","37,109,988,400","321,740","4,319,489","1,623","8,133","2,807,285,400","39,917,273,800","344,644","4,664,133","1,587","8,200","6,532,486,900","46,449,760,700","772,772","5,436,905","1,634","8,739","7,075,170,700","53,524,931,400","826,765","6,263,670","1,627","8,743","6,410,312,100","59,935,243,500","747,935","7,011,605","1,613","8,579","4,849,160,900","64,784,404,400","608,983","7,620,588","1,602","8,486","5,973,960,400","70,758,364,800","712,523","8,333,111","1,600","8,067","36,018,923,100","4,335,362"
2,차이나타운,2015-04-29,한국,한국,폴룩스픽쳐스(주),CGV아트하우스,청소년관람불가,"범죄,드라마",한준희,"김혜수,김고은,엄태구,박보검,고경표,오대환,배유람,이혁준,백동현,조경섭,권지훈,김경애,오유진,우종현,유지현,김성종,이상희,이수경,김수안,정석용,이대연,이루리,안재홍,기주봉,조복래,이민지","623,852,500","679,395,000","90,899","97,247",443,"2,077","673,615,900","1,353,010,900","88,335","185,582",495,"2,272","1,130,123,610","2,483,134,510","135,205","320,787",500,"2,277","1,281,909,044","3,765,043,554","151,207","471,994",551,"2,341","1,296,741,600","5,061,785,154","152,370","624,364",541,"2,308","822,982,300","5,884,767,454","104,859","729,223",537,"2,371","1,106,381,600","6,991,149,054","130,500","859,723",542,"2,064","6,935,606,554","853,375"
3,위험한 상견례 2,2015-04-29,한국,한국,"(주)전망좋은 영화사,TCO(주)더콘텐츠온,(주)마음에드는영화사","롯데쇼핑㈜롯데엔터테인먼트,(주)마인스 엔터테인먼트",15세이상관람가,"멜로/로맨스,코미디",김진영,"진세연,홍종현,신정근,임수연,정명호,박진수,박태규,조영란,조용재,오재호,유성진,이동민,이상현,이상협,이석현,차종호,이철민,김선영,신대섭,박은혜","102,407,500","143,769,500","16,506","22,193",341,783,"203,702,800","347,472,300","28,561","50,754",422,"1,583","368,779,210","716,251,510","47,817","98,571",427,"1,497","435,392,044","1,151,643,554","55,005","153,576",429,"1,378","458,201,100","1,609,844,654","57,583","211,159",424,"1,313","329,350,200","1,939,194,854","45,225","256,384",410,"1,303","466,913,000","2,406,107,854","59,760","316,144",401,"1,169","2,364,745,854","310,457"
4,다이노 타임,2015-04-30,한국,"한국,미국",주식회사 토이온,씨제이이앤엠(주),전체관람가,"애니메이션,어드벤처,코미디","최윤석,존 카프카","멜라니 그리피스,제인 린치,윌리엄 볼드윈,스티븐 볼드윈,롭 슈나이더,유리 로웬탈","2,016,000","9,197,000",224,"1,127",1,1,"17,444,600","26,641,600","2,578","3,705",191,230,"134,608,400","161,250,000","18,013","21,718",281,373,"190,330,200","351,580,200","25,279","46,997",318,481,"238,704,300","590,284,500","31,137","78,134",337,515,"230,462,100","820,746,600","32,778","110,912",341,537,"577,549,800","1,398,296,400","76,452","187,364",430,831,"1,391,115,400","186,461"
5,노아의 방주: 남겨진 녀석들,2015-04-30,독일,"독일,벨기에,룩셈부르크,아일랜드",,씨네그루(주)다우기술,전체관람가,애니메이션,토비 젠켈,"김하영,배진홍,윤세웅","2,040,000","50,147,000",255,"5,918",2,2,"16,920,000","67,067,000","2,546","8,464",217,260,"151,443,500","218,510,500","20,480","28,944",323,473,"154,760,200","373,270,700","21,348","50,292",354,563,"185,707,500","558,978,200","25,284","75,576",351,559,"219,931,900","778,910,100","32,204","107,780",349,542,"488,649,800","1,267,559,900","66,927","174,707",436,821,"1,219,452,900","169,044"
6,짱구는 못말려 극장판 : 정면승부! 로봇아빠의 역습,2015-04-23,일본,일본,,(주)이수C&E,전체관람가,"애니메이션,코미디,어드벤처",다카하시 와타루,,"6,472,000","400,448,400",986,"55,435",145,177,"4,933,300","405,381,700",762,"56,197",108,117,"45,454,900","450,836,600","6,117","62,314",197,247,"75,136,200","525,972,800","10,345","72,659",247,324,"99,608,600","625,581,400","13,465","86,124",256,328,"94,754,800","720,336,200","13,650","99,774",234,311,"278,195,300","998,531,500","38,278","138,052",330,484,"604,555,100","83,603"
7,빌리와 용감한 녀석들 3,2015-04-30,미국,미국,,롯데쇼핑㈜롯데엔터테인먼트,전체관람가,"애니메이션,어드벤처",척 파워스,"엄상현,조현정","27,000","7,809,000",4,833,2,3,"40,239,500","48,048,500","5,792","6,625",203,249,"76,669,900","124,718,400","10,791","17,416",272,400,"73,743,800","198,462,200","10,157","27,573",298,460,"87,924,500","286,386,700","11,907","39,480",292,441,"97,828,900","384,215,600","14,451","53,931",295,443,"210,010,200","594,225,800","28,607","82,538",343,570,"586,443,800","81,709"
8,장수상회,2015-04-09,한국,한국,"(주)빅픽쳐,씨제이이앤엠(주)",씨제이이앤엠(주),12세이상관람가,"멜로/로맨스,드라마",강제규,"박해빛나,박근형,윤여정,조진웅,한지민,황우슬혜,문가영,찬열,장문규,이준혁,윤소희,백일섭,박소연,이제욱,강석민,박지혜,정해인,최대영,최승훈,송동규,유원준,유원준,윤상훈,윤여정,이강희,임하룡,홍성일,이보영,이상수,이수지,이언정,김재화,남문철,박나예,남명렬","82,917,800","7,859,555,243","12,651","1,044,053",292,568,"38,210,900","7,897,766,143","5,588","1,049,641",106,227,"75,853,500","7,973,619,643","10,188","1,059,829",115,217,"73,237,700","8,046,857,343","9,485","1,069,314",108,201,"83,022,000","8,129,879,343","10,590","1,079,904",114,213,"82,081,900","8,211,961,243","11,589","1,091,493",126,245,"95,429,900","8,307,391,143","12,377","1,103,870",119,215,"530,753,700","72,468"
9,분노의 질주: 더 세븐,2015-04-01,미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"액션,범죄,스릴러",제임스 완,"빈 디젤,폴 워커,드웨인 존슨,제이슨 스타뎀","81,351,600","25,874,614,194","12,026","3,175,059",253,586,"36,673,600","25,911,287,794","4,945","3,180,004",90,176,"61,040,400","25,972,328,194","7,740","3,187,744",77,139,"72,914,500","26,045,242,694","9,006","3,196,750",79,139,"77,384,500","26,122,627,194","9,478","3,206,228",83,147,"66,438,700","26,189,065,894","8,842","3,215,070",91,156,"78,702,500","26,267,768,394","9,764","3,224,834",81,148,"474,505,800","61,801"
