기간별 박스오피스 일별 엑셀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
[ 조회기간 : 2015-02-11 ~ 2015-02-17 ],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
순위,영화명,개봉일,대표국적,국적,제작사,배급사,등급,장르,감독,배우,2015-02-11,,,,,,2015-02-12,,,,,,2015-02-13,,,,,,2015-02-14,,,,,,2015-02-15,,,,,,2015-02-16,,,,,,2015-02-17,,,,,,합계,
,,,,,,,,,,,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,매출액,관객수
1,조선명탐정 : 사라진 놉의 딸,2015-02-11,한국,한국,청년필름(주),(주)쇼박스,12세이상관람가,"사극,코미디,어드벤처",김석윤,"김명민,오달수,이연희,강다현,전건익,정명철,박지선,배영민,정혜은,조관우,조명행,최지명,송병철,김나현,이경용,이귀현,이낙준,한대룡,이선도,이성동,이용우,김태환,정원중,남윤나,류광일,류현상,최무성,김원해,우현,황정민","853,823,300","918,182,300","113,443","121,645",740,"3,670","825,063,900","1,743,246,200","110,284","231,929",766,"3,741","1,097,163,581","2,840,409,781","137,631","369,560",769,"3,889","2,604,862,268","5,445,272,049","322,022","691,582",811,"4,111","2,147,212,100","7,592,484,149","269,925","961,507",810,"3,985","728,943,900","8,321,428,049","97,742","1,059,249",751,"3,727","1,120,622,200","9,442,050,249","148,087","1,207,336",746,"3,812","9,377,691,249","1,199,134"
2,킹스맨 : 시크릿 에이전트,2015-02-11,미국,"미국,영국",,이십세기폭스코리아(주),청소년관람불가,"액션,스릴러",매튜 본,"콜린 퍼스,태런 에저튼,사무엘 L. 잭슨,마이클 케인","605,036,200","655,538,200","78,058","84,476",510,"2,358","632,181,000","1,287,719,200","81,679","166,155",551,"2,454","857,108,500","2,144,827,700","102,439","268,594",602,"2,653","1,997,491,000","4,142,318,700","237,215","505,809",695,"3,015","1,738,333,300","5,880,652,000","207,720","713,529",706,"2,958","885,052,100","6,765,704,100","113,559","827,088",641,"2,894","1,309,721,000","8,075,425,100","166,816","993,904",667,"3,064","8,024,923,100","987,486"
3,쎄시봉,2015-02-05,한국,한국,"유한회사 제이필름,(주)무브픽쳐스",씨제이이앤엠(주),15세이상관람가,"멜로/로맨스,코미디,드라마",김현석,"김윤석,정우,한효주,김희애,진구,장현성,강하늘,조복래,김인권,장미진,강명찬,정수교,조성관,천준호,최남주,최성택,최성택,최충열,송민석,박소담,오하늬,윤준호,이미소,김승찬,이병훈,이상희,이승현,안재홍,이대연,이동훈,권해효","337,228,300","6,576,085,060","45,328","834,162",498,"2,116","306,031,400","6,882,116,460","40,911","875,073",491,"1,989","354,043,419","7,236,159,879","44,199","919,272",496,"2,041","768,388,932","8,004,548,811","94,504","1,013,776",522,"2,053","630,493,600","8,635,042,411","77,969","1,091,745",502,"1,942","250,257,100","8,885,299,511","33,570","1,125,315",471,"1,909","286,401,500","9,171,701,011","37,590","1,162,905",443,"1,758","2,932,844,251","374,071"
4,국제시장,2014-12-17,한국,한국,"(주)제이케이필름,씨제이이앤엠(주)",씨제이이앤엠(주),12세이상관람가,드라마,윤제균,"황정민,김윤진,오달수,정진영,장영남,라미란,김슬기,정영기,맹세창,김동원,김현중,김지영,황창기,박재우,박찬희,김예빈,김재철,김하연,김재현,이소영,류경현,황인준,이종석,이진희,전희경,박재언,유재상,김선영,정윤호,박길수,박영수,김근영","163,236,200","102,600,764,930","22,490","13,208,807",380,"1,171","159,682,800","102,760,447,730","22,046","13,230,853",394,"1,076","194,621,900","102,955,069,630","25,086","13,255,939",403,"1,109","393,883,300","103,348,952,930","49,004","13,304,943",418,"1,090","373,451,600","103,722,404,530","46,791","13,351,734",416,"1,065","157,048,900","103,879,453,430","21,217","13,372,951",404,"1,077","228,465,600","104,107,919,030","30,088","13,403,039",383,"1,020","1,670,390,300","216,722"
5,빅 히어로,2015-01-21,미국,미국,,월트디즈니컴퍼니코리아(주),전체관람가,"애니메이션,액션,코미디","돈 홀,크리스 윌리암스","라이언 포터,스콧 애짓,다니엘 헤니,제이미 정,T.J. 밀러,제네시스 로드리게스,데이몬 웨이언스 주니어,마야 루돌프,제임스 크롬웰,알란 터딕","123,047,800","18,294,249,394","17,137","2,318,004",379,928,"115,134,200","18,409,383,594","16,127","2,334,131",366,826,"157,180,042","18,566,563,636","20,552","2,354,683",381,840,"490,185,529","19,056,749,165","63,096","2,417,779",427,"1,043","444,201,100","19,500,950,265","57,641","2,475,420",434,"1,039","130,083,500","19,631,033,765","18,114","2,493,534",384,848,"140,353,700","19,771,387,465","19,254","2,512,788",364,795,"1,600,185,871","211,921"
6,도라에몽 : 스탠 바이 미,2015-02-12,일본,일본,,(주)넥스트엔터테인먼트월드(NEW),전체관람가,애니메이션,"야마자키 타카시,야기 류이치","미즈타 와사비,오오하라 메구미",0,"35,326,000",0,"4,837",0,0,"89,608,000","124,934,000","12,675","17,512",323,676,"138,959,558","263,893,558","19,165","36,677",343,711,"448,314,271","712,207,829","60,688","97,365",413,896,"445,411,600","1,157,619,429","59,781","157,146",432,934,"116,554,900","1,274,174,329","16,782","173,928",359,762,"120,108,900","1,394,283,229","17,350","191,278",356,752,"1,358,957,229","186,441"
7,오즈의 마법사: 돌아온 도로시,2015-02-12,미국,미국,,(주)박수엔터테인먼트,전체관람가,"애니메이션,판타지,뮤지컬,어드벤처,가족","윌 핀,댄 세인트 피에르","레아 미셸,패트릭 스튜어트,휴 댄시,댄 애크로이드","1,663,000","25,026,000",278,"3,208",2,3,"79,731,800","104,757,800","11,579","14,787",256,383,"86,415,500","191,173,300","12,138","26,925",251,390,"281,242,400","472,415,700","37,757","64,682",313,612,"287,038,300","759,454,000","38,812","103,494",330,629,"70,340,500","829,794,500","10,446","113,940",265,484,"77,959,100","907,753,600","11,357","125,297",254,484,"884,390,600","122,367"
8,명탐정 코난 : 코난 실종사건 - 사상 최악의 이틀,2015-02-12,일본,일본,,씨제이이앤엠(주),12세이상관람가,"애니메이션,어드벤처,스릴러",야마모토 야스이치로,,"62,000","13,026,300",9,"1,605",1,1,"61,888,500","74,914,800","8,654","10,259",113,222,"77,215,800","152,130,600","10,235","20,494",120,237,"211,062,300","363,192,900","28,626","49,120",154,309,"228,457,700","591,650,600","31,020","80,140",187,369,"82,355,400","674,006,000","11,788","91,928",148,315,"82,646,400","756,652,400","11,871","103,799",140,347,"743,688,100","102,203"
9,7번째 아들,2015-02-11,미국,"미국,영국,캐나다",,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,"어드벤처,가족,판타지",세르게이 보드로프,"제프 브리지스,줄리안 무어,벤 반스","110,690,400","115,538,400","14,457","14,760",343,"1,333","90,468,000","206,006,400","11,976","26,736",352,"1,285","104,970,119","310,976,519","13,075","39,811",358,"1,237","161,803,532","472,780,051","19,709","59,520",353,958,"123,051,200","595,831,251","15,222","74,742",355,880,"53,054,200","648,885,451","7,055","81,797",335,929,"40,828,400","689,713,851","5,283","87,080",236,529,"684,865,851","86,777"
10,이미테이션 게임,2015-02-17,영국,영국,,메가박스중앙(주)플러스엠,15세이상관람가,"드라마,스릴러",모튼 틸덤,"베네딕트 컴버배치,키이라 나이틀리,매튜 구드","873,000","20,208,000",97,"2,615",1,1,0,"20,208,000",0,"2,615",0,0,0,"20,208,000",0,"2,615",0,0,"15,977,500","36,185,500","1,802","4,417",21,21,0,"36,185,500",0,"4,417",0,0,0,"36,185,500",0,"4,417",0,0,"569,536,400","605,721,900","75,824","80,241",414,"1,503","586,386,900","77,723"
11,강남 1970,2015-01-21,한국,한국,"(주)모베라픽처스,(주)쇼박스",(주)쇼박스,청소년관람불가,"액션,드라마",유하,"이민호,김래원,정진영,설현,유승목,한재영,이연두,정호빈,최진호,엄효섭,최병모,지대한,전배수,윤종화,서우진,이인혁,이정완,이주협,박소희,박시연,이한울,임성숙,장준혁,전우재,강풍,박재영,박재희,박준영,정영택,백동현,정창용,조선기,서현석,천영암,손재영,주연서,신영규,양진석,오형근,유정호,윤지원,이규석,김원진,이성용,이성준,이세훈,황재진,이원희,이은주,안정우,정진영,김지수,곽민호,이가경","63,268,400","17,235,415,199","8,256","2,130,866",243,568,"46,601,500","17,282,016,699","6,197","2,137,063",202,418,"57,390,200","17,339,406,899","7,085","2,144,148",209,425,"112,523,700","17,451,930,599","13,460","2,157,608",198,369,"77,331,700","17,529,262,299","9,313","2,166,921",190,351,"41,669,600","17,570,931,899","5,559","2,172,480",194,395,"40,138,800","17,611,070,699","5,282","2,177,762",153,294,"438,923,900","55,152"
12,센과 치히로의 행방불명,2002-06-27,일본,일본,,씨네그루(주)다우기술,전체관람가,"애니메이션,어드벤처,가족,판타지",미야자키 하야오,이리노 미유,"46,235,200","890,056,600","6,155","113,393",209,358,"34,788,000","924,844,600","4,549","117,942",133,210,"42,063,958","966,908,558","5,178","123,120",135,211,"67,632,171","1,034,540,729","8,116","131,236",142,201,"57,802,400","1,092,343,129","7,041","138,277",134,196,"34,184,500","1,126,527,629","4,520","142,797",126,200,"31,728,900","1,158,256,529","4,158","146,955",96,148,"314,435,129","39,717"
